packet_index,symbol_index,gt_bin,savaux_bin,nus_null_bin,savaux_correct,nus_null_correct,changed,fix,break,activated,sensed_delta_bin,sensed_stability,alternative_bin,savaux_glrt,alternative_glrt,savaux_nullability,alternative_nullability,dataset,snr_db,seed,echo_delay_samples
1,11,1023,1023,1023,1,1,0,0,0,0,200,2.265255636727974,823,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,12,597,597,597,1,1,0,0,0,0,200,2.265255636727974,397,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,13,562,562,562,1,1,0,0,0,0,200,2.265255636727974,362,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,14,478,478,478,1,1,0,0,0,0,200,2.265255636727974,278,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,15,267,267,267,1,1,0,0,0,0,200,2.265255636727974,67,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,16,917,917,917,1,1,0,0,0,0,200,2.265255636727974,717,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,17,656,656,656,1,1,0,0,0,0,-175,2.324856997458525,831,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,18,889,589,589,0,0,0,0,0,0,-175,2.324856997458525,764,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,19,510,510,510,1,1,0,0,0,0,-175,2.324856997458525,685,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,20,860,860,860,1,1,0,0,0,0,-175,2.324856997458525,11,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,21,553,553,553,1,1,0,0,0,0,-175,2.324856997458525,728,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,22,629,772,772,0,0,0,0,0,0,-175,2.324856997458525,947,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,23,759,759,759,1,1,0,0,0,0,-175,2.324856997458525,934,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,24,874,874,874,1,1,0,0,0,0,-175,2.324856997458525,25,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,25,720,720,720,1,1,0,0,0,0,-175,2.324856997458525,895,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,26,314,604,604,0,0,0,0,0,0,-175,2.324856997458525,779,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,27,602,8,8,0,0,0,0,0,0,-175,2.324856997458525,183,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,28,7,7,7,1,1,0,0,0,0,-175,2.324856997458525,182,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,29,610,610,610,1,1,0,0,0,0,-175,2.324856997458525,785,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,30,807,807,807,1,1,0,0,0,0,-175,2.324856997458525,982,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,31,897,897,897,1,1,0,0,0,0,-175,2.324856997458525,48,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,32,749,749,749,1,1,0,0,0,0,-175,2.324856997458525,924,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,33,584,584,584,1,1,0,0,0,0,-175,2.324856997458525,759,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,34,934,422,422,0,0,0,0,0,0,-175,2.324856997458525,597,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,0,803,803,803,1,1,0,0,0,0,298,2.136813523559836,505,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,1,826,826,826,1,1,0,0,0,0,298,2.136813523559836,528,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,2,922,922,922,1,1,0,0,0,0,298,2.136813523559836,624,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,3,718,718,718,1,1,0,0,0,0,298,2.136813523559836,420,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,4,86,86,86,1,1,0,0,0,0,298,2.136813523559836,812,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,5,468,468,468,1,1,0,0,0,0,298,2.136813523559836,170,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,6,89,440,440,0,0,0,0,0,0,298,2.136813523559836,142,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,7,713,713,713,1,1,0,0,0,0,298,2.136813523559836,415,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,8,865,865,865,1,1,0,0,0,0,298,2.136813523559836,567,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,9,492,492,492,1,1,0,0,0,0,298,2.136813523559836,194,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,10,765,181,181,0,0,0,0,0,0,298,2.136813523559836,907,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,11,1023,1023,1023,1,1,0,0,0,0,298,2.136813523559836,725,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,12,597,597,597,1,1,0,0,0,0,298,2.136813523559836,299,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,13,562,562,562,1,1,0,0,0,0,298,2.136813523559836,264,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,14,478,478,478,1,1,0,0,0,0,298,2.136813523559836,180,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,15,267,962,962,0,0,0,0,0,0,298,2.136813523559836,664,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,16,917,917,917,1,1,0,0,0,0,298,2.136813523559836,619,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,17,656,656,656,1,1,0,0,0,0,474,2.64186996994626,182,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,18,889,889,889,1,1,0,0,0,0,474,2.64186996994626,415,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,19,510,510,510,1,1,0,0,0,0,474,2.64186996994626,36,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,20,860,860,860,1,1,0,0,0,0,474,2.64186996994626,386,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,21,553,553,553,1,1,0,0,0,0,474,2.64186996994626,79,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,22,629,629,629,1,1,0,0,0,0,474,2.64186996994626,155,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,23,759,759,759,1,1,0,0,0,0,474,2.64186996994626,285,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,24,874,874,874,1,1,0,0,0,0,474,2.64186996994626,400,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,25,720,720,720,1,1,0,0,0,0,474,2.64186996994626,246,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,26,314,314,314,1,1,0,0,0,0,474,2.64186996994626,864,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,27,602,602,602,1,1,0,0,0,0,474,2.64186996994626,128,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,28,7,7,7,1,1,0,0,0,0,474,2.64186996994626,557,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,29,610,610,610,1,1,0,0,0,0,474,2.64186996994626,136,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,30,775,775,775,1,1,0,0,0,0,474,2.64186996994626,301,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,31,912,912,912,1,1,0,0,0,0,474,2.64186996994626,438,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,32,768,627,627,0,0,0,0,0,0,474,2.64186996994626,153,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,33,581,581,581,1,1,0,0,0,0,474,2.64186996994626,107,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
2,34,93,93,93,1,1,0,0,0,0,474,2.64186996994626,643,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,0,222,222,222,1,1,0,0,0,0,-226,2.561490795593482,448,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,1,711,711,711,1,1,0,0,0,0,-226,2.561490795593482,937,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,2,871,35,35,0,0,0,0,0,0,-226,2.561490795593482,261,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,3,718,718,718,1,1,0,0,0,0,-226,2.561490795593482,944,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,4,107,107,107,1,1,0,0,0,0,-226,2.561490795593482,333,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,5,468,468,468,1,1,0,0,0,0,-226,2.561490795593482,694,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,6,89,95,95,0,0,0,0,0,0,-226,2.561490795593482,321,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,7,713,713,713,1,1,0,0,0,0,-226,2.561490795593482,939,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,8,865,865,865,1,1,0,0,0,0,-226,2.561490795593482,67,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,9,492,492,492,1,1,0,0,0,0,-226,2.561490795593482,718,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,10,765,765,765,1,1,0,0,0,0,-226,2.561490795593482,991,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,11,1023,1023,1023,1,1,0,0,0,0,-226,2.561490795593482,225,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,12,597,597,597,1,1,0,0,0,0,-226,2.561490795593482,823,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,13,562,562,562,1,1,0,0,0,0,-226,2.561490795593482,788,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,14,478,478,478,1,1,0,0,0,0,-226,2.561490795593482,704,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,15,267,267,267,1,1,0,0,0,0,-226,2.561490795593482,493,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,16,917,917,917,1,1,0,0,0,0,-226,2.561490795593482,119,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,17,656,656,656,1,1,0,0,0,0,-338,2.637964578020255,994,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,18,889,889,889,1,1,0,0,0,0,-338,2.637964578020255,203,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,19,510,510,510,1,1,0,0,0,0,-338,2.637964578020255,848,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,20,860,860,860,1,1,0,0,0,0,-338,2.637964578020255,174,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,21,553,822,822,0,0,0,0,0,0,-338,2.637964578020255,136,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,22,629,629,629,1,1,0,0,0,0,-338,2.637964578020255,967,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,23,759,759,759,1,1,0,0,0,0,-338,2.637964578020255,73,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,24,874,874,874,1,1,0,0,0,0,-338,2.637964578020255,188,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,25,720,720,720,1,1,0,0,0,0,-338,2.637964578020255,34,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,26,314,314,314,1,1,0,0,0,0,-338,2.637964578020255,652,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,27,602,602,602,1,1,0,0,0,0,-338,2.637964578020255,940,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,28,7,7,7,1,1,0,0,0,0,-338,2.637964578020255,345,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,29,610,610,610,1,1,0,0,0,0,-338,2.637964578020255,948,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,30,778,778,778,1,1,0,0,0,0,-338,2.637964578020255,92,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,31,897,897,897,1,1,0,0,0,0,-338,2.637964578020255,211,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,32,740,740,740,1,1,0,0,0,0,-338,2.637964578020255,54,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,33,590,590,590,1,1,0,0,0,0,-338,2.637964578020255,928,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
3,34,930,930,930,1,1,0,0,0,0,-338,2.637964578020255,244,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,44,0
1,0,222,222,222,1,1,0,0,0,1,-2,30.252188844770927,224,0.14561548629959437,0.025566090008510893,0.6224229556616996,0.6229057842577828,0_0_0_10_14_16,-20.0,42,8
1,1,826,826,826,1,1,0,0,0,1,-2,30.252188844770927,828,0.15934748217724232,0.00023521693389075187,0.6151338398136863,0.6143162788211077,0_0_0_10_14_16,-20.0,42,8
1,2,922,920,922,0,1,1,1,0,1,-2,30.252188844770927,922,0.08937000811830628,0.10437677769499537,0.5536491068586035,0.552040852854777,0_0_0_10_14_16,-20.0,42,8
1,3,718,718,718,1,1,0,0,0,1,-2,30.252188844770927,720,0.15328519880733413,0.0017435049388585479,0.6175567736771284,0.6182615774788698,0_0_0_10_14_16,-20.0,42,8
1,4,107,107,107,1,1,0,0,0,1,-2,30.252188844770927,109,0.10042312520705282,0.02936772855252117,0.5547456743487706,0.5563532412124139,0_0_0_10_14_16,-20.0,42,8
1,5,468,468,468,1,1,0,0,0,1,-2,30.252188844770927,470,0.10312237364213393,0.0011964956961101683,0.5108615766091407,0.5098286605491931,0_0_0_10_14_16,-20.0,42,8
1,6,89,89,89,1,1,0,0,0,1,-2,30.252188844770927,91,0.13180080471347613,0.0070671757066646775,0.5403776571556163,0.5419512315939091,0_0_0_10_14_16,-20.0,42,8
1,7,713,713,713,1,1,0,0,0,1,-2,30.252188844770927,715,0.16521392337169966,0.0030825948455483762,0.6156760414353103,0.616448569732762,0_0_0_10_14_16,-20.0,42,8
1,8,865,863,863,0,0,0,0,0,1,-2,30.252188844770927,865,0.16575495811394228,0.055725703534382234,0.5959190631419559,0.5946516278528677,0_0_0_10_14_16,-20.0,42,8
1,9,492,492,492,1,1,0,0,0,1,-2,30.252188844770927,494,0.20724946368952651,0.012586902019785965,0.5012452375993586,0.5007408970878527,0_0_0_10_14_16,-20.0,42,8
1,10,765,765,765,1,1,0,0,0,1,-2,30.252188844770927,767,0.17394494517326645,0.006574350332446747,0.6267125844818708,0.6267530602879329,0_0_0_10_14_16,-20.0,42,8
1,11,1023,1023,1023,1,1,0,0,0,1,-2,30.252188844770927,1,0.07292630293795005,0.004008553701951081,0.49848431290508377,0.3285640933381777,0_0_0_10_14_16,-20.0,42,8
1,12,597,597,597,1,1,0,0,0,1,-2,30.252188844770927,599,0.15344930833558945,0.005850228369296251,0.5372609572753658,0.538813778007688,0_0_0_10_14_16,-20.0,42,8
1,13,562,560,560,0,0,0,0,0,1,-2,30.252188844770927,562,0.12720895255727774,0.08040319771585167,0.5121306036929918,0.5132439691544487,0_0_0_10_14_16,-20.0,42,8
1,14,478,476,476,0,0,0,0,0,1,-2,30.252188844770927,478,0.11385050887746452,0.06108996048783882,0.5069665978011023,0.506095049058688,0_0_0_10_14_16,-20.0,42,8
1,15,267,267,267,1,1,0,0,0,1,-2,30.252188844770927,269,0.12361275322533406,0.005862588343361162,0.6263923712736384,0.6262317535483964,0_0_0_10_14_16,-20.0,42,8
1,16,917,917,917,1,1,0,0,0,1,-2,30.252188844770927,919,0.14952164726086314,0.02416822451723863,0.556061030036069,0.5544532899307332,0_0_0_10_14_16,-20.0,42,8
1,17,656,656,656,1,1,0,0,0,1,-2,24.441528094105767,658,0.12905154479238506,0.007686198996871395,0.5833425995509425,0.5847691097263443,0_0_0_10_14_16,-20.0,42,8
1,18,889,887,889,0,1,1,1,0,1,-2,24.441528094105767,889,0.14456982379185804,0.15111553846259884,0.5794370187910952,0.5779528018448699,0_0_0_10_14_16,-20.0,42,8
1,19,510,510,510,1,1,0,0,0,1,-2,24.441528094105767,512,0.09435800636158057,0.001836065596720189,0.49851439199679526,0.4984672013173571,0_0_0_10_14_16,-20.0,42,8
1,20,860,860,860,1,1,0,0,0,1,-2,24.441528094105767,862,0.154227294541932,0.0009383149825465666,0.5977799537739289,0.5965447671083189,0_0_0_10_14_16,-20.0,42,8
1,21,553,553,553,1,1,0,0,0,1,-2,24.441528094105767,555,0.1500417973703696,0.0009741686958309056,0.5085264597337739,0.5095080737257143,0_0_0_10_14_16,-20.0,42,8
1,22,629,629,629,1,1,0,0,0,1,-2,24.441528094105767,631,0.08337783612838084,0.002926596011069383,0.5627546123902105,0.5643426662859719,0_0_0_10_14_16,-20.0,42,8
1,23,759,759,759,1,1,0,0,0,1,-2,24.441528094105767,761,0.21521343869867485,0.00017592450151759041,0.6264184864395621,0.6265453114137925,0_0_0_10_14_16,-20.0,42,8
1,24,874,874,874,1,1,0,0,0,1,-2,24.441528094105767,876,0.15717007073766145,0.003890935087534561,0.5886954582555128,0.5873186693593826,0_0_0_10_14_16,-20.0,42,8
1,25,720,720,720,1,1,0,0,0,1,-2,24.441528094105767,722,0.13795743098963817,0.0056643430184003625,0.6182615774788698,0.6189389759633079,0_0_0_10_14_16,-20.0,42,8
1,26,314,314,314,1,1,0,0,0,1,-2,24.441528094105767,316,0.09588946319821257,0.030843540552805734,0.615133844243811,0.614316283059537,0_0_0_10_14_16,-20.0,42,8
1,27,602,600,602,0,1,1,1,0,1,-2,24.441528094105767,602,0.06261220192940296,0.09125666245283306,0.539594371406123,0.5411632616418481,0_0_0_10_14_16,-20.0,42,8
1,28,7,7,7,1,1,0,0,0,1,-2,24.441528094105767,9,0.20283650186135244,0.0036501567658736595,0.4987106679185997,0.49889664339719114,0_0_0_10_14_16,-20.0,42,8
1,29,610,610,610,1,1,0,0,0,1,-2,24.441528094105767,612,0.17676801669796796,0.0033424451234548226,0.5475178566287446,0.5491202976077197,0_0_0_10_14_16,-20.0,42,8
1,30,807,807,807,1,1,0,0,0,1,-2,24.441528094105767,809,0.08153071613061721,0.0017030986954210934,0.6215475542385587,0.6209895714331937,0_0_0_10_14_16,-20.0,42,8
1,31,897,897,897,1,1,0,0,0,1,-2,24.441528094105767,899,0.16982844652014012,0.00782639333619551,0.571882788926204,0.5703357920489601,0_0_0_10_14_16,-20.0,42,8
1,32,749,749,749,1,1,0,0,0,1,-2,24.441528094105767,751,0.16163640457214415,0.0020904934324613915,0.6253546895022571,0.6256247195059886,0_0_0_10_14_16,-20.0,42,8
1,33,584,584,584,1,1,0,0,0,1,-2,24.441528094105767,586,0.11549065223036406,0.007351684887438495,0.5275254208954778,0.52897502801137,0_0_0_10_14_16,-20.0,42,8
1,34,934,934,934,1,1,0,0,0,1,-2,24.441528094105767,936,0.09541300470094491,0.003241562520207651,0.5424538012465652,0.540877322666742,0_0_0_10_14_16,-20.0,42,8
2,0,803,803,803,1,1,0,0,0,1,-2,20.872904763014056,805,0.1381909409856488,0.007408666017387738,0.6225796416346981,0.6220776395741268,0_0_0_10_14_16,-20.0,42,8
2,1,826,824,824,0,0,0,0,0,1,-2,20.872904763014056,826,0.19236294977607105,0.08941282923592245,0.6159247161378517,0.6151338398136863,0_0_0_10_14_16,-20.0,42,8
2,2,922,922,922,1,1,0,0,0,1,-2,20.872904763014056,924,0.10288698054785861,0.0033855420621878773,0.552040852854777,0.5504336660157377,0_0_0_10_14_16,-20.0,42,8
2,3,718,718,718,1,1,0,0,0,1,-2,20.872904763014056,720,0.07854261217430117,0.027034090564427887,0.6175567736771284,0.6182615774788698,0_0_0_10_14_16,-20.0,42,8
2,4,86,86,86,1,1,0,0,0,1,-2,20.872904763014056,88,0.10836870593494241,0.005502662180319126,0.5380358646275198,0.5395943901586308,0_0_0_10_14_16,-20.0,42,8
2,5,468,468,468,1,1,0,0,0,1,-2,20.872904763014056,470,0.11808331691130182,0.0043394520424269115,0.5108615766091407,0.5098286605491931,0_0_0_10_14_16,-20.0,42,8
2,6,89,89,89,1,1,0,0,0,1,-2,20.872904763014056,91,0.06925880869452004,0.003490558314324826,0.5403776571556163,0.5419512315939091,0_0_0_10_14_16,-20.0,42,8
2,7,713,713,713,1,1,0,0,0,1,-2,20.872904763014056,715,0.14878955479400358,0.010266385700383632,0.6156760414353103,0.616448569732762,0_0_0_10_14_16,-20.0,42,8
2,8,865,865,865,1,1,0,0,0,1,-2,20.872904763014056,867,0.14053519580019758,0.0017839258529443824,0.5946516278528677,0.5933631707206556,0_0_0_10_14_16,-20.0,42,8
2,9,492,492,492,1,1,0,0,0,1,-2,20.872904763014056,494,0.10928571581890638,0.0008120182580157393,0.5012452375993586,0.5007408970878527,0_0_0_10_14_16,-20.0,42,8
2,10,765,763,763,0,0,0,0,0,1,-2,20.872904763014056,765,0.13165164510243815,0.13117705618033332,0.6266432436725424,0.6267125844818708,0_0_0_10_14_16,-20.0,42,8
2,11,1023,1023,1023,1,1,0,0,0,1,-2,20.872904763014056,1,0.09851514644989975,0.0008105505489630778,0.49848431290508377,0.3285640933381777,0_0_0_10_14_16,-20.0,42,8
2,12,597,597,597,1,1,0,0,0,1,-2,20.872904763014056,599,0.1020606779783702,0.0010783038041207353,0.5372609572753658,0.538813778007688,0_0_0_10_14_16,-20.0,42,8
2,13,562,562,562,1,1,0,0,0,1,-2,20.872904763014056,564,0.08492409381598998,0.008212740035781816,0.5132439691544487,0.5143924128387387,0_0_0_10_14_16,-20.0,42,8
2,14,478,478,478,1,1,0,0,0,1,-2,20.872904763014056,480,0.11384588033990253,0.003231538809300347,0.506095049058688,0.5052663797316695,0_0_0_10_14_16,-20.0,42,8
2,15,267,267,267,1,1,0,0,0,1,-2,20.872904763014056,269,0.1489721883112055,0.0045422530214932815,0.6263923712736384,0.6262317535483964,0_0_0_10_14_16,-20.0,42,8
2,16,917,917,917,1,1,0,0,0,1,-2,20.872904763014056,919,0.10436075904381158,0.0049717988697935795,0.556061030036069,0.5544532899307332,0_0_0_10_14_16,-20.0,42,8
2,17,656,654,654,0,0,0,0,0,1,-2,28.53904750630679,656,0.13998701494253896,0.01102040446430498,0.5818995223595624,0.5833425995509425,0_0_0_10_14_16,-20.0,42,8
2,18,889,889,889,1,1,0,0,0,1,-2,28.53904750630679,891,0.084770578523535,0.002376850602021476,0.5779528018448699,0.5764545647987838,0_0_0_10_14_16,-20.0,42,8
2,19,510,510,510,1,1,0,0,0,1,-2,28.53904750630679,512,0.1402160474310126,0.006498390027174499,0.49851439199679526,0.4984672013173571,0_0_0_10_14_16,-20.0,42,8
2,20,860,858,858,0,0,0,0,0,1,-2,28.53904750630679,860,0.09960947345901237,0.08227192378783199,0.5989930661972221,0.5977799537739289,0_0_0_10_14_16,-20.0,42,8
2,21,553,553,553,1,1,0,0,0,1,-2,28.53904750630679,555,0.14820317572239006,0.01783516953793532,0.5085264597337739,0.5095080737257143,0_0_0_10_14_16,-20.0,42,8
2,22,629,629,629,1,1,0,0,0,1,-2,28.53904750630679,631,0.1632824682809465,0.011113353043717727,0.5627546123902105,0.5643426662859719,0_0_0_10_14_16,-20.0,42,8
2,23,759,757,757,0,0,0,0,0,1,-2,28.53904750630679,759,0.09032662663358491,0.05263898657855955,0.6262630938031784,0.6264184864395621,0_0_0_10_14_16,-20.0,42,8
2,24,874,874,874,1,1,0,0,0,1,-2,28.53904750630679,876,0.11784749792242429,0.011424387823689888,0.5886954582555128,0.5873186693593826,0_0_0_10_14_16,-20.0,42,8
2,25,720,720,720,1,1,0,0,0,1,-2,28.53904750630679,722,0.1298749871902429,0.0009549042119042601,0.6182615774788698,0.6189389759633079,0_0_0_10_14_16,-20.0,42,8
2,26,314,312,312,0,0,0,0,0,1,-2,28.53904750630679,314,0.12435936317455591,0.05442444350920052,0.6159247107423931,0.615133844243811,0_0_0_10_14_16,-20.0,42,8
2,27,602,602,602,1,1,0,0,0,1,-2,28.53904750630679,604,0.14684474843469986,0.0019100999373876536,0.5411632616418481,0.5427413427532025,0_0_0_10_14_16,-20.0,42,8
2,28,7,7,7,1,1,0,0,0,1,-2,28.53904750630679,9,0.0896689315557834,0.001278451093081589,0.4987106679185997,0.49889664339719114,0_0_0_10_14_16,-20.0,42,8
2,29,610,610,610,1,1,0,0,0,1,-2,28.53904750630679,612,0.09490174160098658,0.005574092291862838,0.5475178566287446,0.5491202976077197,0_0_0_10_14_16,-20.0,42,8
2,30,775,775,775,1,1,0,0,0,1,-2,28.53904750630679,777,0.14102539875770095,0.0030086825522063587,0.6266275779192123,0.6265244170314519,0_0_0_10_14_16,-20.0,42,8
2,31,912,912,912,1,1,0,0,0,1,-2,28.53904750630679,914,0.07806803231533302,0.013941145081596155,0.560070867771008,0.5584692489078866,0_0_0_10_14_16,-20.0,42,8
2,32,768,766,766,0,0,0,0,0,1,-2,28.53904750630679,768,0.1284158447491687,0.09679986155823427,0.6267364156852753,0.6267625432587738,0_0_0_10_14_16,-20.0,42,8
2,33,581,581,581,1,1,0,0,0,1,-2,28.53904750630679,583,0.12264999946579914,0.0098490532438488,0.5253904966571751,0.5268083521945368,0_0_0_10_14_16,-20.0,42,8
2,34,93,93,93,1,1,0,0,0,1,-2,28.53904750630679,95,0.09607596275519802,0.011286379991109968,0.5435333687027469,0.5451228042957232,0_0_0_10_14_16,-20.0,42,8
3,0,222,220,220,0,0,0,0,0,1,-2,19.172507472346904,222,0.17136897946938154,0.11247765250373637,0.6219120009896051,0.6224229556616996,0_0_0_10_14_16,-20.0,42,8
3,1,711,709,709,0,0,0,0,0,1,-2,19.172507472346904,711,0.1692031956770962,0.12711063905564526,0.6140505709833032,0.614876569753966,0_0_0_10_14_16,-20.0,42,8
3,2,871,869,869,0,0,0,0,0,1,-2,19.172507472346904,871,0.12406153417207717,0.11711137334254199,0.592054270106585,0.5907253380460488,0_0_0_10_14_16,-20.0,42,8
3,3,718,718,718,1,1,0,0,0,1,-2,19.172507472346904,720,0.16263228001848568,0.008780119009320035,0.6175567736771284,0.6182615774788698,0_0_0_10_14_16,-20.0,42,8
3,4,107,107,107,1,1,0,0,0,1,-2,19.172507472346904,109,0.07297834808181096,0.01197055390750194,0.5547456743487706,0.5563532412124139,0_0_0_10_14_16,-20.0,42,8
3,5,468,466,466,0,0,0,0,0,1,-2,19.172507472346904,468,0.10475482653458969,0.031966297546588,0.5119320409211647,0.5108615766091407,0_0_0_10_14_16,-20.0,42,8
3,6,89,89,89,1,1,0,0,0,1,-2,19.172507472346904,91,0.05991589463571113,0.0008705155621391365,0.5403776571556163,0.5419512315939091,0_0_0_10_14_16,-20.0,42,8
3,7,713,713,713,1,1,0,0,0,1,-2,19.172507472346904,715,0.08689708034715156,0.0001858601574891047,0.6156760414353103,0.616448569732762,0_0_0_10_14_16,-20.0,42,8
3,8,865,865,865,1,1,0,0,0,1,-2,19.172507472346904,867,0.1496691353558074,0.0044651237479971665,0.5946516278528677,0.5933631707206556,0_0_0_10_14_16,-20.0,42,8
3,9,492,490,492,0,1,1,1,0,1,-2,19.172507472346904,492,0.06093450935647433,0.08532561557435296,0.5017981910988871,0.5012452375993586,0_0_0_10_14_16,-20.0,42,8
3,10,765,765,765,1,1,0,0,0,1,-2,19.172507472346904,767,0.13614414922078105,0.00622219019142316,0.6267125844818708,0.6267530602879329,0_0_0_10_14_16,-20.0,42,8
