dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,selected_raw_bin,savaux_top1_raw_bin,gt_symbol,selected_symbol,savaux_top1_symbol,selected_energy,gt_energy,delta_energy_selected_minus_gt,selected_coherence,gt_coherence,delta_coherence_selected_minus_gt,selected_rank,gt_rank,delta_rank_selected_minus_gt,selected_phase_local,gt_phase_local,delta_phase_local_selected_minus_gt,selected_local_score,gt_local_score,delta_local_score_selected_minus_gt,selected_transition_penalty,gt_transition_penalty,delta_transition_penalty_selected_minus_gt,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_rank_position,selected_rank_position,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi
0_0_0_10_14_16,-26.0,42,8,15,267,481,481,266,480,480,1.0,0.7121776211150401,0.2878223788849599,0.7124215321662234,0.6600878124766657,0.05233371968955769,1.0,0.4,0.6,0.36919144444646085,0.9920724407462327,-0.6228809962997719,0.9015549375446784,0.7892734877952584,0.11228144974942,0.00912657562634839,0.0071436149678904305,0.001982960658457959,0.4148760922882766,10.178183536571321,0.7124215321662234,16,10,1,0,0,5,0.34282809703293915
0_0_0_10_14_16,-26.0,42,8,22,629,656,566,628,655,565,0.9177643189713435,0.8748369262287815,0.042927392742561965,0.8949096183698297,0.9116493618174297,-0.016739743447599986,0.9333333333333333,0.8,0.1333333333333333,0.9922174921171214,0.0020860943285586075,0.9901313977885629,0.9801717456926458,0.7950494958162023,0.18512224987644343,0.0485793747887267,0.027565826508080808,0.02101354828064589,0.37268830902723643,9.935177508623717,0.9168163429932362,16,4,2,0,0,5,0.34282809703293915
0_0_0_10_14_16,-26.0,42,8,24,874,332,332,873,331,331,1.0,0.7801194405313062,0.21988055946869378,0.7899294617339686,0.8554919414767213,-0.06556247974275264,1.0,0.6,0.4,0.038492471312810694,0.00011488299497749987,0.038377588317833194,0.8641446877568434,0.717200377946455,0.14694430981038842,0.02767987490999371,0.006775975827842227,0.020903899082151484,0.12332754863508759,9.796294125793377,0.7899294617339686,16,7,1,0,0,5,0.34282809703293915
0_0_0_10_14_16,-26.0,42,8,27,602,922,598,601,921,597,0.8805902378561594,0.8587578572158053,0.021832380640354088,0.9581874890954999,0.8677135241513262,0.0904739649441737,0.8666666666666667,0.8,0.06666666666666665,0.692045553103919,0.6707648638670051,0.021280689236913952,0.9187779528150386,0.8819955831000498,0.03678236971498883,0.00805478096276689,0.031803491475378795,-0.023748710512611904,0.3101186168571337,9.338103352592817,0.9927883906390265,16,4,3,0,0,5,0.34282809703293915
0_0_0_10_14_16,-26.0,42,9,20,860,678,474,859,677,473,0.9098119475853468,0.8184539498121615,0.09135799777318532,0.9152985560193951,0.856309869049708,0.058988686969687176,0.9333333333333333,0.7333333333333334,0.19999999999999996,0.5853674872966286,0.9753971808552663,-0.3900296935586377,0.9135868724810823,0.9002432876152971,0.01334358486578513,0.017308437288817115,0.005817467394843493,0.011490969893973623,0.41048364344578986,10.061815897472588,0.79108968056229,16,5,2,0,0,4,0.19490297213274027
0_0_0_10_14_16,-26.0,42,9,22,629,413,961,628,412,960,0.8256821917168584,0.7271444257596265,0.09853776595723196,0.8662922662059368,0.9370934995438037,-0.07080123333786692,0.8666666666666667,0.8,0.06666666666666665,0.9480248066492682,0.9422785474840364,0.0057462591652318595,0.9029199565068712,0.8471843655379452,0.055735590968925997,0.021001982754152257,0.011190690491599632,0.009811292262552625,0.24654384524778739,10.932935842882205,0.9730264103206221,16,4,3,0,0,4,0.19490297213274027
0_0_0_10_14_16,-26.0,42,9,30,794,603,603,793,602,602,1.0,0.5676898906453018,0.43231010935469816,0.9465145588045425,0.841973484864661,0.10454107393988155,1.0,0.4,0.6,0.6123106203752116,0.9870021654900598,-0.37469154511484826,0.9872726110209423,0.723697966903053,0.26357464411788933,0.002518742418312531,0.02588093532202503,-0.023362192903712498,0.6619280730106616,11.118655971247442,0.9465145588045425,16,10,1,0,0,4,0.19490297213274027
0_0_0_10_14_16,-26.0,42,9,34,89,631,212,88,630,211,0.9049406215141749,0.882628549941378,0.02231207157279691,0.9584444220385542,0.958176898469547,0.00026752356900716645,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.7376480683548625,0.5799971500077599,0.15765091834710265,0.9431710104044112,0.9022749086541155,0.04089610175029568,0.002708163196363984,0.01704633380325122,-0.014338170606887236,0.4337991647961676,11.954008725258856,0.9919287021626509,16,3,2,0,0,4,0.19490297213274027
0_0_0_10_14_16,-26.0,42,10,6,89,26,26,88,25,25,1.0,0.8606691527380479,0.1393308472619521,0.818591567423179,0.8781367322219463,-0.05954516479876737,1.0,0.6,0.4,0.9308057690906743,0.9487787994332704,-0.01797303034259612,1.0126472365391437,0.929900361270346,0.08274687526879765,0.019398963346453746,0.037401197395671576,-0.01800223404921783,0.3989315892328324,9.267195130610213,0.818591567423179,16,7,1,0,0,2,1.7880528028686286e-15
0_0_0_10_14_16,-26.0,42,10,17,656,284,656,655,283,655,0.9557631323001081,1.0,-0.04423686769989188,0.9914500073006304,0.802804918250602,0.18864508905002841,0.9333333333333333,1.0,-0.06666666666666665,0.9021654153463642,0.768838995311126,0.1333264200352382,1.01167066052562,0.9835752228999005,0.028095437625719533,0.008600525466435742,0.008377773530917725,0.00022275193551801742,0.19649726009651464,10.288237132061246,0.802804918250602,16,1,2,0,0,2,1.7880528028686286e-15
0_0_0_10_14_16,-26.0,42,10,24,874,66,814,873,65,813,0.7806535862851343,0.5323344740610365,0.24831911222409775,0.930632292622603,0.8065684071075291,0.12406388551507397,0.8,0.2666666666666667,0.5333333333333333,0.977484146706354,0.6795287965154239,0.2979553501909301,0.8889814323971311,0.6426724207066992,0.24630901169043196,0.0062102849154250595,0.008343467007803062,-0.0021331820923780028,0.2911757259935487,10.690267848725883,0.9419324758034935,16,12,4,0,0,2,1.7880528028686286e-15
0_0_0_10_14_16,-26.0,42,10,26,314,159,159,313,158,158,1.0,0.7216943502593567,0.2783056497406433,0.9636499598218794,0.6801994259197872,0.2834505339020922,1.0,0.6666666666666667,0.33333333333333326,0.7037248929101569,0.03989134632934113,0.6638335465808158,1.005325974830001,0.6476085457782017,0.35771742905179926,0.03088142766447203,0.004873803899385831,0.026007623765086196,0.21192641515802213,10.241788621477205,0.9636499598218794,16,6,1,0,0,2,1.7880528028686286e-15
0_0_0_10_14_16,-26.0,42,10,28,7,782,782,6,781,781,1.0,0.6206079479235175,0.3793920520764825,0.88331090419165,0.9268473802118,-0.04353647602014998,1.0,0.7333333333333334,0.2666666666666666,0.0,0.0,0.0,0.8766621808383299,0.6197950395888222,0.2568671412495077,0.033321892196294924,0.009355494835980954,0.02396639736031397,0.6472009620364099,11.040559192528526,0.88331090419165,16,5,1,0,0,2,1.7880528028686286e-15
0_0_0_10_14_16,-26.0,42,11,0,222,569,222,221,568,221,0.8500440054595138,1.0,-0.14995599454048625,0.8362603885432991,0.988180826201618,-0.15192043765831886,0.8,1.0,-0.19999999999999996,0.9828880335209469,0.002294781774296595,0.9805932517466502,0.9195449668936709,0.898003330324211,0.021541636569459954,0.0005897624843808649,0.10357360530892797,-0.1029838428245471,0.0947580321534143,9.575980705772578,0.988180826201618,16,1,4,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,7,713,719,719,712,718,718,1.0,0.9055944496373659,0.0944055503626341,0.9325595659045314,0.9001770184722852,0.03238254743224622,1.0,0.7333333333333334,0.2666666666666666,0.9750980827957902,0.0007739409989500345,0.9743241417968402,1.0425276064282327,0.8140753490004451,0.22845225742778763,0.01618742517439428,0.2623311538704428,-0.24614372869604853,0.04209108556810738,9.739455765287218,0.9325595659045314,16,5,1,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,9,492,742,492,491,741,491,0.9671990625726538,1.0,-0.032800937427346244,0.9093248339779743,0.9286844525382378,-0.01935961856026358,0.9333333333333333,1.0,-0.06666666666666665,0.4758911740056035,0.022757904082922747,0.45313326992268077,0.935046898437349,0.8893781551609151,0.04566874327643389,0.10986357017814095,0.10781403921419516,0.002049530963945792,0.14484133073381433,10.107914742889044,0.9286844525382378,16,1,2,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,11,1023,609,609,1022,608,608,1.0,0.808793663380112,0.19120633661988795,0.8685571313538537,0.948904400363967,-0.08034726901011324,1.0,0.9333333333333333,0.06666666666666665,0.0009716996853502413,0.010566195609297557,-0.009594495923947316,0.8738668982204267,0.7576270357363594,0.11623986248406737,0.10627451696785149,0.16012013642019451,-0.05384561945234302,0.921622599514663,11.489494411922852,0.8685571313538537,16,2,1,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,15,267,887,267,266,886,266,0.98746194699364,1.0,-0.012538053006360017,0.9125712261636016,0.9450358251209998,-0.03246459895739817,0.9333333333333333,1.0,-0.06666666666666665,0.7129839043397874,0.0028187334069590397,0.7101651709328284,0.9878150328226343,0.8894581623693134,0.09835687045332087,0.002114728134604669,0.10498674137985253,-0.10287201324524786,0.054796314271794364,10.41072929269813,0.9450358251209998,16,1,2,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,18,889,422,853,888,421,852,0.948876932219283,0.5350277593690334,0.4138491728502497,0.941117006995921,0.9467783344579515,-0.005661327462030408,0.9333333333333333,0.2666666666666667,0.6666666666666666,0.9988047625572385,0.07090821753587967,0.9278965450213588,1.0122460159618405,0.5752204132556544,0.43702560270618607,0.05142663412389745,0.18188034317861737,-0.13045370905471992,0.2279011120174036,10.948536930491247,0.8645258618856756,16,12,2,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,21,553,58,553,552,57,552,0.9286867445787486,1.0,-0.07131325542125144,0.9000769749840416,0.7950706967073218,0.10500627827671982,0.9333333333333333,1.0,-0.06666666666666665,0.9747837622795734,0.0996378668777595,0.8751458954018139,0.986061518166664,0.8749561980419058,0.11110532012475816,0.08940417539771447,0.13013117503873242,-0.04072699964101795,0.32130753221632624,10.340567197160034,0.7950706967073218,16,1,2,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,25,720,722,722,719,721,721,1.0,0.5707393311526949,0.42926066884730507,0.9224677419834405,0.9011809916929384,0.021286750290502088,1.0,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.884493548396688,0.5797537301454742,0.3047398182512139,0.14146644846256035,0.20702464931699277,-0.06555820085443242,0.6320875977015181,10.240132561737072,0.9224677419834405,16,11,1,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,29,610,684,684,609,683,683,1.0,0.7634232460502599,0.2365767539497401,0.911206494078009,0.9880175683431192,-0.07681107426511014,1.0,0.4666666666666667,0.5333333333333333,0.5029056951704205,0.9973956849279798,-0.4944899897575593,0.962706210042869,0.8915830954922825,0.07112311455058651,0.032747725954730106,0.002120712020386397,0.030627013934343708,0.15806025438066995,9.915054543461805,0.911206494078009,16,9,1,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,11,34,93,435,689,92,434,688,0.9396203985107464,0.7300692382483981,0.20955116026234832,0.9885221622178247,0.8820366587591525,0.10648550345867225,0.9333333333333333,0.33333333333333337,0.6,0.9972088521303691,0.8516897197074692,0.14551913242289993,1.0149921277419465,0.8237261536789042,0.19126597406304224,0.04026801085461375,0.01868830583125933,0.021579705023354417,0.2704756355844357,9.22168186168832,0.9508894522708486,16,11,2,0,0,6,0.20321707827266983
0_0_0_10_14_16,-26.0,42,12,9,492,435,492,491,434,491,0.9810332568933374,1.0,-0.018966743106662576,0.8317028666470292,0.9374784551486908,-0.10577558850166158,0.9743589743589743,1.0,-0.02564102564102566,0.8457979225483081,0.1080812038198993,0.7377167187284088,0.9883915207624714,0.904788683640922,0.08360283712154937,0.017629377708482483,0.08443889411710294,-0.06680951640862046,0.08316269846915703,11.660423941983513,0.9374784551486908,40,1,2,0,0,11,0.49970112645225956
0_0_0_10_14_16,-26.0,42,12,11,1023,372,265,1022,371,264,0.8015015272088033,0.7383004278915596,0.06320109931724371,0.7764280056632872,0.9082492019413974,-0.13182119627811018,0.9487179487179487,0.8974358974358975,0.05128205128205121,0.6400371699508751,0.006569148129974972,0.6334680218209001,0.8187426173709598,0.6995112036131671,0.11923141375779267,0.015287014963972561,0.09537483288812076,-0.08008781792414821,0.5660633897493352,10.638745003088289,0.8868280143244831,40,5,3,0,0,11,0.49970112645225956
0_0_0_10_14_16,-26.0,42,12,15,267,869,869,266,868,868,1.0,0.8991660550234772,0.10083394497652276,0.916221776787599,0.8376799920280925,0.07854178475950646,1.0,0.9743589743589743,0.02564102564102566,0.5345067348642117,0.045058660249772814,0.48944807461443895,0.9687654329357936,0.8041616225620162,0.16460381037377747,0.019197431609105694,0.04250555929329379,-0.023308127684188096,0.4616009678642212,9.845841837962597,0.916221776787599,40,2,1,0,0,11,0.49970112645225956
0_0_0_10_14_16,-26.0,42,12,27,602,963,963,601,962,962,1.0,0.9610176544514456,0.0389823455485544,0.9030852141129961,0.9443322468394605,-0.04124703272646435,1.0,0.9487179487179487,0.05128205128205132,0.3673313797006104,0.4732926140322488,-0.1059612343316384,0.9393900635746969,0.9373056257290638,0.002084437845633058,0.020091036089945384,0.02066364092742795,-0.0005726048374825668,0.026587623545715856,9.521141768182252,0.9030852141129961,40,3,1,0,0,11,0.49970112645225956
0_0_0_10_14_16,-26.0,42,12,28,7,921,921,6,920,920,1.0,0.8668100834738327,0.1331899165261673,0.9388648595694191,0.9838430521089659,-0.044978192539546824,1.0,0.9743589743589743,0.02564102564102566,0.030743369861365583,0.0008012427022460744,0.029942127159119508,0.8926919110917023,0.8036638676858354,0.0890280434058669,0.03093574768197015,0.08045043907719018,-0.04951469139522004,0.6207604523919174,12.228772255998372,0.9388648595694191,40,2,1,0,0,11,0.49970112645225956
0_0_0_10_14_16,-26.0,42,12,29,610,576,576,609,575,575,1.0,0.8157916863501662,0.1842083136498338,0.871305378755819,0.934905701038819,-0.06360032228299994,1.0,0.9487179487179487,0.05128205128205132,0.9824383895842059,0.3682371735763315,0.6142012160078745,1.0314512180846367,0.8169532684250931,0.2144979496595436,0.020206874849899036,0.05472730069467806,-0.03452042584477902,0.7432475248200996,10.852653694536926,0.871305378755819,40,3,1,0,0,11,0.49970112645225956
0_0_0_10_14_16,-26.0,42,13,33,577,757,747,576,756,746,0.9429523312810536,0.7876040785276808,0.15534825275337283,0.9298133501258076,0.9770500591594531,-0.04723670903364552,0.9743589743589743,0.8461538461538461,0.1282051282051282,0.8327302994824836,0.9905415756441521,-0.15781127616166857,0.9792661498390964,0.9052195189043315,0.07404663093476493,0.022671482007914318,0.011545759902042672,0.011125722105871646,0.2551026143538198,9.834214101535538,0.9118740562483054,40,7,2,0,0,13,0.3071524042657443
0_0_0_10_14_16,-25.0,42,1,0,222,664,265,221,663,264,0.9841530368811774,0.7677910198297015,0.21636201705147584,0.9729023491083375,0.8499778186195948,0.12292453048874274,0.9333333333333333,0.6,0.33333333333333337,0.4271622407285867,0.5871742738342893,-0.1600120331057026,0.9518335541550655,0.8013971614181963,0.15043639273686926,0.014532307514541615,0.012867950544204445,0.0016643569703371705,0.06937363047098867,10.579522118013067,0.9048698232055064,16,7,2,0,0,4,0.08618996341623224
0_0_0_10_14_16,-25.0,42,1,7,713,998,998,712,997,997,1.0,0.9072124255474974,0.09278757445250263,0.9348370941223475,0.9606088712941133,-0.02577177717176582,1.0,0.9333333333333333,0.06666666666666665,0.6963675909069273,0.9939829953425807,-0.2976154044356534,0.9983862333695779,0.9862077513968838,0.01217848197269411,0.010734465765696208,0.004218983754170372,0.006515482011525836,0.4229101013794411,10.533632135886968,0.9348370941223475,16,2,1,0,0,4,0.08618996341623224
0_0_0_10_14_16,-25.0,42,1,9,492,740,740,491,739,739,1.0,0.5882868729797762,0.4117131270202238,0.9229895235543663,0.8832228789587281,0.03976664459563817,1.0,0.5333333333333333,0.4666666666666667,0.11769835133374762,0.9999901920500938,-0.8822918407163461,0.9034296409242728,0.748443817605604,0.15498582331866884,0.04340098775599716,0.0076593566088104924,0.03574163114718667,0.9029501016319558,11.466678315211887,0.9229895235543663,16,8,1,0,0,4,0.08618996341623224
0_0_0_10_14_16,-25.0,42,1,12,597,157,157,596,156,156,1.0,0.8897109565781819,0.11028904342181811,0.8366023274343733,0.949249433153693,-0.11264710571931968,1.0,0.9333333333333333,0.06666666666666665,0.9984719498303818,0.9974458959572989,0.001026053873082855,1.0270759774597358,0.9722388995886337,0.054837077871102036,0.00028426839571101784,0.0003216921891322005,-3.7423793421182674e-05,0.5075106116586375,9.866293031507741,0.8366023274343733,16,2,1,0,0,4,0.08618996341623224
0_0_0_10_14_16,-25.0,42,1,31,897,996,114,896,995,113,0.8855720656915532,0.7999028606219577,0.08566920506959552,0.8772087890192264,0.8276165722877707,0.04959221673145564,0.9333333333333333,0.6666666666666667,0.2666666666666666,0.9901007422696603,0.7292347530459111,0.26086598922374915,0.9537583225510782,0.8421328773802703,0.11162544517080786,0.002348364886168356,0.02451097830901271,-0.022162613422844354,0.5277609121170991,10.062840751318724,0.9133936477617547,16,6,2,0,0,4,0.08618996341623224
0_0_0_10_14_16,-25.0,42,2,2,922,358,358,921,357,357,1.0,0.9281987596401406,0.07180124035985935,0.9092661303902169,0.970555987136565,-0.061289856746348126,1.0,0.9333333333333333,0.06666666666666665,0.7543307989597722,0.4738492270189909,0.28048157194078127,1.002546153911607,0.9196662054984499,0.08287994841315705,0.012273521788518512,0.030986503443471515,-0.018712981654953005,0.3235901626799342,10.726035405992256,0.9092661303902169,16,2,1,0,0,7,0.16623610791446738
0_0_0_10_14_16,-25.0,42,2,8,865,247,247,864,246,246,1.0,0.7466302186326977,0.25336978136730226,0.930470398808294,0.9558469197059027,-0.02537652089760878,1.0,0.6666666666666667,0.33333333333333326,0.7235833971603641,0.9828382347830199,-0.2592548376226558,1.001867423307317,0.8710646545493521,0.13080276875796493,0.021748294496863736,0.006336860414795178,0.015411434082068558,1.2689443669762497,12.03984066177924,0.930470398808294,4,2,1,0,1,7,0.16623610791446738
0_0_0_10_14_16,-25.0,42,2,13,562,825,825,561,824,824,1.0,0.5313911278189187,0.46860887218108127,0.8850513406886936,0.8393275004924048,0.045723840196288834,1.0,0.06666666666666665,0.9333333333333333,0.15059052158629058,0.948951747598134,-0.7983612260118435,0.9011047515915452,0.6916715691874256,0.20943318240411968,0.08052380157320299,0.004307891816120658,0.07621590975708234,0.9446207167314096,10.62551217344608,0.8850513406886936,16,15,1,0,0,7,0.16623610791446738
0_0_0_10_14_16,-25.0,42,2,20,860,739,38,859,738,37,0.8220954763186981,0.86220265738095,-0.04010718106225197,0.999035547696333,0.89909706773802,0.09993847995831295,0.7333333333333334,0.8,-0.06666666666666665,0.9459096558038282,0.7786890130163051,0.16722064278752313,0.9266194878909677,0.9079515157968778,0.01866797209408988,0.005175325543502835,0.012487064151025773,-0.007311738607522937,0.33337501958087096,9.987324124795048,0.8919746120794124,16,4,5,0,0,7,0.16623610791446738
0_0_0_10_14_16,-25.0,42,2,23,759,276,276,758,275,275,1.0,0.7545843812183086,0.24541561878169138,0.9659857403768618,0.9725234480254238,-0.006537707648561986,1.0,0.6666666666666667,0.33333333333333326,0.9736242004333866,0.9751861183253885,-0.001561917892001885,1.0489770201447142,0.8787435353899629,0.1702334847547513,0.009477082604640825,0.009547743719863387,-7.066111522256203e-05,1.2229218829603938,11.821275600560137,0.9659857403768618,4,2,1,0,1,7,0.16623610791446738
0_0_0_10_14_16,-25.0,42,3,0,222,685,685,221,684,684,1.0,0.7989520483352605,0.20104795166473954,0.9735485103245448,0.9321250964632678,0.041423413861277014,1.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,0.894709702064909,0.7456914531273359,0.1490182489375731,0.0015477971095880845,0.00459500528790634,-0.003047208178318256,0.9290750377369044,10.506654926541154,0.9735485103245448,16,3,1,0,0,6,0.07863828058965294
0_0_0_10_14_16,-25.0,42,3,1,711,323,323,710,322,322,1.0,0.74770256305086,0.25229743694914,0.932790378744302,0.8092203568121153,0.12357002193218669,1.0,0.6,0.4,0.0,0.0,0.0,0.8865580757488604,0.6852358654980251,0.2013222102508353,0.0024982495007804893,0.004672405753210697,-0.002174156252430208,0.7742492359189951,9.776125066593693,0.932790378744302,16,7,1,0,0,6,0.07863828058965294
0_0_0_10_14_16,-25.0,42,3,5,468,63,693,467,62,692,0.7887526555336369,0.688980078917816,0.09977257661582095,0.7942053754573942,0.9849374206682682,-0.19073204521087395,0.8666666666666667,0.4,0.4666666666666667,0.9995485051282795,0.8590420710840985,0.14050643404418106,0.8708956947855494,0.8167202707495805,0.05417542403596887,0.003804036172020989,0.005499502762158425,-0.001695466590137436,1.0150948967106987,9.89634954832728,0.9033508297894168,16,10,3,0,0,6,0.07863828058965294
0_0_0_10_14_16,-25.0,42,3,25,720,306,306,719,305,305,1.0,0.8894630847077877,0.11053691529221232,0.8387742037310344,0.9442811898463845,-0.10550698611535014,1.0,0.8666666666666667,0.1333333333333333,0.8581410653975204,0.9835318676236701,-0.12539080222614962,1.00505741120981,0.9688454960845154,0.03621191512529465,0.016158344504295683,0.006526153909141356,0.009632190595154327,0.3291168443263953,9.940596471940687,0.8387742037310344,16,3,1,0,0,6,0.07863828058965294
0_0_0_10_14_16,-25.0,42,5,1,826,543,543,825,542,542,1.0,0.5604180242790645,0.4395819757209355,0.9204621475463037,0.9840915167736263,-0.06362936922732254,1.0,0.7435897435897436,0.2564102564102564,0.7540619860098879,0.5311252442195685,0.22293674179031941,1.0047423472708428,0.6740909594252014,0.3306513878456414,0.008545331751460206,0.0539698550023905,-0.0454245232509303,0.34727610822430477,10.605459579628143,0.9204621475463037,40,11,1,0,0,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,2,871,775,775,870,774,774,1.0,0.7455515173417062,0.2544484826582938,0.8267733617653988,0.8662868589484799,-0.03951349718308106,1.0,0.7948717948717949,0.20512820512820507,0.9034416513197634,0.9856763701315108,-0.08223471881174738,1.0099053365642419,0.852851653149932,0.1570536834143098,0.01062386586969571,0.010282756026977442,0.0003411098427182676,0.2989470683022153,8.95002418759527,0.8267733617653988,40,9,1,0,0,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,4,86,474,620,85,473,619,0.8274859157976787,0.7285404736279397,0.098945442169739,0.8988347024057465,0.8919022232815117,0.0069324791242347805,0.8717948717948718,0.717948717948718,0.15384615384615385,0.9517645666316042,0.9749617464385157,-0.023197179806911494,0.911289412200581,0.8443526556260226,0.06693675657455844,0.014323654324464228,0.01104349762191554,0.0032801567025486887,0.36417685657057103,9.917069421050801,0.9804820742059139,40,12,6,0,0,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,5,468,194,194,467,193,193,1.0,0.6108337954979725,0.38916620450202755,0.9289806446786528,0.8864065612342417,0.04257408344441116,1.0,0.33333333333333337,0.6666666666666666,0.765552815060988,0.999219749270433,-0.23366693420944495,1.0082845793454887,0.7647401289786984,0.2435444503667903,0.011772218263393955,0.015413690664726585,-0.00364147240133263,1.787450539672923,11.719835225636267,0.9289806446786528,4,3,1,0,1,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,6,89,296,296,88,295,295,1.0,0.7596200913209711,0.24037990867902892,0.8987923705341228,0.910524739130894,-0.011732368596771292,1.0,0.9487179487179487,0.05128205128205132,0.5212969401967998,0.8622010876430032,-0.34090414744620334,0.9631659845383125,0.851791185773739,0.11137479876457346,0.018501973026399735,0.03558978032386891,-0.017087807297469178,0.14317487841118587,11.325872811500453,0.8987923705341228,40,3,1,0,0,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,10,765,491,225,764,490,224,0.706195545802636,0.5940498598877507,0.11214568591488527,0.8564227298991406,0.7096758374101076,0.14674689248903294,0.9487179487179487,0.7948717948717949,0.15384615384615374,0.9864478186687703,0.9987814817785059,-0.012333663109735604,0.8234530790286765,0.7175751064880079,0.10587797254066855,0.00429932675391454,0.0010384721125384238,0.0032608546413761164,0.021413215965706663,10.711883128196211,0.962206456391854,40,9,3,0,0,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,23,759,952,601,758,951,600,0.9038964207505434,0.8147776582821463,0.08911876246839712,0.9593738479874814,0.7956012473244085,0.16377260066307286,0.9743589743589743,0.9487179487179487,0.02564102564102566,0.9441228372783085,0.9360531284092796,0.008069708869028913,0.975661918087406,0.8792331108078688,0.09642880727953718,0.009999240338083797,0.01358055762984198,-0.003581317291758184,0.4388133332306188,10.321000732645697,0.9230437677248532,40,3,2,0,0,10,0.321459741854482
0_0_0_10_14_16,-25.0,42,5,29,610,144,144,609,143,143,1.0,0.7155642676654773,0.2844357323345227,0.9449650470531921,0.7701335853530507,0.1748314617001414,1.0,0.6666666666666667,0.33333333333333326,0.011251993675520655,0.863956703294088,-0.8527047096185674,0.8907933283987217,0.7931547769634982,0.09763855143522349,0.11102939288456724,0.09274393988327159,0.01828545300129565,1.4535135444223268,12.474415785913475,0.9449650470531921,4,2,1,0,1,10,0.321459741854482
