payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index
26,314,314,101,1,3,-2,1,1,1,0,1,0.06416995425104584,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,3
27,602,602,602,1,1,0,1,1,1,1,1,0.09056600581859121,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
28,7,7,7,1,1,0,1,1,1,1,1,0.10246497633926552,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
29,610,610,610,1,1,0,1,1,1,1,1,0.14680359772530852,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
30,778,778,778,1,1,0,1,1,1,1,1,0.0629248800569277,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
31,897,897,364,1,2,-1,1,1,1,0,1,0.07563804499464964,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
32,740,740,740,1,1,0,1,1,1,1,1,0.10568847492147616,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
33,590,590,590,1,1,0,1,1,1,1,1,0.13283286001112357,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
34,930,930,930,1,1,0,1,1,1,1,1,0.0918991150983186,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
0,803,803,803,1,1,0,1,1,1,1,1,0.052682923630865616,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
1,711,711,711,1,1,0,1,1,1,1,1,0.08745666230383735,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
2,871,871,871,1,1,0,1,1,1,1,1,0.09238087347590856,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
3,718,718,718,1,1,0,1,1,1,1,1,0.08471951031122504,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
4,86,86,86,1,1,0,1,1,1,1,1,0.10721014995891721,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
5,468,576,576,4,10,-6,1,0,0,0,1,0.1579054329487303,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
6,89,89,89,1,1,0,1,1,1,1,1,0.10707994525201002,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
7,713,713,713,1,1,0,1,1,1,1,1,0.08075267024900748,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
8,865,865,865,1,1,0,1,1,1,1,1,0.11955234896397923,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
9,492,492,492,1,1,0,1,1,1,1,1,0.07048688227509368,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
10,765,765,765,1,1,0,1,1,1,1,1,0.07287619384194559,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.09476134224632053,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
12,597,155,155,2,2,0,1,1,0,0,1,0.12211651123631084,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
13,562,562,562,1,1,0,1,1,1,1,1,0.06941152141748867,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
14,478,137,137,154,153,1,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,4
15,267,267,267,1,1,0,1,1,1,1,1,0.12964539180513554,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
16,917,917,917,1,1,0,1,1,1,1,1,0.07833703175578548,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
17,656,656,146,1,6,-5,1,1,1,0,1,0.09653324268670792,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
18,889,889,889,1,1,0,1,1,1,1,1,0.10661796548396474,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
19,510,510,510,1,1,0,1,1,1,1,1,0.16949206299269903,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
20,860,860,860,1,1,0,1,1,1,1,1,0.09591791650995644,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
21,553,553,819,1,2,-1,1,1,1,0,1,0.03466065860695485,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
22,629,629,629,1,1,0,1,1,1,1,1,0.0697852091395119,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
23,759,759,759,1,1,0,1,1,1,1,1,0.07481994688525388,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,4
24,874,874,874,1,1,0,1,1,1,1,1,0.10342013804719943,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
25,720,720,720,1,1,0,1,1,1,1,1,0.055647229512845495,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
26,314,381,381,5,37,-32,1,0,0,0,1,0.0461354850774107,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
27,602,602,602,1,1,0,1,1,1,1,1,0.16900816498969679,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
28,7,7,7,1,1,0,1,1,1,1,1,0.11877965350319714,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
29,610,610,610,1,1,0,1,1,1,1,1,0.15110106745031918,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
30,810,810,810,1,1,0,1,1,1,1,1,0.04628343161074306,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
31,912,912,912,1,1,0,1,1,1,1,1,0.0641681186912767,tau0_slope0,timing,0_0_0_10_14_32,-25.0,4
32,753,336,336,2,2,0,1,1,0,0,1,0.11820903074399011,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,4
33,591,990,990,2,2,0,1,1,0,0,1,0.10181427668957921,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,4
34,89,579,943,13,59,-46,0,0,0,0,1,0.10757250865785083,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,4
0,222,222,222,1,1,0,1,1,1,1,1,0.07641918274785789,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
1,826,826,826,1,1,0,1,1,1,1,1,0.11912702458973028,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
2,871,871,871,1,1,0,1,1,1,1,1,0.0870234449920436,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
3,718,718,718,1,1,0,1,1,1,1,1,0.15334328774043007,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,5
4,86,568,881,9,17,-8,0,0,0,0,1,0.18138875574896327,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
5,468,468,468,1,1,0,1,1,1,1,1,0.058893070335481704,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
6,89,246,128,3,6,-3,1,1,0,0,1,0.11048983964062813,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
7,713,713,713,1,1,0,1,1,1,1,1,0.13576783728171268,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
8,865,865,865,1,1,0,1,1,1,1,1,0.10119156440090327,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
9,492,492,492,1,1,0,1,1,1,1,1,0.06447283852370388,tau0.5_slope0,timing,0_0_0_10_14_32,-25.0,5
10,765,765,765,1,1,0,1,1,1,1,1,0.06702855033892163,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.09691318137029367,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
12,597,854,854,2,2,0,1,1,0,0,1,0.12063150049022825,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
13,562,562,562,1,1,0,1,1,1,1,1,0.04423617184180138,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
14,478,478,478,1,1,0,1,1,1,1,1,0.09108379451052377,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
15,267,144,86,2,3,-1,1,1,0,0,1,0.1036642116726086,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
16,917,917,917,1,1,0,1,1,1,1,1,0.13683964592034759,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
17,656,656,656,1,1,0,1,1,1,1,1,0.09637682722803266,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
18,889,889,889,1,1,0,1,1,1,1,1,0.08887472127988419,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
19,510,510,510,1,1,0,1,1,1,1,1,0.12866060286740813,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
20,860,860,860,1,1,0,1,1,1,1,1,0.0814533375739727,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
21,553,553,553,1,1,0,1,1,1,1,1,0.10183288268420738,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
22,629,196,196,47,42,5,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,5
23,759,759,759,1,1,0,1,1,1,1,1,0.11879117769350597,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,5
24,874,874,874,1,1,0,1,1,1,1,1,0.09561896430913581,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
25,720,720,720,1,1,0,1,1,1,1,1,0.12617728956862337,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
26,314,314,314,1,1,0,1,1,1,1,1,0.07035614829318083,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
27,602,602,602,1,1,0,1,1,1,1,1,0.07244866544443741,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
28,7,7,7,1,1,0,1,1,1,1,1,0.15557879924638957,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
29,610,610,610,1,1,0,1,1,1,1,1,0.25268317390648687,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
30,823,823,823,1,1,0,1,1,1,1,1,0.06955987611048665,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
31,913,36,36,12,23,-11,0,0,0,0,1,0.1851177864539234,tau0_slope0,timing,0_0_0_10_14_32,-25.0,5
32,741,740,740,44,37,7,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,5
33,581,581,581,1,1,0,1,1,1,1,1,0.0981766789719693,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,5
34,91,149,149,2,2,0,1,1,0,0,1,0.06903218589804672,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,5
0,803,803,803,1,1,0,1,1,1,1,1,0.09400841921137666,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
1,826,844,844,2,2,0,1,1,0,0,1,0.15675550784209663,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
2,871,871,871,1,1,0,1,1,1,1,1,0.06743560537053143,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
3,718,718,718,1,1,0,1,1,1,1,1,0.08843932559587221,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
4,107,107,107,1,1,0,1,1,1,1,1,0.11651142485395123,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
5,468,468,468,1,1,0,1,1,1,1,1,0.0610295048531833,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
6,89,89,89,1,1,0,1,1,1,1,1,0.08459404428342412,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
7,713,713,713,1,1,0,1,1,1,1,1,0.09975368374980978,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
8,865,865,865,1,1,0,1,1,1,1,1,0.046618139227642436,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
9,492,492,492,1,1,0,1,1,1,1,1,0.04995259464348259,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
10,765,765,765,1,1,0,1,1,1,1,1,0.05837722671529985,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.09508577830597348,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
12,597,597,597,1,1,0,1,1,1,1,1,0.14421475385513755,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
13,562,562,562,1,1,0,1,1,1,1,1,0.0704898391860308,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
14,478,478,478,1,1,0,1,1,1,1,1,0.1268221354852005,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,6
15,267,982,652,227,227,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,6
16,917,404,404,3,5,-2,1,1,0,0,1,0.07261197753628319,tau-0.5_slope0,timing,0_0_0_10_14_32,-25.0,6
17,656,656,656,1,1,0,1,1,1,1,1,0.08745115497744185,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
18,889,889,889,1,1,0,1,1,1,1,1,0.18370156420751266,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
19,510,510,510,1,1,0,1,1,1,1,1,0.059463382647776605,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
20,860,860,860,1,1,0,1,1,1,1,1,0.05959208114785222,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
21,553,450,687,4,11,-7,1,0,0,0,1,0.11970971061050366,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,6
22,629,629,629,1,1,0,1,1,1,1,1,0.07514728328175445,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
23,759,759,759,1,1,0,1,1,1,1,1,0.10799140753299581,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
24,874,874,874,1,1,0,1,1,1,1,1,0.07156618684427339,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
25,720,720,720,1,1,0,1,1,1,1,1,0.08682928075471254,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
26,314,314,314,1,1,0,1,1,1,1,1,0.14455628327596068,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
27,602,602,602,1,1,0,1,1,1,1,1,0.21978462803939372,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
28,7,7,7,1,1,0,1,1,1,1,1,0.2420341207270794,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
29,610,179,276,7,46,-39,1,0,0,0,1,0.05916584236412023,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
30,791,791,791,1,1,0,1,1,1,1,1,0.07282424650420956,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
31,928,826,826,25,12,13,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,6
32,760,760,760,1,1,0,1,1,1,1,1,0.07553962333015174,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,6
33,584,584,584,1,1,0,1,1,1,1,1,0.12242107617981862,tau0_slope0,timing,0_0_0_10_14_32,-25.0,6
34,932,763,71,3,4,-1,1,1,0,0,1,0.1909215523510247,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,6
0,222,222,222,1,1,0,1,1,1,1,1,0.1267740065068107,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
1,711,532,532,2,2,0,1,1,0,0,1,0.07575192067413054,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
2,922,922,922,1,1,0,1,1,1,1,1,0.0720316103315207,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
3,691,691,691,1,1,0,1,1,1,1,1,0.09267890567949055,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
4,107,107,107,1,1,0,1,1,1,1,1,0.0879659113803733,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
5,468,468,468,1,1,0,1,1,1,1,1,0.07824556912280209,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
6,89,112,112,2,7,-5,1,1,0,0,1,0.06291587373321197,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
7,713,713,713,1,1,0,1,1,1,1,1,0.11482976984290375,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
8,865,865,865,1,1,0,1,1,1,1,1,0.10183606375377564,tau-0.5_slope0,timing,0_0_0_10_14_32,-25.0,7
9,492,492,492,1,1,0,1,1,1,1,1,0.1041086037475842,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
10,765,758,758,2,5,-3,1,1,0,0,1,0.045676889920606076,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
11,1023,457,457,2,2,0,1,1,0,0,1,0.0812234512671756,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
12,597,597,597,1,1,0,1,1,1,1,1,0.10421819604886925,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
13,562,562,562,1,1,0,1,1,1,1,1,0.06143542375769151,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
14,478,478,478,1,1,0,1,1,1,1,1,0.07251521572585912,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
15,267,267,267,1,1,0,1,1,1,1,1,0.06635759578481927,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
16,917,917,917,1,1,0,1,1,1,1,1,0.09936964960003863,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
17,656,656,656,1,1,0,1,1,1,1,1,0.07804757972872463,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
18,889,889,889,1,1,0,1,1,1,1,1,0.10400467333548807,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,7
19,510,510,510,1,1,0,1,1,1,1,1,0.11031492468774638,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
20,860,860,860,1,1,0,1,1,1,1,1,0.09273052450234813,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
21,553,553,553,1,1,0,1,1,1,1,1,0.15934108760159257,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
22,629,776,776,2,2,0,1,1,0,0,1,0.09633228285261973,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
23,759,759,759,1,1,0,1,1,1,1,1,0.1189829701704396,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
24,874,874,874,1,1,0,1,1,1,1,1,0.06302105744297655,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,7
25,720,720,720,1,1,0,1,1,1,1,1,0.08463471974248653,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
26,314,314,314,1,1,0,1,1,1,1,1,0.07969509571100655,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
27,602,602,602,1,1,0,1,1,1,1,1,0.040241695498774516,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
28,7,7,7,1,1,0,1,1,1,1,1,0.07305091614584554,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
29,610,715,715,2,2,0,1,1,0,0,1,0.08908113042517739,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
30,807,807,1020,1,2,-1,1,1,1,0,1,0.06316836467152366,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
31,921,921,921,1,1,0,1,1,1,1,1,0.1317407677406567,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
32,740,634,740,3,1,2,1,1,0,1,1,0.29804109954600677,tau0_slope0,timing,0_0_0_10_14_32,-25.0,7
33,587,587,587,1,1,0,1,1,1,1,1,0.09216811900420269,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,7
34,932,932,932,1,1,0,1,1,1,1,1,0.07301825870919612,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,7
