trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power
15:20260820:179,15.0,20260820,179,exp0_000006_rxg20_0_fulltrim,6,24,1805,1805,0,1,1,1,1,7.587732074216099e-08,9.828153601899171e-06
15:20260820:180,15.0,20260820,180,exp0_000006_rxg20_0_fulltrim,6,25,965,965,0,1,1,1,1,7.528412346435288e-08,9.751318601592063e-06
15:20260820:181,15.0,20260820,181,exp0_000006_rxg20_0_fulltrim,6,26,4037,4037,0,1,1,1,1,7.641199389891028e-08,9.897408154642288e-06
15:20260820:182,15.0,20260820,182,exp0_000006_rxg20_0_fulltrim,6,27,25,25,0,1,1,1,1,7.770716427111561e-08,1.0065167548808535e-05
15:20260820:183,15.0,20260820,183,exp0_000006_rxg20_0_fulltrim,6,28,1029,1029,0,1,1,1,1,7.577888988858357e-08,9.81540415926384e-06
15:20260820:184,15.0,20260820,184,exp0_000006_rxg20_0_fulltrim,6,29,3009,3009,0,1,1,1,1,7.464459645530883e-08,9.668482655146267e-06
15:20260820:185,15.0,20260820,185,exp0_000006_rxg20_0_fulltrim,6,30,1025,1025,0,1,1,1,1,7.625862094613738e-08,9.877542232605437e-06
15:20260820:186,15.0,20260820,186,exp0_000006_rxg20_0_fulltrim,6,31,1777,1777,0,1,1,1,1,7.570004374646718e-08,9.805191463453582e-06
15:20260820:187,15.0,20260820,187,exp0_000007_rxg20_0_fulltrim,7,0,3293,3293,0,1,1,1,1,7.469056100994132e-08,9.674436301094126e-06
15:20260820:188,15.0,20260820,188,exp0_000007_rxg20_0_fulltrim,7,1,313,313,0,1,1,1,1,7.447616285026532e-08,9.646665973614846e-06
15:20260820:189,15.0,20260820,189,exp0_000007_rxg20_0_fulltrim,7,2,1433,3884,1,3,1,1,1,7.496902534736612e-08,9.710504921521064e-06
15:20260820:190,15.0,20260820,190,exp0_000007_rxg20_0_fulltrim,7,3,2865,2866,1,2,1,1,1,7.409872836485912e-08,9.597778057424038e-06
15:20260820:191,15.0,20260820,191,exp0_000007_rxg20_0_fulltrim,7,4,3469,3469,0,1,1,1,1,7.420233156321055e-08,9.611197457807268e-06
15:20260820:192,15.0,20260820,192,exp0_000007_rxg20_0_fulltrim,7,5,3985,3985,0,1,1,1,1,7.472734092822891e-08,9.679200289633259e-06
15:20260820:193,15.0,20260820,193,exp0_000007_rxg20_0_fulltrim,7,6,3165,3165,0,1,1,1,1,7.518194539783592e-08,9.738083794107409e-06
15:20260820:194,15.0,20260820,194,exp0_000007_rxg20_0_fulltrim,7,7,1669,1669,0,1,1,1,1,7.338183269572355e-08,9.50492078882407e-06
15:20260820:195,15.0,20260820,195,exp0_000007_rxg20_0_fulltrim,7,8,3217,3217,0,1,1,1,1,7.381244745304603e-08,9.56069698040299e-06
15:20260820:196,15.0,20260820,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,1402,1,2,1,1,1,7.488202135242547e-08,9.69923556438125e-06
15:20260820:197,15.0,20260820,197,exp0_000007_rxg20_0_fulltrim,7,10,569,569,0,1,1,1,1,7.519033006136386e-08,9.739169833522704e-06
15:20260820:198,15.0,20260820,198,exp0_000007_rxg20_0_fulltrim,7,11,993,993,0,1,1,1,1,7.487761566133177e-08,9.69866490890254e-06
15:20260820:199,15.0,20260820,199,exp0_000007_rxg20_0_fulltrim,7,12,233,233,0,1,1,1,1,7.42029858413048e-08,9.611282204415948e-06
15:20260820:200,15.0,20260820,200,exp0_000007_rxg20_0_fulltrim,7,13,745,746,1,3,1,1,1,7.488440899696757e-08,9.699544828560283e-06
15:20260820:201,15.0,20260820,201,exp0_000007_rxg20_0_fulltrim,7,14,2457,2457,0,1,1,1,1,7.504014101236866e-08,9.719716312649664e-06
15:20260820:202,15.0,20260820,202,exp0_000007_rxg20_0_fulltrim,7,15,1097,1097,0,1,1,1,1,7.336338584950188e-08,9.502531426148057e-06
15:20260820:203,15.0,20260820,203,exp0_000007_rxg20_0_fulltrim,7,16,737,737,0,1,1,1,1,7.396451273825215e-08,9.58039352432289e-06
15:20260820:204,15.0,20260820,204,exp0_000007_rxg20_0_fulltrim,7,17,3189,3189,0,1,1,1,1,7.543639168063862e-08,9.771041430544191e-06
15:20260820:205,15.0,20260820,205,exp0_000007_rxg20_0_fulltrim,7,18,3913,3913,0,1,1,1,1,7.553581696937949e-08,9.783919679276496e-06
15:20260820:206,15.0,20260820,206,exp0_000007_rxg20_0_fulltrim,7,19,3917,3917,0,1,1,1,1,7.506825170934671e-08,9.723357403888184e-06
15:20260820:207,15.0,20260820,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,2446,1,2,1,1,1,7.613776846516897e-08,9.861888586239031e-06
15:20260820:208,15.0,20260820,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,2817,0,1,1,1,1,7.40476230640739e-08,9.591158546599515e-06
15:20260820:209,15.0,20260820,209,exp0_000007_rxg20_0_fulltrim,7,22,1665,1666,1,2,1,1,1,7.543698867790678e-08,9.771118757745442e-06
15:20260820:210,15.0,20260820,210,exp0_000007_rxg20_0_fulltrim,7,23,3445,3445,0,1,1,1,1,7.428092260499718e-08,9.62137711126442e-06
15:20260820:211,15.0,20260820,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,3933,1,35,0,0,0,7.651688032243237e-08,9.910993767194843e-06
15:20260820:212,15.0,20260820,212,exp0_000007_rxg20_0_fulltrim,7,25,2081,2081,0,1,1,1,1,7.74288743113423e-08,1.0029121514976997e-05
15:20260820:213,15.0,20260820,213,exp0_000007_rxg20_0_fulltrim,7,26,3065,3065,0,1,1,1,1,7.512660494037791e-08,9.73091571659786e-06
15:20260820:214,15.0,20260820,214,exp0_000007_rxg20_0_fulltrim,7,27,3397,3397,0,1,1,1,1,7.371919007562718e-08,9.548617642060281e-06
15:20260820:215,15.0,20260820,215,exp0_000007_rxg20_0_fulltrim,7,28,2665,2666,1,2,1,1,1,7.35060430047761e-08,9.52100936422931e-06
15:20260820:216,15.0,20260820,216,exp0_000007_rxg20_0_fulltrim,7,29,3757,3757,0,1,1,1,1,7.161821531210997e-08,9.276484908753483e-06
15:20260820:217,15.0,20260820,217,exp0_000007_rxg20_0_fulltrim,7,30,2445,3888,1,2,1,1,1,7.112091916618473e-08,9.212071684090556e-06
15:20260820:218,15.0,20260820,218,exp0_000007_rxg20_0_fulltrim,7,31,1605,1605,0,1,1,1,1,6.910217361501786e-08,8.950589845170087e-06
15:20260820:219,15.0,20260820,219,exp0_000008_rxg20_0_fulltrim,8,0,3293,3294,1,3,1,1,1,7.054444238265006e-08,9.13740243745545e-06
15:20260820:220,15.0,20260820,220,exp0_000008_rxg20_0_fulltrim,8,1,313,313,0,1,1,1,1,6.833685137698464e-08,8.851460033564069e-06
15:20260820:221,15.0,20260820,221,exp0_000008_rxg20_0_fulltrim,8,2,1433,1434,1,2,1,1,1,6.683691847673367e-08,8.657178385345334e-06
15:20260820:222,15.0,20260820,222,exp0_000008_rxg20_0_fulltrim,8,4,3469,3469,0,1,1,1,1,7.13136941771441e-08,9.23704123230055e-06
15:20260820:223,15.0,20260820,223,exp0_000008_rxg20_0_fulltrim,8,5,3985,3985,0,1,1,1,1,7.040496867675282e-08,9.119336841680894e-06
15:20260820:224,15.0,20260820,224,exp0_000008_rxg20_0_fulltrim,8,6,3165,3165,0,1,1,1,1,6.759133324391442e-08,8.754895386141773e-06
15:20260820:225,15.0,20260820,225,exp0_000008_rxg20_0_fulltrim,8,8,3921,3922,1,2,1,1,1,6.809448491183336e-08,8.820067058375205e-06
15:20260820:226,15.0,20260820,226,exp0_000008_rxg20_0_fulltrim,8,9,1381,1382,1,3,1,1,1,6.732224866327172e-08,8.720041696467545e-06
15:20260820:227,15.0,20260820,227,exp0_000008_rxg20_0_fulltrim,8,10,713,713,0,1,1,1,1,6.997767938204359e-08,9.063991386941925e-06
15:20260820:228,15.0,20260820,228,exp0_000008_rxg20_0_fulltrim,8,11,997,997,0,1,1,1,1,6.87076636213099e-08,8.899490191443228e-06
15:20260820:229,15.0,20260820,229,exp0_000008_rxg20_0_fulltrim,8,12,3861,3861,0,1,1,1,1,7.272187621805969e-08,9.419438676783117e-06
15:20260820:230,15.0,20260820,230,exp0_000008_rxg20_0_fulltrim,8,13,1289,1289,0,1,1,1,1,7.227994876358043e-08,9.362197186690478e-06
15:20260820:231,15.0,20260820,231,exp0_000008_rxg20_0_fulltrim,8,14,2665,2666,1,2,1,1,1,7.212253973415986e-08,9.341808484185703e-06
15:20260820:232,15.0,20260820,232,exp0_000008_rxg20_0_fulltrim,8,15,1461,1462,1,2,1,1,1,7.114844035540807e-08,9.215636418221232e-06
15:20260820:233,15.0,20260820,233,exp0_000008_rxg20_0_fulltrim,8,16,1677,1677,0,1,1,1,1,7.207331041825293e-08,9.335431963853707e-06
15:20260820:234,15.0,20260820,234,exp0_000008_rxg20_0_fulltrim,8,17,1585,1585,0,1,1,1,1,7.343476408845749e-08,9.511776827664968e-06
15:20260820:235,15.0,20260820,235,exp0_000008_rxg20_0_fulltrim,8,18,1309,1310,1,2,1,1,1,7.148642320319742e-08,9.259414286369329e-06
15:20260820:236,15.0,20260820,236,exp0_000008_rxg20_0_fulltrim,8,19,2905,2906,1,2,1,1,1,7.370467330653716e-08,9.546737330064226e-06
15:20260820:237,15.0,20260820,237,exp0_000008_rxg20_0_fulltrim,8,20,1513,1514,1,2,1,1,1,7.157919759579576e-08,9.271431065188888e-06
15:20260820:238,15.0,20260820,238,exp0_000008_rxg20_0_fulltrim,8,21,1557,1557,0,1,1,1,1,7.308006824804216e-08,9.46583417750996e-06
15:20260820:239,15.0,20260820,239,exp0_000008_rxg20_0_fulltrim,8,22,957,957,0,1,1,1,1,7.144188377162249e-08,9.253645232183202e-06
15:20260820:240,15.0,20260820,240,exp0_000008_rxg20_0_fulltrim,8,23,273,273,0,1,1,1,1,7.28066349200592e-08,9.430417208104477e-06
15:20260820:241,15.0,20260820,241,exp0_000008_rxg20_0_fulltrim,8,24,2753,44,1,11,0,0,1,7.272724819931743e-08,9.420134492824473e-06
15:20260820:242,15.0,20260820,242,exp0_000008_rxg20_0_fulltrim,8,25,1129,1129,0,1,1,1,1,7.497954924048851e-08,9.711868048699057e-06
15:20260820:243,15.0,20260820,243,exp0_000008_rxg20_0_fulltrim,8,26,865,866,1,2,1,1,1,7.252976206977067e-08,9.394554728061489e-06
15:20260820:244,15.0,20260820,244,exp0_000008_rxg20_0_fulltrim,8,27,3909,3909,0,1,1,1,1,7.484709606667111e-08,9.694711800631733e-06
15:20260820:245,15.0,20260820,245,exp0_000008_rxg20_0_fulltrim,8,28,1273,1273,0,1,1,1,1,7.099657401431171e-08,9.195965642913742e-06
15:20260820:246,15.0,20260820,246,exp0_000008_rxg20_0_fulltrim,8,29,3589,3589,0,1,1,1,1,7.051968580823462e-08,9.134195795291073e-06
15:20260820:247,15.0,20260820,247,exp0_000008_rxg20_0_fulltrim,8,30,797,797,0,1,1,1,1,7.209803868820428e-08,9.338634939828795e-06
15:20260820:248,15.0,20260820,248,exp0_000008_rxg20_0_fulltrim,8,31,2821,2821,0,1,1,1,1,7.242692610736488e-08,9.381234705366464e-06
15:20260821:0,15.0,20260821,0,exp0_000000_rxg20_0_fulltrim,0,0,3293,3294,1,4,1,1,1,5.461110784836597e-08,7.073607120729447e-06
15:20260821:1,15.0,20260821,1,exp0_000000_rxg20_0_fulltrim,0,1,313,313,0,1,1,1,1,5.516800773616521e-08,7.145740632886131e-06
15:20260821:2,15.0,20260821,2,exp0_000000_rxg20_0_fulltrim,0,2,1433,1433,0,1,1,1,1,5.490116890765393e-08,7.1111778285078465e-06
15:20260821:3,15.0,20260821,3,exp0_000000_rxg20_0_fulltrim,0,3,2865,2865,0,1,1,1,1,5.706549947195974e-08,7.391516841841818e-06
15:20260821:4,15.0,20260821,4,exp0_000000_rxg20_0_fulltrim,0,4,3469,3469,0,1,1,1,1,5.727483806912936e-08,7.418631819909907e-06
15:20260821:5,15.0,20260821,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,3985,0,1,1,1,1,5.998009479350775e-08,7.76903531807913e-06
15:20260821:6,15.0,20260821,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,3165,0,1,1,1,1,6.021993173101038e-08,7.800100651411007e-06
15:20260821:7,15.0,20260821,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,1669,0,1,1,1,1,6.297640756193777e-08,8.157138401311736e-06
15:20260821:8,15.0,20260821,8,exp0_000000_rxg20_0_fulltrim,0,8,849,849,0,1,1,1,1,6.501240630023145e-08,8.420854991954408e-06
15:20260821:9,15.0,20260821,9,exp0_000000_rxg20_0_fulltrim,0,9,665,665,0,1,1,1,1,6.361536648147813e-08,8.239900764889195e-06
15:20260821:10,15.0,20260821,10,exp0_000000_rxg20_0_fulltrim,0,10,713,713,0,1,1,1,1,6.285975786989332e-08,8.142029129136419e-06
15:20260821:11,15.0,20260821,11,exp0_000000_rxg20_0_fulltrim,0,11,797,797,0,1,1,1,1,6.41980468785086e-08,8.31537354630554e-06
15:20260821:12,15.0,20260821,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,3881,0,1,1,1,1,6.638878275846576e-08,8.599132758133471e-06
15:20260821:13,15.0,20260821,13,exp0_000000_rxg20_0_fulltrim,0,13,693,693,0,1,1,1,1,6.707617489640913e-08,8.688168526006749e-06
15:20260821:14,15.0,20260821,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,4074,1,2,1,1,1,6.669297009117698e-08,8.638533198217496e-06
15:20260821:15,15.0,20260821,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,1117,0,1,1,1,1,6.649173228138338e-08,8.612467489968757e-06
15:20260821:16,15.0,20260821,16,exp0_000000_rxg20_0_fulltrim,0,16,3705,3705,0,1,1,1,1,6.725976160509957e-08,8.711947941972266e-06
15:20260821:17,15.0,20260821,17,exp0_000000_rxg20_0_fulltrim,0,17,3961,3961,0,1,1,1,1,6.763267734756565e-08,8.760250559429954e-06
15:20260821:18,15.0,20260821,18,exp0_000000_rxg20_0_fulltrim,0,18,661,661,0,1,1,1,1,6.599972254066516e-08,8.548738996947226e-06
15:20260821:19,15.0,20260821,19,exp0_000000_rxg20_0_fulltrim,0,19,73,73,0,1,1,1,1,6.574391180668965e-08,8.515604627389433e-06
15:20260821:20,15.0,20260821,20,exp0_000000_rxg20_0_fulltrim,0,20,2989,2989,0,1,1,1,1,6.626869349066005e-08,8.583577968396698e-06
15:20260821:21,15.0,20260821,21,exp0_000000_rxg20_0_fulltrim,0,21,693,693,0,1,1,1,1,6.652362307658597e-08,8.616598205585387e-06
15:20260821:22,15.0,20260821,22,exp0_000000_rxg20_0_fulltrim,0,22,3273,3273,0,1,1,1,1,6.679654523945706e-08,8.65194896536214e-06
15:20260821:23,15.0,20260821,23,exp0_000000_rxg20_0_fulltrim,0,23,3277,3277,0,1,1,1,1,6.76383617920378e-08,8.760986847860637e-06
15:20260821:24,15.0,20260821,24,exp0_000000_rxg20_0_fulltrim,0,24,893,893,0,1,1,1,1,6.80420313290309e-08,8.813272908770157e-06
15:20260821:25,15.0,20260821,25,exp0_000000_rxg20_0_fulltrim,0,25,3605,3605,0,1,1,1,1,6.842685608202886e-08,8.863118063360273e-06
15:20260821:26,15.0,20260821,26,exp0_000000_rxg20_0_fulltrim,0,26,357,357,0,1,1,1,1,6.476401392503328e-08,8.388681499359912e-06
15:20260821:27,15.0,20260821,27,exp0_000000_rxg20_0_fulltrim,0,27,1981,1981,0,1,1,1,1,6.694602402354048e-08,8.671310487827975e-06
15:20260821:28,15.0,20260821,28,exp0_000000_rxg20_0_fulltrim,0,28,3501,3501,0,1,1,1,1,6.276138429432516e-08,8.129287105543661e-06
15:20260821:29,15.0,20260821,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,2269,0,1,1,1,1,6.393811427330359e-08,8.281705283574207e-06
15:20260821:30,15.0,20260821,30,exp0_000000_rxg20_0_fulltrim,0,30,2677,464,1,20,0,0,0,6.23435032529794e-08,8.075160272631048e-06
15:20260821:31,15.0,20260821,31,exp0_000000_rxg20_0_fulltrim,0,31,1909,1909,0,1,1,1,1,6.194128315506919e-08,8.023061953062471e-06
15:20260821:32,15.0,20260821,32,exp0_000002_rxg20_0_fulltrim,2,1,313,314,1,2,1,1,1,2.8571456172268963e-08,3.7007719453510083e-06
15:20260821:33,15.0,20260821,33,exp0_000002_rxg20_0_fulltrim,2,2,1433,1433,0,1,1,1,1,2.8822207680385437e-08,3.733251009102494e-06
15:20260821:34,15.0,20260821,34,exp0_000002_rxg20_0_fulltrim,2,3,2865,2866,1,3,1,1,1,3.087116764368785e-08,3.9986464269495085e-06
15:20260821:35,15.0,20260821,35,exp0_000002_rxg20_0_fulltrim,2,4,3469,3469,0,1,1,1,1,2.938706659844156e-08,3.8064154297193314e-06
15:20260821:36,15.0,20260821,36,exp0_000002_rxg20_0_fulltrim,2,5,3985,3985,0,1,1,1,1,3.0635793243844216e-08,3.9681591122553214e-06
15:20260821:37,15.0,20260821,37,exp0_000002_rxg20_0_fulltrim,2,6,3165,3165,0,1,1,1,1,2.944709671099476e-08,3.8141909436824165e-06
15:20260821:38,15.0,20260821,38,exp0_000002_rxg20_0_fulltrim,2,8,173,173,0,1,1,1,1,2.844139065605319e-08,3.683924963154276e-06
15:20260821:39,15.0,20260821,39,exp0_000002_rxg20_0_fulltrim,2,9,1669,574,1,3,1,1,1,2.8904408243193406e-08,3.743898192602614e-06
15:20260821:40,15.0,20260821,40,exp0_000002_rxg20_0_fulltrim,2,10,53,53,0,1,1,1,1,3.0146085913362616e-08,3.90472884327806e-06
15:20260821:41,15.0,20260821,41,exp0_000002_rxg20_0_fulltrim,2,11,541,542,1,2,1,1,1,2.918315687256153e-08,3.7800036364816643e-06
15:20260821:42,15.0,20260821,42,exp0_000002_rxg20_0_fulltrim,2,12,213,214,1,2,1,1,1,2.973033652740225e-08,3.8508781170643796e-06
15:20260821:43,15.0,20260821,43,exp0_000002_rxg20_0_fulltrim,2,13,1301,1301,0,1,1,1,1,3.006001965050024e-08,3.893580947660776e-06
15:20260821:44,15.0,20260821,44,exp0_000002_rxg20_0_fulltrim,2,14,2677,2677,0,1,1,1,1,2.8955769661715394e-08,3.750550877561811e-06
15:20260821:45,15.0,20260821,45,exp0_000002_rxg20_0_fulltrim,2,15,1117,1117,0,1,1,1,1,2.915803053910802e-08,3.776749100577942e-06
15:20260821:46,15.0,20260821,46,exp0_000002_rxg20_0_fulltrim,2,16,3085,3085,0,1,1,1,1,2.7375284707791176e-08,3.545835572109193e-06
15:20260821:47,15.0,20260821,47,exp0_000002_rxg20_0_fulltrim,2,17,2501,2501,0,1,1,1,1,2.8294015271034982e-08,3.6648358874340107e-06
15:20260821:48,15.0,20260821,48,exp0_000002_rxg20_0_fulltrim,2,18,1409,1410,1,2,1,1,1,2.9683665142736638e-08,3.844832917618479e-06
15:20260821:49,15.0,20260821,49,exp0_000002_rxg20_0_fulltrim,2,19,2009,465,1,5,0,1,1,2.877050545110491e-08,3.726554179984656e-06
15:20260821:50,15.0,20260821,50,exp0_000002_rxg20_0_fulltrim,2,20,153,153,0,1,1,1,1,2.871050379445332e-08,3.718782351826093e-06
15:20260821:51,15.0,20260821,51,exp0_000002_rxg20_0_fulltrim,2,21,2085,3873,1,6,0,1,1,3.0583522438251264e-08,3.961388637214324e-06
15:20260821:52,15.0,20260821,52,exp0_000002_rxg20_0_fulltrim,2,23,1589,1590,1,4,1,1,1,3.0654694840829973e-08,3.970607377384878e-06
15:20260821:53,15.0,20260821,53,exp0_000002_rxg20_0_fulltrim,2,24,169,169,0,1,1,1,1,2.970387430237634e-08,3.847450547275953e-06
15:20260821:54,15.0,20260821,54,exp0_000002_rxg20_0_fulltrim,2,25,2949,2949,0,1,1,1,1,3.068795020769464e-08,3.97491484172912e-06
15:20260821:55,15.0,20260821,55,exp0_000002_rxg20_0_fulltrim,2,26,3433,3434,1,2,1,1,1,3.0631302435411055e-08,3.9675774317920934e-06
15:20260821:56,15.0,20260821,56,exp0_000002_rxg20_0_fulltrim,2,27,2973,2973,0,1,1,1,1,3.035187150887835e-08,3.931383612081239e-06
15:20260821:57,15.0,20260821,57,exp0_000002_rxg20_0_fulltrim,2,28,989,989,0,1,1,1,1,2.9685597820806067e-08,3.845083251403905e-06
15:20260821:58,15.0,20260821,58,exp0_000002_rxg20_0_fulltrim,2,29,2545,2545,0,1,1,1,1,3.026040489320457e-08,3.919536225543403e-06
15:20260821:59,15.0,20260821,59,exp0_000002_rxg20_0_fulltrim,2,30,2897,2897,0,1,1,1,1,3.020611617388162e-08,3.912504376406696e-06
15:20260821:60,15.0,20260821,60,exp0_000002_rxg20_0_fulltrim,2,31,3949,3949,0,1,1,1,1,2.9340935267037116e-08,3.800440181694383e-06
15:20260821:61,15.0,20260821,61,exp0_000003_rxg20_0_fulltrim,3,0,3293,3294,1,2,1,1,1,5.121082167596095e-08,6.6331786176412845e-06
15:20260821:62,15.0,20260821,62,exp0_000003_rxg20_0_fulltrim,3,1,313,313,0,1,1,1,1,5.104155990421327e-08,6.611254666249819e-06
15:20260821:63,15.0,20260821,63,exp0_000003_rxg20_0_fulltrim,3,2,1433,1433,0,1,1,1,1,5.190583120022059e-08,6.723201041896588e-06
15:20260821:64,15.0,20260821,64,exp0_000003_rxg20_0_fulltrim,3,3,2865,2865,0,1,1,1,1,5.050714270918412e-08,6.542033267433029e-06
15:20260821:65,15.0,20260821,65,exp0_000003_rxg20_0_fulltrim,3,4,3469,3469,0,1,1,1,1,5.363718742013514e-08,6.947458233669951e-06
15:20260821:66,15.0,20260821,66,exp0_000003_rxg20_0_fulltrim,3,5,3985,3985,0,1,1,1,1,5.4426619992905013e-08,7.0497109820226436e-06
15:20260821:67,15.0,20260821,67,exp0_000003_rxg20_0_fulltrim,3,6,3165,3165,0,1,1,1,1,5.551768183468996e-08,7.191032832416805e-06
15:20260821:68,15.0,20260821,68,exp0_000003_rxg20_0_fulltrim,3,7,1669,1669,0,1,1,1,1,5.623764731608835e-08,7.284287724261147e-06
15:20260821:69,15.0,20260821,69,exp0_000003_rxg20_0_fulltrim,3,8,3949,3949,0,1,1,1,1,5.5429028909629816e-08,7.1795498944819045e-06
15:20260821:70,15.0,20260821,70,exp0_000003_rxg20_0_fulltrim,3,9,1669,1669,0,1,1,1,1,5.510321109689072e-08,7.137347725526625e-06
15:20260821:71,15.0,20260821,71,exp0_000003_rxg20_0_fulltrim,3,10,969,969,0,1,1,1,1,5.236998567475801e-08,6.783321528837133e-06
15:20260821:72,15.0,20260821,72,exp0_000003_rxg20_0_fulltrim,3,11,541,541,0,1,1,1,1,5.146162982794843e-08,6.665665018297386e-06
15:20260821:73,15.0,20260821,73,exp0_000003_rxg20_0_fulltrim,3,12,3881,3881,0,1,1,1,1,5.3372025464603164e-08,6.913112629438565e-06
15:20260821:74,15.0,20260821,74,exp0_000003_rxg20_0_fulltrim,3,13,1385,1385,0,1,1,1,1,5.518114853351036e-08,7.147442719537273e-06
15:20260821:75,15.0,20260821,75,exp0_000003_rxg20_0_fulltrim,3,14,2485,2485,0,1,1,1,1,5.4668958061153547e-08,7.081100279048925e-06
15:20260821:76,15.0,20260821,76,exp0_000003_rxg20_0_fulltrim,3,15,1441,1442,1,2,1,1,1,5.768076175710014e-08,7.471209853991829e-06
15:20260821:77,15.0,20260821,77,exp0_000003_rxg20_0_fulltrim,3,16,781,781,0,1,1,1,1,6.088178022130336e-08,7.885827829969252e-06
15:20260821:78,15.0,20260821,78,exp0_000003_rxg20_0_fulltrim,3,17,1501,1501,0,1,1,1,1,6.054959530028768e-08,7.842800949261764e-06
15:20260821:79,15.0,20260821,79,exp0_000003_rxg20_0_fulltrim,3,18,3913,3913,0,1,1,1,1,6.12067164916302e-08,7.92791581547486e-06
15:20260821:80,15.0,20260821,80,exp0_000003_rxg20_0_fulltrim,3,19,3937,3937,0,1,1,1,1,6.201544848585949e-08,8.032668357925126e-06
15:20260821:81,15.0,20260821,81,exp0_000003_rxg20_0_fulltrim,3,20,1881,1881,0,1,1,1,1,6.272461308789527e-08,8.124524245424389e-06
15:20260821:82,15.0,20260821,82,exp0_000003_rxg20_0_fulltrim,3,21,3693,3693,0,1,1,1,1,6.367111348141865e-08,8.24712150058336e-06
15:20260821:83,15.0,20260821,83,exp0_000003_rxg20_0_fulltrim,3,22,1329,1330,1,2,1,1,1,6.604347503916389e-08,8.554406122137023e-06
15:20260821:84,15.0,20260821,84,exp0_000003_rxg20_0_fulltrim,3,23,2549,2550,1,3,1,1,1,6.756247987885564e-08,8.751158099414255e-06
15:20260821:85,15.0,20260821,85,exp0_000003_rxg20_0_fulltrim,3,24,1289,1289,0,1,1,1,1,6.735450534052649e-08,8.724219803649586e-06
15:20260821:86,15.0,20260821,86,exp0_000003_rxg20_0_fulltrim,3,25,2737,2737,0,1,1,1,1,6.70837727965835e-08,8.68915265840936e-06
15:20260821:87,15.0,20260821,87,exp0_000003_rxg20_0_fulltrim,3,26,769,769,0,1,1,1,1,7.144233516283017e-08,9.253703699483842e-06
15:20260821:88,15.0,20260821,88,exp0_000003_rxg20_0_fulltrim,3,27,125,125,0,1,1,1,1,7.061066522452057e-08,9.145980076405952e-06
15:20260821:89,15.0,20260821,89,exp0_000003_rxg20_0_fulltrim,3,28,1081,1081,0,1,1,1,1,7.266508263716313e-08,9.412082380709485e-06
15:20260821:90,15.0,20260821,90,exp0_000003_rxg20_0_fulltrim,3,29,3285,3285,0,1,1,1,1,7.51784529148212e-08,9.737631423633796e-06
15:20260821:91,15.0,20260821,91,exp0_000003_rxg20_0_fulltrim,3,30,1741,584,1,4,1,1,1,7.734548353416439e-08,1.001832016670758e-05
15:20260821:92,15.0,20260821,92,exp0_000003_rxg20_0_fulltrim,3,31,2133,2133,0,1,1,1,1,7.826555026098304e-08,1.0137493551148735e-05
15:20260821:93,15.0,20260821,93,exp0_000004_rxg20_0_fulltrim,4,1,313,313,0,1,1,1,1,8.157081366743916e-08,1.0565614050603023e-05
15:20260821:94,15.0,20260821,94,exp0_000004_rxg20_0_fulltrim,4,2,1433,1434,1,4,1,1,1,8.030162244751467e-08,1.0401219655313462e-05
15:20260821:95,15.0,20260821,95,exp0_000004_rxg20_0_fulltrim,4,4,3469,3469,0,1,1,1,1,7.58633036501803e-08,9.826338011526572e-06
15:20260821:96,15.0,20260821,96,exp0_000004_rxg20_0_fulltrim,4,5,3985,3985,0,1,1,1,1,7.015064903730328e-08,9.08639560896416e-06
15:20260821:97,15.0,20260821,97,exp0_000004_rxg20_0_fulltrim,4,6,3165,4026,1,2,1,1,1,6.721845937988267e-08,8.706598193067566e-06
15:20260821:98,15.0,20260821,98,exp0_000004_rxg20_0_fulltrim,4,7,1669,572,1,4,1,1,1,6.0957886044426e-08,7.895685580774529e-06
15:20260821:99,15.0,20260821,99,exp0_000004_rxg20_0_fulltrim,4,8,3245,3245,0,1,1,1,1,5.7288762375525745e-08,7.420435392054061e-06
15:20260821:100,15.0,20260821,100,exp0_000004_rxg20_0_fulltrim,4,9,1381,1381,0,1,1,1,1,5.143671891759314e-08,6.662438385478249e-06
15:20260821:101,15.0,20260821,101,exp0_000004_rxg20_0_fulltrim,4,10,709,710,1,2,1,1,1,4.895049323003227e-08,6.340405296969915e-06
15:20260821:102,15.0,20260821,102,exp0_000004_rxg20_0_fulltrim,4,11,609,610,1,2,1,1,1,4.6849944792774036e-08,6.068327784378828e-06
