trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,wrong_symbol,c_1m_true,c_1m_wrong,delta_c_1m,c_multirate_true,c_multirate_wrong,delta_c_multirate,ratio_variance_true,ratio_variance_wrong,delta_wrong_minus_true_ratio_variance,c_1m_true_wins,c_multirate_true_wins,true_ratio_variance_is_lower
11:20260821:140,11.0,20260821,140,exp0_000005_rxg20_0_fulltrim,5,17,1489,711,1,3,1,1,1,7.449941647545796e-08,2.4238895094554446e-05,711,-0.0007886697933409119,-0.00733767527187662,0.0065490054785357086,-0.0019166715087521235,-0.022115738418720464,0.020199066909968342,4.586810816735948e-06,2.5074938633697696e-07,-4.336061430398971e-06,1,1,0
11:20260821:143,11.0,20260821,143,exp0_000005_rxg20_0_fulltrim,5,20,985,103,1,5,0,1,1,7.351215678369982e-08,2.3917683396104553e-05,103,-0.01086120236253237,-2.7416059235917474e-05,-0.010833786303296454,-0.032198794897791864,-9.549483290658274e-05,-0.03210330006488528,1.5591457369493856e-06,6.652819517665726e-07,-8.93863785182813e-07,0,0,0
11:20260821:144,11.0,20260821,144,exp0_000005_rxg20_0_fulltrim,5,21,2509,3967,1,4,1,1,1,7.270385147654732e-08,2.365469573161868e-05,3967,-5.0840739699579645e-05,-0.0005214565580369631,0.00047061581833738345,-0.000519087189931867,-0.0016147510068419402,0.0010956638169100732,2.5941235179881955e-05,1.0064005634575453e-07,-2.5840595123536202e-05,1,1,0
11:20260821:145,11.0,20260821,145,exp0_000005_rxg20_0_fulltrim,5,22,1597,272,1,3,1,1,1,7.198547749976708e-08,2.342096784104426e-05,272,-0.0010284819602642435,-0.0026849387762428794,0.001656456815978636,-0.0032447753050381186,-0.008687271413002939,0.005442496107964821,2.7029295728598237e-06,6.758847149259123e-06,4.0559175763993e-06,1,1,1
11:20260821:147,11.0,20260821,147,exp0_000005_rxg20_0_fulltrim,5,24,1801,716,1,8,0,1,1,7.353438407213862e-08,2.392491519654264e-05,716,-0.038219619004624346,-3.9031491598017535e-05,-0.03818058751302633,-0.11205923836471739,-0.00013062430136365222,-0.11192861406335373,1.4302775768597006e-05,1.2650699078070009e-06,-1.3037705860790005e-05,0,0,0
11:20260821:148,11.0,20260821,148,exp0_000005_rxg20_0_fulltrim,5,25,2865,2866,1,64,0,0,0,7.200372553035296e-08,2.3426904962702105e-05,2866,-0.0009740781526044543,-0.002390512067755312,0.0014164339151508574,-0.0032342670038701107,-0.006649905679310105,0.0034156386754399942,2.6083324682899878e-06,6.095603629244071e-06,3.487271160954083e-06,1,1,1
11:20260821:149,11.0,20260821,149,exp0_000005_rxg20_0_fulltrim,5,26,1881,132,1,30,0,0,0,7.311661664373236e-08,2.3788991704116403e-05,132,-0.004940676617004006,-0.0006677071280457782,-0.004272969488958228,-0.014924089483301877,-0.0018036338422467994,-0.013120455641055078,8.460016937313353e-06,9.047264589414732e-07,-7.55529047837188e-06,0,0,0
11:20260821:150,11.0,20260821,150,exp0_000005_rxg20_0_fulltrim,5,27,3313,554,1,19,0,0,0,7.324219131919251e-08,2.3829848284328867e-05,554,-0.024664262747920506,-0.005829970681803664,-0.018834292066116844,-0.07485903366274989,-0.01835629827981501,-0.05650273538293488,4.504730330688063e-06,1.1209763947951381e-05,6.7050336172633184e-06,0,0,1
11:20260821:152,11.0,20260821,152,exp0_000005_rxg20_0_fulltrim,5,29,3225,610,1,10,0,0,1,7.328661707209845e-08,2.3844302507128563e-05,610,-0.013319518149768556,-0.0027243317580042748,-0.01059518639176428,-0.041206207820085404,-0.007241098551544802,-0.0339651092685406,1.84193021522308e-06,7.945683903309275e-06,6.103753688086195e-06,0,0,1
11:20260821:155,11.0,20260821,155,exp0_000006_rxg20_0_fulltrim,6,0,3293,3526,1,2624,0,0,0,7.721268182147939e-08,2.5121674547029333e-05,3526,-0.027958722241984806,-0.0026795477810406063,-0.0252791744609442,-0.09176957109988601,-0.00896366215461825,-0.08280590894526776,3.2087742472555564e-05,7.54469928664506e-06,-2.4543043185910504e-05,0,0,0
11:20260821:157,11.0,20260821,157,exp0_000006_rxg20_0_fulltrim,6,2,1433,604,1,100,0,0,0,7.619259322312635e-08,2.4789781739106793e-05,604,-0.024633142063899872,-0.0006115550438872835,-0.02402158702001259,-0.07527883789470255,-0.0015993846355543682,-0.07367945325914818,1.0866442193080982e-06,1.4340808981070213e-06,3.474366787989231e-07,0,0,1
11:20260821:158,11.0,20260821,158,exp0_000006_rxg20_0_fulltrim,6,3,2865,96,1,561,0,0,0,7.754608874146294e-08,2.5230150770597366e-05,96,-0.010358948161383594,-0.0003484260613853043,-0.01001052209999829,-0.025938424044147722,-0.002066519028534952,-0.02387190501561277,0.00012328780173815438,2.5843970781036084e-05,-9.74438309571183e-05,0,0,0
11:20260821:159,11.0,20260821,159,exp0_000006_rxg20_0_fulltrim,6,4,3469,4050,1,4,1,1,1,7.49369313530366e-08,2.4381243554739083e-05,4050,-0.01580876617909065,-0.0007165226819394277,-0.015092243497151223,-0.04700750658271589,-0.0032459086579736647,-0.04376159792474222,2.0056055802295127e-06,4.40824748795091e-05,4.207686929927958e-05,0,0,1
11:20260821:162,11.0,20260821,162,exp0_000006_rxg20_0_fulltrim,6,7,1669,3680,1,59,0,0,0,7.495432637858539e-08,2.438690314536934e-05,3680,-0.00015875390741204316,-0.0028009865799829914,0.002642232672570948,-0.0009326687837908016,-0.010181592923144167,0.009248924139353364,1.0730825648525754e-05,1.733110003943895e-05,6.600274390913195e-06,1,1,1
11:20260821:163,11.0,20260821,163,exp0_000006_rxg20_0_fulltrim,6,8,3921,949,1,2,1,1,1,7.478145525579894e-08,2.4330658342277777e-05,949,-7.617324374498561e-05,-0.014121941264955671,0.014045768021210686,-0.0005887615871783057,-0.044757587439332204,0.0441688258521539,2.2767451223640413e-05,5.532920007420759e-06,-1.7234531216219655e-05,1,1,0
11:20260821:164,11.0,20260821,164,exp0_000006_rxg20_0_fulltrim,6,9,1669,649,1,14,0,0,1,7.608145762312547e-08,2.4753623010929655e-05,649,-0.003548747671693672,-0.014261593195358751,0.010712845523665079,-0.010358681328388242,-0.039808102691321345,0.029449421362933104,3.1484785329533174e-06,2.3589742646023654e-05,2.0441264113070335e-05,1,1,1
11:20260821:165,11.0,20260821,165,exp0_000006_rxg20_0_fulltrim,6,10,197,3008,1,53,0,0,0,7.570743370610979e-08,2.4631931769356182e-05,3008,-0.01726435302728728,-0.0069578591956474325,-0.010306493831639847,-0.054901783369816534,-0.021888143893356207,-0.03301363947646033,1.984898088173827e-05,3.682652203942554e-06,-1.6166328677795715e-05,0,0,0
11:20260821:166,11.0,20260821,166,exp0_000006_rxg20_0_fulltrim,6,11,609,3903,1,5,0,1,1,7.549229698214117e-08,2.456193556361437e-05,3903,-0.0022418583150333664,-0.003261708128078677,0.0010198498130453105,-0.00659579618808666,-0.008462194157769819,0.001866397969683159,1.2075972880317493e-07,2.2041410994707537e-05,2.192065126590436e-05,1,1,1
11:20260821:167,11.0,20260821,167,exp0_000006_rxg20_0_fulltrim,6,12,4073,839,1,47,0,0,0,7.545443665365099e-08,2.4549617446588292e-05,839,-0.0016091383171366557,-0.021220177385922245,0.01961103906878559,-0.008922091376093413,-0.07281499213670427,0.06389290076061085,0.00022703097372386142,5.7582984692782044e-05,-0.00016944798903107937,1,1,0
11:20260821:168,11.0,20260821,168,exp0_000006_rxg20_0_fulltrim,6,13,745,3342,1,224,0,0,0,7.385922865413451e-08,2.4030605604837673e-05,3342,-0.08884169333060206,-0.022873565168009993,-0.06596812816259207,-0.26769708925574354,-0.06350918194041931,-0.2041879073153242,9.29951504140247e-06,3.472061334964067e-05,2.5421098308238197e-05,0,0,1
11:20260821:169,11.0,20260821,169,exp0_000006_rxg20_0_fulltrim,6,14,2629,3443,1,10,0,0,1,7.413186609765663e-08,2.4119310063275372e-05,3443,-0.0056824875405542315,-0.0015046760798192473,-0.004177811460734984,-0.018409515579861785,-0.0034027275638349817,-0.015006788016026803,1.0815297181045625e-05,2.8107877164583546e-05,1.729257998353792e-05,0,0,1
11:20260821:170,11.0,20260821,170,exp0_000006_rxg20_0_fulltrim,6,15,1469,236,1,156,0,0,0,7.64935689551758e-08,2.4887706253690835e-05,236,-0.057003336415962856,-0.002401894004151499,-0.054601442411811356,-0.17110921386298014,-0.008881744941841165,-0.16222746892113898,4.201991461140251e-07,1.75505600672519e-05,1.7130360921137876e-05,0,0,1
11:20260821:172,11.0,20260821,172,exp0_000006_rxg20_0_fulltrim,6,17,1009,467,1,27,0,0,0,7.63129663347194e-08,2.482894595491069e-05,467,-0.00760784224149995,-0.004702098253068552,-0.002905743988431398,-0.02234267699951886,-0.015707580510051423,-0.006635096489467435,3.1073182626985636e-06,9.983690896999368e-06,6.876372634300805e-06,0,0,1
11:20260821:173,11.0,20260821,173,exp0_000006_rxg20_0_fulltrim,6,18,3653,1001,1,17,0,0,0,7.661240754754316e-08,2.492637120316095e-05,1001,-0.004969037304431299,-0.03850408629425709,0.03353504898982579,-0.014230283424219888,-0.1165217344408335,0.1022914510166136,6.36717616198752e-06,5.114819619216378e-07,-5.855694200065882e-06,1,1,0
11:20260821:174,11.0,20260821,174,exp0_000006_rxg20_0_fulltrim,6,19,1949,3540,1,262,0,0,0,7.494167816359966e-08,2.4382787962047422e-05,3540,-7.130486920759157e-05,-0.0008443775264134633,0.0007730726572058717,-0.00019691717616819926,-0.0025355437059825393,0.00233862652981434,2.6292511116056165e-07,2.404184783394567e-06,2.1412596722340055e-06,1,1,1
11:20260821:175,11.0,20260821,175,exp0_000006_rxg20_0_fulltrim,6,20,1253,3980,1,34,0,0,0,7.460000001812531e-08,2.427162063864989e-05,3980,-0.010988817779052192,-0.00047194351328711084,-0.01051687426576508,-0.030254355218725687,-0.0032929649889783586,-0.026961390229747327,1.0259337305489383e-05,5.3398066650706024e-05,4.313872934521664e-05,0,0,1
11:20260821:176,11.0,20260821,176,exp0_000006_rxg20_0_fulltrim,6,21,17,679,1,20,0,0,0,7.634977472200704e-08,2.4840921815666035e-05,679,-0.0032963411536503754,-0.00034097683318463386,-0.0029553643204657414,-0.006789370386723272,-0.0014995290122723189,-0.005289841374450953,0.0001068395760250038,1.8476612607290407e-05,-8.83629634177134e-05,0,0,0
11:20260821:177,11.0,20260821,177,exp0_000006_rxg20_0_fulltrim,6,22,1837,3518,1,33,0,0,0,7.685898068398805e-08,2.5006595460882375e-05,3518,-0.004749439418591308,-0.0008913843786829,-0.0038580550399084077,-0.013570115204848882,-0.002849170436254491,-0.010720944768594391,1.6455721955597535e-06,1.98724086804502e-06,3.4166867248526657e-07,0,0,1
11:20260821:179,11.0,20260821,179,exp0_000006_rxg20_0_fulltrim,6,24,1805,3988,1,40,0,0,0,7.587732074216099e-08,2.468720567940253e-05,3988,-0.003924775260318509,-0.0006639941574285823,-0.0032607811028899265,-0.013381361423405935,-0.002693597974913134,-0.010687763448492801,2.5421507170652327e-05,8.293246263752326e-06,-1.7128260906900003e-05,0,0,0
11:20260821:180,11.0,20260821,180,exp0_000006_rxg20_0_fulltrim,6,25,965,545,1,29,0,0,0,7.528412346435288e-08,2.449420488466607e-05,545,-0.0005063484566086795,-0.012131125570939915,0.011624777114331235,-0.0032086732420056165,-0.03381098045502959,0.030602307213023972,7.70412200467367e-05,1.6263819726622274e-05,-6.0777400320114424e-05,1,1,0
11:20260821:181,11.0,20260821,181,exp0_000006_rxg20_0_fulltrim,6,26,4037,4038,1,3,1,1,1,7.641199389891028e-08,2.4861165250758232e-05,4038,-0.000810819297793086,-0.0005217084683116344,-0.0002891108294814516,-0.003361468433933129,-0.0017018411785003687,-0.0016596272554327601,3.791246946205593e-05,9.059496525728304e-07,-3.70065198094831e-05,0,0,0
11:20260821:183,11.0,20260821,183,exp0_000006_rxg20_0_fulltrim,6,28,1029,3547,1,53,0,0,0,7.577888988858357e-08,2.465518052743753e-05,3547,-0.029253247852975676,-0.0014175448031775687,-0.027835703049798106,-0.08128081907328676,-0.004455937170817434,-0.07682488190246932,4.187689567906561e-05,4.5224212345113375e-06,-3.735447444455427e-05,0,0,0
11:20260821:185,11.0,20260821,185,exp0_000006_rxg20_0_fulltrim,6,30,1025,93,1,20,0,0,0,7.625862094613738e-08,2.4811264310744437e-05,93,-1.8350610913146146e-05,-0.0008061177246274437,0.0007877671137142976,-0.00027666541244072165,-0.0026459490615078395,0.002369283649067118,5.657097591539005e-05,7.052823324285707e-06,-4.951815259110434e-05,1,1,0
11:20260821:186,11.0,20260821,186,exp0_000006_rxg20_0_fulltrim,6,31,1777,1778,1,69,0,0,0,7.570004374646718e-08,2.462952739540261e-05,1778,-0.0003666410014351881,-0.012725115450319692,0.012358474448884504,-0.0013792405061469404,-0.03751399817136086,0.03613475766521392,2.4850335856219607e-06,9.390751526509425e-07,-1.5459584329710183e-06,1,1,0
11:20260821:190,11.0,20260821,190,exp0_000007_rxg20_0_fulltrim,7,3,2865,1593,1,7,0,1,1,7.409872836485912e-08,2.410852847508381e-05,1593,-0.007316130162345621,-0.0686243528687247,0.06130822270637908,-0.02205738751484869,-0.21069056365884542,0.18863317614399672,1.44860569949671e-06,5.2048864699758386e-06,3.7562807704791287e-06,1,1,1
11:20260821:192,11.0,20260821,192,exp0_000007_rxg20_0_fulltrim,7,5,3985,3030,1,4,1,1,1,7.472734092822891e-08,2.4313051875393378e-05,3030,-0.003335184596984312,-0.011911444828817204,0.008576260231832892,-0.01293533968459295,-0.03467254926776862,0.021737209583175668,3.847863786949854e-05,2.338954605285234e-05,-1.5089091816646199e-05,1,1,0
11:20260821:193,11.0,20260821,193,exp0_000007_rxg20_0_fulltrim,7,6,3165,3976,1,2,1,1,1,7.518194539783592e-08,2.446096055132173e-05,3976,-0.0008875032104510535,-0.0012780688683837241,0.00039056565793267064,-0.0026685360829828116,-0.0038780232239375586,0.001209487140954747,7.770891446530057e-08,2.781060708770196e-06,2.7033517943048955e-06,1,1,1
11:20260821:194,11.0,20260821,194,exp0_000007_rxg20_0_fulltrim,7,7,1669,3988,1,15,0,0,1,7.338183269572355e-08,2.3875281562020512e-05,3988,-0.0021402184826892364,-0.0006768572285752938,-0.0014633612541139426,-0.005622628996918313,-0.0029262029958368584,-0.0026964260010814544,5.57528988909752e-06,6.119116624480441e-05,5.561587635570689e-05,0,0,1
11:20260821:195,11.0,20260821,195,exp0_000007_rxg20_0_fulltrim,7,8,3217,3573,1,249,0,0,0,7.381244745304603e-08,2.401538502084888e-05,3573,-0.003435058879986135,-0.000936953248030937,-0.0024981056319551983,-0.010273622339935987,-0.0026247949588420107,-0.007648827381093976,5.636221571394e-06,5.648658579513731e-07,-5.071355713442626e-06,0,0,0
11:20260821:196,11.0,20260821,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,2452,1,27,0,0,0,7.488202135242547e-08,2.4363378210184424e-05,2452,-0.005425455571916587,-0.027365620491969764,0.021940164920053178,-0.016272201730153167,-0.08151442297273673,0.06524222124258355,4.606681424310107e-07,3.928681465189097e-07,-6.7799995912101e-08,1,1,0
11:20260821:197,11.0,20260821,197,exp0_000007_rxg20_0_fulltrim,7,10,569,570,1,7,0,1,1,7.519033006136386e-08,2.446368855899309e-05,570,-0.011732807974544967,-0.006951335759421432,-0.004781472215123535,-0.03554070989177063,-0.021815098552241414,-0.01372561133952922,7.566765495888653e-06,1.8217617518443459e-06,-5.745003744044307e-06,0,0,0
11:20260821:198,11.0,20260821,198,exp0_000007_rxg20_0_fulltrim,7,11,993,2847,1,3,1,1,1,7.487761566133177e-08,2.4361944788430385e-05,2847,-0.004385958912341604,-9.841145092855507e-05,-0.0042875474614130485,-0.014390960220872684,-0.00042030726798961013,-0.013970652952883075,1.4502069017628865e-05,2.0075382394796533e-06,-1.2494530778149212e-05,0,0,0
11:20260821:199,11.0,20260821,199,exp0_000007_rxg20_0_fulltrim,7,12,233,3598,1,5,0,1,1,7.42029858413048e-08,2.41424493586819e-05,3598,-0.0013426826946085991,-0.000994787999862269,-0.0003478946947463302,-0.005318101064898307,-0.004306117280602416,-0.0010119837842958905,1.8760710154989298e-05,2.0562035782793677e-05,1.8013256278043788e-06,0,0,1
11:20260821:200,11.0,20260821,200,exp0_000007_rxg20_0_fulltrim,7,13,745,760,1,143,0,0,0,7.488440899696757e-08,2.4364155046679488e-05,760,-0.028786560149685173,-0.0020321314014604447,-0.02675442874822473,-0.08943584445325463,-0.005172060347008513,-0.08426378410624612,4.515896045879642e-06,1.2466403714853347e-05,7.950507668973705e-06,0,0,1
11:20260821:201,11.0,20260821,201,exp0_000007_rxg20_0_fulltrim,7,14,2457,238,1,2,1,1,1,7.504014101236866e-08,2.4414823523867013e-05,238,-0.004844944787901248,-0.0005275748728688533,-0.004317369915032395,-0.015221718431929198,-0.0015765489816672524,-0.013645169450261944,2.3469489736270394e-06,4.407504717001632e-06,2.0605557433745926e-06,0,0,1
11:20260821:202,11.0,20260821,202,exp0_000007_rxg20_0_fulltrim,7,15,1097,4083,1,2,1,1,1,7.336338584950188e-08,2.386927975433468e-05,4083,-0.006294775553490045,-9.588586637385747e-05,-0.006198889687116188,-0.018431084551973457,-0.00040386437176278156,-0.018027220180210676,8.770656162959231e-07,1.091433484812915e-05,1.0037269231833227e-05,0,0,1
11:20260821:204,11.0,20260821,204,exp0_000007_rxg20_0_fulltrim,7,17,3189,3159,1,5,0,1,1,7.543639168063862e-08,2.4543746391101908e-05,3159,-0.0006741995357168334,-0.003607101294895973,0.0029329017591791396,-0.0017058160119295593,-0.011125473998709032,0.009419657986779474,2.4779637849992695e-06,1.1926516798132645e-05,9.448553013133376e-06,1,1,1
11:20260821:205,11.0,20260821,205,exp0_000007_rxg20_0_fulltrim,7,18,3913,3876,1,5,0,1,1,7.553581696937949e-08,2.457609508935419e-05,3876,-0.0006449114951755549,-0.005014519875652443,0.004369608380476888,-0.001902391695989816,-0.013706617259692345,0.011804225563702529,1.569592409161088e-05,2.807460542039313e-05,1.2378681328782247e-05,1,1,1
11:20260821:206,11.0,20260821,206,exp0_000007_rxg20_0_fulltrim,7,19,3917,39,1,2,1,1,1,7.506825170934671e-08,2.4423969531544942e-05,39,-0.00016094651835517131,-0.0009276214599330241,0.0007666749415778528,-0.0002381573004484153,-0.004383587387518168,0.004145430087069753,1.1941212634083766e-05,3.2235297316132176e-05,2.0294084682048407e-05,1,1,1
11:20260821:207,11.0,20260821,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,3001,1,15,0,0,1,7.613776846516897e-08,2.4771944128833013e-05,3001,-0.0007483711751697029,-0.03621997802536647,0.03547160685019677,-0.001706535707707545,-0.10424874498789334,0.1025422092801858,7.604416312813136e-06,9.642788446820395e-06,2.0383721340072597e-06,1,1,1
11:20260821:208,11.0,20260821,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,107,1,91,0,0,0,7.40476230640739e-08,2.4091901015660462e-05,107,-0.004335772838857604,-0.0025031553683407502,-0.0018326174705168537,-0.012487461428152774,-0.006931142818126304,-0.00555631861002647,3.2718966286017386e-06,4.045067236905449e-06,7.731706083037106e-07,0,0,1
11:20260821:209,11.0,20260821,209,exp0_000007_rxg20_0_fulltrim,7,22,1665,96,1,11,0,0,1,7.543698867790678e-08,2.4543940628249514e-05,96,-0.014090095322216466,-0.0035328790036250647,-0.010557216318591401,-0.044018077059494225,-0.009614397529017847,-0.03440367953047638,3.1658528041008235e-06,8.23477762018439e-06,5.068924816083567e-06,0,0,1
11:20260821:211,11.0,20260821,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,4042,1,3,1,1,1,7.651688032243237e-08,2.4895290766592737e-05,4042,-0.00031489387614061336,-4.8600590118088864e-05,-0.0002662932860225245,-0.0013917682361283558,-8.905176769121073e-05,-0.0013027164684371452,8.147961750842706e-06,4.835263405615586e-06,-3.31269834522712e-06,0,0,0
11:20260821:212,11.0,20260821,212,exp0_000007_rxg20_0_fulltrim,7,25,2081,3166,1,5,0,1,1,7.74288743113423e-08,2.5192014253431516e-05,3166,-0.011967186284848436,-0.006847206297449621,-0.005119979987398815,-0.03442603246116793,-0.020715064397477917,-0.013710968063690016,6.108393540805723e-06,2.4851464406497193e-07,-5.859878896740751e-06,0,0,0
11:20260821:213,11.0,20260821,213,exp0_000007_rxg20_0_fulltrim,7,26,3065,3483,1,7,0,1,1,7.512660494037791e-08,2.4442955154685485e-05,3483,-0.014279866037637621,-2.4594743099216684e-05,-0.014255271294538404,-0.04133295197868039,-4.747409020787651e-05,-0.04128547788847252,1.6203371999850907e-05,2.046037761037222e-06,-1.4157334238813684e-05,0,0,0
11:20260821:215,11.0,20260821,215,exp0_000007_rxg20_0_fulltrim,7,28,2665,4054,1,19,0,0,0,7.35060430047761e-08,2.391569423628325e-05,4054,-0.0017291703614617433,-3.468006520478459e-05,-0.0016944902962569587,-0.005848391104830351,-0.00033024226888534434,-0.005518148835945006,4.010722595077735e-06,8.64764188170866e-06,4.6369192866309255e-06,0,0,1
11:20260821:217,11.0,20260821,217,exp0_000007_rxg20_0_fulltrim,7,30,2445,428,1,2,1,1,1,7.112091916618473e-08,2.313967786936067e-05,428,-0.0010874212537308073,-5.848752154241465e-05,-0.0010289337321883927,-0.003502953789590772,-0.00011343043441328344,-0.0033895233551774887,4.049036993049422e-06,1.2626341366896152e-05,8.57730437384673e-06,0,0,1
11:20260821:218,11.0,20260821,218,exp0_000007_rxg20_0_fulltrim,7,31,1605,190,1,17,0,0,0,6.910217361501786e-08,2.248286518609017e-05,190,-0.008011082111190533,-0.0006471035503199892,-0.007363978560870545,-0.025091522141438866,-0.0043725219327039174,-0.020719000208734947,1.8736767103678282e-06,0.00011306947222801042,0.0001111957955176426,0,0,1
