payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,dataset,target_snr_db,packet_index
33,584,584,584,1,1,0,1,1,1,1,1,2.810557967954928,piece1of2_12,0_0_0_10_14_32,-25.0,6
34,932,763,763,3,3,0,1,1,0,0,1,3.422291446884017,linear_a2_b0,0_0_0_10_14_32,-25.0,6
0,222,222,727,1,2,-1,1,1,1,0,1,2.5750963504616258,piece1of2_12,0_0_0_10_14_32,-25.0,7
1,711,532,532,2,2,0,1,1,0,0,1,3.378796196530834,piece1of4_01,0_0_0_10_14_32,-25.0,7
2,922,922,922,1,1,0,1,1,1,1,1,2.1389319144104966,linear_a1_b2,0_0_0_10_14_32,-25.0,7
3,691,691,691,1,1,0,1,1,1,1,1,2.4645142787878536,piece1of4_32,0_0_0_10_14_32,-25.0,7
4,107,107,107,1,1,0,1,1,1,1,1,2.7617225498728457,period2_12,0_0_0_10_14_32,-25.0,7
5,468,468,468,1,1,0,1,1,1,1,1,2.4065816103288733,piece3of4_12,0_0_0_10_14_32,-25.0,7
6,89,112,112,2,2,0,1,1,0,0,1,2.7577808297836324,piece1of2_30,0_0_0_10_14_32,-25.0,7
7,713,713,713,1,1,0,1,1,1,1,1,2.3216158080632567,piece1of2_02,0_0_0_10_14_32,-25.0,7
8,865,865,865,1,1,0,1,1,1,1,1,2.7486774204072844,linear_a2_b3,0_0_0_10_14_32,-25.0,7
9,492,492,492,1,1,0,1,1,1,1,1,2.737583987318347,period2_30,0_0_0_10_14_32,-25.0,7
10,765,758,758,2,2,0,1,1,0,0,1,2.9112025697344914,linear_a1_b0,0_0_0_10_14_32,-25.0,7
11,1023,457,457,2,2,0,1,1,0,0,1,2.915057084111802,linear_a2_b1,0_0_0_10_14_32,-25.0,7
12,597,597,597,1,1,0,1,1,1,1,1,2.686877411561018,piece1of4_13,0_0_0_10_14_32,-25.0,7
13,562,562,562,1,1,0,1,1,1,1,1,2.2599035570966857,piece1of2_21,0_0_0_10_14_32,-25.0,7
14,478,478,478,1,1,0,1,1,1,1,1,3.3789522408517096,linear_a1_b2,0_0_0_10_14_32,-25.0,7
15,267,267,267,1,1,0,1,1,1,1,1,1.7866856253250503,linear_a2_b1,0_0_0_10_14_32,-25.0,7
16,917,917,917,1,1,0,1,1,1,1,1,2.50155199315817,fixed_b0,0_0_0_10_14_32,-25.0,7
17,656,656,656,1,1,0,1,1,1,1,1,2.2609238690132707,piece1of2_12,0_0_0_10_14_32,-25.0,7
18,889,889,889,1,1,0,1,1,1,1,1,2.117408615780349,period2_30,0_0_0_10_14_32,-25.0,7
19,510,510,510,1,1,0,1,1,1,1,1,2.6436116029186905,linear_a2_b0,0_0_0_10_14_32,-25.0,7
20,860,860,860,1,1,0,1,1,1,1,1,2.80914073508374,piece3of4_13,0_0_0_10_14_32,-25.0,7
21,553,553,553,1,1,0,1,1,1,1,1,2.626112013951297,period2_32,0_0_0_10_14_32,-25.0,7
22,629,776,776,2,2,0,1,1,0,0,1,2.7429541967166022,period2_03,0_0_0_10_14_32,-25.0,7
23,759,759,759,1,1,0,1,1,1,1,1,2.141801236696151,piece3of4_10,0_0_0_10_14_32,-25.0,7
24,874,874,874,1,1,0,1,1,1,1,1,5.363944638472911,linear_a1_b1,0_0_0_10_14_32,-25.0,7
25,720,720,720,1,1,0,1,1,1,1,1,2.327768709328893,piece1of2_20,0_0_0_10_14_32,-25.0,7
26,314,314,314,1,1,0,1,1,1,1,1,1.9434525616173046,period2_10,0_0_0_10_14_32,-25.0,7
27,602,602,602,1,1,0,1,1,1,1,1,3.425570945943435,fixed_b0,0_0_0_10_14_32,-25.0,7
28,7,7,7,1,1,0,1,1,1,1,1,2.039001033255706,linear_a1_b0,0_0_0_10_14_32,-25.0,7
29,610,715,715,2,2,0,1,1,0,0,1,2.338971531379701,piece3of4_31,0_0_0_10_14_32,-25.0,7
30,807,807,1020,1,2,-1,1,1,1,0,1,2.1448827912176602,piece3of4_30,0_0_0_10_14_32,-25.0,7
31,921,921,921,1,1,0,1,1,1,1,1,2.7858396405520094,piece1of4_12,0_0_0_10_14_32,-25.0,7
32,740,634,634,3,3,0,1,1,0,0,1,3.363172912059763,piece1of4_21,0_0_0_10_14_32,-25.0,7
33,587,587,587,1,1,0,1,1,1,1,1,2.5968829911963263,period2_01,0_0_0_10_14_32,-25.0,7
34,932,932,932,1,1,0,1,1,1,1,1,3.3032885075955525,linear_a2_b1,0_0_0_10_14_32,-25.0,7
