event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
22,6504448,6656000,1588,1601,14,3896,-200,3896,3896,0.052243366861728965,0.7199569628982108,0.000687117461353436,10,125000.0,500000.0,4,4096,24,4096,9,2
23,6610944,6754304,1614,1625,12,4061,-35,4061,4061,0.04811030655225826,0.6781749042061486,0.0006172088315332402,10,125000.0,500000.0,4,4096,24,4096,9,2
24,6660096,6799360,1626,1636,11,122,122,122,122,0.04406151830255206,0.2307084881000615,0.000556256752559536,10,125000.0,500000.0,4,4096,24,4096,9,2
25,6713344,6897664,1639,1660,22,3747,-349,3747,3747,0.049262074940869455,0.5749431182987014,0.0006611093227623929,10,125000.0,500000.0,4,4096,24,4096,9,2
26,6852608,6991872,1673,1683,11,305,305,305,305,0.04457067261521744,0.21223367220011527,0.0005727743364198398,10,125000.0,500000.0,4,4096,24,4096,9,2
27,6975488,7118848,1703,1714,12,20,20,20,20,0.04601190728871062,0.3212140832500028,0.0006100474018556449,10,125000.0,500000.0,4,4096,24,4096,9,2
28,7024640,7155712,1715,1723,9,3786,-310,3786,3786,0.04724009572876151,0.34144638454562326,0.0006053905836696061,10,125000.0,500000.0,4,4096,24,4096,9,2
29,7131136,7307264,1741,1760,20,3881,-215,3881,3881,0.0593912197706255,0.4528007401322981,0.000632817483550984,10,125000.0,500000.0,4,4096,24,4096,9,2
30,7593984,7729152,1854,1863,10,3920,-176,3920,3921,0.04563201807259225,0.16092419753012227,0.0006029989271517616,10,125000.0,500000.0,4,4096,24,4096,9,2
31,7680000,7827456,1875,1887,13,4021,-75,4021,4021,0.04501001476303547,0.197740325553451,0.0005896959123076152,10,125000.0,500000.0,4,4096,24,4096,9,2
32,7921664,8056832,1934,1943,10,506,506,506,506,0.042682939937104446,0.2149242387807985,0.0005434245630486944,10,125000.0,500000.0,4,4096,24,4096,9,2
