packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
87,129,25673728,25804800,9,3647,-449,0.4475021089827886,25672280,-1448,6,6,0.8988726126076775,0.0011434730665564352,0,25675944,25815208,25824424,-849.1492175436586,116,116,2,181,131,24,32,41,17,4075,293,314,0.5325235183027723,0.046509237494829464,0,-116,-464,25675480,25814744,25823960,25675480,25823885,78.09375,1293,1,32,65,-24,24,32,41,56,-1275,-325,-800.0,28,-0.21136621514264722,0.029727332415376395,-0.059422463117954294,-0.059422463117954294,0,-19,-37,-19.211366215142647,-2345.137477434405,-0.004923971246448289,-0.019695884985793156,-4.808565670359657e-06,125000.60107070878,-0.2169895430042995,-0.23791642080170478,-1,882,80,858,0,0.012083579198295225,-3.8214285714285716,463,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.3651097875471939|0.09098101066373167|-0.21136621514264722|-0.4252548744833089,-0.0667990300130441|-0.49299231803831844|0.029727332415376395|0.47024649956046005,0.4094755190963042|-0.03234796961237407|-0.059422463117954294|0.05599824350131399,0.4094755190963042|-0.03234796961237407|-0.059422463117954294|0.05599824350131399,2|0|0|0,-129|142|-19|74,-257|285|-37|149,-128.6348902124528|142.09098101066374|-19.211366215142647|73.57474512551669,-15702.501246637305|17345.09045540329|-2345.137477434405|8981.292129579673,-0.03296977911945171|0.03641864389241946|-0.004923971246448289|0.018857582818719673,-0.13187911647780684|0.14567457556967783|-0.019695884985793156|0.07543033127487869,-3.219704992133956e-05|3.556508192619088e-05|-4.808565670359657e-06|1.841560822140593e-05,125004.02463124016|124995.55436475923|125000.60107070878|124997.69804897234,0.3544425872738495|0.1330486349450486|-0.2169895430042995|-0.34055910629965647,0.21432102601617964|0.2878278714878313|-0.23791642080170478|-0.2604143793200979,1|1|-1|-1,508|828|882|1023,362|386|80|519,484|804|858|999,0|0|0|0,-0.03567897398382036|0.03782787148783129|0.012083579198295225|-0.010414379320097922,25675476|25675479|25675480|25675481,25823441|25824526|25823885|25824258,,,,,,
88,130,25808896,25948160,11,3629,-467,0.6369169626871629,25807344,-1552,503,503,0.38791031616544525,0.0012826982550965375,0,25799368,25938632,25947848,-598.0212543274762,3893,-203,2,3954,3887,24,32,37,38,3547,3392,155,0.5055957463838835,0.382638944821729,0,203,812,25800180,25939444,25948660,25800182,25948337,-42.4375,1370,0,32,61,339,24,32,37,307,366,-7,179.5,28,0.2754469368811936,-0.02517009703217532,-0.49405636331380265,-0.49405636331380265,-2,-81,-161,-80.7245530631188,-9854.071418837744,-0.020690115097170083,-0.08276046038868033,-2.020519052458016e-05,125002.52564881556,-0.15614004642324542,-0.24407303558621818,-1,695,477,671,0,0.005926964413781821,-43.42857142857143,498,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.44816386056716645|0.49098683435002977|0.2754469368811936|-0.3402008061364702,-0.04287517924734274|-0.4583416880767288|-0.02517009703217532|-0.045677450747234616,0.48268590121881516|0.48916849093996007|-0.49405636331380265|-0.07555380962901381,0.48268590121881516|-0.4583416880767288|-0.49405636331380265|-0.07555380962901381,2|-2|-2|0,236|17|-81|17,472|34|-161|35,236.44816386056718|17.49098683435003|-80.7245530631188|16.65979919386353,28863.301252510642|2135.1302288024935|-9854.071418837744|2033.6668937821694,0.060602871606665776|0.004483029227586126|-0.020690115097170083|0.004269991591619728,0.2424114864266631|0.017932116910344503|-0.08276046038868033|0.01707996636647891,5.918249180338455e-05|4.377958230064576e-06|-2.020519052458016e-05|4.1699136636911406e-06,124992.60218852459|124999.45275522124|125002.52564881556|124999.47876079204,0.42197779263212|-0.31488475279397277|-0.15614004642324542|0.061085921302817425,-0.3204600030395506|-0.29583187857673177|-0.24407303558621818|0.07923338556720139,-1|-1|-1|0,165|156|695|695,310|531|477|807,141|132|671|671,0|0|0|0,-0.07046000303955058|-0.045831878576731766|0.005926964413781821|0.07923338556720139,25800176|25800181|25800182|25800181,25949603|25948728|25948337|25948729,,,,,,
89,131,26329088,26460160,9,3863,-233,0.443502829110972,26333128,4040,4076,-20,1.2303615143081934,0.0012181752235850365,0,26337544,26476808,26486024,-736.9619768584927,29,29,1,201,85,24,32,148,24,342,313,29,0.5792094955354955,0.2775030468111261,0,-29,-116,26337428,26476692,26485908,26337430,26486746,-108.46875,1538,1,32,172,56,24,32,148,24,-357,2007,825.0,28,-0.179530038495993,0.06501810085114812,-0.47618088626734334,-0.47618088626734334,-2,210,421,209.82046996150402,25612.850337097658,0.05377805771004306,0.21511223084017225,5.251763448246393e-05,124993.43529568969,0.24471696045403468,0.4732737057217178,2,446,749,422,0,-0.026726294278282214,-12.785714285714286,457,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.058075328339225|0.3709321547195985|-0.179530038495993|-0.38572572094164,-0.4769763079951872|-0.04698489420297847|0.06501810085114812|0.05612209675769009,-0.42279853167224246|-0.48315782216911884|-0.47618088626734334|-0.43494552703026557,-0.42279853167224246|-0.48315782216911884|-0.47618088626734334|-0.43494552703026557,-2|-2|-2|-2,-37|124|210|-220,-73|249|421|-439,-36.94192467166077|124.3709321547196|209.82046996150402|-220.38572572094165,-4509.5122890210905|15181.998554042919|25612.850337097658|-26902.554409294637,-0.009468403903952424|0.031876904899200226|0.05377805771004306|-0.05648598670313248,-0.037873615615809694|0.1275076195968009|0.21511223084017225|-0.2259439468125299,-9.246488187453539e-06|3.112978994062522e-05|5.251763448246393e-05|-5.516209638977781e-05,125001.15581102345|124996.10877625743|124993.43529568969|125006.89526204873,0.27421254340128|-0.4630968653947116|0.24471696045403468|-0.24249710153050508,0.23397182680948214|-0.3276200195731107|0.4732737057217178|-0.4825625450188178,1|-1|2|-2,13|14|446|360,615|587|749|230,-11|-10|422|336,0|0|0|0,-0.016028173190517858|-0.07762001957311071|-0.026726294278282214|0.01743745498118221,26337428|26337429|26337430|26337431,26485757|26486404|26486746|26485031,,,,,,
90,134,26628096,26800128,19,40,40,0.26376284672045064,26624784,-3312,517,517,1.9765677507014956,0.0015240353443561182,0,26620752,26760016,26769232,-1086.6055923382503,3808,-288,2,3940,3833,24,32,108,7,3664,3984,320,0.46120097107862934,0.8225304552693044,0,288,1152,26621904,26761168,26770384,26621906,26769494,91.75,1692,0,32,98,485,24,32,74,453,-380,67,-156.5,28,-0.010261622342276658,-0.4729602496751113,-0.45657184751166824,-0.45657184751166824,-2,-222,-443,-222.01026162234228,-27100.86201444608,-0.056902363548888224,-0.2276094541955529,-5.5568714403211156e-05,125006.94608930041,-0.2774474810760914,0.4807174738411337,2,800,187,776,0,-0.019282526158866276,-9.928571428571429,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.17776791361765865|0.4713197135763548|-0.010261622342276658|0.0514926861736626,-0.4604704978958125|-0.10311816817795716|-0.4729602496751113|0.4707311373213088,0.05355452316933906|-0.05142095764182386|-0.45657184751166824|0.43911181397413657,0.05355452316933906|-0.05142095764182386|-0.45657184751166824|0.43911181397413657,0|0|-2|2,-50|-18|-222|-153,-100|-36|-443|-305,-49.82223208638234|-17.528680286423644|-222.01026162234228|-152.94850731382633,-6081.81544023222|-2139.7314802763235|-27100.86201444608|-18670.472084207315,-0.01276969245601352|-0.004492690251800195|-0.056902363548888224|-0.03920148331808138,-0.05107876982405408|-0.01797076100720078|-0.2276094541955529|-0.15680593327232553,-1.2470402789075703e-05|-4.387392824023628e-06|-5.5568714403211156e-05|-3.828269855281385e-05,125001.55880034863|125000.54842410299|125006.94608930041|125004.7853373191,-0.35507563542309356|-0.19518704569943013|-0.2774474810760914|0.1846643477955323,-0.409346828361151|-0.2142809792695809|0.4807174738411337|0.018058043693686354,-2|-1|2|0,52|841|800|99,861|741|187|961,28|817|776|75,0|0|0|0,0.090653171638849|0.035719020730419104|-0.019282526158866276|0.018058043693686354,26621902|26621903|26621906|26621903,26770184|26770312|26769494|26769773,,,,,,
91,135,27004928,27152384,13,3913,-183,0.1764103530498288,27006880,1952,3849,-247,0.9250355653962704,0.001227189594504639,0,27007352,27146616,27155832,-813.7389467397181,328,328,1,452,285,24,32,100,75,420,481,61,0.518585812248597,0.20904363994182884,0,-328,-1312,27006040,27145304,27154520,27006038,27153955,6.40625,1547,1,32,989,262,24,32,965,230,858,-453,202.5,28,-0.34230055099712275,0.46240493509048974,-0.4799311665113496,0.46240493509048974,2,-141,-281,-141.34230055099712,-17253.698797729143,-0.036226753268145666,-0.14490701307258266,-3.53776887384235e-05,125004.42221109231,0.30314883050982844,0.14918512912020931,1,495,940,471,0,-0.10081487087979069,-12.571428571428571,493,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.362700709671221|-0.39451956257128534|-0.34230055099712275|0.0437242770809677,0.49580994781342724|-0.09303251985625138|0.46240493509048974|0.4501165099075024,0.4981151999595568|0.030484213594888843|-0.4799311665113496|0.44369662439498825,0.4981151999595568|0.030484213594888843|0.46240493509048974|0.44369662439498825,2|0|2|2,22|-67|-141|-169,45|-134|-281|-337,22.36270070967122|-67.39451956257129|-141.34230055099712|-168.95627572291903,2729.821863973538|-8226.87006379044|-17253.698797729143|-20624.545376332888,0.005731674366842122|-0.01727355945319133|-0.036226753268145666|-0.043304356090557466,0.022926697467368487|-0.06909423781276532|-0.14490701307258266|-0.17321742436222987,5.5973382488692595e-06|-1.6868710403507157e-05|-3.53776887384235e-05|-4.2289410244685026e-05,124999.30033271889|125002.10858880043|125004.42221109231|125005.2861762806,-0.31847122030149544|0.4777303110927663|0.30314883050982844|0.05795722949714932,-0.29411160424241634|0.40431768341670316|0.14918512912020931|-0.12608628388771992,-1|2|1|-1,494|270|495|412,895|841|940|567,470|246|471|388,0|0|0|0,-0.044111604242416336|-0.09568231658329684|-0.10081487087979069|0.12391371611228008,27006036|27006039|27006038|27006039,27154607|27154249|27153955|27153846,,,,,,
92,137,27148288,27283456,10,474,474,0.4358850214982235,27145160,-3128,181,181,0.7364790423248231,0.001407024344937088,0,27136960,27276224,27285440,-1283.0068872264187,3954,-142,2,3916,3929,24,32,62,57,53,3738,411,0.421525980579955,1.302794804033579,0,142,568,27137528,27276792,27286008,27137528,27286131,-132.59375,1203,0,32,-165,-90,24,32,189,122,-261,1381,560.0,28,-0.15012425982439004,0.031346594318506504,-0.03669737887929614,-0.03669737887929614,0,31,63,30.84987574017561,3765.8539721894053,0.007906980659261742,0.03162792263704697,7.721660800060295e-06,124999.0347924,0.21632600221707965,0.24993067001894198,1,599,311,575,0,-6.932998105801946e-05,-28.107142857142858,496,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.4388518650345702|0.4338881184220269|-0.15012425982439004|0.48255496808579296,0.4546630460745291|-0.01926255399700949|0.031346594318506504|0.43772259089723775,-0.4924283954942723|-0.003279298011875653|-0.03669737887929614|-0.49128552509796464,0.4546630460745291|-0.003279298011875653|-0.03669737887929614|0.43772259089723775,2|0|0|2,188|178|31|178,376|356|63|356,188.43885186503456|178.43388811842203|30.84987574017561|178.4825549680858,23002.789534305975|21781.480483205814|3765.8539721894053|21787.42126075266,0.04829783982597769|0.045733516536400974|0.007906980659261742|0.04574599009844315,0.19319135930391076|0.1829340661456039|0.03162792263704697|0.1829839603937726,4.716585920505634e-05|4.4661637242579076e-05|7.721660800060295e-06|4.467381845551089e-05,124994.10426759937|124994.41729534467|124999.0347924|124994.41577269306,0.00019392050581501508|0.4601932311529555|0.21632600221707965|-0.09840572595258124,0.20545973976622012|-0.3454393235673403|0.24993067001894198|0.09601473196580201,1|-1|1|0,208|41|599|42,700|539|311|540,184|17|575|18,0|0|0|0,-0.04454026023377988|-0.0954393235673403|-6.932998105801946e-05|0.09601473196580201,27137524|27137527|27137528|27137527,27286757|27286720|27286131|27286721,,,,,,
93,139,27635712,27770880,10,4042,-54,0.26590376870536386,27634464,-1248,3519,-577,0.8363536765289556,0.0013249618212839173,0,27634840,27774104,27783320,-563.297888269553,29,29,2,60,139,24,32,7,78,359,241,118,0.6117092362956174,0.3479516826961905,0,-29,-116,27634724,27773988,27783204,27634724,27784215,-130.625,1246,2,32,31,-1038,24,32,7,1070,388,270,329.0,28,0.3937753626103806,0.01729918058572366,-0.023598841573289064,-0.023598841573289064,0,253,506,253.39377536261037,30931.85734406865,0.06494611835211461,0.25978447340845845,6.342394370323693e-05,124992.07200703709,0.05467694569437853,0.33069794869086566,1,665,524,641,0,0.08069794869086566,93.60714285714286,475,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.3731069599928976|0.34630404601357495|0.3937753626103806|-0.276661881330694,-0.49130154217277777|-0.43287976771728154|0.01729918058572366|-0.4924831492970725,-0.4960662333064647|0.498471100344716|-0.023598841573289064|-0.48622325584284454,-0.4960662333064647|-0.43287976771728154|-0.023598841573289064|-0.48622325584284454,-2|-2|0|-2,-256|88|253|-212,-511|177|506|-423,-256.3731069599929|88.34630404601357|253.39377536261037|-212.27666188133068,-31295.54528320226|10784.460943116892|30931.85734406865|-25912.678452310873,-0.06570973625179231|0.02264360878768033|0.06494611835211461|-0.05440759223942246,-0.26283894500716926|0.09057443515072132|0.25978447340845845|-0.21763036895768983,-6.416966430839093e-05|2.2112899206719072e-05|6.342394370323693e-05|-5.3132414296310995e-05,125008.02120803855|124997.23588759916|124992.07200703709|125006.64155178703,0.40122220663618124|0.291715713488489|0.05467694569437853|-0.22726620750436322,0.12195582756606393|0.38795105083613046|0.33069794869086566|-0.4584984745219085,0|2|1|-2,664|521|665|852,273|235|524|1011,640|497|641|828,0|0|0|0,0.12195582756606393|-0.11204894916386954|0.08069794869086566|0.041501525478091494,27634724|27634725|27634724|27634727,27782178|27783553|27784215|27782359,,,,,,
94,141,27918336,28049408,9,4077,-19,0.0783975406642145,27922384,4048,3763,-333,1.5373154308914017,0.001410678705835401,0,27926352,28065616,28074832,-1868.1624695967157,3731,-365,2,3852,3712,24,32,97,51,85,3537,644,0.5688236263457498,0.21849883862666516,0,365,1460,27927812,28067076,28076292,27927814,28076226,116.46875,2033,0,32,473,-54,24,32,449,86,8,81,44.5,28,-0.4601501131802529,-0.4931972695276272,-0.4278184276905961,-0.4278184276905961,-2,-16,-32,-16.46015011318025,-2009.2956681128237,-0.004218820512912716,-0.016875282051650863,-4.119941907141324e-06,125000.5149927384,0.43717931589619696,0.4192493287163179,2,962,448,938,0,-0.08075067128368207,4.571428571428571,508,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.02337784134503276|0.10402012918610369|-0.4601501131802529|0.07614223180714846,0.00041383110283277347|-0.4973124939241984|-0.4931972695276272|0.00566809178405947,-0.4942657592708315|-0.41237361827825225|-0.4278184276905961|-0.0043276238196767736,-0.4942657592708315|-0.41237361827825225|-0.4278184276905961|-0.0043276238196767736,-2|-2|-2|0,-234|86|-16|86,-467|172|-32|172,-233.97662215865498|86.1040201291861|-16.46015011318025|86.07614223180715,-28561.59938460144|10510.744644676037|-2009.2956681128237|10507.341581031147,-0.05996940284976804|0.02206889997159783|-0.004218820512912716|0.02206175472416628,-0.23987761139907215|0.08827559988639132|-0.016875282051650863|0.08824701889666511,-5.85638699704766e-05|2.1551660128513505e-05|-4.119941907141324e-06|2.154468234781863e-05,125007.3204837463|124997.30604248394|125000.5149927384|124997.30691470653,-0.41328665046340873|0.2938311808128783|0.43717931589619696|-0.29835147264635586,0.331843387425077|0.38762400569216904|0.4192493287163179|-0.20458901506864913,1|2|2|-1,382|961|962|962,554|865|448|866,358|937|938|938,0|0|0|0,0.08184338742507702|-0.11237599430783096|-0.08075067128368207|0.04541098493135087,27927812|27927813|27927814|27927813,28075353|28076633|28076226|28076638,,,,,,
95,143,28434432,28565504,9,420,420,0.44430639177092046,28430344,-4088,3867,-229,1.473087982585839,0.0014430196814318491,0,28421760,28561024,28570240,-503.56679243932757,3762,-334,2,3816,3845,24,32,30,51,3046,2949,97,0.5159758074592714,0.9713912924873601,0,334,1336,28423096,28562360,28571576,28423096,28572491,-65.71875,1376,0,32,-49,121,24,32,73,89,215,1701,958.0,28,0.3455246615141703,0.44792001570073126,0.0004557935943694247,0.0004557935943694247,0,229,458,229.34552466151416,27996.27986590749,0.0587824289167301,0.2351297156669204,5.740471573899424e-05,124992.82441053263,-0.11850648107026718,0.13131884182583553,1,427,467,403,0,-0.11868115817416447,-102.03571428571429,476,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.195110218121854|0.005520644214862974|0.3455246615141703|-0.02089775136987552,0.001881913731295981|0.026354333034191768|0.44792001570073126|0.48359011748587477,0.43911675450021903|0.4523644046312256|0.0004557935943694247|0.028318993247069102,0.43911675450021903|0.4523644046312256|0.0004557935943694247|0.028318993247069102,2|2|0|0,-208|-174|229|-174,-415|-347|458|-347,-207.80488978187816|-173.99447935578513|229.34552466151416|-174.0208977513699,-25366.807834701925|-21239.56046823549|27996.27986590749|-21242.78537004027,-0.05326145421926343|-0.04459567340470195|0.0587824289167301|-0.04460244457437203,-0.2130458168770537|-0.1783826936188078|0.2351297156669204|-0.1784097782974881,-5.201313888599944e-05|-4.3550462309279246e-05|5.740471573899424e-05|-4.355707477966018e-05,125006.50164236074|125005.44380778866|124992.82441053263|125005.44463434746,-0.2652497805162106|0.025302855680763292|-0.11850648107026718|-0.39895923313283577,-0.4916109609480801|-0.16422875628921996|0.13131884182583553|0.4114803774260831,-2|-1|1|2,116|146|427|147,923|950|467|951,92|122|403|123,0|0|0|0,0.0083890390519199|0.08577124371078004|-0.11868115817416447|-0.08851962257391688,28423092|28423093|28423096|28423097,28570744|28570880|28572491|28570879,,,,,,
96,144,28774400,28917760,12,3758,-338,0.42771772831560617,28770304,-4096,3066,-1030,0.5104129208222343,0.0013107678224790835,0,28766448,28905712,28914928,-1752.844589870758,3598,-498,1,3271,3604,24,32,351,26,293,421,128,0.4671367470956347,1.0334648525623202,0,498,1992,28768440,28907704,28916920,28768438,28916974,-89.3125,1464,0,32,-173,619,24,32,197,587,284,304,294.0,28,-0.49944380425116214,0.48815170866794233,-0.46319433942440114,0.48815170866794233,2,13,27,12.500556195748837,1525.9468012388718,0.003203956375781433,0.012815825503125731,3.1288636482240555e-06,124999.60889204398,-0.40932168730705176,-0.3957048727099808,-2,906,810,882,0,0.10429512729001922,-10.785714285714286,499,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2182073163318918|0.014816641745996886|-0.49944380425116214|0.2689001815459217,0.45083053390169425|-0.00492495268406401|0.48815170866794233|0.46146752193931206,0.46258456914648605|-0.02029227136870304|-0.46319433942440114|-0.4997663437324036,0.46258456914648605|-0.02029227136870304|0.48815170866794233|0.46146752193931206,2|0|2|2,-188|54|13|54,-376|109|27|109,-188.2182073163319|54.014816641745995|12.500556195748837|54.26890018154592,-22975.85538529442|6593.605547088134|1525.9468012388718|6624.621604192617,-0.0482412875016229|0.013844273283203298|0.003203956375781433|0.013909396191702358,-0.1929651500064916|0.05537709313281319|0.012815825503125731|0.05563758476680943,-4.711063232580361e-05|1.3519798128128221e-05|3.1288636482240555e-06|1.3583394718459334e-05,125005.88882904073|124998.31002523398|124999.60889204398|124998.30207566019,-0.08113663090544665|0.4227244736938025|-0.40932168730705176|-0.09343179992621242,-0.286162102787344|0.4815626351474165|-0.3957048727099808|-0.03431686611147744,-1|2|-2|0,318|400|906|401,996|565|810|847,294|376|882|377,0|0|0|0,-0.036162102787344|-0.018437364852583515|0.10429512729001922|-0.03431686611147744,28768436|28768439|28768438|28768439,28916167|28917133|28916974|28917137,,,,,,
97,146,29548544,29687808,11,101,101,0.5088027080136425,29545296,-3248,401,401,2.3578057173497906,0.0016892581210225172,0,29549808,29689072,29698288,-1040.6495841519818,472,472,1,402,423,24,32,94,81,3218,3393,175,0.41448104951985787,0.6884302646744395,0,-472,-1888,29547920,29687184,29696400,29547920,29697304,53.65625,1514,0,32,-1166,-1293,24,32,1190,1325,916,1250,1083.0,28,-0.3944051999519369,-0.031503373624993,0.023936428833650325,0.023936428833650325,0,226,453,225.60559480004807,27539.74545899024,0.05782386579865902,0.2312954631946361,5.646861894400295e-05,124992.941422632,-0.12569986560926072,0.12005156403503969,0,629,65,605,0,0.12005156403503969,69.35714285714286,491,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.19871673506609194|0.11017041878631713|-0.3944051999519369|-0.40669365231631044,-0.4881875505515154|0.474892638628269|-0.031503373624993|0.03342664839414056,-0.06343257676758185|0.4803256392036559|0.023936428833650325|-0.49441675934963314,-0.06343257676758185|0.4803256392036559|0.023936428833650325|-0.49441675934963314,0|2|0|-2,-184|-14|226|-149,-368|-27|453|-297,-184.19871673506609|-13.889829581213682|225.60559480004807|-149.4066936523163,-22485.194913948497|-1695.5358375504984|27539.74545899024|-18238.121783730017,-0.047211071543742586|-0.003560034237547079|0.05782386579865902|-0.03829369839356067,-0.18884428617497034|-0.014240136950188316|0.2312954631946361|-0.15317479357424268,-4.610456205443612e-05|-3.4765959351045692e-06|5.646861894400295e-05|-3.739618983746159e-05,125005.7630702568|125000.4345744919|124992.941422632|125004.67452372969,0.4258131338326554|0.36640454360214936|-0.12569986560926072|0.2801848920564254,0.2251660797717494|0.3512743980925743|0.12005156403503969|0.11743667388379242,1|1|0|0,953|983|629|954,682|798|65|516,929|959|605|930,0|0|0|0,-0.024833920228250594|0.10127439809257432|0.12005156403503969|0.11743667388379242,29547918|29547917|29547920|29547923,29695661|29696342|29697304|29695805,,,,,,
98,148,29724672,29880320,15,3954,-142,0.2472508134666561,29727832,3160,545,545,0.6948222525648974,0.0012253850662650011,0,29727640,29866904,29876120,-1491.359721177072,3791,-305,2,3885,3833,24,32,70,10,18,610,592,0.6175908212255514,0.3220926638135061,0,305,1220,29728860,29868124,29877340,29728860,29877511,-120.1875,1258,1,32,1249,516,24,32,1225,484,578,-225,176.5,28,0.4742908401682604,-0.08186632313004338,-0.07642120274317676,-0.07642120274317676,0,43,87,43.47429084016826,5306.920268575227,0.011142682704574601,0.044570730818298404,1.0881526078686134e-05,124998.63980924017,0.28014464380321047,0.32750104529765256,1,743,974,719,0,0.07750104529765256,-23.0,507,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.4810651770564272|-0.20914834623070644|0.4742908401682604|0.1050083110952425,0.06463074690555004|0.39970960106532516|-0.08186632313004338|-0.4628390057416709,0.07880696455754332|0.035114981150854874|-0.07642120274317676|0.42024117686395357,0.07880696455754332|0.035114981150854874|-0.07642120274317676|-0.4628390057416709,0|0|0|-2,-31|-96|43|-24,-61|-191|87|-47,-31.481065177056426|-96.2091483462307|43.47429084016826|-23.894991688904756,-3842.9034639961455|-11744.28080398324|5306.920268575227|-2916.869102649506,-0.008068757734533633|-0.02465889592634578|0.011142682704574601|-0.006124408368080981,-0.03227503093813453|-0.09863558370538313|0.044570730818298404|-0.024497633472323924,-7.879646225130501e-06|-2.4080953053072052e-05|1.0881526078686134e-05|-5.980867546954083e-06,125000.98495577813|125003.01011913165|124998.63980924017|125000.74760844337,-0.17939328294753293|0.24603031150778987|0.28014464380321047|0.3411799264797377,-0.21368550331930086|0.1412300038208203|0.32750104529765256|0.31515119091539345,-1|1|1|1,744|810|743|517,975|662|974|359,720|786|719|493,0|0|0|0,0.03631449668069914|-0.1087699961791797|0.07750104529765256|0.06515119091539345,29728858|29728859|29728860|29728863,29877215|29876954|29877511|29877244,,,,,,
