source_dataset,source_csv,target_snr_db,packet_index,event_index,frame_index,payload_symbol_index,sf,n_bins,gt_raw_fft_bin,noisy_argmax_bin,argmax_to_gt_signed_delta,argmax_to_gt_abs_distance,is_argmax_correct,gt_bin_rank,gt_peak_energy_ratio,gt_to_argmax_power_db,gt_within_pm0_bins,gt_within_pm1_bins,gt_within_pm2_bins,gt_within_pm4_bins,gt_within_pm8_bins,gt_within_pm16_bins,gt_within_pm32_bins,gt_within_pm64_bins,gt_within_pm128_bins,gt_within_pm256_bins
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,3,3,2,29,10,1024,610,45,-459,459,0,8,0.004429375578891229,-1.1967258444417521,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,3,3,2,30,10,1024,778,454,324,324,0,24,0.0037994057176308034,-3.2693046053877532,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,3,3,2,31,10,1024,897,431,466,466,0,268,0.0012714196594159571,-8.861845375678994,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,3,3,2,32,10,1024,740,343,397,397,0,401,0.0009351209342467813,-8.834336249824952,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,3,3,2,33,10,1024,590,601,-11,11,0,29,0.0037054888874875997,-2.110220812857807,0,0,0,0,0,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,3,3,2,34,10,1024,930,774,156,156,0,4,0.0051548267161702285,-1.604064618553772,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,0,10,1024,222,936,310,310,0,107,0.002196859043371948,-7.827445980643796,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,1,10,1024,826,184,-382,382,0,17,0.0038867247035208386,-2.3137944010714966,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,2,10,1024,871,166,-319,319,0,695,0.000361591415897674,-11.948553333864071,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,3,10,1024,718,916,-198,198,0,519,0.0006303531605446082,-10.172399868911164,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,4,10,1024,86,233,-147,147,0,373,0.000972008021256476,-9.408080693920068,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,5,10,1024,468,30,438,438,0,54,0.002999965536714133,-3.5306959930941146,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,6,10,1024,89,677,436,436,0,106,0.0021023074051732837,-5.412807416154638,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,7,10,1024,713,977,-264,264,0,33,0.0037045645775030367,-2.8411536520321716,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,8,10,1024,865,63,-222,222,0,9,0.00452702902979023,-2.4472758070137535,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,9,10,1024,492,900,-408,408,0,18,0.0035201414333998512,-2.3307824963171915,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,10,10,1024,765,727,38,38,0,476,0.0007659484432083636,-9.06826879246083,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,11,10,1024,1023,50,-51,51,0,6,0.0048873285561496236,-2.446806584727489,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,12,10,1024,597,1003,-406,406,0,19,0.0038867798239269006,-2.2705240306357837,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,13,10,1024,562,505,57,57,0,26,0.0038738465469083058,-2.430991848992184,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,14,10,1024,478,87,391,391,0,19,0.00380579615808346,-3.566612446507911,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,15,10,1024,267,362,-95,95,0,572,0.0005430618850770042,-12.02788500067963,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,16,10,1024,917,22,-129,129,0,556,0.000605011288206724,-10.501003190768435,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,17,10,1024,656,1,-369,369,0,867,0.00018397760739191326,-15.33530919638548,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,18,10,1024,889,537,352,352,0,283,0.0012483238332524748,-7.124201283530658,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,19,10,1024,510,863,-353,353,0,24,0.003981829552896793,-2.4196934334324425,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,20,10,1024,860,827,33,33,0,414,0.0008953299286139898,-8.197105234900565,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,21,10,1024,553,484,69,69,0,11,0.004392765672497831,-2.6080579040852565,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,22,10,1024,629,747,-118,118,0,54,0.0028986015174916396,-3.6394892696347885,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,23,10,1024,759,776,-17,17,0,293,0.0012071221027007463,-7.656595547978899,0,0,0,0,0,0,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,24,10,1024,874,712,162,162,0,10,0.005205330368328943,-1.5155286262769663,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,25,10,1024,720,529,191,191,0,364,0.001046160964134323,-8.40932371725804,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,26,10,1024,314,476,-162,162,0,380,0.0009782366160610506,-8.61540207992359,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,27,10,1024,602,986,-384,384,0,718,0.00037698018565849494,-13.316662710285538,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,28,10,1024,7,463,-456,456,0,69,0.002676394693117906,-4.946976109440965,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,29,10,1024,610,340,270,270,0,420,0.0008821200041567444,-9.804188557338685,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,30,10,1024,823,788,35,35,0,3,0.006136196698143102,-1.8823467464976464,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,31,10,1024,913,606,307,307,0,8,0.004826084689164796,-1.367562504345422,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,32,10,1024,741,337,404,404,0,190,0.001674425201131658,-6.05030077160167,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,33,10,1024,581,1,-444,444,0,161,0.0018242419495614493,-5.9079754121850945,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,5,5,3,34,10,1024,91,60,31,31,0,4,0.006073335523350014,-0.6361928496386102,0,0,0,0,0,0,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,0,10,1024,803,803,0,0,1,1,0.005918177686862879,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,1,10,1024,826,1016,-190,190,0,112,0.0022730269264172793,-5.00479544407508,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,2,10,1024,871,739,132,132,0,5,0.004711708926440004,-1.1059152636622118,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,3,10,1024,718,617,101,101,0,58,0.0028456024019046073,-4.490113312332708,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,4,10,1024,107,402,-295,295,0,2,0.006790730401828015,-0.9826842743636237,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,5,10,1024,468,318,150,150,0,68,0.002661462973929039,-5.666226106795084,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,6,10,1024,89,83,6,6,0,671,0.0004331486415360505,-12.262210970377609,0,0,0,0,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,7,10,1024,713,611,102,102,0,40,0.0030887752436183375,-2.811506924547324,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,8,10,1024,865,32,-191,191,0,79,0.0025382676044313633,-4.174103609614996,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,9,10,1024,492,678,-186,186,0,13,0.004151193369351098,-2.1702398598263923,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,10,10,1024,765,619,146,146,0,432,0.0008831653142561557,-8.192971200912199,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,11,10,1024,1023,166,-167,167,0,12,0.00437441312440485,-2.267713007959836,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,12,10,1024,597,720,-123,123,0,3,0.0068074532385756234,-0.31430544603337224,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,13,10,1024,562,347,215,215,0,136,0.0019507823497656948,-5.069635992782532,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,14,10,1024,478,987,-509,509,0,933,9.99095622829364e-05,-18.256834354593213,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,15,10,1024,267,832,459,459,0,182,0.0016156611999347033,-8.147724822558729,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,16,10,1024,917,631,286,286,0,19,0.003933316423278965,-2.406786184475125,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,17,10,1024,656,177,479,479,0,7,0.005001189957192067,-2.5757598172872935,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,18,10,1024,889,982,-93,93,0,104,0.0022188674707615697,-6.177875101401511,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,19,10,1024,510,278,232,232,0,5,0.005110198317134629,-1.4536248176110187,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,20,10,1024,860,496,364,364,0,69,0.002553458680630585,-4.185760434826186,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,21,10,1024,553,853,-300,300,0,513,0.0006711725345516613,-10.357591127688785,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,22,10,1024,629,686,-57,57,0,60,0.0028696027621621964,-4.199340521322323,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,23,10,1024,759,372,387,387,0,277,0.0012894419013509335,-7.058205385851326,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,24,10,1024,874,347,-497,497,0,377,0.000985398201595435,-8.934307741497138,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,25,10,1024,720,828,-108,108,0,48,0.002958702975268644,-5.904433433721136,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,26,10,1024,314,876,462,462,0,23,0.003767630366445758,-3.179636222193592,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,27,10,1024,602,937,-335,335,0,632,0.0004805183880204525,-11.215891215705865,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,28,10,1024,7,508,-501,501,0,74,0.002435393994825492,-4.597156503918683,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,29,10,1024,610,534,76,76,0,67,0.0025347921369116224,-4.993021199556322,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,30,10,1024,791,473,318,318,0,21,0.004044419782350409,-3.665307449520588,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,31,10,1024,928,291,-387,387,0,294,0.0012305687052524374,-7.019641232787306,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,32,10,1024,760,831,-71,71,0,620,0.000493865332563702,-9.989444149791439,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-27.0,6,6,4,33,10,1024,584,648,-64,64,0,5,0.005310924545556951,-0.6159900785973202,0,0,0,0,0,0,0,1,1,1
