payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index,packet_timing_tau0,packet_timing_slope
29,610,610,610,1,1,0,1,1,1,1,1,0.09937119440206583,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
30,810,810,810,1,1,0,1,1,1,1,1,0.025687089402900917,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
31,912,912,912,1,1,0,1,1,1,1,1,0.041178973447303154,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
32,753,336,753,2,1,1,1,1,0,1,1,0.09018527302998439,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
33,591,990,990,2,3,-1,1,1,0,0,1,0.02138374410814943,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
34,89,579,579,13,108,-95,0,0,0,0,1,0.03874274336158947,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
0,222,222,222,1,1,0,1,1,1,1,1,0.04234170712629947,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
1,826,826,826,1,1,0,1,1,1,1,1,0.11912702458973028,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
2,871,871,871,1,1,0,1,1,1,1,1,0.05503613158628185,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.1513746430560355,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
4,86,568,881,9,17,-8,0,0,0,0,1,0.18138875574896327,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.03670856183141725,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
6,89,246,128,3,5,-2,1,1,0,0,1,0.11048983964062813,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.13576783728171268,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.10119156440090327,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.05695079107909396,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
10,765,765,765,1,1,0,1,1,1,1,1,0.04892632684005575,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.08131451134378351,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
12,597,854,597,2,1,1,1,1,0,1,1,0.12063150049022825,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
13,562,562,562,1,1,0,1,1,1,1,1,0.03126251265590613,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.08948303114102397,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
15,267,144,86,2,7,-5,1,1,0,0,1,0.07287209460381831,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.13683964592034759,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.09637682722803266,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
18,889,889,122,1,2,-1,1,1,1,0,1,0.04410751140284144,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.12866060286740813,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.08091841068275077,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.049830860547584344,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
22,629,196,196,47,39,8,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.10348048316141278,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.0915030148943746,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
25,720,720,535,1,2,-1,1,1,1,0,1,0.06755693167101175,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.060491533423198456,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.030686642778135202,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.15557879924638957,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.25268317390648687,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
30,823,823,823,1,1,0,1,1,1,1,1,0.04867787175153348,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
31,913,36,276,12,21,-9,0,0,0,0,1,0.1851177864539234,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
32,741,740,740,44,35,9,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
33,581,581,581,1,1,0,1,1,1,1,1,0.020652837971851037,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
34,91,149,149,2,7,-5,1,1,0,0,1,0.02836955428980575,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,5,0.0,0.0
0,803,803,803,1,1,0,1,1,1,1,1,0.04864486394628256,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
1,826,844,826,2,1,1,1,1,0,1,1,0.15675550784209663,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
2,871,871,871,1,1,0,1,1,1,1,1,0.06582031979255763,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.03192425870700943,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
4,107,107,107,1,1,0,1,1,1,1,1,0.03034129854697582,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.04915056137021312,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.07985234533664878,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.0995513381515406,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.014199506396341176,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.03560025040504448,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
10,765,765,44,1,2,-1,1,1,1,0,1,0.010414812618846827,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.08705234777677044,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
12,597,597,597,1,1,0,1,1,1,1,1,0.14421475385513755,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
13,562,562,562,1,1,0,1,1,1,1,1,0.04797926872909612,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.12574309879092255,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
15,267,982,652,227,226,1,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
16,917,404,404,3,42,-39,1,0,0,0,1,0.021048394921412052,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.08745115497744185,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
18,889,889,889,1,1,0,1,1,1,1,1,0.18370156420751266,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.039978027109354726,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.05959208114785222,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
21,553,450,687,4,9,-5,1,0,0,0,1,0.10568283775897169,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
22,629,629,629,1,1,0,1,1,1,1,1,0.07514728328175445,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.10799140753299581,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.07156618684427339,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
25,720,720,166,1,2,-1,1,1,1,0,1,0.04878345637453257,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.12711558753869515,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.21978462803939372,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.2420341207270794,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
29,610,179,276,7,167,-160,1,0,0,0,1,0.004536452843662528,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
30,791,791,791,1,1,0,1,1,1,1,1,0.07282424650420956,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
31,928,826,826,25,11,14,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
32,760,760,760,1,1,0,1,1,1,1,1,0.06358774453245468,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
33,584,584,584,1,1,0,1,1,1,1,1,0.12242107617981862,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
34,932,763,71,3,3,0,1,1,0,0,1,0.17254156538813042,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,6,0.0,0.0
0,222,222,222,1,1,0,1,1,1,1,1,0.06807215809780218,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
1,711,532,532,2,2,0,1,1,0,0,1,0.058883469434357315,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
2,922,922,922,1,1,0,1,1,1,1,1,0.043122521057405216,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
3,691,691,691,1,1,0,1,1,1,1,1,0.09267890567949055,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
4,107,107,107,1,1,0,1,1,1,1,1,0.08106152514890198,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.05638200596047495,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
6,89,112,112,2,8,-6,1,1,0,0,1,0.045627629177581,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.11482976984290375,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
8,865,865,662,1,2,-1,1,1,1,0,1,0.044145583529865265,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
9,492,492,663,1,2,-1,1,1,1,0,1,0.03390694419891925,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
10,765,758,758,2,73,-71,1,0,0,0,1,0.004825578333818605,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
11,1023,457,457,2,2,0,1,1,0,0,1,0.07071910276876826,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
12,597,597,597,1,1,0,1,1,1,1,1,0.07874786485083916,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
13,562,562,562,1,1,0,1,1,1,1,1,0.042640452427260285,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.0545392434190315,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.05966510242940383,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.09936964960003863,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.03600060344642668,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
18,889,889,889,1,1,0,1,1,1,1,1,0.1031245015211892,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.11025897635509287,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
20,860,860,900,1,2,-1,1,1,1,0,1,0.02973759949815116,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.10405685172070227,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
22,629,776,776,2,2,0,1,1,0,0,1,0.09633228285261973,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.05179894455107408,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.055919856928374034,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.08463471974248653,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.04798409670347542,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.040241695498774516,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.042484753976666526,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
29,610,715,715,2,2,0,1,1,0,0,1,0.08908113042517739,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
30,807,807,807,1,1,0,1,1,1,1,1,0.038289402909707164,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
31,921,921,921,1,1,0,1,1,1,1,1,0.1317407677406567,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
32,740,634,740,3,1,2,1,1,0,1,1,0.29804109954600677,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
33,587,587,587,1,1,0,1,1,1,1,1,0.07095901231335942,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
34,932,932,932,1,1,0,1,1,1,1,1,0.047489560327732556,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,7,0.0,0.0
