snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores
clean,,,0,1,12,20,2173046,645,645,1,1,16.631018447941294,133,0,1,0.0,645,1,1,4.352643383625035,645,1,1,7.361090447020491,645,1,1,0.0,133,133|389|645|901,1.48667929|40.0828688|799.304881|41.2828884,645,1,1,4.352643383625035,133,133|389|645|901,61.0467448|111.684065|576.832133|14.368243,645,1,1,7.361090447020491,133,133|389|645|901,0.00224356329|85.0811316|1223.57989|11.048875
clean,,,0,1,13,21,2177142,426,426,1,1,16.28665352650294,170,0,1,0.0,426,1,1,4.370207401171083,426,1,1,7.361544000532474,426,1,1,0.0,170,170|426|682|938,50.6280914|933.120959|52.6924222|0.984501861,426,1,1,4.370207401171083,170,170|426|682|938,43.6093826|595.616958|60.6275855|21.4103505,426,1,1,7.361544000532474,170,170|426|682|938,34.1139184|1235.87322|46.7880083|0.0151451962
clean,,,0,1,14,22,2181238,765,765,1,1,19.52034214814589,253,0,1,0.0,765,1,1,3.6460434473072585,765,1,1,6.719477219681135,765,1,1,0.0,253,253|509|765|1021,0.218498291|25.4925662|535.83173|0,765,1,1,3.6460434473072585,253,253|509|765|1021,159.267296|187.109613|414.138245|0,765,1,1,6.719477219681135,253,253|509|765|1021,0.00812055633|136.154032|880.260754|1.66433303
clean,,,0,1,15,23,2185334,1023,1023,1,1,24.89978821601902,255,0,1,0.0,1023,1,1,3.919708641623863,1023,1,1,6.944520334425538,511,0,1,0.0,255,255|511|767|1023,37.8229487|94.1560942|43.5597099|0,767,0,1,3.919708641623863,255,255|511|767|1023,615.735839|625.025815|668.523333|0,1023,1,1,6.944520334425538,255,255|511|767|1023,352.561476|0.000753275797|366.691833|0
clean,,,0,1,16,24,2189430,597,597,1,1,17.27708590144005,85,0,1,0.0,597,1,1,4.335381011312561,597,1,1,7.346485710797186,597,1,1,0.0,85,85|341|597|853,5.38322123|66.2171064|846.430227|59.2316964,597,1,1,4.335381011312561,85,85|341|597|853,33.1720423|86.3035082|454.124503|21.1611792,597,1,1,7.346485710797186,85,85|341|597|853,0.00151728757|66.4623912|969.964934|16.6570462
clean,,,0,1,17,25,2193526,562,562,1,1,17.04209579233139,50,0,1,0.0,562,1,1,4.347760339461328,562,1,1,7.343313931951446,562,1,1,0.0,50,50|306|562|818,19.4488807|103.258625|1499.65355|86.6245536,562,1,1,4.347760339461328,50,50|306|562|818,13.7342863|71.6790233|464.505241|28.779187,562,1,1,7.343313931951446,50,50|306|562|818,0.00168856161|54.699659|977.308264|22.5449375
clean,,,0,1,18,26,2197622,827,827,1,1,22.60083146136874,59,0,1,0.0,827,1,1,3.5056313161832153,827,1,1,6.5917205240143755,827,1,1,0.0,59,59|315|571|827,1.01477012|4.16445018|35.8898812|274.513886,827,1,1,3.5056313161832153,59,59|315|571|827,85.1959752|223.106713|236.351248|236.364809,827,1,1,6.5917205240143755,59,59|315|571|827,60.6149465|0.0133227625|168.503818|496.08007
clean,,,0,1,19,27,2201718,890,890,1,1,23.608905244793988,122,0,1,0.0,890,1,1,3.4950041295229974,890,1,1,6.5458260963324495,890,1,1,0.0,122,122|378|634|890,2.53319991|4.78678605|37.4293916|323.591555,890,1,1,3.4950041295229974,122,122|378|634|890,223.553272|326.18372|334.194535|231.696189,890,1,1,6.5458260963324495,122,122|378|634|890,143.533624|0.0058318289|218.303706|455.941837
clean,,,0,1,20,28,2205814,174,174,1,1,23.29505734464321,174,1,1,0.0,174,1,1,3.842990570160784,174,1,1,6.864522462123668,174,1,1,0.0,174,174|430|686|942,286.732407|58.8349551|11.255584|2.03116573,174,1,1,3.842990570160784,174,174|430|686|942,156.179278|188.3821|207.692829|100.467415,174,1,1,6.864522462123668,174,174|430|686|942,327.515095|133.230861|0.00204730809|73.0838318
clean,,,0,1,21,29,2209910,267,267,1,1,21.176556700504378,11,0,1,0.0,267,1,1,4.1891528396303475,267,1,1,7.225647435814377,267,1,1,0.0,11,11|267|523|779,0|356.977445|89.4245104|18.2692932,267,1,1,4.1891528396303475,11,11|267|523|779,1.5508471|178.68112|116.759918|115.002519,267,1,1,7.225647435814377,11,11|267|523|779,1.48891715|386.177745|89.4595722|0.00443001034
clean,,,0,1,22,30,2214006,917,917,1,1,25.11908447777687,149,0,1,0.0,917,1,1,3.446235929184483,917,1,1,6.515891838898501,917,1,1,0.0,149,149|405|661|917,17.2649616|22.4801503|54.6894568|152.588189,917,1,1,3.446235929184483,149,149|405|661|917,298.231032|376.372916|385.231749|182.98466,917,1,1,6.515891838898501,149,149|405|661|917,182.428199|0.0132932936|245.2642|356.391219
clean,,,0,1,23,31,2218102,656,656,1,1,19.764600395338796,144,0,1,0.0,656,1,1,4.2940831528461,656,1,1,7.276275664715981,656,1,1,0.0,144,144|400|656|912,13.3445614|71.1324786|172.855471|35.9051438,656,1,1,4.2940831528461,144,144|400|656|912,66.0357603|105.835496|184.847442|6.6277812,656,1,1,7.276275664715981,144,144|400|656|912,0.00172635015|78.1992742|402.231268|5.12930556
clean,,,0,1,24,32,2222198,889,889,1,1,23.660858615702804,121,0,1,0.0,889,1,1,3.4380858187021026,889,1,1,6.505809532041789,889,1,1,0.0,121,121|377|633|889,26.255538|47.5568075|97.2139902|123.000176,889,1,1,3.4380858187021026,121,121|377|633|889,216.647552|314.334087|322.034242|146.291502,889,1,1,6.505809532041789,121,121|377|633|889,138.196932|0.0131678676|211.458253|287.44735
clean,,,0,1,25,33,2226294,66,66,1,1,23.36574927596852,66,1,1,0.0,66,1,1,3.6815631229690444,66,1,1,6.696103109750803,322,0,1,0.0,66,66|322|578|834,34.5827905|115.230745|79.761739|54.309491,66,1,1,3.6815631229690444,66,66|322|578|834,28.6686718|343.749991|375.647319|348.448382,66,1,1,6.696103109750803,66,66|322|578|834,59.5427174|220.717437|0.00214213487|217.120267
clean,,,0,1,26,34,2230390,586,586,1,1,20.413022063097934,74,0,1,0.0,586,1,1,4.260405410442455,586,1,1,7.253351275084961,586,1,1,0.0,74,74|330|586|842,30.7750241|192.183317|243.57453|114.756647,586,1,1,4.260405410442455,74,74|330|586|842,25.3958156|72.6531643|137.016062|17.201117,586,1,1,7.253351275084961,74,74|330|586|842,0.00125376556|54.4190364|282.002317|13.6846881
clean,,,0,1,27,35,2234486,425,425,1,1,20.977876363712276,169,0,1,0.0,425,1,1,4.177822503216069,425,1,1,7.19653249473522,681,0,1,0.0,169,169|425|681|937,60.786201|110.905276|111.308697|14.9346572,425,1,1,4.177822503216069,169,169|425|681|937,34.9081106|103.984923|45.071641|19.2339964,425,1,1,7.19653249473522,169,169|425|681|937,27.2567543|215.462097|34.9968603|0.0328647008
clean,,,0,1,28,36,2238582,860,860,1,1,21.2065338546388,92,0,1,0.0,860,1,1,3.4265431212189523,860,1,1,6.466008792705464,604,0,1,0.0,92,92|348|604|860,32.9316427|70.4365902|90.1713936|33.9521036,860,1,1,3.4265431212189523,92,92|348|604|860,143.516671|254.850475|266.796367|80.8680415,860,1,1,6.466008792705464,92,92|348|604|860,97.9288146|0.00288455744|176.994038|162.293166
clean,,,0,1,29,37,2242678,553,553,1,1,21.642922884612567,41,0,1,0.0,553,1,1,4.200711892433614,553,1,1,7.2188201418079165,297,0,1,0.0,41,41|297|553|809,71.7738709|247.004328|151.445368|162.495358,553,1,1,4.200711892433614,41,41|297|553|809,10.5028496|60.3826666|89.40147|21.8726516,553,1,1,7.2188201418079165,41,41|297|553|809,0.00174041124|45.8436455|186.677952|17.3546947
clean,,,0,1,30,38,2246774,629,629,1,1,21.58888677612568,117,0,1,0.0,629,1,1,4.2116599043854395,629,1,1,7.201106312638348,373,0,1,0.0,117,117|373|629|885,37.0085033|118.943695|54.410027|52.1620534,629,1,1,4.2116599043854395,117,117|373|629|885,47.7165751|88.6266246|60.1960642|7.30930842,629,1,1,7.201106312638348,117,117|373|629|885,0.00442585592|65.4777106|117.919843|5.72387559
clean,,,0,1,31,39,2250870,759,759,1,1,20.606332375499214,247,0,1,0.0,759,1,1,3.7986899355179657,759,1,1,6.828229304357497,503,0,1,0.0,247,247|503|759|1015,122.805602|193.171336|23.9043806|0,759,1,1,3.7986899355179657,247,247|503|759|1015,135.540422|159.057097|41.6715387|5.76954599,759,1,1,6.828229304357497,247,247|503|759|1015,0.0178408593|115.32698|84.403085|3.86822625
clean,,,0,1,32,40,2254966,494,494,1,1,20.27779724136846,238,0,1,0.0,494,1,1,4.111355510795635,494,1,1,7.1192818784353085,750,0,1,0.0,238,238|494|750|1006,108.421393|33.7223396|116.164077|0,494,1,1,4.111355510795635,238,238|494|750|1006,50.006778|43.5688024|27.9698951|0.155722644,494,1,1,7.1192818784353085,238,238|494|750|1006,38.0048943|87.7733607|21.7420863|4.6855168e-05
clean,,,0,1,33,41,2259062,303,303,1,1,21.752750130124344,47,0,1,0.0,303,1,1,3.9520404912958274,303,1,1,6.98560445110947,559,0,1,0.0,47,47|303|559|815,9.27670645|8.25356396|158.323954|109.261607,303,1,1,3.9520404912958274,47,47|303|559|815,7.31466683|12.0646535|87.8531807|80.9665677,303,1,1,6.98560445110947,47,47|303|559|815,6.04995241|24.2665935|67.2845554|0.00416466518
clean,,,0,1,34,42,2263158,1022,1022,1,1,16.937988750038496,254,0,1,0.0,1022,1,1,3.462003252476453,1022,1,1,6.47855687613342,510,0,1,0.0,254,254|510|766|1022,232.229602|338.872628|230.7919|0,766,0,1,3.462003252476453,254,254|510|766|1022,508.092857|496.449283|551.223439|0,1022,1,1,6.47855687613342,254,254|510|766|1022,293.725294|0.00105757737|306.89348|63.8826261
clean,,,0,1,35,43,2267254,720,720,1,1,20.27070965491024,208,0,1,0.0,720,1,1,4.0346219015476805,720,1,1,7.045292417774162,464,0,1,0.0,208,208|464|720|976,71.3592213|79.6689815|3.07996418|5.05571452,720,1,1,4.0346219015476805,208,208|464|720|976,101.96435|130.765324|16.1715415|2.05295924,720,1,1,7.045292417774162,208,208|464|720|976,0.0027500867|92.6020754|31.0130276|0.938746693
clean,,,0,1,36,44,2271350,314,314,1,1,21.653097489301683,58,0,1,0.0,314,1,1,3.9165806218603145,314,1,1,6.920381752077721,570,0,1,0.0,58,58|314|570|826,6.96077314|1.04404478|113.285196|97.5919747,314,1,1,3.9165806218603145,58,58|314|570|826,9.58712093|10.0255376|77.9334438|70.0477445,314,1,1,6.920381752077721,58,58|314|570|826,7.4771008|19.9338816|57.640697|0.00633528133
clean,,,0,1,37,45,2275446,602,602,1,1,19.940089670128614,90,0,1,0.0,602,1,1,4.019346536065667,602,1,1,7.017468275818094,346,0,1,0.0,90,90|346|602|858,42.3292636|97.0897003|0.740560368|35.3232433,602,1,1,4.019346536065667,90,90|346|602|858,32.3255851|74.8814248|9.13586818|10.3157092,602,1,1,7.017468275818094,90,90|346|602|858,0.00139309025|55.038359|16.2556463|8.44291845
clean,,,0,1,38,46,2279542,7,7,1,1,14.900063292880175,7,1,1,0.0,7,1,1,3.28030902116673,7,1,1,6.354007553125052,519,0,1,0.0,7,7|263|519|775,0|259.294302|386.478151|255.896647,775,0,1,3.28030902116673,7,7|263|519|775,0|451.769837|444.859923|482.320707,7,1,1,6.354007553125052,7,7|263|519|775,12.1296263|273.720261|0.0103775322|270.235881
clean,,,0,1,39,47,2283638,414,414,1,1,19.610332404855782,158,0,1,0.0,414,1,1,3.9027184978854783,414,1,1,6.90904232001756,670,0,1,0.0,158,158|414|670|926,16.9855855|4.3657152|57.3075739|36.1805289,414,1,1,3.9027184978854783,158,158|414|670|926,29.0705783|19.5607691|44.718852|22.3324509,414,1,1,6.90904232001756,158,158|414|670|926,22.1765513|39.3707759|34.1559327|0.0185281992
clean,,,0,1,40,48,2287734,807,807,1,1,16.571048061897482,39,0,1,0.0,807,1,1,3.345133500893783,807,1,1,6.401235616810271,295,0,1,0.0,39,39|295|551|807,27.197727|171.986196|112.75948|2.77104963,807,1,1,3.345133500893783,39,39|295|551|807,43.4965083|166.295548|185.451108|25.759447,807,1,1,6.401235616810271,39,39|295|551|807,31.2185103|0.00909266098|129.178598|42.0297785
clean,,,0,1,41,49,2291830,195,195,1,1,16.315855269658563,195,1,1,0.0,195,1,1,3.63721609692554,195,1,1,6.662196082378905,707,0,1,0.0,195,195|451|707|963,6.18853167|102.715363|174.101492|42.1472317,195,1,1,3.63721609692554,195,195|451|707|963,21.2532517|141.33204|149.901477|54.4194662,195,1,1,6.662196082378905,195,195|451|707|963,32.7507284|102.382285|0.0106004431|39.0852344
clean,,,0,1,42,50,2295926,826,826,1,1,15.312502125752426,58,0,1,0.0,826,1,1,3.301080285118547,826,1,1,6.350154290807844,314,0,1,0.0,58,58|314|570|826,42.6209642|185.930097|111.76959|3.9205138,826,1,1,3.301080285118547,58,58|314|570|826,68.7676363|182.726128|202.745548|28.3476923,826,1,1,6.350154290807844,58,58|314|570|826,47.6173024|0.00587681253|136.421893|53.6504872
clean,,,0,1,43,51,2300022,928,928,1,1,13.392518605212192,160,0,1,0.0,928,1,1,3.0034391531587072,928,1,1,6.029221863890092,416,0,1,0.0,160,160|416|672|928,126.577529|229.804079|117.895661|2.49568561,928,1,1,3.0034391531587072,160,160|416|672|928,253.476562|312.463431|333.448715|44.5863025,928,1,1,6.029221863890092,160,160|416|672|928,159.442187|0.00837411055|208.065554|80.5893741
clean,,,0,1,44,52,2304118,761,761,1,1,16.43483357665187,249,0,1,0.0,761,1,1,3.5759404508615598,761,1,1,6.63620352956206,249,0,1,0.0,249,249|505|761|1017,121.92909|67.659017|13.6943074|0,761,1,1,3.5759404508615598,249,249|505|761|1017,123.720828|148.26805|38.1116405|3.03337064,761,1,1,6.63620352956206,249,249|505|761|1017,0.00769314638|103.155463|75.1601789|2.25042529
clean,,,0,1,45,53,2308214,590,590,1,1,17.17783698279767,78,0,1,0.0,590,1,1,3.813525727825664,590,1,1,6.813407521944484,334,0,1,0.0,78,78|334|590|846,27.1798338|32.6591211|24.2572204|11.573536,590,1,1,3.813525727825664,78,78|334|590|846,24.2522393|67.2277122|54.0253331|12.7629032,590,1,1,6.813407521944484,78,78|334|590|846,0.000472767718|49.1593051|110.88105|10.5372897
clean,,,0,1,46,54,2312310,383,383,1,1,18.39797666374562,127,0,1,0.0,383,1,1,3.641304473721056,383,1,1,6.67755965809813,895,0,1,0.0,127,127|383|639|895,3.41114568|30.0035734|31.6909259|41.194341,383,1,1,3.641304473721056,127,127|383|639|895,23.4877529|78.9667543|54.5240078|33.4766131,383,1,1,6.67755965809813,127,127|383|639|895,18.7261135|145.805477|41.9415664|4.66624155e-05
clean,,,0,1,47,55,2316406,267,267,1,1,16.213212638207878,11,0,1,0.0,267,1,1,3.4903947986328534,267,1,1,6.51920131415952,779,0,1,0.0,11,11|267|523|779,0|23.8289406|56.9655016|108.656356,267,1,1,3.4903947986328534,11,11|267|523|779,1.44365228|72.3900701|95.187704|89.4107108,267,1,1,6.51920131415952,11,11|267|523|779,2.23422356|130.970696|70.3792172|0.00491633788
clean,,,0,1,48,56,2320503,314,314,1,1,14.44810008594413,58,0,1,0.0,314,1,1,4.41619952590119,314,1,1,7.410950774433042,314,1,1,0.0,58,58|314|570|826,29.5400927|1850.96776|70.6773556|8.06717799,314,1,1,4.41619952590119,58,58|314|570|826,21.445711|1141.76837|133.113961|85.9964412,314,1,1,7.410950774433042,58,58|314|570|826,17.2379692|2382.4307|100.76047|0.00592594852
clean,,,0,2,0,8,3624259,803,803,1,1,18.03487490337441,35,0,1,0.0,803,1,1,3.5753715894896994,803,1,1,6.664993881667172,803,1,1,0.0,35,35|291|547|803,2.67468896|9.0545743|2.92121132|341.484855,803,1,1,3.5753715894896994,35,35|291|547|803,47.2856116|205.165792|220.855235|368.490582,803,1,1,6.664993881667172,35,35|291|547|803,35.5249644|0.0122941981|160.439086|755.364762
clean,,,0,2,1,9,3628355,711,711,1,1,17.637436173485113,199,0,1,0.0,711,1,1,4.340867959622478,711,1,1,7.382604176285574,711,1,1,0.0,199,199|455|711|967,1.22580895|14.019582|519.62763|15.8823346,711,1,1,4.340867959622478,199,199|455|711|967,109.000173|144.175059|457.611448|4.76512889,711,1,1,7.382604176285574,199,199|455|711|967,0.0131136941|109.016501|949.012177|3.83926482
clean,,,0,2,2,10,3632451,922,922,1,1,19.129310081078774,154,0,1,0.0,922,1,1,3.5768253494593956,922,1,1,6.619565434664655,922,1,1,0.0,154,154|410|666|922,26.7735859|47.3486847|6.34093086|151.746463,922,1,1,3.5768253494593956,154,154|410|666|922,324.908843|418.098218|413.728784|233.259294,922,1,1,6.619565434664655,154,154|410|666|922,201.332132|0.0050741159|263.440548|451.741613
clean,,,0,2,3,11,3636547,718,718,1,1,18.518990796612606,206,0,1,0.0,718,1,1,4.332571857713974,718,1,1,7.318751868183469,718,1,1,0.0,206,206|462|718|974,0.591313273|18.2671973|522.660642|14.5094317,718,1,1,4.332571857713974,206,206|462|718|974,117.121166|151.821251|433.112282|4.485612,718,1,1,7.318751868183469,206,206|462|718|974,0.00310910767|111.012234|889.064283|2.56418874
clean,,,0,2,4,12,3640643,756,756,1,1,19.624246090662847,244,0,1,0.0,756,1,1,3.882746084627379,756,1,1,6.919594842553387,756,1,1,0.0,244,244|500|756|1012,1.06802194|10.8741747|266.583357|0,756,1,1,3.882746084627379,244,244|500|756|1012,153.11322|180.069246|345.233016|5.48678369,756,1,1,6.919594842553387,244,244|500|756|1012,0.00220043741|129.428875|749.0993|4.26032974
clean,,,0,2,5,13,3644739,109,109,1,1,21.529397456891274,109,1,1,0.0,109,1,1,3.908988161366075,109,1,1,6.9217579716288435,109,1,1,0.0,109,109|365|621|877,157.938597|0.726797571|27.9664877|17.6752611,109,1,1,3.908988161366075,109,109|365|621|877,154.950519|281.125682|321.707087|239.99159,109,1,1,6.9217579716288435,109,109|365|621|877,319.583993|191.325433|0.00850479003|164.157557
clean,,,0,2,6,14,3648835,932,932,1,1,22.484530640605584,164,0,1,0.0,932,1,1,3.542741703371752,932,1,1,6.587657205401945,932,1,1,0.0,164,164|420|676|932,8.43158879|17.3936204|1.47252418|99.2250121,932,1,1,3.542741703371752,164,164|420|676|932,358.265746|435.724502|436.971306|200.139058,932,1,1,6.587657205401945,164,164|420|676|932,219.524025|0.00246358186|273.385936|406.045858
clean,,,0,2,7,15,3652931,468,468,1,1,17.536686663760314,212,0,1,0.0,468,1,1,4.321223708333407,468,1,1,7.313156821132308,468,1,1,0.0,212,212|468|724|980,35.6970841|310.40328|36.0394863|0.20360147,468,1,1,4.321223708333407,212,212|468|724|980,51.0605042|370.352161|43.030102|4.71844837,468,1,1,7.313156821132308,212,212|468|724|980,39.7270595|808.906349|33.3724573|0.0387218729
clean,,,0,2,8,16,3657027,89,89,1,1,24.551812083212013,89,1,1,0.0,89,1,1,3.8550295887525414,89,1,1,6.868010253250435,89,1,1,0.0,89,89|345|601|857,156.205001|0.69315764|11.3794683|5.95291034,89,1,1,3.8550295887525414,89,89|345|601|857,102.841394|316.322234|354.78648|291.903845,89,1,1,6.868010253250435,89,89|345|601|857,209.082239|209.81045|0.00961022467|192.198792
clean,,,0,2,9,17,3661123,713,713,1,1,20.109758316779583,201,0,1,0.0,713,1,1,4.291911330477686,713,1,1,7.308342400896397,713,1,1,0.0,201,201|457|713|969,1.69619811|36.9231402|418.123362|25.0009501,713,1,1,4.291911330477686,201,201|457|713|969,111.132713|142.956396|272.907746|3.39609997,713,1,1,7.308342400896397,201,201|457|713|969,0.00507162248|105.261364|576.883654|1.73481691
clean,,,0,2,10,18,3665219,865,865,1,1,23.619760533001745,97,0,1,0.0,865,1,1,3.5132025998506133,865,1,1,6.580824718070125,865,1,1,0.0,97,97|353|609|865,0.231133307|0.208391194|17.4072711|238.058361,865,1,1,3.5132025998506133,97,97|353|609|865,167.849327|289.076187|295.802762|193.760744,865,1,1,6.580824718070125,97,97|353|609|865,110.95879|0.0104317814|198.857826|394.684035
clean,,,0,2,11,19,3669315,92,92,1,1,26.06439966897675,92,1,1,0.0,92,1,1,3.8198959860680315,92,1,1,6.860470615501293,92,1,1,0.0,92,92|348|604|860,72.0858085|6.03477728|2.77039329|0.722132155,92,1,1,3.8198959860680315,92,92|348|604|860,74.7740187|309.307732|343.53584|278.172591,92,1,1,6.860470615501293,92,92|348|604|860,156.204886|203.704211|0.00044789585|182.138495
clean,,,0,2,12,20,3673411,645,645,1,1,20.178912526505933,133,0,1,0.0,645,1,1,4.292800904792152,645,1,1,7.305678961986699,645,1,1,0.0,133,133|389|645|901,7.86956757|64.551076|359.294921|48.4922927,645,1,1,4.292800904792152,133,133|389|645|901,60.6986057|99.9055459|202.236398|7.65737655,645,1,1,7.305678961986699,133,133|389|645|901,0.00220548669|74.9518257|424.664687|5.98856979
clean,,,0,2,13,21,3677507,426,426,1,1,19.944447965330383,170,0,1,0.0,426,1,1,4.263168590049561,426,1,1,7.261974022377633,426,1,1,0.0,170,170|426|682|938,57.1845034|333.958567|81.8384493|3.25569912,426,1,1,4.263168590049561,170,170|426|682|938,33.308082|175.4492|50.0751408|20.8409476,426,1,1,7.261974022377633,170,170|426|682|938,25.7107368|362.714903|38.4903222|0.01671479
clean,,,0,2,14,22,3681603,765,765,1,1,22.796704562167132,253,0,1,0.0,765,1,1,3.634418036269315,765,1,1,6.698467924864274,765,1,1,0.0,253,253|509|765|1021,14.4022571|62.9221918|195.235386|0,765,1,1,3.634418036269315,253,253|509|765|1021,154.01123|173.881882|134.12185|0,765,1,1,6.698467924864274,253,253|509|765|1021,0.00710936489|124.633668|279.944728|1.54100187
clean,,,0,2,15,23,3685699,1023,1023,1,1,24.997130576470845,255,0,1,0.0,1023,1,1,3.747456332610363,1023,1,1,6.773930282940506,767,0,1,0.0,255,255|511|767|1023,33.0088185|21.4890968|33.2613836|0,767,0,1,3.747456332610363,255,255|511|767|1023,585.284316|581.952662|640.603189|0,1023,1,1,6.773930282940506,255,255|511|767|1023,335.273791|0.000695993558|348.690887|0
clean,,,0,2,16,24,3689795,597,597,1,1,21.406073404824607,85,0,1,0.0,597,1,1,4.222604776079677,597,1,1,7.242148682524975,597,1,1,0.0,85,85|341|597|853,16.7862997|100.232634|203.527156|66.0921966,597,1,1,4.222604776079677,85,85|341|597|853,32.9420323|77.5288401|111.850572|13.7465039,597,1,1,7.242148682524975,85,85|341|597|853,0.00181517818|58.6770409|234.36731|11.0374513
clean,,,0,2,17,25,3693891,562,562,1,1,21.568522593849995,50,0,1,0.0,562,1,1,4.237256562418018,562,1,1,7.23771718032406,562,1,1,0.0,50,50|306|562|818,60.8070617|189.94788|214.422391|111.969642,562,1,1,4.237256562418018,50,50|306|562|818,13.3520143|62.6561614|96.5053202|20.4256561,562,1,1,7.23771718032406,50,50|306|562|818,0.00160995095|46.9377501|199.533236|16.2206316
clean,,,0,2,18,26,3697987,827,827,1,1,23.16208178121021,59,0,1,0.0,827,1,1,3.4498703584842465,827,1,1,6.5287733112698385,571,0,1,0.0,59,59|315|571|827,14.0986589|43.5894106|76.0546479|37.575379,827,1,1,3.4498703584842465,59,59|315|571|827,82.3329078|213.161947|221.910729|64.9883015,827,1,1,6.5287733112698385,59,59|315|571|827,57.9170257|0.012690137|156.890995|128.887946
clean,,,0,2,19,27,3702083,890,890,1,1,22.679277236131515,122,0,1,0.0,890,1,1,3.4026228866412334,890,1,1,6.450255281188725,634,0,1,0.0,122,122|378|634|890,50.9198595|96.8819529|128.980743|27.5038716,890,1,1,3.4026228866412334,122,122|378|634|890,214.369342|310.128288|317.272503|89.0034626,890,1,1,6.450255281188725,122,122|378|634|890,136.692577|0.00668719862|205.769474|164.099918
clean,,,0,2,20,28,3706179,174,174,1,1,22.77920018319596,174,1,1,0.0,174,1,1,3.7362396700021607,174,1,1,6.750689239547158,430,0,1,0.0,174,174|430|686|942,13.7949441|118.243847|85.5339774|30.8277986,174,1,1,3.7362396700021607,174,174|430|686|942,14.1988447|178.493569|198.423537|95.9715422,174,1,1,6.750689239547158,174,174|430|686|942,29.292394|124.950595|0.00152990873|69.0934498
clean,,,0,2,21,29,3710275,267,267,1,1,23.366122653527906,11,0,1,0.0,267,1,1,4.0274705711206815,267,1,1,7.060888865873118,523,0,1,0.0,11,11|267|523|779,0|13.2005567|117.569753|70.1065805,267,1,1,4.0274705711206815,11,11|267|523|779,1.29530119|14.9856093|107.480221|110.440515,267,1,1,7.060888865873118,11,11|267|523|779,1.64041788|30.1874502|81.0558785|0.00470510656
clean,,,0,2,22,30,3714371,917,917,1,1,20.674477926282076,149,0,1,0.0,917,1,1,3.327064598793255,917,1,1,6.391825866638401,405,0,1,0.0,149,149|405|661|917,90.4370969|150.730934|124.039842|6.03947129,917,1,1,3.327064598793255,149,149|405|661|917,283.320374|356.272227|369.438469|91.2160111,917,1,1,6.391825866638401,149,149|405|661|917,172.709707|0.0144743584|233.250779|163.704819
