trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,timing_error_chips,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,-1.0,-30.517578125,1670,0,-16.387597081936608,0.00019429239030498233
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,-0.75,-22.88818359375,1670,0,-11.501393672252894,0.0006262764885258676
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,-0.5,-15.2587890625,1670,0,-4.3204443356155355,0.0024973573072618743
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,-0.25,-7.62939453125,1669,1,1.7810774880445672,0.005683360566179074
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,0.0,0.0,1669,1,4.456843019588564,0.008433627470424199
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,0.25,7.62939453125,1669,1,5.790624986085827,0.00884818415904065
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,0.5,15.2587890625,1669,1,2.9212612223369123,0.006740318896270081
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,0.75,22.88818359375,1668,0,-1.784292822803203,0.0037821200782191117
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,1.0,30.517578125,1668,0,-7.432407263119954,0.0015227405093915097
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-1.0,-0.125,2.0,61.03515625,1667,0,-13.344764356398413,0.0003923732438360118
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,-2.0,-61.03515625,1671,0,-17.850565932777503,0.0001402734935149752
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,-1.0,-30.517578125,1670,0,-13.130000297710207,0.00041898097533832335
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,-0.75,-22.88818359375,1670,0,-9.368313228970946,0.0010028096040959472
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,-0.5,-15.2587890625,1670,0,-3.305541034514955,0.002983812978713196
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,-0.25,-7.62939453125,1669,1,2.1553966712726726,0.006106404230825702
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,0.0,0.0,1669,1,4.429021649741848,0.008589710794296934
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,0.25,7.62939453125,1669,1,5.704669453198079,0.008673793628684534
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,0.5,15.2587890625,1669,1,2.957051406909901,0.006379669244133135
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,0.75,22.88818359375,1668,0,-2.4791128365865234,0.0034641856378751085
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,1.0,30.517578125,1668,0,-7.91422211061357,0.0013888461878334285
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,-0.5,-0.0625,2.0,61.03515625,1667,0,-14.83894529342307,0.00028349538592703505
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,-2.0,-61.03515625,1671,0,-21.214977546893795,6.384560407049576e-05
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,-1.0,-30.517578125,1670,0,-10.78544490740529,0.0007105621934003249
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,-0.75,-22.88818359375,1670,0,-7.7205002630184865,0.0013921470546778836
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,-0.5,-15.2587890625,1670,0,-2.359772179529228,0.0033888213766833375
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,-0.25,-7.62939453125,1669,1,2.097136908362441,0.00634264250831823
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,0.0,0.0,1669,1,4.287840808878874,0.0084891020992508
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,0.25,7.62939453125,1669,1,5.25881907543663,0.008242765215996428
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,0.5,15.2587890625,1669,1,2.3131002245491756,0.005831920698431914
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,0.75,22.88818359375,1668,0,-3.1809474251082404,0.0030620962341909724
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,1.0,30.517578125,1668,0,-8.27764985782278,0.001262959443301806
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,0.0,2.0,61.03515625,1667,0,-16.216893790441787,0.00020414252136194497
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,-2.0,-61.03515625,1671,0,-24.34319727355737,2.9756459558914067e-05
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,-1.0,-30.517578125,1670,0,-9.0011777042339,0.0010272888570850847
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,-0.75,-22.88818359375,1670,0,-6.364915673246978,0.0017489233771211254
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,-0.5,-15.2587890625,1670,0,-1.4544626898416693,0.0036735693958690613
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,-0.25,-7.62939453125,1669,1,2.000313882147667,0.006371189523053877
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,0.0,0.0,1669,1,3.862648595950696,0.008135431052835651
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,0.25,7.62939453125,1669,1,4.634807721046467,0.007581063489610962
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,0.5,15.2587890625,1669,1,1.4133108095766524,0.0051363095604011755
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,0.75,22.88818359375,1668,0,-3.883010353650355,0.0026172118375196313
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,1.0,30.517578125,1668,0,-8.385794373205611,0.0011810268513876565
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.5,0.0625,2.0,61.03515625,1667,0,-16.838449620990414,0.0001696582610365184
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,-2.0,-61.03515625,1671,0,-23.969438045548742,3.0083014119103866e-05
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,-1.0,-30.517578125,1670,0,-7.55914311516648,0.0013295443835270593
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,-0.75,-22.88818359375,1670,0,-5.188942352179568,0.0020351025294976233
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,-0.5,-15.2587890625,1670,0,-0.5611437110348616,0.0038123312907922813
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,-0.25,-7.62939453125,1669,1,1.858633312333311,0.006188321045748957
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,0.0,0.0,1669,1,3.3922156034182227,0.007550223779656529
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,0.25,7.62939453125,1669,1,3.922154618069023,0.006730290936896088
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,0.5,15.2587890625,1669,1,0.525848207210462,0.004343079780240677
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,0.75,22.88818359375,1668,0,-4.557347437432745,0.002176646895366355
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,1.0,30.517578125,1668,0,-8.068403801355993,0.0011795373827395844
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,1.0,0.125,2.0,61.03515625,1667,0,-16.005103283105758,0.0001908705320343299
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,-2.0,-61.03515625,1671,0,-17.915726751797916,9.385474926689678e-05
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,-1.0,-30.517578125,1670,0,-5.224043004191161,0.0017662521617813898
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,-0.75,-22.88818359375,1670,0,-3.0881655146612013,0.0022988434312479905
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,-0.5,-15.2587890625,1786,0,-0.20290937004889195,0.003622821257812228
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,-0.25,-7.62939453125,1669,1,1.4062649451601406,0.005256441998744921
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,0.0,0.0,1669,1,2.261190069617224,0.005849443588259229
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,0.25,7.62939453125,1669,1,1.7428637866322283,0.004687931911578291
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,0.5,15.2587890625,1785,0,-1.5339906417025786,0.0026975753032260213
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,0.75,22.88818359375,1668,0,-5.459596722734982,0.001501542024756733
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,1.0,30.517578125,1668,0,-5.790944574298459,0.0015441929839404983
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,2.0,0.25,2.0,61.03515625,1667,0,-11.54750578566863,0.0004131377077444022
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,-2.0,-61.03515625,1672,0,-12.561867424420639,0.00022082127444861266
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,-1.0,-30.517578125,1671,0,-3.966943617909737,0.0016239723378309728
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,-0.75,-22.88818359375,1671,0,-5.227077494787629,0.001579663781661314
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,-0.5,-15.2587890625,1671,0,-3.92385853370952,0.0019119787954220563
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,-0.25,-7.62939453125,3674,0,-2.167388459931396,0.002292398927157324
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,0.0,0.0,1670,0,-3.1244669230186553,0.001969037023431819
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,0.25,7.62939453125,1670,0,-7.149625662358012,0.0010197256687958234
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,0.5,15.2587890625,1670,0,-8.386051914925524,0.0006819898329464592
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,0.75,22.88818359375,3673,0,-2.89063900924839,0.0019283793205021743
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,1.0,30.517578125,1669,1,1.606599063180458,0.004049802844115824
20260820:23,14.0,20260820,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,4.0,0.5,2.0,61.03515625,1668,0,-4.964607139438758,0.001282789780807106
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,-2.0,-61.03515625,174,0,-14.461483808256384,0.0001604839006214033
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,-1.0,-30.517578125,173,1,1.9690306652009346,0.0045249786847395
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,-0.75,-22.88818359375,173,1,4.500892142976028,0.005870694822661449
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,-0.5,-15.2587890625,173,1,4.048336238394113,0.005996709131754818
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,-0.25,-7.62939453125,173,1,2.53476742389521,0.004809140969149139
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,0.0,0.0,172,0,-2.018891413164432,0.002856938690303734
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,0.25,7.62939453125,172,0,-7.375687824245461,0.0010742125732882274
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,0.5,15.2587890625,172,0,-16.51753486759847,0.00013393533936829297
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,0.75,22.88818359375,172,0,-21.553437161000012,3.334036346397482e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,1.0,30.517578125,171,0,-12.90998196338954,0.00023813332050135003
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-4.0,-0.5,2.0,61.03515625,170,0,-14.289414914131326,0.00017101857761020554
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,-2.0,-61.03515625,175,0,-19.673313620278897,6.386096443218667e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,-1.0,-30.517578125,174,0,-4.569713895896762,0.002079792589883278
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,-0.75,-22.88818359375,173,1,1.539778591358356,0.004513513822893778
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,-0.5,-15.2587890625,173,1,4.831028166754402,0.006811545133398378
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,-0.25,-7.62939453125,173,1,5.547001667639097,0.007494855475846995
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,0.0,0.0,173,1,4.351425569969678,0.005963534867725606
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,0.25,7.62939453125,172,0,-1.5047108599370183,0.003181615263744289
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,0.5,15.2587890625,172,0,-8.948932990519673,0.000868077733569176
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,0.75,22.88818359375,172,0,-25.370702009920052,2.165535628089973e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,1.0,30.517578125,172,0,-14.48719994497326,0.00021029693103930339
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-2.0,-0.25,2.0,61.03515625,171,0,-16.879449380029836,0.00012040212960245933
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,-2.0,-61.03515625,175,0,-20.898161943934976,5.779267177472903e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,-1.0,-30.517578125,174,0,-7.450311654920247,0.0012860893703106058
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,-0.75,-22.88818359375,174,0,-0.6882693048444489,0.0036836388331643044
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,-0.5,-15.2587890625,173,1,4.148762245911603,0.006548003534099733
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,-0.25,-7.62939453125,173,1,6.1129025759230196,0.008111672455047625
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,0.0,0.0,173,1,5.116665702411182,0.007177320703410983
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,0.25,7.62939453125,173,1,0.7364919805937877,0.004340240251286043
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,0.5,15.2587890625,172,0,-6.42915447291858,0.001491162205671026
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,0.75,22.88818359375,172,0,-18.199928819215707,0.00012244254582586492
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,1.0,30.517578125,172,0,-18.61070297223384,9.830533784427331e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-1.0,-0.125,2.0,61.03515625,171,0,-20.379537746390092,6.505570533844873e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,-2.0,-61.03515625,175,0,-20.747372906356812,6.310904407075615e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,-1.0,-30.517578125,174,0,-8.757842989106857,0.0010040666077860833
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,-0.75,-22.88818359375,174,0,-1.7191166664025226,0.0032564748980965508
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,-0.5,-15.2587890625,173,1,3.843836596058235,0.006234275913017895
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,-0.25,-7.62939453125,173,1,6.372795649546143,0.00815326270989325
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,0.0,0.0,173,1,5.444834773325419,0.0075800696879559926
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,0.25,7.62939453125,173,1,1.7730077451105104,0.004865447559912417
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,0.5,15.2587890625,172,0,-5.255076618441318,0.0018613374531809002
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,0.75,22.88818359375,172,0,-15.32095540262971,0.00023910679343544863
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,1.0,30.517578125,172,0,-21.755270507033973,5.0418074707807856e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,-0.5,-0.0625,2.0,61.03515625,171,0,-22.800871912564116,3.943796538714698e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,-2.0,-61.03515625,175,0,-20.347339006790577,7.128026683813574e-05
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,-1.0,-30.517578125,174,0,-9.940838013007076,0.0007878456910667721
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,-0.75,-22.88818359375,174,0,-2.721967496963976,0.002830207394941775
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,-0.5,-15.2587890625,173,1,3.5549263089482763,0.005810627370488541
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,-0.25,-7.62939453125,173,1,6.550642381097559,0.008008640819312518
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,0.0,0.0,173,1,5.7803384719513415,0.007817790057285168
20260820:24,14.0,20260820,24,exp0_000002_rxg20_0_fulltrim,2,8,173,2.8444915160143222e-08,4.638361473449534e-06,0.0,0.0,0.25,7.62939453125,173,1,2.781433961771631,0.005327325874106281
