trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-8.192,-250.0,3889,0,-15.409350935508769,0.0005350176494342031
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-4.096,-125.0,3885,0,-16.7688602654262,0.0003879464683831414
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,0.0,0.0,3881,1,4.337978434656477,0.01703842705069314
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,4.096,125.0,3877,0,-21.01988454589111,0.00011755413683730512
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,8.192,250.0,3873,0,-10.255792349859476,0.0011468655463590244
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,16.384,500.0,3864,0,-12.598610727839546,0.0005557529827930931
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,32.768,1000.0,3848,0,-22.23904629029276,0.00010606796138074026
20260819:12,14.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,65.536,2000.0,3815,0,-28.571381365667236,2.0610159214099486e-05
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-65.536,-2000.0,758,0,-8.359673677644466,0.0017068243014076168
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-32.768,-1000.0,726,0,-13.43630591876824,0.00043922179212874113
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-16.384,-500.0,709,0,-23.733129190009375,6.266303714471625e-05
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-8.192,-250.0,701,0,-17.369490448062304,0.00031957305761699806
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-4.096,-125.0,697,0,-14.863001806150768,0.0005603314649116897
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,0.0,0.0,693,1,3.7040853736634554,0.016114417342013354
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,4.096,125.0,689,0,-10.75590092729703,0.001179930711804611
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,8.192,250.0,685,0,-16.470150392125127,0.00026017931494615176
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,16.384,500.0,676,0,-14.965602809098627,0.00030285543113862945
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,32.768,1000.0,660,0,-11.782279069569698,0.001164683453019899
20260819:13,14.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,65.536,2000.0,627,0,-12.524457895848172,0.000796874761066383
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-65.536,-2000.0,231,0,-9.320738757750874,0.000697816371760699
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-32.768,-1000.0,2470,0,-6.25075909225567,0.0016834475228095919
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-16.384,-500.0,2453,0,-12.14307176658223,0.000446832735237504
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-8.192,-250.0,2445,0,-26.849575270418317,1.9815688661609793e-05
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-4.096,-125.0,2441,0,-17.199926003948967,0.00019113998004528787
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,0.0,0.0,2437,1,2.3088001711928263,0.00951927868238217
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,4.096,125.0,2433,0,-6.217242951822004,0.0020829160167790267
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,8.192,250.0,2429,0,-18.229520853128292,0.00010803578740902712
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,16.384,500.0,149,0,-3.2717635901908535,0.0026978488977059123
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,32.768,1000.0,2404,0,-12.564916246115814,0.0005059345945392923
20260819:14,14.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,65.536,2000.0,100,0,-7.819535093676526,0.0012188751498689587
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-65.536,-2000.0,1182,0,-15.23953738382075,0.0003553175359595345
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-32.768,-1000.0,1150,0,-15.907644973069901,0.0005039728965761242
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-16.384,-500.0,1133,0,-20.117354414627613,0.0001761300766721409
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-8.192,-250.0,1125,0,-17.982983456553995,0.00039366382010191936
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-4.096,-125.0,1121,0,-17.73720548012876,0.0004424617719978076
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,0.0,0.0,1117,1,6.56708638251086,0.026271183868381565
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,4.096,125.0,1113,0,-27.670232373324826,4.2041773064969284e-05
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,8.192,250.0,1109,0,-35.056502399751714,6.935930058877583e-06
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,16.384,500.0,1101,0,-18.19704258417722,0.00021531653139648336
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,32.768,1000.0,1084,0,-21.582448413313877,0.0001654592348399181
20260819:15,14.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,65.536,2000.0,1051,0,-15.137247724828843,0.00048454310808904513
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-65.536,-2000.0,1016,0,-11.759948714407166,0.00023000214629334634
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-32.768,-1000.0,3326,0,-10.721800242792156,0.00038093673069639067
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-16.384,-500.0,3309,0,-5.751951208592909,0.000844455593868379
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-8.192,-250.0,3301,0,-16.558694699519776,0.00010550912394228021
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-4.096,-125.0,3297,0,-17.525828385327948,9.20122782806657e-05
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,0.0,0.0,3293,1,1.954073817546911,0.005507924081407156
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,4.096,125.0,3289,0,-29.309818126868254,6.305627446471368e-06
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,8.192,250.0,3285,0,-14.259637191665988,0.0001856017381798858
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,16.384,500.0,934,0,-14.17200838909033,0.00016259550632419587
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,32.768,1000.0,3260,0,-14.258007048587782,0.00016314845081671307
20260819:16,14.0,20260819,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,65.536,2000.0,885,0,-11.01257258349391,0.0002907968895828929
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-65.536,-2000.0,378,0,-9.368990826590919,0.00042827519806722114
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-32.768,-1000.0,346,0,-16.55221065211496,0.00010600664138856689
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-16.384,-500.0,329,0,-10.605235621025837,0.0004645018796324424
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-8.192,-250.0,321,0,-16.20075836825423,0.00016544771057732614
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-4.096,-125.0,317,0,-18.77286805906943,9.524699801849532e-05
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,0.0,0.0,313,1,3.0777378534656927,0.00693958048122717
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,4.096,125.0,309,0,-23.466772883626298,2.91040439748258e-05
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,8.192,250.0,305,0,-12.205009543910112,0.00033103808096535126
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,16.384,500.0,297,0,-18.69410170491851,4.056215404578075e-05
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,32.768,1000.0,280,0,-21.600244150993248,5.0077339717354875e-05
20260819:17,14.0,20260819,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,65.536,2000.0,247,0,-18.287788390327545,7.006575455014655e-05
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-65.536,-2000.0,1498,0,-16.174433449624566,6.790214882472587e-05
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-32.768,-1000.0,1466,0,-11.9972216298302,0.00022336503526562777
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-16.384,-500.0,1449,0,-10.043108236449282,0.00038051150337116424
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-8.192,-250.0,1441,0,-8.830030975980794,0.0006379018768820771
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-4.096,-125.0,1437,0,-16.352662181729144,0.00011602398723286559
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,0.0,0.0,1433,1,2.26197976763724,0.004983817595590523
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,4.096,125.0,1429,0,-16.263909483057674,0.00010774548014730323
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,8.192,250.0,1425,0,-16.079595865554328,9.870192994952069e-05
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,16.384,500.0,3181,0,-25.778107148238362,7.392646903806727e-06
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,32.768,1000.0,1400,0,-15.209732614038922,0.00014585206171720353
20260819:18,14.0,20260819,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,65.536,2000.0,3132,0,-18.401060824939428,4.537912984007089e-05
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-65.536,-2000.0,2930,0,-10.660060142277427,0.0003643505374164614
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-32.768,-1000.0,2898,0,-10.994135240272163,0.0005336241932555087
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-16.384,-500.0,2881,0,-11.10208626986186,0.0005162633942763263
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-8.192,-250.0,2873,0,-20.774745960368875,7.068083546987822e-05
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-4.096,-125.0,2869,0,-11.424562882802308,0.0006333338962422087
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,0.0,0.0,2865,1,6.005384092095247,0.00877720331617926
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,4.096,125.0,2861,0,-10.798914528504042,0.0006892209818432221
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,8.192,250.0,2857,0,-10.86208189635128,0.0006041307070608348
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,16.384,500.0,2849,0,-12.398051951301001,0.00027676532784920785
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,32.768,1000.0,2832,0,-15.572599633621634,0.00022444586864720298
20260819:19,14.0,20260819,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,65.536,2000.0,2799,0,-9.629605298547235,0.0005652361057656569
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,-65.536,-2000.0,3534,0,-7.781208517681295,0.0008528237769533931
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,-32.768,-1000.0,3502,0,-15.248854708247384,0.00019397618357972022
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,-16.384,-500.0,3485,0,-16.481022565328942,0.0001657945484021539
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,-8.192,-250.0,3477,0,-14.513307892888086,0.0003242497338684647
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,-4.096,-125.0,3473,0,-15.69704745758048,0.0002528243639447064
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,0.0,0.0,3469,1,4.889804599538939,0.009262732551298447
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,4.096,125.0,3465,0,-14.416470585076954,0.0003038436008404588
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,8.192,250.0,3461,0,-14.35592111975458,0.00026275591862635894
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,16.384,500.0,3453,0,-15.519050834436163,0.00011844102141556415
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,32.768,1000.0,3436,0,-10.240622078664712,0.0008859532628462986
20260819:20,14.0,20260819,20,exp0_000002_rxg20_0_fulltrim,2,4,3469,2.9387208714623735e-08,4.7920162864512755e-06,0.0,65.536,2000.0,3403,0,-9.037218415976149,0.0008521757281049341
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,-65.536,-2000.0,4050,0,-11.55769266872002,0.0005132423145452793
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,-32.768,-1000.0,4018,0,-10.792032192564811,0.0006203424296662187
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,-16.384,-500.0,4001,0,-10.379481784146126,0.0009589874443710761
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,-8.192,-250.0,3993,0,-21.844434364918406,7.85607463988933e-05
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,-4.096,-125.0,3989,0,-11.378537661855713,0.000878060737592893
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,0.0,0.0,3985,1,6.637188108667296,0.011065339239579863
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,4.096,125.0,3981,0,-14.298143066287551,0.00036106311576245345
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,8.192,250.0,3977,0,-15.991519297836337,0.00020239306219274004
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,16.384,500.0,3968,0,-11.079578334507067,0.0004904136184899523
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,32.768,1000.0,3952,0,-10.567252442655361,0.0010625912315404135
20260819:21,14.0,20260819,21,exp0_000002_rxg20_0_fulltrim,2,5,3985,3.0645457211338755e-08,4.997192196392691e-06,0.0,65.536,2000.0,3919,0,-13.344466316753724,0.0004229290844365331
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,-65.536,-2000.0,3231,0,-13.52516210251429,0.0001537111860721663
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,-32.768,-1000.0,3198,0,-18.59070297052186,7.955852361786562e-05
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,-16.384,-500.0,3181,0,-14.577265481865535,0.0001680438054088235
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,-8.192,-250.0,3173,0,-12.37641226606604,0.0003766906606670478
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,-4.096,-125.0,3169,0,-18.31001136965582,0.00010257485230141805
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,0.0,0.0,3165,1,3.1020684992299863,0.007005682724177342
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,4.096,125.0,3161,0,-16.611150237882953,0.00015155811615541817
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,8.192,250.0,3157,0,-17.392805985541077,0.00011499681891173705
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,16.384,500.0,3149,0,-9.883388129625052,0.00043274701719142605
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,32.768,1000.0,3132,0,-9.615656250550053,0.0006938498811729123
20260819:22,14.0,20260819,22,exp0_000002_rxg20_0_fulltrim,2,6,3165,2.942899098550958e-08,4.798829499795701e-06,0.0,65.536,2000.0,3099,0,-9.498540092319052,0.00042013998347914874
20260819:23,14.0,20260819,23,exp0_000002_rxg20_0_fulltrim,2,7,1669,2.9515767985029503e-08,4.812979764934081e-06,0.0,-65.536,-2000.0,1735,0,-7.321286658370311,0.00044657527047903267
