dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-26.0,42,5,4,86,620,474,85,619,473,0,0,40,16,16,0,0,4,0.41464701669611376,D_stage1_top40_miss,,0.9103905868283949,,0
0_0_0_10_14_16,-26.0,42,5,5,468,194,194,467,193,193,1,0,40,4,16,0,1,4,0.41464701669611376,E3_lock_or_high_conf_removed_gt,,1.0125723042570678,,1
0_0_0_10_14_16,-26.0,42,5,6,89,296,296,88,295,295,1,1,40,16,16,0,0,4,0.41464701669611376,E1_gt_in_candidates_local_score_loss,0.7059052751200634,0.9795288349819383,-0.2736235598618749,0
0_0_0_10_14_16,-26.0,42,5,7,713,713,713,712,712,712,1,1,40,4,16,0,1,4,0.41464701669611376,A_savaux_ok_phase_ok,1.0175971803172774,1.0175971803172774,0.0,1
0_0_0_10_14_16,-26.0,42,5,8,865,865,865,864,864,864,1,1,40,4,16,0,1,4,0.41464701669611376,A_savaux_ok_phase_ok,1.039333686658174,1.039333686658174,0.0,1
0_0_0_10_14_16,-26.0,42,5,9,492,492,492,491,491,491,1,1,40,4,16,0,1,4,0.41464701669611376,A_savaux_ok_phase_ok,1.0335982221471998,1.0335982221471998,0.0,1
0_0_0_10_14_16,-26.0,42,5,10,765,225,613,764,224,612,1,0,40,16,16,0,0,4,0.41464701669611376,E0_gt_in_top40_but_not_actual_candidates,,0.8892661044058453,,0
0_0_0_10_14_16,-26.0,42,5,11,1023,1023,1023,1022,1022,1022,1,1,40,4,16,0,1,4,0.41464701669611376,A_savaux_ok_phase_ok,1.0555555951199171,1.0555555951199171,0.0,1
0_0_0_10_14_16,-26.0,42,5,12,597,228,597,596,227,596,1,1,40,16,16,0,0,4,0.41464701669611376,B_savaux_wrong_phase_rescue,0.9843807971259957,0.9843807971259957,0.0,0
0_0_0_10_14_16,-26.0,42,5,13,562,562,562,561,561,561,1,1,40,4,16,1,1,4,0.41464701669611376,A_savaux_ok_phase_ok,0.8834785409358359,0.8834785409358359,0.0,1
