window_index,start_sample,end_sample,peak_bin,peak_bin_div_os,peak_power,second_power,total_power,confidence_db,peak_share,valid
1477,6049792,6066176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1478,6053888,6070272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1479,6057984,6074368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1480,6062080,6078464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1481,6066176,6082560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1482,6070272,6086656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1483,6074368,6090752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1484,6078464,6094848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1485,6082560,6098944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1486,6086656,6103040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1487,6090752,6107136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1488,6094848,6111232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1489,6098944,6115328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1490,6103040,6119424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1491,6107136,6123520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1492,6111232,6127616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1493,6115328,6131712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1494,6119424,6135808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1495,6123520,6139904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1496,6127616,6144000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1497,6131712,6148096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1498,6135808,6152192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1499,6139904,6156288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1500,6144000,6160384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1501,6148096,6164480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1502,6152192,6168576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1503,6156288,6172672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1504,6160384,6176768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1505,6164480,6180864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1506,6168576,6184960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1507,6172672,6189056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1508,6176768,6193152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1509,6180864,6197248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1510,6184960,6201344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1511,6189056,6205440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1512,6193152,6209536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1513,6197248,6213632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1514,6201344,6217728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1515,6205440,6221824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1516,6209536,6225920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1517,6213632,6230016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1518,6217728,6234112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1519,6221824,6238208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1520,6225920,6242304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1521,6230016,6246400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1522,6234112,6250496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1523,6238208,6254592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1524,6242304,6258688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1525,6246400,6262784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1526,6250496,6266880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1527,6254592,6270976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1528,6258688,6275072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1529,6262784,6279168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1530,6266880,6283264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1531,6270976,6287360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1532,6275072,6291456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1533,6279168,6295552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1534,6283264,6299648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1535,6287360,6303744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1536,6291456,6307840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1537,6295552,6311936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1538,6299648,6316032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1539,6303744,6320128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1540,6307840,6324224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1541,6311936,6328320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1542,6316032,6332416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1543,6320128,6336512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1544,6324224,6340608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1545,6328320,6344704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1546,6332416,6348800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1547,6336512,6352896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1548,6340608,6356992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1549,6344704,6361088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1550,6348800,6365184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1551,6352896,6369280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1552,6356992,6373376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1553,6361088,6377472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1554,6365184,6381568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1555,6369280,6385664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1556,6373376,6389760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1557,6377472,6393856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1558,6381568,6397952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1559,6385664,6402048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1560,6389760,6406144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1561,6393856,6410240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1562,6397952,6414336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1563,6402048,6418432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1564,6406144,6422528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1565,6410240,6426624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1566,6414336,6430720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1567,6418432,6434816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1568,6422528,6438912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1569,6426624,6443008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1570,6430720,6447104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1571,6434816,6451200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1572,6438912,6455296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1573,6443008,6459392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1574,6447104,6463488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1575,6451200,6467584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1576,6455296,6471680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1577,6459392,6475776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1578,6463488,6479872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1579,6467584,6483968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1580,6471680,6488064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1581,6475776,6492160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1582,6479872,6496256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1583,6483968,6500352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1584,6488064,6504448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1585,6492160,6508544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1586,6496256,6512640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1587,6500352,6516736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1588,6504448,6520832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1589,6508544,6524928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1590,6512640,6529024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1591,6516736,6533120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1592,6520832,6537216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1593,6524928,6541312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1594,6529024,6545408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1595,6533120,6549504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1596,6537216,6553600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1597,6541312,6557696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1598,6545408,6561792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1599,6549504,6565888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1600,6553600,6569984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1601,6557696,6574080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1602,6561792,6578176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1603,6565888,6582272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1604,6569984,6586368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1605,6574080,6590464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1606,6578176,6594560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1607,6582272,6598656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1608,6586368,6602752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1609,6590464,6606848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1610,6594560,6610944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1611,6598656,6615040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1612,6602752,6619136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1613,6606848,6623232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1614,6610944,6627328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1615,6615040,6631424,3667,916.75,0.13213031985943444,0.12799535114619762,68.50414880407334,0.13808290179427243,0.0019287929587642407,1
1616,6619136,6635520,3667,916.75,0.13213031985943444,0.12799535114619762,68.50414880407334,0.13808290179427243,0.0019287929587642407,1
1617,6623232,6639616,3676,919.0,0.164238827017836,0.15825735305597527,102.25619332748079,0.16111937042324997,0.0016061504117589492,1
1618,6627328,6643712,66,16.5,0.25816016147187343,0.2459097430331455,204.26236943929192,0.2111348805046367,0.0012638654989684738,1
1619,6631424,6647808,511,127.75,0.2350953375375937,0.22346096339062418,135.7582206352186,0.22042349411206308,0.001731720822780178,1
1620,6635520,6651904,511,127.75,0.2350953375375937,0.22346096339062418,135.7582206352186,0.22042349411206308,0.001731720822780178,1
1621,6639616,6656000,511,127.75,0.21790971095167666,0.20781100576541855,102.00617611181114,0.20608040359677288,0.0021362403656110113,1
1622,6643712,6660096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1623,6647808,6664192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1624,6651904,6668288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1625,6656000,6672384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1626,6660096,6676480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1627,6664192,6680576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1628,6668288,6684672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1629,6672384,6688768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1630,6676480,6692864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1631,6680576,6696960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1632,6684672,6701056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1633,6688768,6705152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1634,6692864,6709248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1635,6696960,6713344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1636,6701056,6717440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1637,6705152,6721536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1638,6709248,6725632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1639,6713344,6729728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1640,6717440,6733824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1641,6721536,6737920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1642,6725632,6742016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1643,6729728,6746112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1644,6733824,6750208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1645,6737920,6754304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1646,6742016,6758400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1647,6746112,6762496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1648,6750208,6766592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1649,6754304,6770688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1650,6758400,6774784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1651,6762496,6778880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1652,6766592,6782976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1653,6770688,6787072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1654,6774784,6791168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1655,6778880,6795264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1656,6782976,6799360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1657,6787072,6803456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1658,6791168,6807552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1659,6795264,6811648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1660,6799360,6815744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1661,6803456,6819840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1662,6807552,6823936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1663,6811648,6828032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1664,6815744,6832128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1665,6819840,6836224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1666,6823936,6840320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1667,6828032,6844416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1668,6832128,6848512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1669,6836224,6852608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1670,6840320,6856704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1671,6844416,6860800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1672,6848512,6864896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1673,6852608,6868992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1674,6856704,6873088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1675,6860800,6877184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1676,6864896,6881280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1677,6868992,6885376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1678,6873088,6889472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1679,6877184,6893568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1680,6881280,6897664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1681,6885376,6901760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1682,6889472,6905856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1683,6893568,6909952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1684,6897664,6914048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1685,6901760,6918144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1686,6905856,6922240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1687,6909952,6926336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1688,6914048,6930432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1689,6918144,6934528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1690,6922240,6938624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1691,6926336,6942720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1692,6930432,6946816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1693,6934528,6950912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1694,6938624,6955008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1695,6942720,6959104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1696,6946816,6963200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1697,6950912,6967296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1698,6955008,6971392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1699,6959104,6975488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1700,6963200,6979584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1701,6967296,6983680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1702,6971392,6987776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1703,6975488,6991872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1704,6979584,6995968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1705,6983680,7000064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1706,6987776,7004160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1707,6991872,7008256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1708,6995968,7012352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1709,7000064,7016448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1710,7004160,7020544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1711,7008256,7024640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1712,7012352,7028736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1713,7016448,7032832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1714,7020544,7036928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1715,7024640,7041024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1716,7028736,7045120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1717,7032832,7049216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1718,7036928,7053312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1719,7041024,7057408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1720,7045120,7061504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1721,7049216,7065600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1722,7053312,7069696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1723,7057408,7073792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1724,7061504,7077888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1725,7065600,7081984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1726,7069696,7086080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1727,7073792,7090176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1728,7077888,7094272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1729,7081984,7098368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1730,7086080,7102464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1731,7090176,7106560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1732,7094272,7110656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1733,7098368,7114752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1734,7102464,7118848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1735,7106560,7122944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1736,7110656,7127040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1737,7114752,7131136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1738,7118848,7135232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1739,7122944,7139328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1740,7127040,7143424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1741,7131136,7147520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1742,7135232,7151616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1743,7139328,7155712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1744,7143424,7159808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1745,7147520,7163904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1746,7151616,7168000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1747,7155712,7172096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1748,7159808,7176192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1749,7163904,7180288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1750,7168000,7184384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1751,7172096,7188480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1752,7176192,7192576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1753,7180288,7196672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1754,7184384,7200768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1755,7188480,7204864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1756,7192576,7208960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1757,7196672,7213056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1758,7200768,7217152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1759,7204864,7221248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1760,7208960,7225344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1761,7213056,7229440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1762,7217152,7233536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1763,7221248,7237632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1764,7225344,7241728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1765,7229440,7245824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1766,7233536,7249920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1767,7237632,7254016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1768,7241728,7258112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1769,7245824,7262208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1770,7249920,7266304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1771,7254016,7270400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1772,7258112,7274496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1773,7262208,7278592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1774,7266304,7282688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1775,7270400,7286784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1776,7274496,7290880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1777,7278592,7294976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1778,7282688,7299072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1779,7286784,7303168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1780,7290880,7307264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1781,7294976,7311360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1782,7299072,7315456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1783,7303168,7319552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1784,7307264,7323648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1785,7311360,7327744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1786,7315456,7331840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1787,7319552,7335936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1788,7323648,7340032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1789,7327744,7344128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1790,7331840,7348224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1791,7335936,7352320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1792,7340032,7356416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1793,7344128,7360512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1794,7348224,7364608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1795,7352320,7368704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1796,7356416,7372800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1797,7360512,7376896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1798,7364608,7380992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1799,7368704,7385088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1800,7372800,7389184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1801,7376896,7393280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1802,7380992,7397376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1803,7385088,7401472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1804,7389184,7405568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1805,7393280,7409664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1806,7397376,7413760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1807,7401472,7417856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1808,7405568,7421952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1809,7409664,7426048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1810,7413760,7430144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1811,7417856,7434240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1812,7421952,7438336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1813,7426048,7442432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1814,7430144,7446528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1815,7434240,7450624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1816,7438336,7454720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1817,7442432,7458816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1818,7446528,7462912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1819,7450624,7467008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1820,7454720,7471104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1821,7458816,7475200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1822,7462912,7479296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1823,7467008,7483392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1824,7471104,7487488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1825,7475200,7491584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1826,7479296,7495680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1827,7483392,7499776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1828,7487488,7503872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
1829,7491584,7507968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
