dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,hard_anchor,high_confidence
0_0_0_10_14_16,-26.0,42,9,22,629,413,628,412,0.8088424381974221,0.754642481344241,0.05419995685318113,0.8071776247121853,0.7109815628183611,0.8256836396454479,0.7272821080960904,0.5511077583176808,0.03125,0.09375,-0.0625,-0.07636934248028504,0.10761934248028504,0.17011934248028504,-0.0625,0.05811609326232052,0.2807541519176315,-0.22263805865531094,0.8797531138180759,0.9445228036319395,-0.06476968981386366,0.1875,0.1875,0.0,0.1875,0.3125,-0.125,3,4,961,0.2465444243624973,10.932921610397239,0.9730264123968225,16,0,0
0_0_0_10_14_16,-26.0,42,9,30,794,603,793,602,0.883821378677564,0.6434254252304471,0.24039595344711695,1.0108865744387572,0.573989293960949,1.0,0.5678078119492556,2.4579863670780853,-0.0625,0.46875,0.46875,-0.1263808099309106,0.06388080993091061,-0.4048691900690895,-0.3409883801381789,0.2409120587701793,3.368248405373049,-3.1273363466028696,0.967548408183854,0.9688581161696993,-0.0013097079858452876,0.0625,0.265625,-0.203125,0.125,0.46875,-0.34375,1,10,603,0.6619303370805414,11.118659464066777,0.9465144593181809,16,0,0
0_0_0_10_14_16,-26.0,42,9,34,89,631,88,630,0.842621036800301,0.8045256746322968,0.03809536216800413,1.2034717779392992,1.1739717932787386,0.904942454865436,0.8827601411406126,0.1077824793714722,0.0625,-0.0625,0.125,0.0986134563437766,-0.036113456343776607,-0.1611134563437766,-0.125,0.13397545763420868,0.03822013078149358,0.0957553268527151,0.9582001196436555,0.9454536991178444,0.012746420525811097,0.1875,0.1875,0.0,nan,nan,nan,2,3,212,0.43379036627932993,11.954021675205407,0.9919286802504649,16,0,0
0_0_0_10_14_16,-26.0,42,10,6,89,26,88,25,0.9124095016272978,0.8335941300569119,0.07881537157038598,0.6706356552169837,0.5773168981394896,1.0,0.8608502897936424,0.6507236999795452,-0.21875,-0.1875,-0.03125,-0.06404068181280648,-0.15470931818719352,-0.12345931818719352,0.03125,0.17288995305117402,0.8740938139869281,-0.701203860935754,0.8043369425302502,0.8783770586177055,-0.07404011608745531,0.359375,0.21875,0.140625,0.28125,0.4375,-0.15625,1,7,26,0.3989260662053907,9.267194038534225,0.8185913556019179,16,0,0
0_0_0_10_14_16,-26.0,42,10,17,656,284,655,283,0.9052040297776844,0.885754363972358,0.019449665805326477,0.8551840045201153,0.8948867544026804,0.9556337718853981,1.0,-0.19708510780358182,0.15625,0.0,0.15625,0.11705644711200514,0.039193552887994865,-0.11705644711200514,-0.07786289422401027,0.780020896817573,0.0,0.780020896817573,0.9947721671163666,0.802824755322748,0.19194741179361863,0.28125,0.28125,0.0,0.0,0.3125,-0.3125,2,1,656,0.19708510780358232,10.288834877471945,0.802824759542375,16,0,0
0_0_0_10_14_16,-26.0,42,10,24,874,66,873,65,0.7936414081227624,0.5690129791433562,0.22462842897940616,0.7407217107116857,0.5052088363899863,0.7806515761740254,0.5324429792208413,1.6618413609494789,-0.1875,0.15625,-0.34375,0.07320916551870338,-0.2607091655187034,0.08304083448129662,0.17766833103740676,0.5874012134286631,0.6256955370698147,-0.038294323641151595,0.9578632700676065,0.7718219658900691,0.1860413041775374,0.296875,0.046875,0.25,0.40625,0.09375,0.3125,4,12,814,0.2911869719696435,10.690284656257047,0.941932654639946,16,0,0
0_0_0_10_14_16,-26.0,42,10,26,314,159,313,158,0.9001078063295572,0.5772172292352382,0.322890577094319,0.8451493486353492,0.6100637246358112,1.0,0.7218413238096586,1.41558259172062,0.125,0.125,0.0,0.060681370777760035,0.06431862922223996,0.06431862922223996,0.0,0.45441056623396725,0.6855776514404874,-0.23116708520652018,0.965588921986414,0.7117977703765186,0.2537911516098954,0.078125,0.0625,0.015625,0.15625,0.0625,0.09375,1,6,159,0.21192797112036518,10.241784183713357,0.9636499932008036,16,0,0
0_0_0_10_14_16,-26.0,42,10,28,7,782,6,781,0.7824966600204922,0.5425041850536002,0.23999247496689202,0.9782844577685843,0.6072512252381443,1.0,0.6207307296113572,2.0709675409858077,0.125,-0.5,-0.375,0.04815357603681669,0.07684642396318331,0.4518464239631833,-0.375,0.6097787054497715,0.7202104311582475,-0.11043172570847593,0.9090650976378434,0.9580337004144113,-0.04896860277656789,0.15625,0.359375,-0.203125,0.3125,0.15625,0.15625,1,5,782,0.6472036786281452,11.040567055859471,0.8833110668032813,16,0,0
0_0_0_10_14_16,-26.0,42,11,0,222,569,221,568,0.8252946401793593,0.7985716137108283,0.026723026468530975,0.655970234278417,0.7718382556735293,0.849880437328152,1.0,-0.7064216729856932,-0.21875,-0.25,0.03125,0.04060356509986318,-0.2593535650998632,-0.2906035650998632,-0.03125,1.9564755426011997,1.7109372954446342,0.24553824715656547,0.9739736376969891,0.9731025861598296,0.0008710515371594951,0.25,0.28125,-0.03125,nan,nan,nan,4,1,222,0.09558820264213827,9.576802551207479,0.9881828360810399,16,0,0
0_0_0_10_14_16,-26.0,42,11,7,713,719,712,718,0.9361485920599848,0.7239063481808912,0.21224224387909363,0.7679945207221159,0.6956372146412981,1.0,0.905784085526049,0.42975314066990117,-0.0625,0.21875,-0.28125,-0.0022344974620231994,-0.0602655025379768,0.2209844974620232,-0.1607189949240464,0.1391173166800157,1.7184689290444901,-1.5793516123644744,0.8924190324108002,0.938395778917718,-0.04597674650691774,0.078125,0.140625,-0.0625,0.03125,0.28125,-0.25,1,5,719,0.04210711902722971,9.739450252962195,0.9325600090021521,16,0,0
0_0_0_10_14_16,-26.0,42,11,9,492,742,491,741,0.8363454461167262,0.792718710078618,0.04362673603810818,0.8068831230624518,0.8344007076624536,0.967021139427013,1.0,-0.14564031980954373,0.0,-0.03125,0.03125,-0.014473943908276443,0.014473943908276388,-0.016776056091723557,-0.002302112183447169,0.0,0.03873675610190462,-0.03873675610190462,0.9093247015098244,0.9266819756401324,-0.017357274130308076,0.109375,0.109375,0.0,0.21875,0.09375,0.125,2,1,492,0.14564031980954403,10.108710488110077,0.9286967579857422,16,0,0
0_0_0_10_14_16,-26.0,42,11,11,1023,609,1022,608,0.7804293412832813,0.6697341796837389,0.1106951615995424,1.1463738342654892,0.9273504018104326,1.0,0.8089424008919477,0.9208240034735544,-0.125,-0.21875,0.09375,-0.026713390354529742,-0.09828660964547026,-0.19203660964547026,-0.09375,0.5477115543500016,0.2179378434632383,0.3297737108867633,0.8898715319436051,0.9499752233695741,-0.06010369142596894,0.078125,0.171875,-0.09375,0.15625,0.34375,-0.1875,1,2,609,0.9208240034735544,11.489496350487743,0.868557272027897,16,0,0
0_0_0_10_14_16,-26.0,42,11,15,267,887,266,886,0.8855649892211249,0.7921843047868141,0.0933806844343108,0.9285029811662895,0.9404660192349326,0.9872796700529648,1.0,-0.055598058348639304,0.40625,0.09375,0.3125,-0.05119228324703623,0.4574422832470362,0.14494228324703617,0.3125,1.5194182384487567,0.19870968442113546,1.3207085540276213,0.9629793676803069,0.9126760400060159,0.05030332767429102,0.46875,0.171875,0.296875,0.0625,0.34375,-0.28125,2,1,267,0.05559805834863943,10.411533030767394,0.9450766699375861,16,0,0
0_0_0_10_14_16,-26.0,42,11,18,889,422,888,421,0.9077575729175976,0.500497882959775,0.4072596899578226,0.974105912901905,0.549368118349097,0.948875958202385,0.53513913918397,2.487427272873233,-0.125,0.1875,-0.3125,-0.06955145291641612,-0.05544854708358388,0.25705145291641607,-0.2016029058328322,0.5959404407676021,0.9880995462921285,-0.3921591055245264,0.9155921325786653,0.9716627940561395,-0.05607066147747419,0.171875,0.140625,0.03125,0.34375,0.28125,0.0625,2,12,853,0.2279055700284151,10.948538232473739,0.8645257968513308,16,0,0
0_0_0_10_14_16,-26.0,42,11,21,553,58,552,57,0.8847615256134882,0.7842117184331707,0.10054980718031747,0.8034541615589355,0.865314807643017,0.9285108199493541,1.0,-0.32213031055143315,-0.03125,0.03125,-0.0625,-0.08791062258579607,0.05666062258579607,0.11916062258579607,-0.0625,0.026539965038049416,0.029943508241896014,-0.0034035432038465978,0.9046339935771222,0.806845585559168,0.09778840801795419,0.03125,0.03125,0.0,0.0625,0.0625,0.0,2,1,553,0.32213031055143293,10.341393745798936,0.7951043792836292,16,0,0
0_0_0_10_14_16,-26.0,42,11,25,720,722,719,721,0.7883702390968699,0.5062506776296629,0.28211956146720696,0.8399404063110048,0.4795034112942318,1.0,0.5708778952547332,2.434567728187668,0.0,-0.0625,0.0625,-0.11238951547830256,0.11238951547830256,0.04988951547830256,0.0625,0.0,0.2238970078783997,-0.2238970078783997,0.9224682544145266,0.8650666995219857,0.05740155489254095,0.0625,0.0,0.0625,0.125,0.0,0.125,1,11,722,0.6320705852483298,10.240148485497178,0.9224682606457992,16,0,0
0_0_0_10_14_16,-26.0,42,11,29,610,684,609,683,0.8621181220905463,0.7941407401550828,0.06797738193546343,0.7844389166615571,0.5989826114565098,1.0,0.7635809477756167,1.171449162908684,0.0625,0.125,-0.0625,0.11313159162919084,-0.05063159162919084,0.011868408370809158,0.038763183258381684,0.14653164829751353,0.8059245039087897,-0.6593928556112761,0.9228726501723487,0.9947019850032474,-0.0718293348308987,0.109375,0.078125,0.03125,0.21875,0.15625,0.0625,1,9,684,0.15806782706656375,9.915049286633149,0.9112068984851448,16,0,0
0_0_0_10_14_16,-26.0,42,11,33,586,371,585,370,0.8009007292333372,0.7986468064669863,0.0022539227663509465,0.8190052054885975,0.8980425850382154,0.9119892743769443,1.0,-0.4001026924428015,0.03125,0.15625,-0.125,0.08865269873668435,-0.057402698736684354,0.06759730126331565,-0.010194602526631291,0.022374577466987643,0.9891890318799835,-0.9668144544129958,0.8564822241121066,0.9457167885564846,-0.08923456444437794,0.109375,0.078125,0.03125,0.09375,0.15625,-0.0625,2,1,586,0.4001026924428017,10.377656301732012,0.9594716529453152,16,0,0
0_0_0_10_14_16,-26.0,42,11,34,93,435,92,434,0.9086129689419198,0.7347072981875719,0.17390567075434793,0.661933327461842,0.514426513962519,0.939620401851537,0.7302331333368491,1.0949090340250662,-0.125,0.125,-0.25,0.08253297551355776,-0.20753297551355776,0.04246702448644224,0.16506595102711552,0.5294203055423771,0.506278026214171,0.023142279328206117,0.9516974992457912,0.9063528200440288,0.04534467920176233,0.15625,0.03125,0.125,nan,nan,nan,2,11,689,0.2704756201432321,9.221679387787926,0.9508892719341698,16,0,0
0_0_0_10_14_16,-26.0,42,12,9,492,435,491,434,0.8891848742844544,0.806835707090146,0.0823491671943084,1.1831919316922637,1.2062796052132398,0.9808604295213175,1.0,-0.0839278568944478,0.03125,0.0,0.03125,-0.008312567854925956,0.039562567854925956,0.008312567854925956,0.03125,0.017695680903769752,0.0,0.017695680903769752,0.8478832973606804,0.9374880161464426,-0.08960471878576226,0.125,0.09375,0.03125,0.25,0.1875,0.0625,2,1,492,0.08392785689444787,11.661188439336339,0.937488042155085,40,0,0
0_0_0_10_14_16,-26.0,42,12,11,1023,372,1022,371,0.733446217002913,0.6172328638433457,0.11621335315956727,0.7447126850340879,0.6861498117230127,0.8015006352233262,0.738472059099124,0.35569802936705863,-0.0625,-0.21875,0.15625,-0.020675962785967006,-0.041824037214032994,-0.198074037214033,-0.15625,0.17070795102729458,0.1501564129971323,0.02055153803016227,0.8115597523708636,0.9060739805541486,-0.09451422818328492,0.0625,0.21875,-0.15625,0.125,0.4375,-0.3125,3,5,265,0.5660636091772107,10.638753824963308,0.886828188716756,40,0,0
0_0_0_10_14_16,-26.0,42,12,15,267,869,266,868,0.8676091910932062,0.7170062691399868,0.15060292195321945,0.7959558440136085,0.7158586371279831,1.0,0.8993697860402217,0.4606170646833901,0.34375,-0.03125,0.375,-0.045402752648049216,0.38915275264804916,0.01415275264804916,0.375,2.0166642294565977,0.019357156982665876,1.997307072473932,0.926129209961337,0.8426076959687969,0.08352151399254004,0.25,0.109375,0.140625,0.5,0.03125,0.46875,1,2,869,0.4606170646833901,9.84583034434208,0.9162218262484308,40,0,0
0_0_0_10_14_16,-26.0,42,12,27,602,963,601,962,0.8405613226671651,0.8374382226553427,0.003123100011822366,0.7448149450292476,0.7159359996877726,1.0,0.9612266838438089,0.1717418159965106,0.46875,0.03125,0.4375,-0.11958312223429585,-0.4116668777657042,0.1508331222342958,0.2608337555314084,0.3055161115767011,0.04872212443817481,0.2567939871385263,0.900971493585371,0.9424896187111929,-0.04151812512582187,0.4375,0.234375,0.203125,0.125,0.46875,-0.34375,1,3,963,0.026586293640450204,9.521140247613086,0.9030854306039976,40,0,0
0_0_0_10_14_16,-26.0,42,12,28,7,921,6,920,0.7954410382531035,0.7112165422198615,0.084224496033242,1.3723691610323385,1.189779466441351,1.0,0.8669529309055314,0.6200448084317379,0.0,0.46875,-0.46875,-0.1257648196998164,0.12576481969981645,-0.40548518030018355,-0.2797203606003671,0.0,0.4873901366680549,-0.4873901366680549,0.9388647658720896,0.9926186471539753,-0.05375388128188574,0.28125,0.421875,-0.140625,0.4375,0.15625,0.28125,1,2,921,0.6200448084317379,12.228757814774925,0.9388648000898427,40,0,0
0_0_0_10_14_16,-26.0,42,12,29,610,576,609,575,0.9280619846143536,0.7258433512103041,0.20221863340404955,1.0343245621743478,0.8439555520381106,1.0,0.8159484777814372,0.8833726345404468,0.09375,0.0625,0.03125,0.1180534828346631,-0.024303482834663104,-0.055553482834663104,-0.03125,0.4090764842829606,0.20868341007873709,0.20039307420422353,0.8956778642839588,0.9448371704740487,-0.0491593061900899,0.046875,0.21875,-0.171875,0.09375,0.4375,-0.34375,1,3,576,0.7432471874931822,10.85266378129716,0.8713052061578382,40,0,0
0_0_0_10_14_16,-26.0,42,13,33,577,757,576,756,0.8773007680417685,0.8072018530627998,0.0700989149789687,0.7376713447924068,0.6162858692179363,0.9429522246045006,0.7877873194802092,0.7808070346999552,0.0,0.125,-0.125,0.08858377208612878,-0.08858377208612878,0.036416227913871224,0.05216754417225755,0.0,0.3368568306593838,-0.3368568306593838,0.9298135872094596,0.9997331117443611,-0.06991952453490147,0.15625,0.15625,0.0,0.125,0.125,0.0,2,7,747,0.25510310567283373,9.83420548816875,0.9118739944885227,40,0,0
0_0_0_10_14_16,-25.5,42,1,0,222,664,221,663,0.8229561868540215,0.6933409764973717,0.1296152103566498,0.8476614055982736,0.5977746046824315,0.9850207372988112,0.6946410181636248,1.5168494906626093,-0.03125,-0.15625,0.125,-0.09225872194980422,0.06100872194980422,-0.06399127805019578,-0.0029825561003915535,0.08124180243822852,0.7410071477644304,-0.6597653453262019,0.9688803154493077,0.9048855217924149,0.06399479365689287,0.09375,0.21875,-0.125,nan,nan,nan,2,8,265,0.06554626355544084,10.583490662014094,0.9048077952312699,16,0,0
0_0_0_10_14_16,-25.5,42,1,7,713,998,712,997,0.8945611322497846,0.8109262841938861,0.08363484805589849,0.7930364446128948,0.6330381592659116,1.0,0.7982459867590533,0.9786325623077125,-0.09375,0.1875,-0.28125,0.11391204841022062,-0.20766204841022062,0.07358795158977938,0.13407409682044125,0.06321025371033821,0.7201209251136604,-0.6569106714033223,0.9385842028763821,0.9288316475380244,0.009752555338357727,0.09375,0.25,-0.15625,0.125,0.5,-0.375,1,3,998,0.6830526565642957,10.53872740424137,0.9347314834350279,16,0,0
0_0_0_10_14_16,-25.5,42,1,8,865,448,864,447,0.7969263324662426,0.7274671304783482,0.06945920198789435,0.7254961637300426,0.5229419785394072,1.0,0.7208059872443296,1.4218161462558754,0.0625,0.0,0.0625,0.10765072989022417,-0.04515072989022417,-0.10765072989022417,-0.0625,0.08868233858923619,0.0,0.08868233858923619,0.9537054617024863,0.9739008283289475,-0.020195366626461264,0.078125,0.15625,-0.078125,0.15625,0.3125,-0.15625,1,11,448,0.1717514477960781,10.209210489218364,0.9561767355667359,16,0,0
0_0_0_10_14_16,-25.5,42,1,9,492,740,491,739,0.8046931317781222,0.6110493447569241,0.1936437870211981,0.9755093453023278,0.496928332237335,1.0,0.5094039689423252,2.929376756208609,0.0625,0.125,-0.0625,0.10138941137022772,-0.03888941137022772,0.023610588629772278,0.015278822740455444,0.144082085989357,0.5478901322451175,-0.4038080462557605,0.9049090848317007,0.8187718893605718,0.08613719547112897,0.078125,0.171875,-0.09375,0.15625,0.34375,-0.1875,1,10,740,0.9074315188104296,11.46585952699735,0.9229976711470269,16,0,0
0_0_0_10_14_16,-25.5,42,1,12,597,157,596,156,0.925473266036521,0.7950480247651355,0.13042524127138555,0.7132335154713019,0.5530836136088944,1.0,0.7754593714562318,1.1044095118962554,0.15625,0.125,0.03125,0.08260545581023837,0.07364454418976163,0.04239454418976163,0.03125,0.38263792011518694,0.7956787769459311,-0.4130408568307442,0.9088685871781759,0.9362597608030963,-0.027391173624920384,0.296875,0.296875,0.0,0.34375,0.40625,-0.0625,1,4,157,0.553740373947046,9.871124388579329,0.8365746264183278,16,0,0
0_0_0_10_14_16,-25.5,42,1,21,553,940,552,939,0.8777839507045232,0.8650384542336361,0.012745496470887074,0.5924152288879583,0.5902225150454257,0.9127354081368362,0.9093570892375261,0.016104417744060507,-0.09375,0.0,-0.09375,0.026253589130270427,-0.12000358913027043,-0.026253589130270427,0.09375,0.22547838867505038,0.0,0.22547838867505038,0.9198526549632449,0.948730207274176,-0.028877552310931143,0.109375,0.109375,0.0,0.21875,0.03125,0.1875,3,4,843,0.12755762202727677,9.123497228240083,0.9019156901947386,16,0,0
0_0_0_10_14_16,-25.5,42,1,24,874,744,873,743,0.8624825632550452,0.7738046461305922,0.08867791712445305,1.0913189406966382,0.8487595229149889,1.0,0.7777373701341492,1.0916703277545663,0.09375,0.15625,-0.0625,0.007469633570281076,0.08628036642971892,0.14878036642971892,-0.0625,0.45303061553690616,0.7889555192719648,-0.3359249037350587,0.9178931607146716,0.9151790748315823,0.002714085883089301,0.234375,0.203125,0.03125,0.46875,0.40625,0.0625,1,2,744,1.0916703277545663,11.58492373513531,0.9103697876030784,16,0,0
0_0_0_10_14_16,-25.5,42,1,31,897,996,896,995,0.7993607958984672,0.7275737771711766,0.07178701872729065,0.6227271482196706,0.4921338588702362,0.8868071009317268,0.700833104679588,1.0221455392574743,0.28125,-0.03125,0.3125,-0.03635959606969408,0.3176095960696941,0.005109596069694078,0.3125,0.27307572258287266,0.014575319080484338,0.25850040350238834,0.8619975491237568,0.8175553314772264,0.044442217646530446,0.25,0.0625,0.1875,0.5,0.125,0.375,2,8,114,0.521708380168205,10.048072745068817,0.913495076121875,16,0,0
0_0_0_10_14_16,-25.5,42,1,33,584,808,583,807,0.7881497840721575,0.7700042377133031,0.01814554635885446,0.704526107958575,0.6946260186825306,1.0,0.9859478745156361,0.06146044905267108,-0.0625,-0.125,0.0625,-0.04888223310968698,-0.013617766890313021,-0.07611776689031302,-0.0625,0.18974096343589042,0.8148430236815134,-0.625102060245623,0.9219937836087061,0.9239089033739386,-0.0019151197652325092,0.078125,0.25,-0.171875,0.15625,0.3125,-0.15625,1,2,808,0.06146044905267108,10.254747706857412,0.92099856048105,16,0,0
0_0_0_10_14_16,-25.5,42,1,34,934,473,933,472,0.7914913395721451,0.7031859819078392,0.08830535766430592,0.6322223559641351,0.5636964537329767,1.0,0.8916110738813454,0.4982454618586077,0.0625,0.46875,-0.40625,-0.055143551629683374,0.11764355162968343,-0.47610644837031657,-0.35846289674063314,0.07446991841325952,0.7830306712896752,-0.7085607528764156,0.9224963343533688,0.9314541579626953,-0.00895782360932651,0.125,0.40625,-0.28125,nan,nan,nan,1,7,473,0.17267489374048375,9.629295056938464,0.943275597147634,16,0,0
0_0_0_10_14_16,-25.5,42,2,0,803,830,802,829,0.853554584344683,0.8115975326628873,0.041957051681795754,1.0537947350806007,0.8409259409774883,1.0,0.7979978576313242,0.979982745892994,-0.3125,-0.0625,-0.25,-0.026864074998563303,-0.2856359250014367,-0.0356359250014367,0.25,0.7102948832833755,0.11248692016219905,0.5978079631211765,0.9312931497703821,0.9533689431380592,-0.022075793367677066,0.3125,0.0625,0.25,nan,nan,nan,1,3,830,0.37856539931477207,11.675584986518775,0.8426950020582117,16,0,0
0_0_0_10_14_16,-25.5,42,2,2,922,358,921,357,0.8991803547883384,0.7697344174749751,0.1294459373133633,0.9033228042666543,0.7763405692847734,1.0,0.859427621685064,0.65790692364206,0.09375,-0.0625,0.15625,-0.03930935732366414,0.13305935732366414,-0.02319064267633586,0.10986871464732828,0.5061678987547433,0.07525184836451716,0.4309160503902262,0.8993838067069745,0.9620696346973792,-0.06268582799040467,0.125,0.03125,0.09375,0.25,0.0625,0.1875,1,2,358,0.65790692364206,10.721728619560068,0.9091382067979976,16,0,0
