dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-26.0,42,5,30,823,284,284,822,283,283,1,1,40,16,16,0,0,4,0.41464701669611376,E1_gt_in_candidates_local_score_loss,0.7184610115163714,0.8800116468978832,-0.16155063538151182,0
0_0_0_10_14_16,-26.0,42,5,31,913,720,720,912,719,719,1,1,40,16,16,0,0,4,0.41464701669611376,E1_gt_in_candidates_local_score_loss,0.8450500332707326,0.8827633628979562,-0.037713329627223624,0
0_0_0_10_14_16,-26.0,42,5,32,741,793,793,740,792,792,0,0,40,16,16,0,0,4,0.41464701669611376,D_stage1_top40_miss,,0.8562656215027138,,0
0_0_0_10_14_16,-26.0,42,5,33,581,277,277,580,276,276,1,1,40,16,16,0,0,4,0.41464701669611376,E1_gt_in_candidates_local_score_loss,0.6743120218577334,0.8959459474723503,-0.22163392561461692,0
0_0_0_10_14_16,-26.0,42,5,34,91,102,102,90,101,101,0,0,40,16,16,0,0,4,0.41464701669611376,D_stage1_top40_miss,,0.8995242306737912,,0
0_0_0_10_14_16,-26.0,42,6,0,803,803,803,802,802,802,1,1,40,16,16,0,0,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9163726152884687,0.9163726152884687,0.0,0
0_0_0_10_14_16,-26.0,42,6,1,826,1020,1020,825,1019,1019,1,1,40,16,16,0,0,5,0.06641551479698495,E1_gt_in_candidates_local_score_loss,0.7729316516867012,0.9140614333769745,-0.14112978169027335,0
0_0_0_10_14_16,-26.0,42,6,2,871,220,311,870,219,310,1,0,40,16,16,0,0,5,0.06641551479698495,E0_gt_in_top40_but_not_actual_candidates,,0.8760827727800031,,0
0_0_0_10_14_16,-26.0,42,6,3,718,718,718,717,717,717,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9427922129411795,0.9427922129411795,0.0,1
0_0_0_10_14_16,-26.0,42,6,4,107,886,752,106,885,751,0,0,40,16,16,0,0,5,0.06641551479698495,D_stage1_top40_miss,,0.8865110099019023,,0
0_0_0_10_14_16,-26.0,42,6,5,468,468,468,467,467,467,1,1,40,16,16,0,0,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9681953704071464,0.9681953704071464,0.0,0
0_0_0_10_14_16,-26.0,42,6,6,89,417,89,88,416,88,1,1,40,16,16,0,0,5,0.06641551479698495,B_savaux_wrong_phase_rescue,0.8989635869132834,0.8989635869132834,0.0,0
0_0_0_10_14_16,-26.0,42,6,7,713,713,713,712,712,712,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9827072054728344,0.9827072054728344,0.0,1
0_0_0_10_14_16,-26.0,42,6,8,865,753,753,864,752,752,1,0,40,4,16,0,1,5,0.06641551479698495,E3_lock_or_high_conf_removed_gt,,0.9150068322466006,,1
0_0_0_10_14_16,-26.0,42,6,9,492,492,492,491,491,491,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9705757341344982,0.9705757341344982,0.0,1
0_0_0_10_14_16,-26.0,42,6,10,765,679,765,764,678,764,1,1,40,16,16,0,0,5,0.06641551479698495,B_savaux_wrong_phase_rescue,0.9458391858565066,0.9458391858565066,0.0,0
0_0_0_10_14_16,-26.0,42,6,11,1023,912,912,1022,911,911,1,1,40,16,16,0,0,5,0.06641551479698495,E1_gt_in_candidates_local_score_loss,0.7090147317176946,0.9079686936750494,-0.19895396195735482,0
0_0_0_10_14_16,-26.0,42,6,12,597,597,597,596,596,596,1,1,40,4,16,1,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9336423097244055,0.9336423097244055,0.0,1
0_0_0_10_14_16,-26.0,42,6,13,562,330,330,561,329,329,1,1,40,16,16,0,0,5,0.06641551479698495,E1_gt_in_candidates_local_score_loss,0.9555951819037537,0.9631087074723574,-0.0075135255686037405,0
0_0_0_10_14_16,-26.0,42,6,14,478,478,478,477,477,477,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,1.0086233087262886,1.0086233087262886,0.0,1
0_0_0_10_14_16,-26.0,42,6,15,267,267,267,266,266,266,1,1,40,4,16,1,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.938656155817024,0.938656155817024,0.0,1
0_0_0_10_14_16,-26.0,42,6,16,917,917,917,916,916,916,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9954908227157688,0.9954908227157688,0.0,1
0_0_0_10_14_16,-26.0,42,6,17,656,656,656,655,655,655,1,1,40,4,16,1,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9368003852376123,0.9368003852376123,0.0,1
0_0_0_10_14_16,-26.0,42,6,18,889,725,499,888,724,498,0,0,40,16,16,0,0,5,0.06641551479698495,D_stage1_top40_miss,,0.8188952240103518,,0
0_0_0_10_14_16,-26.0,42,6,19,510,510,510,509,509,509,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9939266637519469,0.9939266637519469,0.0,1
0_0_0_10_14_16,-26.0,42,6,20,860,860,860,859,859,859,1,1,40,16,16,0,0,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9673584810759538,0.9673584810759538,0.0,0
0_0_0_10_14_16,-26.0,42,6,21,553,553,553,552,552,552,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9845782100616713,0.9845782100616713,0.0,1
0_0_0_10_14_16,-26.0,42,6,22,629,629,629,628,628,628,1,1,40,4,16,1,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9235603773775203,0.9235603773775203,0.0,1
0_0_0_10_14_16,-26.0,42,6,23,759,859,859,758,858,858,1,1,40,16,16,0,0,5,0.06641551479698495,E1_gt_in_candidates_local_score_loss,0.7591348279014792,0.9296599020607618,-0.17052507415928253,0
0_0_0_10_14_16,-26.0,42,6,24,874,874,874,873,873,873,1,1,40,4,16,1,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9353175218264554,0.9353175218264554,0.0,1
0_0_0_10_14_16,-26.0,42,6,25,720,720,720,719,719,719,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,1.002248374270612,1.002248374270612,0.0,1
0_0_0_10_14_16,-26.0,42,6,26,314,223,223,313,222,222,1,1,40,16,16,0,0,5,0.06641551479698495,E1_gt_in_candidates_local_score_loss,0.6525167394396698,0.9353147014552712,-0.28279796201560137,0
0_0_0_10_14_16,-26.0,42,6,27,602,602,602,601,601,601,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,1.0018147759179659,1.0018147759179659,0.0,1
0_0_0_10_14_16,-26.0,42,6,28,7,306,7,6,305,6,1,1,40,16,16,0,0,5,0.06641551479698495,B_savaux_wrong_phase_rescue,0.8930264006910544,0.8930264006910544,0.0,0
0_0_0_10_14_16,-26.0,42,6,29,610,610,610,609,609,609,1,1,40,16,16,0,0,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9700208825269635,0.9700208825269635,0.0,0
0_0_0_10_14_16,-26.0,42,6,30,791,791,791,790,790,790,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9770939796256084,0.9770939796256084,0.0,1
0_0_0_10_14_16,-26.0,42,6,31,928,928,928,927,927,927,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,1.0056116797826546,1.0056116797826546,0.0,1
0_0_0_10_14_16,-26.0,42,6,32,760,760,760,759,759,759,1,1,40,4,16,0,1,5,0.06641551479698495,A_savaux_ok_phase_ok,1.006373002894082,1.006373002894082,0.0,1
0_0_0_10_14_16,-26.0,42,6,33,584,998,152,583,997,151,1,1,40,16,16,0,0,5,0.06641551479698495,E1_gt_in_candidates_local_score_loss,0.8030838961061989,0.8749589226677622,-0.0718750265615633,0
0_0_0_10_14_16,-26.0,42,6,34,932,932,932,931,931,931,1,1,40,16,16,0,0,5,0.06641551479698495,A_savaux_ok_phase_ok,0.9490647091349256,0.9490647091349256,0.0,0
0_0_0_10_14_16,-26.0,42,8,0,803,803,803,802,802,802,1,1,40,4,16,0,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9316498955577464,0.9316498955577464,0.0,1
0_0_0_10_14_16,-26.0,42,8,1,711,711,711,710,710,710,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9557877314609617,0.9557877314609617,0.0,0
0_0_0_10_14_16,-26.0,42,8,2,922,908,172,921,907,171,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.8898686202537095,0.9432025355770691,-0.053333915323359626,0
0_0_0_10_14_16,-26.0,42,8,3,691,470,470,690,469,469,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.6086993559868343,0.8999300284485818,-0.2912306724617475,0
0_0_0_10_14_16,-26.0,42,8,4,86,86,86,85,85,85,1,1,40,4,16,0,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9902310878090286,0.9902310878090286,0.0,1
0_0_0_10_14_16,-26.0,42,8,5,468,793,468,467,792,467,1,1,40,16,16,0,0,5,0.34282809703293915,B_savaux_wrong_phase_rescue,0.9068114900011922,0.9068114900011922,0.0,0
0_0_0_10_14_16,-26.0,42,8,6,89,89,89,88,88,88,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9671440501600356,0.9671440501600356,0.0,0
0_0_0_10_14_16,-26.0,42,8,7,713,945,945,712,944,944,1,0,40,16,16,0,0,5,0.34282809703293915,E0_gt_in_top40_but_not_actual_candidates,,0.9774393099947648,,0
0_0_0_10_14_16,-26.0,42,8,8,865,865,865,864,864,864,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9682213505483209,0.9682213505483209,0.0,0
0_0_0_10_14_16,-26.0,42,8,9,492,492,492,491,491,491,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9627501005314101,0.9627501005314101,0.0,0
0_0_0_10_14_16,-26.0,42,8,10,765,765,765,764,764,764,1,1,40,4,16,1,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9265500705531418,0.9265500705531418,0.0,1
0_0_0_10_14_16,-26.0,42,8,11,1023,1023,1023,1022,1022,1022,1,1,40,4,16,1,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9262572989262214,0.9262572989262214,0.0,1
0_0_0_10_14_16,-26.0,42,8,12,597,334,334,596,333,333,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.7154945323621379,0.8897094172696633,-0.17421488490752546,0
0_0_0_10_14_16,-26.0,42,8,13,562,628,628,561,627,627,1,0,40,4,16,0,1,5,0.34282809703293915,E3_lock_or_high_conf_removed_gt,,0.9842701347321942,,1
0_0_0_10_14_16,-26.0,42,8,14,478,532,532,477,531,531,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.6615832293729642,0.9326016979018402,-0.271018468528876,0
0_0_0_10_14_16,-26.0,42,8,15,267,481,481,266,480,480,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.7099076925355599,0.8720196219889615,-0.1621119294534017,0
0_0_0_10_14_16,-26.0,42,8,16,917,917,917,916,916,916,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.956753673894561,0.956753673894561,0.0,0
0_0_0_10_14_16,-26.0,42,8,17,656,169,656,655,168,655,1,1,40,16,16,0,0,5,0.34282809703293915,B_savaux_wrong_phase_rescue,0.8581515564057938,0.8581515564057938,0.0,0
0_0_0_10_14_16,-26.0,42,8,18,889,889,889,888,888,888,1,1,40,4,16,1,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9317800635398875,0.9317800635398875,0.0,1
0_0_0_10_14_16,-26.0,42,8,19,510,510,510,509,509,509,1,1,40,4,16,0,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9607779156090676,0.9607779156090676,0.0,1
0_0_0_10_14_16,-26.0,42,8,20,860,860,860,859,859,859,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9137387385848385,0.9137387385848385,0.0,0
0_0_0_10_14_16,-26.0,42,8,21,553,767,767,552,766,766,1,0,40,4,16,0,1,5,0.34282809703293915,E3_lock_or_high_conf_removed_gt,,0.9378575808716177,,1
0_0_0_10_14_16,-26.0,42,8,22,629,566,566,628,565,565,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.7948826082699176,0.9331336333077284,-0.13825102503781073,0
0_0_0_10_14_16,-26.0,42,8,23,759,759,759,758,758,758,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.8427955305958771,0.8427955305958771,0.0,0
0_0_0_10_14_16,-26.0,42,8,24,874,332,332,873,331,331,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.7171911873068568,0.8610652900518185,-0.1438741027449617,0
0_0_0_10_14_16,-26.0,42,8,25,720,720,720,719,719,719,1,1,40,4,16,1,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9390400938073463,0.9390400938073463,0.0,1
0_0_0_10_14_16,-26.0,42,8,26,314,207,207,313,206,206,0,0,40,16,16,0,0,5,0.34282809703293915,D_stage1_top40_miss,,0.9477695237231814,,0
0_0_0_10_14_16,-26.0,42,8,27,602,598,598,601,597,597,1,1,40,16,16,0,0,5,0.34282809703293915,E1_gt_in_candidates_local_score_loss,0.8283343939906893,0.8992238733300456,-0.0708894793393563,0
0_0_0_10_14_16,-26.0,42,8,28,7,7,7,6,6,6,1,1,40,4,16,0,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9982942111650874,0.9982942111650874,0.0,1
0_0_0_10_14_16,-26.0,42,8,29,610,610,610,609,609,609,1,1,40,4,16,0,1,5,0.34282809703293915,A_savaux_ok_phase_ok,1.0050490308522941,1.0050490308522941,0.0,1
0_0_0_10_14_16,-26.0,42,8,30,775,775,775,774,774,774,1,1,40,4,16,1,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9264273863490764,0.9264273863490764,0.0,1
0_0_0_10_14_16,-26.0,42,8,31,920,920,920,919,919,919,1,1,40,4,16,0,1,5,0.34282809703293915,A_savaux_ok_phase_ok,0.992192497151292,0.992192497151292,0.0,1
0_0_0_10_14_16,-26.0,42,8,32,753,753,753,752,752,752,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9491694828896412,0.9491694828896412,0.0,0
0_0_0_10_14_16,-26.0,42,8,33,586,586,586,585,585,585,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9403795433332387,0.9403795433332387,0.0,0
0_0_0_10_14_16,-26.0,42,8,34,91,91,91,90,90,90,1,1,40,16,16,0,0,5,0.34282809703293915,A_savaux_ok_phase_ok,0.9189162093939669,0.9189162093939669,0.0,0
0_0_0_10_14_16,-26.0,42,9,0,222,222,222,221,221,221,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,1.0070763044872146,1.0070763044872146,0.0,1
0_0_0_10_14_16,-26.0,42,9,1,826,826,826,825,825,825,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9597773595109879,0.9597773595109879,0.0,0
0_0_0_10_14_16,-26.0,42,9,2,922,922,922,921,921,921,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9758007039476649,0.9758007039476649,0.0,0
0_0_0_10_14_16,-26.0,42,9,3,691,380,691,690,379,690,1,1,40,16,16,0,0,4,0.19490297213274027,B_savaux_wrong_phase_rescue,0.9308833052277498,0.9308833052277498,0.0,0
0_0_0_10_14_16,-26.0,42,9,4,86,86,86,85,85,85,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9567010029735048,0.9567010029735048,0.0,0
0_0_0_10_14_16,-26.0,42,9,5,468,468,468,467,467,467,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.993535448713198,0.993535448713198,0.0,1
0_0_0_10_14_16,-26.0,42,9,6,89,89,89,88,88,88,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9687722896891078,0.9687722896891078,0.0,0
0_0_0_10_14_16,-26.0,42,9,7,713,713,713,712,712,712,1,1,40,4,16,1,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9207745458829483,0.9207745458829483,0.0,1
0_0_0_10_14_16,-26.0,42,9,8,865,865,865,864,864,864,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,1.0072355766193977,1.0072355766193977,0.0,1
0_0_0_10_14_16,-26.0,42,9,9,492,492,492,491,491,491,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9863759087927726,0.9863759087927726,0.0,1
0_0_0_10_14_16,-26.0,42,9,10,765,765,765,764,764,764,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9533783071051793,0.9533783071051793,0.0,0
0_0_0_10_14_16,-26.0,42,9,11,1023,41,41,1022,40,40,1,1,40,16,16,0,0,4,0.19490297213274027,E1_gt_in_candidates_local_score_loss,0.8811516478823344,0.9007050481578716,-0.019553400275537203,0
0_0_0_10_14_16,-26.0,42,9,12,597,895,895,596,894,894,1,0,40,16,16,0,0,4,0.19490297213274027,E0_gt_in_top40_but_not_actual_candidates,,0.8993065770683104,,0
0_0_0_10_14_16,-26.0,42,9,13,562,562,562,561,561,561,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,1.0068633680542565,1.0068633680542565,0.0,1
0_0_0_10_14_16,-26.0,42,9,14,478,478,478,477,477,477,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,1.000811869367469,1.000811869367469,0.0,1
0_0_0_10_14_16,-26.0,42,9,15,267,267,267,266,266,266,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9754479180508351,0.9754479180508351,0.0,0
0_0_0_10_14_16,-26.0,42,9,16,917,917,917,916,916,916,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9489754739070644,0.9489754739070644,0.0,0
0_0_0_10_14_16,-26.0,42,9,17,656,612,612,655,611,611,1,0,40,4,16,0,1,4,0.19490297213274027,E3_lock_or_high_conf_removed_gt,,0.9355630042763217,,1
0_0_0_10_14_16,-26.0,42,9,18,889,111,111,888,110,110,0,0,40,16,16,0,0,4,0.19490297213274027,D_stage1_top40_miss,,0.8800253077609999,,0
0_0_0_10_14_16,-26.0,42,9,19,510,510,510,509,509,509,1,1,40,4,16,1,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9292731335957285,0.9292731335957285,0.0,1
0_0_0_10_14_16,-26.0,42,9,20,860,474,678,859,473,677,1,1,40,16,16,0,0,4,0.19490297213274027,E1_gt_in_candidates_local_score_loss,0.8222115131468759,0.866757473497352,-0.04454596035047609,0
0_0_0_10_14_16,-26.0,42,9,21,553,553,553,552,552,552,1,1,40,16,16,0,0,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9599096024326448,0.9599096024326448,0.0,0
0_0_0_10_14_16,-26.0,42,9,22,629,961,301,628,960,300,1,1,40,16,16,0,0,4,0.19490297213274027,E1_gt_in_candidates_local_score_loss,0.7718020817392223,0.8800884658000762,-0.10828638406085389,0
0_0_0_10_14_16,-26.0,42,9,23,759,759,759,758,758,758,1,1,40,4,16,1,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9329740819550416,0.9329740819550416,0.0,1
0_0_0_10_14_16,-26.0,42,9,24,874,849,849,873,848,848,1,0,40,16,16,0,0,4,0.19490297213274027,E0_gt_in_top40_but_not_actual_candidates,,0.8988517411629141,,0
0_0_0_10_14_16,-26.0,42,9,25,720,720,720,719,719,719,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,1.0045887195589511,1.0045887195589511,0.0,1
0_0_0_10_14_16,-26.0,42,9,26,314,446,313,313,445,312,1,0,40,16,16,0,0,4,0.19490297213274027,E0_gt_in_top40_but_not_actual_candidates,,0.8133661003084662,,0
0_0_0_10_14_16,-26.0,42,9,27,602,602,602,601,601,601,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,1.0185046023534516,1.0185046023534516,0.0,1
0_0_0_10_14_16,-26.0,42,9,28,7,877,7,6,876,6,1,1,40,16,16,0,0,4,0.19490297213274027,B_savaux_wrong_phase_rescue,0.8493988264075738,0.8493988264075738,0.0,0
0_0_0_10_14_16,-26.0,42,9,29,610,610,610,609,609,609,1,1,40,4,16,0,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.9968462696308278,0.9968462696308278,0.0,1
0_0_0_10_14_16,-26.0,42,9,30,794,603,603,793,602,602,1,1,40,16,16,0,0,4,0.19490297213274027,E1_gt_in_candidates_local_score_loss,0.6447377936638482,0.9382877613909254,-0.2935499677270772,0
0_0_0_10_14_16,-26.0,42,9,31,905,290,178,904,289,177,1,0,40,16,16,0,0,4,0.19490297213274027,E0_gt_in_top40_but_not_actual_candidates,,0.7508524555541026,,0
0_0_0_10_14_16,-26.0,42,9,32,741,741,741,740,740,740,1,1,40,4,16,1,1,4,0.19490297213274027,A_savaux_ok_phase_ok,0.936786310667928,0.936786310667928,0.0,1
0_0_0_10_14_16,-26.0,42,9,33,580,565,565,579,564,564,0,0,40,16,16,0,0,4,0.19490297213274027,D_stage1_top40_miss,,0.9566370169389831,,0
0_0_0_10_14_16,-26.0,42,9,34,89,212,631,88,211,630,1,1,40,16,16,0,0,4,0.19490297213274027,E1_gt_in_candidates_local_score_loss,0.8558751366534948,0.8841591649360222,-0.028284028282527407,0
0_0_0_10_14_16,-26.0,42,10,0,803,803,803,802,802,802,1,1,40,4,16,0,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9184853110144393,0.9184853110144393,0.0,1
0_0_0_10_14_16,-26.0,42,10,1,826,490,131,825,489,130,0,0,40,16,16,0,0,2,1.7880528028686286e-15,D_stage1_top40_miss,,0.9503720606016535,,0
0_0_0_10_14_16,-26.0,42,10,2,922,922,922,921,921,921,1,1,40,4,16,0,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9332681022121186,0.9332681022121186,0.0,1
0_0_0_10_14_16,-26.0,42,10,3,691,691,691,690,690,690,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9598146038102101,0.9598146038102101,0.0,0
0_0_0_10_14_16,-26.0,42,10,4,107,107,107,106,106,106,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9573768339313125,0.9573768339313125,0.0,0
0_0_0_10_14_16,-26.0,42,10,5,468,5,5,467,4,4,0,0,40,16,16,0,0,2,1.7880528028686286e-15,D_stage1_top40_miss,,0.8982315400666108,,0
0_0_0_10_14_16,-26.0,42,10,6,89,26,26,88,25,25,1,1,40,16,16,0,0,2,1.7880528028686286e-15,E1_gt_in_candidates_local_score_loss,0.8539980573156845,0.9381827750118897,-0.08418471769620528,0
0_0_0_10_14_16,-26.0,42,10,7,713,713,713,712,712,712,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9522618336048644,0.9522618336048644,0.0,0
0_0_0_10_14_16,-26.0,42,10,8,865,865,865,864,864,864,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9505613411775907,0.9505613411775907,0.0,0
0_0_0_10_14_16,-26.0,42,10,9,492,492,492,491,491,491,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.929810943851868,0.929810943851868,0.0,0
0_0_0_10_14_16,-26.0,42,10,10,765,765,765,764,764,764,1,1,40,4,16,0,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,1.0018359320839614,1.0018359320839614,0.0,1
0_0_0_10_14_16,-26.0,42,10,11,1023,632,632,1022,631,631,1,0,40,4,16,0,1,2,1.7880528028686286e-15,E3_lock_or_high_conf_removed_gt,,0.9995856593376428,,1
0_0_0_10_14_16,-26.0,42,10,12,597,597,597,596,596,596,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9555874252812449,0.9555874252812449,0.0,0
0_0_0_10_14_16,-26.0,42,10,13,562,562,562,561,561,561,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9702548224904727,0.9702548224904727,0.0,0
0_0_0_10_14_16,-26.0,42,10,14,478,478,478,477,477,477,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9658296401497265,0.9658296401497265,0.0,0
0_0_0_10_14_16,-26.0,42,10,15,267,267,267,266,266,266,1,1,40,4,16,0,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,1.010084412562944,1.010084412562944,0.0,1
0_0_0_10_14_16,-26.0,42,10,16,917,917,917,916,916,916,1,1,40,4,16,1,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9353701748458316,0.9353701748458316,0.0,1
0_0_0_10_14_16,-26.0,42,10,17,656,656,284,655,655,283,1,1,40,16,16,0,0,2,1.7880528028686286e-15,C_savaux_ok_phase_break,0.9220681032750104,0.9394974272979109,-0.017429324022900428,0
0_0_0_10_14_16,-26.0,42,10,18,889,889,889,888,888,888,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9626427720745783,0.9626427720745783,0.0,0
0_0_0_10_14_16,-26.0,42,10,19,510,510,510,509,509,509,1,1,40,4,16,1,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9367389601893525,0.9367389601893525,0.0,1
0_0_0_10_14_16,-26.0,42,10,20,860,860,860,859,859,859,1,1,40,16,16,0,0,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9681577781545164,0.9681577781545164,0.0,0
0_0_0_10_14_16,-26.0,42,10,21,553,223,553,552,222,552,1,1,40,16,16,0,0,2,1.7880528028686286e-15,B_savaux_wrong_phase_rescue,0.8628546213069535,0.8628546213069535,0.0,0
0_0_0_10_14_16,-26.0,42,10,22,629,911,911,628,910,910,0,0,40,16,16,0,0,2,1.7880528028686286e-15,D_stage1_top40_miss,,0.9713965437107036,,0
0_0_0_10_14_16,-26.0,42,10,23,759,759,759,758,758,758,1,1,40,4,16,0,1,2,1.7880528028686286e-15,A_savaux_ok_phase_ok,0.9240669788706926,0.9240669788706926,0.0,1
0_0_0_10_14_16,-26.0,42,10,24,874,814,66,873,813,65,1,1,40,16,16,0,0,2,1.7880528028686286e-15,E1_gt_in_candidates_local_score_loss,0.5883101169854652,0.8107827006606227,-0.22247258367515754,0
0_0_0_10_14_16,-26.0,42,10,25,720,90,90,719,89,89,1,1,40,16,16,0,0,2,1.7880528028686286e-15,E1_gt_in_candidates_local_score_loss,0.9019124476319216,0.9128103963710518,-0.010897948739130192,0
0_0_0_10_14_16,-26.0,42,10,26,314,159,159,313,158,158,1,1,40,16,16,0,0,2,1.7880528028686286e-15,E1_gt_in_candidates_local_score_loss,0.6444172380718544,0.9490279833971884,-0.30461074532533405,0
