dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,null_bin_count,savaux_bin,savaux_error,gls_offpacket_fixed_bin,gls_offpacket_fixed_error,gls_packet_null_bin,gls_packet_null_error,gls_symbol_null_bin,gls_symbol_null_error
0_0_0_10_14_32,-26.0,52,0,21,29,553,1000,829,1,829,1,829,1,829,1
0_0_0_10_14_32,-26.0,52,0,22,30,629,1000,936,1,936,1,936,1,936,1
0_0_0_10_14_32,-26.0,52,0,23,31,759,1000,657,1,657,1,657,1,657,1
0_0_0_10_14_32,-26.0,52,0,24,32,874,1000,962,1,962,1,962,1,962,1
0_0_0_10_14_32,-26.0,52,0,25,33,720,1000,451,1,451,1,451,1,451,1
0_0_0_10_14_32,-26.0,52,0,26,34,314,1000,729,1,729,1,729,1,729,1
0_0_0_10_14_32,-26.0,52,0,27,35,602,1000,248,1,248,1,248,1,248,1
0_0_0_10_14_32,-26.0,52,0,28,36,7,1000,370,1,370,1,370,1,370,1
0_0_0_10_14_32,-26.0,52,0,29,37,610,1000,775,1,775,1,775,1,775,1
0_0_0_10_14_32,-26.0,52,0,30,38,826,1000,656,1,656,1,656,1,656,1
0_0_0_10_14_32,-26.0,52,0,31,39,928,1002,508,1,508,1,508,1,508,1
0_0_0_10_14_32,-26.0,52,0,32,40,761,1000,937,1,937,1,937,1,937,1
0_0_0_10_14_32,-26.0,52,0,33,41,590,1000,154,1,154,1,154,1,154,1
0_0_0_10_14_32,-26.0,52,0,34,42,936,1002,812,1,812,1,812,1,812,1
0_0_0_10_14_32,-26.0,52,2,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,52,2,1,9,826,1000,826,0,826,0,826,0,826,0
0_0_0_10_14_32,-26.0,52,2,2,10,922,1000,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,52,2,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,52,2,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,52,2,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,52,2,6,14,89,1000,216,1,216,1,216,1,216,1
0_0_0_10_14_32,-26.0,52,2,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,52,2,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,52,2,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,52,2,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,52,2,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,52,2,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,52,2,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,52,2,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,52,2,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,52,2,16,24,917,1002,87,1,87,1,87,1,369,1
0_0_0_10_14_32,-26.0,52,2,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,52,2,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,52,2,19,27,510,1000,465,1,465,1,465,1,465,1
0_0_0_10_14_32,-26.0,52,2,20,28,860,1000,436,1,573,1,436,1,436,1
0_0_0_10_14_32,-26.0,52,2,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,52,2,22,30,629,1000,379,1,379,1,379,1,379,1
0_0_0_10_14_32,-26.0,52,2,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,52,2,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,52,2,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,52,2,26,34,314,1001,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,52,2,27,35,602,1000,224,1,224,1,224,1,224,1
0_0_0_10_14_32,-26.0,52,2,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,52,2,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,52,2,30,38,775,1000,888,1,888,1,888,1,888,1
0_0_0_10_14_32,-26.0,52,2,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,52,2,32,40,768,1000,768,0,768,0,768,0,768,0
0_0_0_10_14_32,-26.0,52,2,33,41,581,1000,655,1,655,1,655,1,655,1
0_0_0_10_14_32,-26.0,52,2,34,42,93,1000,93,0,93,0,93,0,93,0
0_0_0_10_14_32,-26.0,52,3,0,8,222,1002,560,1,560,1,560,1,560,1
0_0_0_10_14_32,-26.0,52,3,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,52,3,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,52,3,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,52,3,4,12,107,1002,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,52,3,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,52,3,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,52,3,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,52,3,8,16,865,1000,97,1,97,1,97,1,97,1
0_0_0_10_14_32,-26.0,52,3,9,17,492,1000,680,1,680,1,680,1,680,1
0_0_0_10_14_32,-26.0,52,3,10,18,765,1000,215,1,215,1,215,1,215,1
0_0_0_10_14_32,-26.0,52,3,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,52,3,12,20,597,1000,455,1,455,1,455,1,455,1
0_0_0_10_14_32,-26.0,52,3,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,52,3,14,22,478,1000,327,1,327,1,327,1,327,1
0_0_0_10_14_32,-26.0,52,3,15,23,267,1002,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,52,3,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,52,3,17,25,656,1000,587,1,587,1,587,1,587,1
0_0_0_10_14_32,-26.0,52,3,18,26,889,1000,707,1,707,1,707,1,707,1
0_0_0_10_14_32,-26.0,52,3,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,52,3,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,52,3,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,52,3,22,30,629,1000,53,1,53,1,53,1,53,1
0_0_0_10_14_32,-26.0,52,3,23,31,759,1000,85,1,85,1,85,1,85,1
0_0_0_10_14_32,-26.0,52,3,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,52,3,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,52,3,26,34,314,1000,286,1,286,1,286,1,286,1
0_0_0_10_14_32,-26.0,52,3,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,52,3,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,52,3,29,37,610,1000,726,1,726,1,726,1,726,1
0_0_0_10_14_32,-26.0,52,3,30,38,778,1000,778,0,391,1,778,0,622,1
0_0_0_10_14_32,-26.0,52,3,31,39,897,1000,897,0,897,0,897,0,897,0
0_0_0_10_14_32,-26.0,52,3,32,40,740,1000,418,1,418,1,418,1,418,1
0_0_0_10_14_32,-26.0,52,3,33,41,590,1000,515,1,515,1,515,1,515,1
0_0_0_10_14_32,-26.0,52,3,34,42,930,1000,930,0,930,0,930,0,930,0
0_0_0_10_14_32,-26.0,52,4,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,52,4,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,52,4,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,52,4,3,11,718,1000,239,1,239,1,239,1,239,1
0_0_0_10_14_32,-26.0,52,4,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,52,4,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,52,4,6,14,89,1002,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,52,4,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,52,4,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,52,4,9,17,492,1000,733,1,733,1,733,1,733,1
0_0_0_10_14_32,-26.0,52,4,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,52,4,11,19,1023,1000,708,1,708,1,708,1,708,1
0_0_0_10_14_32,-26.0,52,4,12,20,597,1000,1001,1,1001,1,1001,1,1001,1
0_0_0_10_14_32,-26.0,52,4,13,21,562,1002,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,52,4,14,22,478,1000,948,1,948,1,948,1,997,1
0_0_0_10_14_32,-26.0,52,4,15,23,267,1000,82,1,82,1,82,1,82,1
0_0_0_10_14_32,-26.0,52,4,16,24,917,1001,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,52,4,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,52,4,18,26,889,1002,1018,1,1018,1,1018,1,1018,1
0_0_0_10_14_32,-26.0,52,4,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,52,4,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,52,4,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,52,4,22,30,629,1000,554,1,554,1,554,1,554,1
0_0_0_10_14_32,-26.0,52,4,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,52,4,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,52,4,25,33,720,1000,329,1,329,1,329,1,329,1
0_0_0_10_14_32,-26.0,52,4,26,34,314,1001,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,52,4,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,52,4,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,52,4,29,37,610,1000,859,1,610,0,859,1,610,0
0_0_0_10_14_32,-26.0,52,4,30,38,810,1000,810,0,810,0,810,0,810,0
0_0_0_10_14_32,-26.0,52,4,31,39,912,1000,614,1,912,0,614,1,614,1
0_0_0_10_14_32,-26.0,52,4,32,40,753,1000,753,0,753,0,753,0,753,0
0_0_0_10_14_32,-26.0,52,4,33,41,591,1000,591,0,591,0,591,0,591,0
0_0_0_10_14_32,-26.0,52,4,34,42,89,1000,138,1,138,1,138,1,138,1
0_0_0_10_14_32,-26.0,52,5,0,8,222,1000,222,0,222,0,222,0,222,0
0_0_0_10_14_32,-26.0,52,5,1,9,826,1001,826,0,826,0,826,0,826,0
0_0_0_10_14_32,-26.0,52,5,2,10,871,1000,245,1,56,1,245,1,245,1
0_0_0_10_14_32,-26.0,52,5,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,52,5,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,52,5,5,13,468,1002,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,52,5,6,14,89,1000,777,1,777,1,777,1,777,1
0_0_0_10_14_32,-26.0,52,5,7,15,713,1000,608,1,608,1,608,1,608,1
0_0_0_10_14_32,-26.0,52,5,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,52,5,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,52,5,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,52,5,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,52,5,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,52,5,13,21,562,1000,813,1,813,1,813,1,813,1
0_0_0_10_14_32,-26.0,52,5,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,52,5,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,52,5,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,52,5,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,52,5,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,52,5,19,27,510,1000,492,1,492,1,492,1,492,1
0_0_0_10_14_32,-26.0,52,5,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,52,5,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,52,5,22,30,629,1000,755,1,755,1,755,1,755,1
0_0_0_10_14_32,-26.0,52,5,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,52,5,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,52,5,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,52,5,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,52,5,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,52,5,28,36,7,1004,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,52,5,29,37,610,1000,143,1,69,1,143,1,143,1
0_0_0_10_14_32,-26.0,52,5,30,38,823,1000,691,1,691,1,691,1,691,1
0_0_0_10_14_32,-26.0,52,5,31,39,913,1000,913,0,913,0,913,0,913,0
0_0_0_10_14_32,-26.0,52,5,32,40,741,1000,741,0,741,0,741,0,741,0
0_0_0_10_14_32,-26.0,52,5,33,41,581,1001,581,0,581,0,581,0,581,0
0_0_0_10_14_32,-26.0,52,5,34,42,91,1000,565,1,565,1,565,1,91,0
0_0_0_10_14_32,-26.0,52,6,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,52,6,1,9,826,1000,826,0,826,0,826,0,826,0
0_0_0_10_14_32,-26.0,52,6,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,52,6,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,52,6,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,52,6,5,13,468,1000,328,1,328,1,328,1,328,1
0_0_0_10_14_32,-26.0,52,6,6,14,89,1000,735,1,735,1,735,1,43,1
0_0_0_10_14_32,-26.0,52,6,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,52,6,8,16,865,1000,199,1,299,1,199,1,199,1
0_0_0_10_14_32,-26.0,52,6,9,17,492,1001,18,1,521,1,18,1,18,1
0_0_0_10_14_32,-26.0,52,6,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,52,6,11,19,1023,1000,820,1,820,1,820,1,820,1
0_0_0_10_14_32,-26.0,52,6,12,20,597,1001,597,0,597,0,597,0,615,1
0_0_0_10_14_32,-26.0,52,6,13,21,562,1000,253,1,253,1,253,1,253,1
0_0_0_10_14_32,-26.0,52,6,14,22,478,1001,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,52,6,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,52,6,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,52,6,17,25,656,1000,328,1,328,1,328,1,328,1
0_0_0_10_14_32,-26.0,52,6,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,52,6,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,52,6,20,28,860,1000,1019,1,1019,1,1019,1,1019,1
0_0_0_10_14_32,-26.0,52,6,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,52,6,22,30,629,1002,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,52,6,23,31,759,1000,36,1,36,1,36,1,36,1
0_0_0_10_14_32,-26.0,52,6,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,52,6,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,52,6,26,34,314,1000,828,1,828,1,828,1,828,1
0_0_0_10_14_32,-26.0,52,6,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,52,6,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,52,6,29,37,610,1000,188,1,188,1,188,1,188,1
0_0_0_10_14_32,-26.0,52,6,30,38,791,1000,791,0,791,0,791,0,791,0
0_0_0_10_14_32,-26.0,52,6,31,39,928,1000,928,0,928,0,928,0,928,0
0_0_0_10_14_32,-26.0,52,6,32,40,760,1000,70,1,70,1,70,1,70,1
0_0_0_10_14_32,-26.0,52,6,33,41,584,1001,722,1,722,1,722,1,722,1
0_0_0_10_14_32,-26.0,52,6,34,42,932,1000,932,0,932,0,932,0,932,0
0_0_0_10_14_32,-26.0,52,7,0,8,222,1000,222,0,222,0,222,0,222,0
0_0_0_10_14_32,-26.0,52,7,1,9,711,1000,690,1,690,1,690,1,690,1
0_0_0_10_14_32,-26.0,52,7,2,10,922,1000,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,52,7,3,11,691,1000,691,0,691,0,691,0,691,0
0_0_0_10_14_32,-26.0,52,7,4,12,107,1000,64,1,64,1,64,1,64,1
0_0_0_10_14_32,-26.0,52,7,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,52,7,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,52,7,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,52,7,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,52,7,9,17,492,1000,417,1,417,1,417,1,417,1
0_0_0_10_14_32,-26.0,52,7,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,52,7,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,52,7,12,20,597,1000,416,1,416,1,416,1,416,1
0_0_0_10_14_32,-26.0,52,7,13,21,562,1000,338,1,338,1,338,1,338,1
0_0_0_10_14_32,-26.0,52,7,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,52,7,15,23,267,1000,883,1,883,1,883,1,883,1
0_0_0_10_14_32,-26.0,52,7,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,52,7,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,52,7,18,26,889,1001,996,1,996,1,996,1,996,1
0_0_0_10_14_32,-26.0,52,7,19,27,510,1000,351,1,351,1,351,1,351,1
0_0_0_10_14_32,-26.0,52,7,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,52,7,21,29,553,1000,441,1,441,1,441,1,441,1
0_0_0_10_14_32,-26.0,52,7,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,52,7,23,31,759,1000,766,1,258,1,258,1,766,1
0_0_0_10_14_32,-26.0,52,7,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,52,7,25,33,720,1002,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,52,7,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,52,7,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,52,7,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,52,7,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,52,7,30,38,807,1000,228,1,13,1,228,1,13,1
0_0_0_10_14_32,-26.0,52,7,31,39,921,1000,921,0,921,0,921,0,921,0
0_0_0_10_14_32,-26.0,52,7,32,40,740,1000,740,0,740,0,740,0,740,0
0_0_0_10_14_32,-26.0,52,7,33,41,587,1000,431,1,431,1,431,1,431,1
0_0_0_10_14_32,-26.0,52,7,34,42,932,1002,932,0,932,0,932,0,932,0
0_0_0_10_14_32,-26.0,53,0,0,8,803,1000,41,1,142,1,142,1,41,1
0_0_0_10_14_32,-26.0,53,0,1,9,711,1000,851,1,851,1,851,1,851,1
0_0_0_10_14_32,-26.0,53,0,2,10,922,1000,983,1,983,1,983,1,983,1
0_0_0_10_14_32,-26.0,53,0,3,11,718,1000,3,1,3,1,3,1,3,1
0_0_0_10_14_32,-26.0,53,0,4,12,107,1000,314,1,314,1,314,1,314,1
0_0_0_10_14_32,-26.0,53,0,5,13,468,1000,186,1,186,1,186,1,186,1
0_0_0_10_14_32,-26.0,53,0,6,14,89,1000,388,1,388,1,388,1,388,1
0_0_0_10_14_32,-26.0,53,0,7,15,713,1000,618,1,618,1,618,1,618,1
0_0_0_10_14_32,-26.0,53,0,8,16,865,1000,723,1,723,1,723,1,723,1
0_0_0_10_14_32,-26.0,53,0,9,17,492,1000,102,1,102,1,102,1,102,1
0_0_0_10_14_32,-26.0,53,0,10,18,765,1000,865,1,865,1,865,1,865,1
0_0_0_10_14_32,-26.0,53,0,11,19,1023,1000,219,1,219,1,219,1,219,1
0_0_0_10_14_32,-26.0,53,0,12,20,597,1000,29,1,29,1,29,1,29,1
0_0_0_10_14_32,-26.0,53,0,13,21,562,1000,52,1,52,1,52,1,52,1
0_0_0_10_14_32,-26.0,53,0,14,22,478,1000,119,1,119,1,119,1,119,1
0_0_0_10_14_32,-26.0,53,0,15,23,267,1000,226,1,866,1,226,1,226,1
0_0_0_10_14_32,-26.0,53,0,16,24,917,1000,165,1,165,1,165,1,165,1
0_0_0_10_14_32,-26.0,53,0,17,25,656,1000,594,1,594,1,594,1,594,1
0_0_0_10_14_32,-26.0,53,0,18,26,889,1000,44,1,44,1,44,1,44,1
0_0_0_10_14_32,-26.0,53,0,19,27,510,1000,939,1,939,1,939,1,939,1
0_0_0_10_14_32,-26.0,53,0,20,28,860,1000,313,1,313,1,313,1,313,1
0_0_0_10_14_32,-26.0,53,0,21,29,553,1000,753,1,753,1,753,1,753,1
0_0_0_10_14_32,-26.0,53,0,22,30,629,1002,522,1,522,1,522,1,522,1
0_0_0_10_14_32,-26.0,53,0,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,53,0,24,32,874,1000,1005,1,1005,1,1005,1,155,1
0_0_0_10_14_32,-26.0,53,0,25,33,720,1000,105,1,105,1,105,1,105,1
0_0_0_10_14_32,-26.0,53,0,26,34,314,1000,243,1,243,1,243,1,243,1
0_0_0_10_14_32,-26.0,53,0,27,35,602,1000,971,1,372,1,971,1,220,1
0_0_0_10_14_32,-26.0,53,0,28,36,7,1000,464,1,464,1,464,1,464,1
0_0_0_10_14_32,-26.0,53,0,29,37,610,1000,156,1,156,1,156,1,156,1
0_0_0_10_14_32,-26.0,53,0,30,38,826,1000,355,1,355,1,355,1,590,1
0_0_0_10_14_32,-26.0,53,0,31,39,928,1000,429,1,429,1,429,1,429,1
0_0_0_10_14_32,-26.0,53,0,32,40,761,1000,139,1,139,1,139,1,139,1
0_0_0_10_14_32,-26.0,53,0,33,41,590,1000,226,1,226,1,226,1,226,1
0_0_0_10_14_32,-26.0,53,0,34,42,936,1000,720,1,720,1,720,1,720,1
0_0_0_10_14_32,-26.0,53,2,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,53,2,1,9,826,1001,94,1,94,1,94,1,627,1
0_0_0_10_14_32,-26.0,53,2,2,10,922,1000,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,53,2,3,11,718,1000,774,1,774,1,774,1,774,1
0_0_0_10_14_32,-26.0,53,2,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,53,2,5,13,468,1000,63,1,63,1,63,1,63,1
0_0_0_10_14_32,-26.0,53,2,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,53,2,7,15,713,1000,275,1,275,1,275,1,275,1
0_0_0_10_14_32,-26.0,53,2,8,16,865,1000,276,1,276,1,276,1,276,1
0_0_0_10_14_32,-26.0,53,2,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,53,2,10,18,765,1000,159,1,159,1,159,1,159,1
0_0_0_10_14_32,-26.0,53,2,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,53,2,12,20,597,1000,302,1,302,1,302,1,302,1
0_0_0_10_14_32,-26.0,53,2,13,21,562,1000,664,1,664,1,664,1,664,1
0_0_0_10_14_32,-26.0,53,2,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,53,2,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,53,2,16,24,917,1000,744,1,744,1,744,1,744,1
0_0_0_10_14_32,-26.0,53,2,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,53,2,18,26,889,1000,583,1,583,1,583,1,583,1
0_0_0_10_14_32,-26.0,53,2,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,53,2,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,53,2,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,53,2,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,53,2,23,31,759,1000,174,1,174,1,174,1,174,1
0_0_0_10_14_32,-26.0,53,2,24,32,874,1000,928,1,928,1,928,1,928,1
0_0_0_10_14_32,-26.0,53,2,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,53,2,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,53,2,27,35,602,1004,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,53,2,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,53,2,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,53,2,30,38,775,1000,775,0,775,0,775,0,775,0
0_0_0_10_14_32,-26.0,53,2,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,53,2,32,40,768,1000,185,1,185,1,185,1,185,1
0_0_0_10_14_32,-26.0,53,2,33,41,581,1000,581,0,581,0,581,0,581,0
0_0_0_10_14_32,-26.0,53,2,34,42,93,1000,563,1,563,1,563,1,563,1
0_0_0_10_14_32,-26.0,53,3,0,8,222,1000,166,1,166,1,166,1,166,1
0_0_0_10_14_32,-26.0,53,3,1,9,711,1000,472,1,472,1,472,1,472,1
0_0_0_10_14_32,-26.0,53,3,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,53,3,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,53,3,4,12,107,1002,44,1,44,1,44,1,44,1
0_0_0_10_14_32,-26.0,53,3,5,13,468,1000,468,0,468,0,468,0,468,0
