dataset,target_snr_db,packet_index,frame_index,event_index,symbol_count,gt_compared_symbols,center_symbol_ser,multi_symbol_ser,selected_symbol_ser,locked_count,locked_ratio,false_locked_gt_bins,selector_line_anchors,selector_line_slope_pi,selector_line_r2,selector_line_rmse_pi,center_argmax_line_anchors,center_argmax_line_slope_pi,center_argmax_line_r2,center_argmax_line_rmse_pi,header_line_anchors,header_line_slope_pi,header_line_r2,header_line_rmse_pi,clean_header_line_anchors,clean_header_line_slope_pi,clean_header_line_r2,clean_header_line_rmse_pi,gt_noisy_payload_line_anchors,gt_noisy_payload_line_slope_pi,gt_noisy_payload_line_r2,gt_noisy_payload_line_rmse_pi,gt_clean_payload_line_anchors,gt_clean_payload_line_slope_pi,gt_clean_payload_line_r2,gt_clean_payload_line_rmse_pi,selector_vs_gt_noisy_resid_mean_abs_pi,selector_vs_gt_noisy_resid_std_pi,selector_vs_gt_noisy_resid_ptp_pi,center_argmax_vs_gt_noisy_resid_mean_abs_pi,center_argmax_vs_gt_noisy_resid_std_pi,center_argmax_vs_gt_noisy_resid_ptp_pi,header_vs_gt_noisy_resid_mean_abs_pi,header_vs_gt_noisy_resid_std_pi,header_vs_gt_noisy_resid_ptp_pi,selector_vs_gt_clean_resid_mean_abs_pi,selector_vs_gt_clean_resid_std_pi,selector_vs_gt_clean_resid_ptp_pi,clean_header_vs_gt_clean_resid_mean_abs_pi,clean_header_vs_gt_clean_resid_std_pi,clean_header_vs_gt_clean_resid_ptp_pi,selector_slope_minus_gt_noisy_pi,header_slope_minus_gt_noisy_pi,gt_noisy_slope_minus_clean_pi
0_0_0_10_14_32,-26.0,5,4,5,35,35,0.8571428571428571,0.7428571428571429,0.5142857142857142,3,0.08571428571428572,0,26,-0.08153021521913226,0.864488017510838,0.3268389088435199,35,-0.03887670418289851,0.1730764400863305,0.8582290914588676,8,0.4660377758111237,0.9229731985205666,0.3084801047461296,8,-0.08701358478534935,0.11455725827958718,0.5542882194018097,35,-0.18525808178885192,0.8868557543701031,0.6682931202096136,35,-0.16507261747332871,0.6278193095303979,1.2836147761182377,0.4467310890436512,0.521227253015848,1.863652309275077,0.4486751516669305,0.5363590481330491,1.8481136009289618,0.5142226224958304,0.5700133076964549,1.9388836036516375,0.5099587677129256,0.5638339629057157,1.8374161483770066,0.5129640936773772,0.5774800063150558,1.9486570810507233,0.10372786656971966,0.6512958575999757,-0.020185464315523205
0_0_0_10_14_32,-26.0,6,5,6,35,35,0.9142857142857143,0.7428571428571429,0.4857142857142857,2,0.05714285714285714,0,26,-0.10211986155500002,0.9138909552780723,0.31153116656476054,35,-0.10061144045728182,0.5450193776647265,0.9284059843708494,8,-0.11258903584804786,0.16462275321770026,0.5811284567300801,8,-0.08794058568236657,0.11588180650544766,0.5565658314985107,35,-0.03346308224504409,0.11870019309255464,0.9208781140296345,35,-0.16540601964206458,0.640106426888224,1.2525998301555892,0.4680173057895473,0.5534352873485793,1.9827856717919596,0.47907820535420753,0.5391168949118664,1.7402077857374756,0.4871744167635185,0.5707824319298541,1.881013273943658,0.4823711607363092,0.5527367914760009,1.8959336693249944,0.5038968126148209,0.5668103819992535,1.9073177964447061,-0.06865677930995594,-0.07912595360300377,0.1319429373970205
0_0_0_10_14_32,-26.0,7,6,7,35,35,0.8857142857142857,0.7142857142857143,0.4857142857142857,3,0.08571428571428572,0,26,0.1788202253124497,0.9218500505105092,0.5514215163701991,35,0.055935898425428926,0.3569844901434527,0.7581877341440202,8,-0.12424270283775102,0.23956057744047077,0.5071952509736702,8,-0.09447219471686058,0.13019524761047818,0.559495990471488,35,0.07382792325800508,0.3821543543536897,0.9480720140838927,35,-0.16601119345063148,0.6381191055704752,1.2626105424004441,0.43798147090111034,0.5143437586800156,1.8044615088414226,0.5128181827939322,0.5955463176893698,1.9673226239087087,0.44911767334357927,0.5194015975138321,1.9849935310167306,0.47049338228183324,0.5262710557427331,1.8239691857100524,0.5296097570928169,0.5872384702922668,1.9533835434260325,0.10499230205444463,-0.1980706260957561,0.23983911670863656
0_0_0_10_14_32,-27.0,0,0,0,35,35,1.0,1.0,1.0,0,0.0,0,26,-0.20453193256873706,0.902765550491105,0.6890890809290429,35,-0.2024811598829221,0.9177464289600279,0.61221044537887,8,-0.09385517483849354,0.2800457387228168,0.34480681720319967,8,-0.11275534258729235,0.9969247084331775,0.01434923503407645,35,-0.0004753402977938737,2.5057375637405066e-05,0.9590284409526167,35,-0.2372687543557299,0.9871807943891503,0.2730692792480019,0.46468536295984836,0.5586765610373182,1.9235221893703058,0.5271317729106781,0.5958082911767157,1.857452250164811,0.384272479774177,0.4860617192364891,1.9260150324842902,0.3440812530366436,0.4070558295617641,1.860853699279145,0.4487497321896038,0.5337904471017514,1.9248336884235293,-0.2040565922709432,-0.09337983454069966,0.23679341405793602
0_0_0_10_14_32,-27.0,2,1,2,35,35,0.9142857142857143,0.8,0.6571428571428571,0,0.0,0,26,-0.08464944459468966,0.7573830807313207,0.47404207307903135,35,-0.10067293456912005,0.4530531029093128,1.1171483309187098,8,-0.011336071566347136,0.022258254245610898,0.17215068709728717,8,-0.05985786129198958,0.9967799307679804,0.007795317512165556,35,-0.14504037341642093,0.9497923229155154,0.3367904219350714,35,-0.14962997628782018,0.9823150189294246,0.2027662179025462,0.37880702320377063,0.46648377309143374,1.9498227878708823,0.6350788655286352,0.6606575983998011,1.9061338072593093,0.5699226638364426,0.6203129452265178,1.9197897394907246,0.33787819917495737,0.44494409006525815,1.8993295930714125,0.45892065818531147,0.536040032038793,1.916071249067258,0.06039092882173126,0.1337043018500738,0.0045896028713992565
0_0_0_10_14_32,-27.0,3,2,3,35,35,0.8857142857142857,0.8857142857142857,0.7142857142857143,0,0.0,0,26,-0.0847422258470469,0.7908060647277388,0.3734060234091527,35,0.23933498471485903,0.9530317323551322,0.5366051821394688,8,-0.09072669021755589,0.49003604024037395,0.21206570999066135,8,-0.09205834741826818,0.9976736265747319,0.010185639338924956,35,-0.2003509107349837,0.9836432038778371,0.260928627115639,35,-0.1986937345703063,0.9862433231286215,0.237000350717525,0.458233171078259,0.5297311128660296,1.88780324257713,0.5095737628281664,0.5757374021136257,1.808580403584516,0.5218269662872863,0.5693267291503419,1.8809505935113364,0.44935662854695213,0.5384509629798397,1.8954229665416427,0.4708736643278646,0.5423313877257936,1.896745559170682,0.11560868488793681,0.10962422051742782,-0.001657176164677393
0_0_0_10_14_32,-27.0,4,3,4,35,35,1.0,0.9428571428571428,0.7428571428571429,0,0.0,0,26,-0.10563667186620834,0.7478075525728338,0.533785608258589,35,-0.17232099933058684,0.8536301283302345,0.720658094503139,8,-0.07881666543692124,0.49925100735819017,0.1808623942789959,8,-0.08313130393341613,0.9980310107593823,0.008460458466900392,35,-0.18888045312380264,0.9703615554370543,0.33338650390982555,35,-0.188189130928297,0.9859003887032822,0.22729070390903863,0.5826300641627995,0.5829777361394511,1.6840940713921129,0.42472511470474944,0.37278840982313155,1.674539582641222,0.44513780464666264,0.5101967688049706,1.8212581182186498,0.6186816302466361,0.6623296512121739,1.979673999392949,0.47320828764935413,0.5539581519233322,1.9030135995868624,0.0832437812575943,0.1100637876868814,-0.0006913221955056337
0_0_0_10_14_32,-27.0,5,4,5,35,35,0.9142857142857143,0.7428571428571429,0.7142857142857143,2,0.05714285714285714,0,26,0.038423542864565376,0.28032179012873226,0.6165843028695283,35,-0.03771060731828579,0.17220438426661677,0.8350319088083957,8,0.46560128071730345,0.9221903228180548,0.30988484996244386,8,-0.08701358478534935,0.11455725827958718,0.5542882194018097,35,-0.18595946487708936,0.8893137239631664,0.6625791486339174,35,-0.16507261747332871,0.6278193095303979,1.2836147761182377,0.5536901818586213,0.6149236845859277,1.9596008551901736,0.44061223930839744,0.5335370267452246,1.855287020433522,0.5079765919362904,0.5730539388761274,1.8948351871652755,0.5326455114962961,0.616668850758332,1.9338920736892715,0.5129640936773772,0.5774800063150558,1.9486570810507233,0.22438300774165473,0.6515607455943928,-0.02088684740376065
0_0_0_10_14_32,-27.0,6,5,6,35,35,0.9428571428571428,0.8,0.6285714285714286,1,0.02857142857142857,0,26,-0.03338818753029577,0.3069909065429295,0.5453429456551161,35,-0.09977321891580676,0.5454885409189345,0.9198005656411705,8,-0.11632571118487019,0.17078070293473557,0.5873144278543304,8,-0.08794058568236657,0.11588180650544766,0.5565658314985107,35,-0.006617848748982855,0.004283740975819961,1.0189975061219758,35,-0.16540601964206458,0.640106426888224,1.2525998301555892,0.502282701678546,0.5661472672945533,1.8951993645073897,0.477465804961342,0.5376402519712357,1.7313286568735295,0.4953194518942336,0.569178132240454,1.8536230665482518,0.4670489503982486,0.5421985599905824,1.9745871844673832,0.5038968126148209,0.5668103819992535,1.9073177964447061,-0.02677033878131292,-0.10970786243588733,0.15878817089308173
0_0_0_10_14_32,-27.0,7,6,7,35,35,0.9142857142857143,0.8571428571428571,0.6571428571428571,1,0.02857142857142857,0,26,0.11254436636461429,0.8389185346627663,0.5022414804578883,35,0.054750116385781464,0.3488536765490914,0.7554448707425384,8,-0.12748653923333442,0.25079710409780864,0.5048733519546944,8,-0.09447219471686058,0.13019524761047818,0.559495990471488,35,0.07474711372128785,0.3902102699675072,0.9437027455645229,35,-0.16601119345063148,0.6381191055704752,1.2626105424004441,0.42924853336646357,0.46536887166233953,1.8259674078863757,0.5083259506123151,0.5861306210465914,1.9624515434186764,0.4356497931653716,0.4959392082276644,1.7883267074373064,0.48027488390572476,0.5109942911011401,1.797418509346912,0.5296097570928169,0.5872384702922668,1.9533835434260325,0.03779725264332644,-0.20223365295462226,0.24075830717191932
