scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,gls8_direct_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
two_interferers,-64.0,0,39,23,662,662,663,663,662,662,0.11304650461548946,1.2675391646614607,1
two_interferers,-64.0,0,40,87,543,543,543,543,543,543,0.97969404306014,1.2817362243558705,0
two_interferers,-64.0,0,41,249,686,686,686,686,686,686,0.9589560580999805,1.2945609327960632,0
two_interferers,-64.0,0,42,114,286,286,286,286,286,286,1.0337116060567992,1.2902861931386382,0
two_interferers,-64.0,0,43,105,130,130,130,130,21,130,0.6792096279682857,1.2902683735909193,0
two_interferers,-64.0,0,44,116,130,130,130,130,130,130,2.1644751891462746,1.3008737904570087,0
two_interferers,-64.0,0,45,869,861,861,861,861,861,861,4.509836690099341,1.284161615636459,0
two_interferers,-64.0,0,46,246,243,243,243,243,243,243,3.103338588906415,1.28311602234556,0
two_interferers,-64.0,0,47,673,985,985,985,985,985,985,4.40840678725598,1.2838067578772592,0
two_interferers,-64.0,0,48,265,710,710,710,963,963,963,0.2381594992871422,1.2898943201054363,1
two_interferers,-64.0,0,49,104,710,710,710,710,710,710,1.1527895944224347,1.2690560932855706,0
two_interferers,-64.0,1,0,165,492,492,492,492,492,492,1.424207002369222,1.2826070796542133,0
two_interferers,-64.0,1,1,738,800,800,800,800,800,800,1.0297750381681796,1.2759914765071567,0
two_interferers,-64.0,1,2,921,823,823,823,823,823,823,1.4616646904151027,1.2732199569237688,0
two_interferers,-64.0,1,3,319,640,640,640,640,640,640,2.5296842727401603,1.2710221586265826,0
two_interferers,-64.0,1,4,205,717,717,717,717,717,717,1.796486779541294,1.2963035544672021,0
two_interferers,-64.0,1,5,137,97,97,97,97,97,97,1.1633308982523185,1.2687693586746303,0
two_interferers,-64.0,1,6,974,201,201,201,201,201,201,1.0747185071802192,1.2876462419478378,0
two_interferers,-64.0,1,7,951,202,202,202,202,202,202,2.004586397909918,1.2802727409338766,0
two_interferers,-64.0,1,8,939,487,487,487,487,487,487,1.0221516032364806,1.2849067150557156,0
two_interferers,-64.0,1,9,967,567,567,567,567,567,567,1.7472704622268087,1.2790720645417466,0
two_interferers,-64.0,1,10,372,174,173,173,174,173,173,0.22282811722468743,1.2735172996424027,1
two_interferers,-64.0,1,11,43,789,789,789,789,789,789,4.7726701245774725,1.286851688876586,0
two_interferers,-64.0,1,12,829,475,475,475,475,475,475,0.525607056420599,1.2666739075877242,0
two_interferers,-64.0,1,13,857,161,161,161,161,161,161,0.8013776246409172,1.2782186657384949,0
two_interferers,-64.0,1,14,888,453,453,453,453,453,453,0.48460626328956014,1.262618671681145,1
two_interferers,-64.0,1,15,480,721,721,721,721,721,721,1.0436610949573255,1.2690467184695524,0
two_interferers,-64.0,1,16,843,455,455,455,455,304,455,0.8712758120087404,1.292614431212445,0
two_interferers,-64.0,1,17,796,456,456,456,456,456,456,3.1743754711948435,1.2619862828154933,0
two_interferers,-64.0,1,18,658,332,332,332,332,332,332,3.0570215088388126,1.2732960933097206,0
two_interferers,-64.0,1,19,361,167,167,167,167,167,167,1.6085176225238298,1.2952151433740957,0
two_interferers,-64.0,1,20,699,106,106,106,106,106,106,2.520395182011683,1.2786883832960692,0
two_interferers,-64.0,1,21,115,115,115,115,115,115,115,0.9781708280338596,1.2748149956195487,0
two_interferers,-64.0,1,22,235,811,811,811,811,811,811,0.5815026618381949,1.2660058116072503,0
two_interferers,-64.0,1,23,888,681,681,681,681,681,681,1.0776605059540048,1.276921366708661,0
two_interferers,-64.0,1,24,849,769,769,769,769,769,769,1.2347711738240168,1.2775174173827777,0
two_interferers,-64.0,1,25,221,769,769,769,769,769,769,2.920660506192741,1.2677003761829435,0
two_interferers,-64.0,1,26,703,1003,1003,1003,1003,1003,1003,2.657867486209738,1.279626341018097,0
two_interferers,-64.0,1,27,601,376,376,376,376,376,376,1.815241264287585,1.2924043491731945,0
two_interferers,-64.0,1,28,20,900,900,900,900,900,900,1.3080666309513913,1.282871468556783,0
two_interferers,-64.0,1,29,12,474,474,474,474,474,474,2.35030956301483,1.2751774935293445,0
two_interferers,-64.0,1,30,467,261,261,261,261,261,261,1.56061802116065,1.2716688590355918,0
two_interferers,-64.0,1,31,410,419,419,419,419,419,419,2.5316813006161536,1.2811550327975765,0
two_interferers,-64.0,1,32,199,634,634,634,634,634,634,0.18031156510976154,1.2859134177163876,1
two_interferers,-64.0,1,33,1020,480,480,480,480,480,480,1.7809199435011969,1.2670856485925728,0
two_interferers,-64.0,1,34,142,547,547,547,547,547,547,0.6539273438968797,1.259106054368557,0
two_interferers,-64.0,1,35,619,546,546,546,546,546,546,1.6322112578916772,1.2606969919340918,0
two_interferers,-64.0,1,36,426,168,168,168,168,168,168,2.6498525598467166,1.2699209809173642,0
two_interferers,-64.0,1,37,84,138,138,138,138,138,138,0.5657322162495239,1.2693583070547596,0
two_interferers,-64.0,1,38,829,10,10,10,10,10,10,0.6419711755034868,1.2791017781209415,0
two_interferers,-64.0,1,39,361,902,902,902,902,902,902,2.3046190741177286,1.272407178660997,0
two_interferers,-64.0,1,40,574,407,407,407,407,407,407,2.396975122299671,1.2918067677508542,0
two_interferers,-64.0,1,41,736,15,15,15,15,15,15,0.7662695978794197,1.272584627243087,0
two_interferers,-64.0,1,42,520,183,183,183,183,183,183,3.9884122892611535,1.2789203897325587,0
two_interferers,-64.0,1,43,973,717,717,717,717,717,717,0.988068784807325,1.2989427116901329,0
two_interferers,-64.0,1,44,555,414,414,414,414,414,414,1.8712012299416216,1.2800447335397918,0
two_interferers,-64.0,1,45,437,6,6,6,6,6,6,2.0279564112171315,1.2851960241241203,0
two_interferers,-64.0,1,46,981,19,19,19,19,19,19,0.6207540162902372,1.2852980823885054,0
two_interferers,-64.0,1,47,132,539,539,539,539,539,539,2.1146627513868115,1.2616080587674756,0
two_interferers,-64.0,1,48,799,1021,743,743,743,1021,1021,0.036146267053395235,1.2899374083828836,1
two_interferers,-64.0,1,49,1010,1020,1020,1020,1020,1020,1020,2.087703126041359,1.2723888373039238,0
