dataset,target_snr_db,noise_seed,error_category,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_in_candidates,selected_in_candidates,hard_anchor,high_confidence
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,3,29,610,203,609,202,0.7037462819258025,0.6815784381220673,0.022167843803735154,0.405625675873015,0.377223403932053,0.6505485843486817,0.6049965917049429,0.31526808114395,-0.0625,-0.03125,-0.03125,0.04590701842209366,-0.10840701842209366,-0.07715701842209366,0.03125,0.047020342213901396,0.025012076373972878,0.022008265839928518,0.9513782343340987,0.9189713704376035,0.032406863896495275,0.109375,0.015625,0.09375,0.21875,0.03125,0.1875,6,8,447,0.4765980572973852,10.791384585865217,0.9327678891520595,28,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,3,30,778,355,777,354,0.8154340857870537,0.6741821576896381,0.1412519280974156,0.3561561885519815,0.2891186591846804,0.8243427102455745,0.669180732374333,0.9056437388567735,0.09375,-0.03125,0.125,0.039697221787018955,0.054052778212981045,-0.07094722178701895,-0.01689444357403791,0.262444417106815,0.029541764386216852,0.23290265272059812,0.9175964580899441,0.7796523789472114,0.13794407914273266,0.15625,0.015625,0.140625,0.3125,0.03125,0.28125,6,17,708,0.6131034725624299,9.080907839146104,0.9346259846387082,28,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,5,8,865,476,864,475,0.9287172289885584,0.8284774417584524,0.10023978723010596,0.6278549736257197,0.5490669500238852,1.0,0.8745123843698305,0.5823403589897467,0.09375,-0.0625,0.15625,0.01763243576397233,0.07611756423602767,-0.08013243576397233,-0.004014871527944663,0.3908506843191742,0.030817038256532973,0.3600336460626412,0.9615479649936745,0.8625872280711926,0.09896073692248186,0.046875,0.140625,-0.09375,0.03125,0.28125,-0.25,1,3,476,0.5213660938012676,10.567474844290556,0.9585113908811642,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,5,10,765,13,764,12,0.8010016731553458,0.6354419405665619,0.16555973258878387,0.5860358008567488,0.3247827898851483,1.0,0.5542029845452028,2.5633113974465243,0.21875,0.03125,0.1875,0.005203142670529348,0.21354685732947065,0.026046857329470652,0.1875,0.2999071342723589,0.022220297431422634,0.27768683684093626,0.8581777237022364,0.9688184789362455,-0.11064075523400907,0.1875,0.09375,0.09375,0.375,0.0,0.375,1,10,13,1.1510213230719233,10.656833606164646,0.8707148654345496,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,non_e1_gt_not_in_candidates,5,13,562,780,561,779,0.7852591303859975,,,0.7335675919831033,0.3252634862829531,1.0,,3.5320482394433035,0.0625,-0.03125,0.09375,-0.013440796969635127,0.07594079696963507,-0.017809203030364873,0.0581315939392702,0.12912831547460263,0.08228749557106518,0.046840819903537445,0.8838379362915917,0.7701548165998824,0.1136831196917093,0.0625,0.125,-0.0625,0.0625,0.25,-0.1875,1,0,780,1.745939851511618,11.768959132852475,0.9004508932643149,4,0,1,0,1
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,5,25,720,208,719,207,0.7290310792547104,0.6333052490307577,0.09572583022395276,0.3956305876787525,0.31291418075853983,0.7103657382749307,0.5618461260425266,1.0186461604474133,0.21875,-0.0625,0.28125,-0.08801655553029286,0.30676655553029286,0.02551655553029286,0.28125,1.55287386859341,0.14039410446702277,1.4124797641263873,0.9316867802878566,0.8377428114880128,0.09394396879984379,0.34375,0.15625,0.1875,0.3125,0.125,0.1875,5,12,392,0.6355326205188851,10.546425594202608,0.9577976547813685,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,5,30,823,770,822,769,0.8329731109226018,0.7149234105143019,0.11804970040829998,0.5478421024827753,0.3828040325493163,0.9551945834757506,0.6674411053233688,1.5567890128833228,-0.09375,-0.1875,0.09375,-0.11908978826390021,0.025339788263900154,-0.06841021173609979,-0.04307042347219964,0.2049236756862644,1.002905919017746,-0.7979822433314816,0.8809862676857517,0.9747316288183573,-0.09374536113260556,0.078125,0.140625,-0.0625,0.15625,0.28125,-0.125,2,8,236,0.19908148917032592,10.559817628395827,0.9493053859924084,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,5,31,913,303,912,302,0.8460739293872085,0.7458441554541632,0.10022977393304533,0.5681404498466378,0.4948903235661106,0.8750931776522008,0.7622677560728103,0.5994674853322572,-0.03125,-0.09375,0.0625,-0.1253044348106217,0.0940544348106217,0.0315544348106217,0.0625,0.039614872130849646,0.042827792053511005,-0.0032129199226613586,0.9038973170766335,0.7957997942435476,0.10809752283308582,0.0625,0.109375,-0.046875,0.0,0.03125,-0.03125,2,4,388,0.5794570196542969,11.352279319439571,0.951974153368357,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,non_e1_gt_not_in_candidates,8,28,7,80,6,79,0.8302190747696278,,,0.6993682065118634,0.38604144249447714,1.0,,2.580719555138403,0.03125,-0.40625,0.4375,-0.03542772574407227,0.06667772574407227,-0.37082227425592773,-0.30414454851185546,0.012792018647307018,0.5235555529381063,-0.5107635342907992,0.9791709319965098,0.9820654110789518,-0.002894479082442003,0.078125,0.421875,-0.34375,0.03125,0.15625,-0.125,1,0,80,1.668492540995399,11.661585703619934,0.9806761723235897,4,0,1,0,1
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,4,86,178,85,177,0.8931719956679588,0.7847201059299951,0.10845188973796371,0.5901420157550241,0.4504625231012973,1.0,0.7633120690872659,1.1729787072915523,-0.03125,-0.21875,0.1875,0.03615645928362243,-0.06740645928362243,-0.25490645928362243,-0.1875,0.05338523600089351,0.8692791298061642,-0.8158938938052707,0.9883069342949717,0.9799625276128384,0.00834440668213332,0.046875,0.234375,-0.1875,0.09375,0.46875,-0.375,1,2,178,1.1729787072915523,10.393395535637751,0.9897218014033454,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,8,865,880,864,879,0.8405184995716397,0.690496361671548,0.15002213790009167,0.48305672230350183,0.3392215169884025,0.9181139616943491,0.6447359005150345,1.5351473823515092,0.125,0.0625,0.0625,0.011150725558309649,0.11384927444169035,0.05134927444169035,0.0625,0.4693601508926482,0.044064311565839634,0.4252958393268086,0.965956379318759,0.8970017062948891,0.06895467302386993,0.09375,0.0625,0.03125,0.1875,0.0625,0.125,2,13,576,0.37103408272395605,9.863630503981579,0.996135092675344,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,9,492,464,491,463,0.8598611900774157,0.7898545884611478,0.07000660161626793,0.41277674117372953,0.34022747993914493,1.0,0.8242409176730962,0.8394582965789257,-0.03125,-0.03125,0.0,0.00489929212698148,-0.03614929212698148,-0.03614929212698148,0.0,0.0818397281409222,0.05282545914495752,0.02901426899596468,0.827627221733491,0.7845436205570908,0.0430836011764002,0.09375,0.0625,0.03125,0.1875,0.125,0.0625,1,8,464,0.19290283078629678,9.217986129870493,0.7907479019157234,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,24,874,798,873,797,0.8874915108009981,0.7444468918188154,0.14304461898218268,0.5306781333746393,0.39460160950001466,1.0,0.7435799304386269,1.2867234054804553,-0.0625,-0.1875,0.125,-0.08887220934294143,0.02637220934294149,-0.09862779065705857,-0.07225558131411708,0.10298422130628299,1.2882673224057175,-1.1852831010994345,0.7863333190792,0.8829925232593648,-0.09665920418016483,0.15625,0.28125,-0.125,0.3125,0.4375,-0.125,1,5,798,0.10218010877194102,10.064487593669167,0.7934127843432845,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,28,7,872,6,871,0.9194038536048055,0.6699396817890437,0.24946417181576175,0.4595598266698744,0.29539070177424165,0.9818817094656344,0.6311228927908348,1.91945236374381,-0.09375,-0.21875,0.125,-0.11387794306825422,0.02012794306825416,-0.10487205693174578,-0.08474411386349162,0.18314439083757336,0.524311533984325,-0.34116714314675156,0.8926559026222249,0.7606873819710498,0.13196852065117515,0.078125,0.203125,-0.125,0.15625,0.40625,-0.25,2,25,372,0.07940829953116757,9.75772571707697,0.9578430667824587,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,30,794,833,793,832,0.8899621645467778,0.7646739081966318,0.12528825635014595,0.5135182948458272,0.3936428525682665,1.0,0.7665605228075647,1.1545355028946382,0.03125,-0.0625,0.09375,-0.1263808099309106,0.1576308099309106,0.06388080993091061,0.09375,0.010306165263451938,0.11993998918931759,-0.10963382392586565,0.8844553853941436,0.8672184506241328,0.01723693477001076,0.140625,0.125,0.015625,0.09375,0.25,-0.15625,1,6,833,0.43391216304829944,9.810612301750734,0.8916509726605135,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,9,31,905,743,904,742,0.9367701379847765,0.7559366776884001,0.18083346029637637,0.6175219832623533,0.45537737456715277,1.0,0.7374269854514416,1.3228097383837036,0.21875,0.1875,0.03125,0.11736775663776122,0.10138224336223878,0.07013224336223878,0.03125,2.024020224229976,0.8077506101391795,1.2162696140907965,0.8959633543972789,0.8642377789526996,0.031725575444579324,0.125,0.140625,-0.015625,0.25,0.28125,-0.03125,1,7,743,0.18582119818413761,10.741523300341457,0.9200731892141085,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,10,0,803,383,802,382,0.8870828485753247,0.8064742812154395,0.0806085673598852,0.6417982890363874,0.5805245010887781,1.0,0.904527966193853,0.435780010806628,-0.03125,-0.125,0.09375,-0.026457297589976447,-0.004792702410023553,-0.09854270241002355,-0.09375,0.03525795151146532,0.45710187034627137,-0.42184391883480604,0.9843340924423744,0.9065629888436421,0.0777711035987323,0.0625,0.03125,0.03125,nan,nan,nan,1,2,383,0.435780010806628,10.914057973515028,0.9817734736258938,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,10,16,917,895,916,894,0.9230545059296817,0.8309271942378503,0.09212731169183141,0.536555750525114,0.4428795996624366,1.0,0.8254120829550353,0.8332917790797525,-0.25,0.3125,0.4375,-0.12667965551752325,-0.12332034448247675,0.43917965551752325,-0.3158593110350465,0.9231990161890831,1.0050529249904898,-0.08185390880140675,0.940500611968427,0.9282584420142811,0.012242169954145954,0.328125,0.234375,0.09375,0.34375,0.46875,-0.125,1,2,895,0.8332917790797525,10.563919413131204,0.9600602685214747,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,10,28,7,83,6,82,0.8329648909453347,0.7693517815069806,0.06361310943835408,0.4406740438486487,0.40051276656130597,0.8363358562966252,0.7601155372219396,0.4150110686194076,-0.03125,0.28125,-0.3125,0.04815357603681669,-0.07940357603681669,0.2330964239631833,-0.15369284792636662,0.009562696307636814,0.2609129373899838,-0.25135024108234694,0.9493696913620905,0.8586626846045166,0.09070700675757393,0.046875,0.265625,-0.21875,0.09375,0.46875,-0.375,3,5,3,0.685073105755441,10.298277997938483,0.9402162155268573,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,10,31,904,26,903,25,0.8782483192604673,0.8187588353484985,0.05948948391196884,0.45915520436233237,0.37678006147103815,1.0,0.820594121315263,0.8587159861634862,-0.28125,-0.125,-0.15625,0.02936188392540162,-0.3106118839254016,-0.15436188392540162,0.15625,0.8066313349940426,0.48473544754854203,0.3218958874455006,0.9837559462643005,0.924229928258553,0.05952601800574753,0.25,0.09375,0.15625,0.5,0.1875,0.3125,1,2,26,0.8587159861634862,9.735356026087526,0.9460240051719055,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,11,12,597,889,596,888,0.7948339513860126,0.6463167715699283,0.14851717981608437,0.5499575303634288,0.43122148285320705,1.0,0.7840996059609234,1.0562876439276068,-0.09375,-0.09375,0.0,-0.03283311357765634,-0.06091688642234366,-0.06091688642234366,0.0,0.20557474395595154,0.41948833602775265,-0.2139135920718011,0.956666264513625,0.9309364237785869,0.025729840735038145,0.21875,0.21875,0.0,0.4375,0.4375,0.0,1,5,889,0.3643592925156575,10.065362615453601,0.965559675906751,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,11,23,759,927,758,926,0.7799185448804743,0.6603491382049009,0.11956940667557336,0.8228131481516563,0.4923716419961153,1.0,0.5984003088698384,2.230081909784349,-0.03125,-0.03125,0.0,-0.10015006903204932,0.06890006903204937,0.06890006903204937,0.0,0.033311914849464025,0.012825860060461903,0.020486054789002124,0.8586832854616229,0.9790253748639719,-0.12034208940234903,0.21875,0.21875,0.0,0.4375,0.4375,0.0,1,2,927,2.230081909784349,11.860868029779162,0.8635951993901675,4,1,1,0,1
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,12,0,803,127,802,126,0.7883885076290096,0.708923594781723,0.07946491284728663,0.8723544697234189,0.7651923910112259,1.0,0.8771576435595397,0.5692234782499055,0.0,0.125,-0.125,0.04732270933475902,-0.04732270933475902,0.07767729066524098,-0.030354581330481967,0.0,0.35839482643058773,-0.35839482643058773,0.9225900605449286,0.942992194335228,-0.020402133790299315,0.03125,0.09375,-0.0625,nan,nan,nan,1,2,127,0.5692234782499055,11.734381530101565,0.9225900508600641,40,1,1,0,0
0_0_0_10_14_16,-26.0,44,non_e1_gt_not_in_candidates,1,3,718,136,717,135,0.7977743307295526,,,0.8266048862157191,0.458581137392148,1.0,,2.5588178102367376,0.0625,-0.125,0.1875,-0.11104267750979357,0.17354267750979357,-0.013957322490206425,0.15958535501958715,0.06027189072158205,0.5628357354383173,-0.5025638447167353,0.9896959257054554,0.8092636462169981,0.1804322794884573,0.1875,0.1875,0.0,0.3125,0.0625,0.25,1,0,136,1.5667643321174842,10.054397080111645,0.9851622048636842,4,0,1,0,1
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,5,468,941,467,940,0.8610847536462358,0.6632913849975568,0.19779336864867902,0.8166039798564704,0.49512801666060113,1.0,0.6063257452500131,2.1729399075788622,-0.03125,-0.15625,0.125,-0.12356531454978648,0.09231531454978648,-0.032684685450213524,0.05963062909957295,0.04846662925517962,0.9275925724579246,-0.879125943202745,0.9392888455823272,0.8600318642411772,0.07925698134115,0.125,0.125,0.0,0.25,0.0,0.25,1,10,941,0.44394791376899845,9.85291003681822,0.9430307814623394,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,7,713,929,712,928,0.9194309391447365,0.7857616551983955,0.13366928394634103,0.8524950487192342,0.7400253386539504,0.9812616985879546,0.8518037986222476,0.6144527495685715,0.0,-0.09375,0.09375,0.11391204841022062,-0.11391204841022062,-0.20766204841022062,-0.09375,0.0,0.34420754528831204,-0.34420754528831204,0.8791509237280357,0.9458535697422499,-0.06670264601421416,0.0625,0.09375,-0.03125,0.125,0.1875,-0.0625,2,5,552,0.08215152563216818,10.248762115973939,0.9705298148717282,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,non_e1_gt_not_in_candidates,1,8,865,374,864,373,0.7972835531454315,,,1.0537974273038486,0.4716754136035348,1.0,,3.4911389502471994,-0.09375,0.03125,-0.125,0.10765072989022417,-0.20140072989022417,-0.07640072989022417,0.125,0.22006155713279946,0.003722543059260423,0.21633901407353903,0.9530913499262071,0.5681963007244524,0.38489504920175477,0.09375,0.078125,0.015625,0.1875,0.15625,0.03125,1,0,374,0.7556255131389604,11.453239278927454,0.9813355163783569,16,0,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,10,765,221,764,220,0.8461612002369328,0.6824303371816377,0.16373086305529505,0.8998301884807667,0.5596938944704597,0.9712658675900298,0.6041268485507285,2.0620998991019728,-0.125,-0.03125,-0.09375,0.09512809285023127,-0.22012809285023127,-0.12637809285023127,0.09375,0.573916727211224,0.014017880428464956,0.559898846782759,0.8444485367801389,0.9569702853625222,-0.11252174858238329,0.1875,0.109375,0.078125,0.375,0.15625,0.21875,2,8,634,0.12661873055379572,10.84729247888066,0.9935268322428128,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,11,1023,663,1022,662,0.8544598094892815,0.74515939080011,0.10930041868917151,0.7541164508161415,0.5580029133161588,1.0,0.7399426344727805,1.3080194850906912,0.125,-0.21875,0.34375,0.08886677433023482,0.03613322566976518,-0.3076167743302348,-0.27148354866046964,0.4851495476221802,0.12947399192123654,0.35567555570094367,0.9551444606222056,0.7724151034493426,0.18272935717286298,0.21875,0.234375,-0.015625,0.4375,0.46875,-0.03125,1,12,663,0.5572516991925311,9.511900670093333,0.9576466783697415,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,12,597,620,596,619,0.7802009062886287,0.5318328547193176,0.24836805156931108,1.237418499682974,0.7322031361435535,1.0,0.591718271814381,2.2788501982956246,-0.0625,0.0625,-0.125,0.08260545581023837,-0.14510545581023837,-0.02010545581023837,0.125,0.20621806670320914,0.07391397242572582,0.1323040942774833,0.8755234311705921,0.9863211914538396,-0.1107977602832475,0.21875,0.171875,0.046875,0.4375,0.21875,0.21875,1,2,620,2.2788501982956246,12.119574226863325,0.8680060419241913,4,1,1,0,1
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,13,562,645,561,644,0.9011116723917979,0.7346478597069038,0.16646381268489407,0.7314334989051794,0.5732575207118238,0.9462023433226219,0.7415815795102944,1.0582508564044275,0.1875,0.125,0.0625,0.07634413729024192,0.11115586270975808,0.04865586270975808,0.0625,0.7754573039535115,0.5343388866788031,0.2411184172747084,0.8721988287127102,0.9501969438106844,-0.07799811509797427,0.140625,0.046875,0.09375,0.28125,0.03125,0.25,2,7,342,0.2401598073173189,10.126116241863826,0.9494313169297788,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,non_e1_gt_not_in_candidates,1,15,267,990,266,989,0.7972295092751781,,,0.8895564024953764,0.20458848420837317,1.0,,6.382923051417192,-0.03125,0.375,-0.40625,0.06382150025024902,-0.09507150025024902,0.311178499749751,-0.21610699949950196,0.02093643275268986,0.4762760021562572,-0.45533956940356735,0.9796806353204641,0.6333207163382191,0.34635991898224505,0.1875,0.359375,-0.171875,0.375,0.28125,0.09375,1,0,990,0.38773147280443343,10.346299308018212,0.9815300618345209,16,0,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,16,917,42,916,41,0.7917322828263962,0.7105799403924002,0.08115234243399594,0.9083151287954685,0.809323645220136,1.0,0.8910163659757526,0.5011431887257073,0.15625,-0.125,0.28125,0.05756018173025257,0.09868981826974743,-0.18256018173025257,-0.08387036346050514,0.15062912638090553,0.14927992257349218,0.0013492038074133517,0.9639394606885373,0.8670446055324419,0.09689485515609542,0.15625,0.375,-0.21875,0.0625,0.25,-0.1875,1,2,42,0.5011431887257073,10.33953844781321,0.9448818855093082,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,non_e1_gt_not_in_candidates,1,17,656,723,655,722,0.7884284262770678,,,0.7796537663253709,0.27389073096861694,0.9892855676140087,,4.543244461314872,0.28125,0.125,0.15625,0.05129886321025612,0.22995113678974388,0.07370113678974388,0.15625,1.9586970042428054,0.47062924370575104,1.4880677605370543,0.9603507528800602,0.8540925268693905,0.1062582260106697,0.171875,0.15625,0.015625,0.34375,0.3125,0.03125,2,0,632,0.046783266663655815,9.769940966076264,0.8718380560473761,16,0,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,20,860,240,859,239,0.7912649149722762,0.6827398652903166,0.10852504968195964,0.7901331113003494,0.682458528826956,1.0,0.8637260216874223,0.6362399610791674,-0.09375,0.125,-0.21875,0.03251490765026688,-0.12626490765026688,0.09248509234973312,0.033779815300533755,0.4146025376181664,0.6083332722764861,-0.19373073465831975,0.9380394399456096,0.8224601528943799,0.11557928705122966,0.078125,0.140625,-0.0625,0.09375,0.28125,-0.1875,1,2,240,0.6362399610791674,10.052467771744283,0.941766099815175,16,1,1,0,0
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,21,553,171,552,170,0.79501867089413,0.5835091388355873,0.21150953205854273,1.4002460478884728,0.9400773908746487,1.0,0.671365859087591,1.7304074766778499,0.03125,0.09375,-0.0625,0.026253589130270427,0.004996410869729573,0.06749641086972957,-0.0625,0.017636595541994447,0.3470734490622517,-0.32943685352025726,0.9681186906992604,0.9795732756261387,-0.011454584926878342,0.078125,0.0625,0.015625,0.15625,0.0625,0.09375,1,2,171,1.7304074766778499,12.27129368228388,0.9667911392942005,4,1,1,0,1
0_0_0_10_14_16,-26.0,44,E1_gt_in_candidates_local_score_loss,1,23,759,162,758,161,0.773218969329305,0.7052177886115709,0.06800118071773409,1.1014900113651862,0.9669238446591066,1.0,0.8778326037298347,0.565882929863736,-0.03125,0.0625,-0.09375,0.013730952090277526,-0.044980952090277526,0.048769047909722474,-0.0037880958194449477,0.017845217002906866,0.19626291457741812,-0.17841769757451126,0.8220711630726376,0.894520077270122,-0.07244891419748434,0.09375,0.046875,0.046875,0.125,0.09375,0.03125,1,2,162,0.565882929863736,11.339068447760983,0.8214597955287001,16,1,1,0,0
