packet_index,payload_symbol_index,gt_bin,top1_bin,gt_in_stage1_top_l,gt_stage1_rank,gt_in_viterbi_candidates,gt_viterbi_rank,top1_margin_db,top1_peak_to_median_db,top1_coherence,multi_bin,multi_hit,multi_error_type,v3_bin,v3_hit,v3_error_type,phase_line_bin,phase_line_hit,phase_line_error_type,phase_dp_first_bin,phase_dp_first_hit,phase_dp_first_error_type,phase_dp_second_bin,phase_dp_second_hit,phase_dp_second_error_type,phase_dp_second_anchor_bin,phase_dp_second_anchor_hit,phase_dp_second_anchor_error_type,dataset,target_snr_db
5,11,1023,1023,1,1,1,1,3.638131813871315,8.903338364358714,0.9470263554578906,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-22.0
5,12,597,597,1,1,1,1,1.2418934300887017,7.255915110430067,0.9811424954828155,597,1,hit,597,1,hit,529,0,selectable_miss,597,1,hit,597,1,hit,597,1,hit,0_0_0_10_14_16,-22.0
5,13,562,562,1,1,1,1,2.2308458004632046,7.675370700887215,0.936403623412858,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-22.0
5,14,478,478,1,1,1,1,2.4449387914254186,9.125991638140803,0.9830136283420065,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-22.0
5,15,267,267,1,1,1,1,2.1200655419768317,7.310242819517341,0.9065912154758151,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-22.0
5,16,917,917,1,1,1,1,0.7755089373673321,5.539433184215488,0.9728216204263943,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-22.0
5,17,656,1,1,5,1,5,0.8550759881308645,5.809301924857727,0.36825332506169217,1,0,selectable_miss,812,0,selectable_miss,233,0,selectable_miss,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-22.0
5,18,889,889,1,1,1,1,0.20545406320877097,5.61341112452351,0.9720432538087972,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-22.0
5,19,510,510,1,1,1,1,3.093592118271695,8.617096292433539,0.9541651462932725,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-22.0
5,20,860,314,1,2,1,2,0.10482923587378468,5.260828669297308,0.8984665973118778,314,0,selectable_miss,860,1,hit,314,0,selectable_miss,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-22.0
5,21,553,553,1,1,1,1,2.3289029470206417,7.919906039490442,0.987678901654891,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-22.0
5,22,629,629,1,1,1,1,2.778221298015906,8.529110849660322,0.8742895276086964,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-22.0
5,23,759,743,0,0,0,0,0.7205951176334331,6.3613513467302365,0.43419947729885905,743,0,gt_missing_top_l,753,0,gt_missing_top_l,72,0,gt_missing_top_l,753,0,gt_missing_top_l,776,0,gt_missing_top_l,776,0,gt_missing_top_l,0_0_0_10_14_16,-22.0
5,24,874,874,1,1,1,1,1.9197025803609562,8.27665519646556,0.9937694089516823,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-22.0
5,25,720,720,1,1,1,1,2.3361222279773894,7.960778204040674,0.9733692150970684,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-22.0
5,26,314,314,1,1,1,1,1.1357726576754408,6.915254388191522,0.9961712039915023,314,1,hit,314,1,hit,144,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-22.0
5,27,602,430,0,0,0,0,0.7126637584465402,5.859880425458554,0.8121094536023484,430,0,gt_missing_top_l,430,0,gt_missing_top_l,279,0,gt_missing_top_l,430,0,gt_missing_top_l,430,0,gt_missing_top_l,430,0,gt_missing_top_l,0_0_0_10_14_16,-22.0
5,28,7,7,1,1,1,1,0.8398824461203709,6.444869992140447,0.9590243338586895,7,1,hit,7,1,hit,426,0,selectable_miss,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-22.0
5,29,610,390,0,0,0,0,0.8191407895304312,5.70731002395839,0.6331799945537344,390,0,gt_missing_top_l,949,0,gt_missing_top_l,692,0,gt_missing_top_l,78,0,gt_missing_top_l,78,0,gt_missing_top_l,78,0,gt_missing_top_l,0_0_0_10_14_16,-22.0
5,30,823,823,1,1,1,1,1.5579385152920096,7.358093792401736,0.9906976980318889,823,1,hit,823,1,hit,259,0,selectable_miss,823,1,hit,823,1,hit,823,1,hit,0_0_0_10_14_16,-22.0
5,31,913,913,1,1,1,1,0.4541246428617369,6.959361614480214,0.8930476825190365,913,1,hit,913,1,hit,769,0,selectable_miss,913,1,hit,913,1,hit,913,1,hit,0_0_0_10_14_16,-22.0
5,32,741,741,1,1,1,1,1.13131862427724,7.737822368185993,0.9738173767725188,741,1,hit,741,1,hit,824,0,selectable_miss,741,1,hit,741,1,hit,741,1,hit,0_0_0_10_14_16,-22.0
5,33,581,731,1,3,1,3,0.34128900869732776,5.09440900011839,0.7352609828001028,731,0,selectable_miss,581,1,hit,287,0,selectable_miss,581,1,hit,581,1,hit,581,1,hit,0_0_0_10_14_16,-22.0
5,34,91,91,1,1,1,1,1.206741389281245,6.682832548859858,0.9693798660601733,91,1,hit,91,1,hit,430,0,selectable_miss,91,1,hit,91,1,hit,91,1,hit,0_0_0_10_14_16,-22.0
6,0,803,803,1,1,1,1,1.4810988847257398,7.229014918950666,0.9576829675164795,803,1,hit,803,1,hit,403,0,selectable_miss,803,1,hit,803,1,hit,803,1,hit,0_0_0_10_14_16,-22.0
6,1,826,826,1,1,1,1,1.4627186220559396,6.978287534305917,0.7526768706300997,826,1,hit,826,1,hit,987,0,selectable_miss,356,0,selectable_miss,826,1,hit,826,1,hit,0_0_0_10_14_16,-22.0
6,2,871,871,1,1,1,1,1.2706470672065846,7.64869095963279,0.9237608910741658,871,1,hit,871,1,hit,871,1,hit,871,1,hit,871,1,hit,871,1,hit,0_0_0_10_14_16,-22.0
6,3,718,718,1,1,1,1,3.1165372627391137,8.214985274022403,0.8516643776320791,718,1,hit,718,1,hit,718,1,hit,718,1,hit,718,1,hit,718,1,hit,0_0_0_10_14_16,-22.0
6,4,107,107,1,1,1,1,0.9050212684478869,7.16441619620432,0.9919724721722473,107,1,hit,107,1,hit,699,0,selectable_miss,107,1,hit,107,1,hit,107,1,hit,0_0_0_10_14_16,-22.0
6,5,468,468,1,1,1,1,2.053730522578218,7.181012321618791,0.9896052427119597,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-22.0
6,6,89,803,0,0,0,0,0.18510557450371357,5.721677976623948,0.8369678142203093,803,0,gt_missing_top_l,803,0,gt_missing_top_l,297,0,gt_missing_top_l,803,0,gt_missing_top_l,803,0,gt_missing_top_l,803,0,gt_missing_top_l,0_0_0_10_14_16,-22.0
6,7,713,713,1,1,1,1,0.7681907062372271,6.50915391974729,0.9672546747620481,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-22.0
6,8,865,865,1,1,1,1,0.919634190406825,6.408754183196215,0.98233917401297,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-22.0
6,9,492,492,1,1,1,1,1.7590071864549262,7.103187029404038,0.8818500897154435,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,0_0_0_10_14_16,-22.0
6,10,765,765,1,1,1,1,0.9076815333939913,6.28056508059421,0.9451121949690291,765,1,hit,765,1,hit,782,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-22.0
6,11,1023,1023,1,1,1,1,1.7017684266182564,6.928070183447631,0.9743598527312768,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-22.0
6,12,597,296,1,2,1,2,0.4626186098005609,5.505430121341378,0.39941392099706247,296,0,selectable_miss,597,1,hit,296,0,selectable_miss,597,1,hit,597,1,hit,597,1,hit,0_0_0_10_14_16,-22.0
6,13,562,562,1,1,1,1,1.6835111263861193,6.859636844835729,0.8121045054146157,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-22.0
6,14,478,478,1,1,1,1,1.2446262599308549,6.982280409623223,0.9984637591818272,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-22.0
6,15,267,266,1,3,1,3,0.31692955380316973,6.339008244491136,0.5234613240954391,266,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-22.0
6,16,917,917,1,1,1,1,2.186531967545497,7.752813038761845,0.9548519256833344,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-22.0
6,17,656,656,1,1,1,1,2.140645098200948,7.277966067952118,0.9498491913181989,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-22.0
6,18,889,889,1,1,1,1,0.9390446673317875,7.285466755216222,0.9764962030544826,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-22.0
6,19,510,510,1,1,1,1,2.672025166625116,8.08466915085938,0.9250517656950632,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-22.0
6,20,860,860,1,1,1,1,1.2626142868042387,7.04859183984365,0.972046352117637,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-22.0
6,21,553,553,1,1,1,1,1.1777217255258023,7.677546713524924,0.953008730010418,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-22.0
6,22,629,629,1,1,1,1,1.7751999682199615,7.167793353290791,0.9775566223844172,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-22.0
6,23,759,245,1,2,1,2,0.42254545050357706,5.484796772566276,0.7040584614710264,245,0,selectable_miss,759,1,hit,83,0,selectable_miss,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-22.0
6,24,874,347,1,2,1,2,0.033903859644551636,5.772825042380644,0.9168029713858421,347,0,selectable_miss,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-22.0
6,25,720,720,1,1,1,1,0.46243661864582664,6.981383048210437,0.8338049558653583,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-22.0
6,26,314,314,1,1,1,1,0.7615961680960908,6.635482638288412,0.7575194243417088,314,1,hit,314,1,hit,314,1,hit,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-22.0
6,27,602,602,1,1,1,1,0.4140984734442638,6.110987725306739,0.9881183623927439,602,1,hit,602,1,hit,908,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-22.0
6,28,7,7,1,1,1,1,1.231364151864909,7.027316019603798,0.9667381185727978,7,1,hit,7,1,hit,7,1,hit,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-22.0
6,29,610,610,1,1,1,1,0.4420342549066278,6.269289660731355,0.9689093092069413,610,1,hit,610,1,hit,610,1,hit,610,1,hit,610,1,hit,610,1,hit,0_0_0_10_14_16,-22.0
6,30,791,791,1,1,1,1,1.9635182137389502,7.343256262170841,0.922817290192246,791,1,hit,791,1,hit,791,1,hit,791,1,hit,791,1,hit,791,1,hit,0_0_0_10_14_16,-22.0
6,31,928,515,1,5,1,5,0.31701125564879207,5.329664444299008,0.8013911502068538,515,0,selectable_miss,928,1,hit,649,0,selectable_miss,928,1,hit,515,0,selectable_miss,515,0,selectable_miss,0_0_0_10_14_16,-22.0
6,32,760,324,1,8,1,8,0.6074693575354531,5.863182267465676,0.31679315938877256,324,0,selectable_miss,760,1,hit,1009,0,selectable_miss,760,1,hit,760,1,hit,760,1,hit,0_0_0_10_14_16,-22.0
6,33,584,584,1,1,1,1,2.715879777071872,8.278124795431575,0.9739145747623312,584,1,hit,584,1,hit,584,1,hit,584,1,hit,584,1,hit,584,1,hit,0_0_0_10_14_16,-22.0
6,34,932,372,1,2,1,2,0.49277506731116555,6.48628768645409,0.38866814849181375,372,0,selectable_miss,777,0,selectable_miss,537,0,selectable_miss,777,0,selectable_miss,777,0,selectable_miss,777,0,selectable_miss,0_0_0_10_14_16,-22.0
8,0,803,803,1,1,1,1,0.2955791582487803,5.804190653843665,0.9464400605756474,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,0_0_0_10_14_16,-22.0
8,1,711,711,1,1,1,1,1.3806702612906463,6.88091601632352,0.8893625023481478,711,1,hit,711,1,hit,711,1,hit,711,1,hit,711,1,hit,711,1,hit,0_0_0_10_14_16,-22.0
8,2,922,922,1,1,1,1,2.0720070945348614,7.860943277914682,0.9564159449993858,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-22.0
8,3,691,691,1,1,1,1,3.5875520260693428,8.89525333017458,0.9691156483456473,691,1,hit,691,1,hit,691,1,hit,691,1,hit,691,1,hit,691,1,hit,0_0_0_10_14_16,-22.0
8,4,86,86,1,1,1,1,0.3498582694305586,7.161722591482496,0.9675422560302485,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,0_0_0_10_14_16,-22.0
8,5,468,468,1,1,1,1,2.1699138205027992,7.371992968748559,0.9784240963682517,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-22.0
8,6,89,89,1,1,1,1,2.2396654159643092,7.660472359253517,0.9963213765002847,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-22.0
8,7,713,713,1,1,1,1,1.1231992840758023,6.701201948941242,0.9830607061838489,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-22.0
8,8,865,865,1,1,1,1,2.8987802812404273,8.700263324564718,0.99212069764521,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-22.0
8,9,492,492,1,1,1,1,2.5621874448262565,7.731720193175153,0.9130491389593005,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,0_0_0_10_14_16,-22.0
8,10,765,765,1,1,1,1,1.9738741137753175,7.473006549743935,0.9829240479451371,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-22.0
8,11,1023,1023,1,1,1,1,2.3704557244009035,7.715948310542098,0.8971014041203094,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-22.0
8,12,597,752,0,0,0,0,0.05213886208944457,5.328738251351838,0.04864208495595822,752,0,gt_missing_top_l,490,0,gt_missing_top_l,326,0,gt_missing_top_l,680,0,gt_missing_top_l,680,0,gt_missing_top_l,680,0,gt_missing_top_l,0_0_0_10_14_16,-22.0
8,13,562,562,1,1,1,1,2.7956367419620003,8.626104749663364,0.9681587885708581,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-22.0
8,14,478,478,1,1,1,1,1.5040863954230266,7.781764125598806,0.9888516818732935,478,1,hit,478,1,hit,606,0,selectable_miss,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-22.0
8,15,267,267,1,1,1,1,2.123455413727789,8.452954198675194,0.9312730631723221,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-22.0
8,16,917,917,1,1,1,1,2.250326601271405,7.602270370511822,0.9646814541531329,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-22.0
8,17,656,656,1,1,1,1,2.1991268967259043,7.452157603536087,0.9975766948625723,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-22.0
8,18,889,889,1,1,1,1,2.3930905861015423,8.142841940760494,0.9433860721535352,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-22.0
8,19,510,510,1,1,1,1,0.7577792569289625,6.385391427988685,0.8523112441233556,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-22.0
8,20,860,464,1,8,1,8,0.3157604276453082,5.089696706524979,0.4737622452661773,464,0,selectable_miss,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-22.0
8,21,553,46,1,15,1,15,0.8824571537218693,6.263091329952352,0.31729901541916566,46,0,selectable_miss,553,1,hit,46,0,selectable_miss,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-22.0
8,22,629,629,1,1,1,1,3.012995562728587,7.825789132284552,0.9779781699806116,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-22.0
8,23,759,759,1,1,1,1,1.1870009674995612,7.509849720031607,0.9952854167959926,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-22.0
8,24,874,874,1,1,1,1,2.228762411887659,8.497264440889573,0.8694458132236653,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-22.0
8,25,720,720,1,1,1,1,2.1514106562444715,7.2542797269365655,0.986966389652199,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-22.0
8,26,314,96,1,2,1,2,0.35924210130685647,5.999255172628058,0.4348760529866883,96,0,selectable_miss,314,1,hit,96,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-22.0
8,27,602,620,1,3,1,3,0.27470938204875944,5.437003178934349,0.3228482578545922,620,0,selectable_miss,602,1,hit,620,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-22.0
8,28,7,7,1,1,1,1,0.2670807188254298,5.700749940477184,0.8798194082024334,7,1,hit,7,1,hit,7,1,hit,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-22.0
8,29,610,610,1,1,1,1,1.0086899697607612,6.657057812345809,0.9249025249590976,610,1,hit,610,1,hit,946,0,selectable_miss,610,1,hit,610,1,hit,610,1,hit,0_0_0_10_14_16,-22.0
8,30,775,775,1,1,1,1,2.6793864595235366,7.959700781290392,0.9716172841306409,775,1,hit,775,1,hit,775,1,hit,775,1,hit,775,1,hit,775,1,hit,0_0_0_10_14_16,-22.0
8,31,920,920,1,1,1,1,1.4529769594441768,6.365396423261476,0.9426771934018866,920,1,hit,920,1,hit,259,0,selectable_miss,920,1,hit,920,1,hit,920,1,hit,0_0_0_10_14_16,-22.0
8,32,753,753,1,1,1,1,0.2527090737353712,6.302423032012801,0.8554090755444441,753,1,hit,753,1,hit,753,1,hit,753,1,hit,753,1,hit,753,1,hit,0_0_0_10_14_16,-22.0
8,33,586,548,1,3,1,3,1.2062810281123242,7.221048614919222,0.49139317616320416,548,0,selectable_miss,586,1,hit,586,1,hit,586,1,hit,586,1,hit,586,1,hit,0_0_0_10_14_16,-22.0
8,34,91,91,1,1,1,1,3.3870861402548758,8.953217994501177,0.9025356599401333,91,1,hit,91,1,hit,91,1,hit,91,1,hit,91,1,hit,91,1,hit,0_0_0_10_14_16,-22.0
9,0,222,222,1,1,1,1,2.0131437792691487,7.827043638071412,0.986468878022084,222,1,hit,222,1,hit,222,1,hit,222,1,hit,222,1,hit,222,1,hit,0_0_0_10_14_16,-22.0
9,1,826,826,1,1,1,1,4.434835866761092,9.970581401320569,0.9875644869577721,826,1,hit,826,1,hit,826,1,hit,826,1,hit,826,1,hit,826,1,hit,0_0_0_10_14_16,-22.0
9,2,922,922,1,1,1,1,0.4710197297260585,6.587854294850009,0.962379740769401,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-22.0
9,3,691,827,1,2,1,2,0.6515796544492974,6.16485514571636,0.9357299866229356,827,0,selectable_miss,827,0,selectable_miss,360,0,selectable_miss,827,0,selectable_miss,360,0,selectable_miss,360,0,selectable_miss,0_0_0_10_14_16,-22.0
9,4,86,86,1,1,1,1,2.679781796073328,8.054933176270483,0.9815717146180392,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,0_0_0_10_14_16,-22.0
9,5,468,468,1,1,1,1,0.8436652851585447,6.134743289372616,0.8503905606133355,468,1,hit,468,1,hit,84,0,selectable_miss,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-22.0
9,6,89,89,1,1,1,1,2.834176157454451,8.515948034519136,0.9412419974277502,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-22.0
9,7,713,713,1,1,1,1,3.7373193316315194,9.18535781004264,0.9592133273770883,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-22.0
9,8,865,865,1,1,1,1,1.705073320078532,7.16987463500196,0.9579048799977801,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-22.0
9,9,492,492,1,1,1,1,1.0135394840183745,7.185685461514306,0.9817828361692819,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,0_0_0_10_14_16,-22.0
9,10,765,764,1,2,1,2,0.7284970826470087,6.708827534761747,0.46128030268936576,764,0,selectable_miss,765,1,hit,329,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-22.0
9,11,1023,1023,1,1,1,1,0.02871978041441108,6.004209244205093,0.9771029033690544,1023,1,hit,1023,1,hit,261,0,selectable_miss,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-22.0
9,12,597,597,1,1,1,1,1.263260484183904,6.64675125689643,0.9707811213780729,597,1,hit,597,1,hit,597,1,hit,597,1,hit,597,1,hit,597,1,hit,0_0_0_10_14_16,-22.0
9,13,562,562,1,1,1,1,2.3954264182461187,8.140861786578217,0.9891127881242199,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-22.0
9,14,478,478,1,1,1,1,3.127903795222144,8.400795386131078,0.9164198833639532,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-22.0
9,15,267,375,1,4,1,4,0.026311239041861882,5.531803334373801,0.128424384661844,375,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-22.0
9,16,917,917,1,1,1,1,2.0472437526875416,7.706194143228871,0.9843173553700896,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-22.0
9,17,656,656,1,1,1,1,2.6129960809811092,7.728779075680326,0.9653835039187054,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-22.0
9,18,889,154,1,3,1,3,0.10617275918320748,5.839561556136433,0.3212405288331852,154,0,selectable_miss,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-22.0
9,19,510,193,1,5,1,5,0.07424972223293776,5.825214925560256,0.5473139751957059,193,0,selectable_miss,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-22.0
9,20,860,913,1,5,1,5,0.30818658376417163,5.509861500117297,0.4712800183980368,913,0,selectable_miss,860,1,hit,650,0,selectable_miss,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-22.0
9,21,553,553,1,1,1,1,1.5548251767063612,7.290914513324999,0.9885747282234902,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-22.0
9,22,629,444,1,4,1,4,1.0998819023350297,6.978885697011956,0.4316857418487432,444,0,selectable_miss,629,1,hit,500,0,selectable_miss,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-22.0
9,23,759,759,1,1,1,1,1.6658562747316898,7.2567364702521555,0.9746091882879541,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-22.0
9,24,874,874,1,1,1,1,0.6287946073070659,5.831913968097408,0.9342964221087187,874,1,hit,874,1,hit,478,0,selectable_miss,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-22.0
9,25,720,720,1,1,1,1,1.6816874857944542,7.753329995652099,0.980993222749863,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-22.0
9,26,314,313,1,6,1,6,0.01583630367677394,5.609759038263883,0.602107716808503,313,0,selectable_miss,314,1,hit,3,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-22.0
9,27,602,602,1,1,1,1,2.4428279267236688,7.9792684448285645,0.9547830867163635,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-22.0
9,28,7,285,1,16,1,16,0.05716122450633861,5.72720244883553,0.18419263305150424,285,0,selectable_miss,356,0,selectable_miss,7,1,hit,356,0,selectable_miss,356,0,selectable_miss,356,0,selectable_miss,0_0_0_10_14_16,-22.0
9,29,610,609,1,2,1,2,0.3200148556905766,5.556376484691635,0.6162070656693802,609,0,selectable_miss,176,0,selectable_miss,828,0,selectable_miss,176,0,selectable_miss,176,0,selectable_miss,176,0,selectable_miss,0_0_0_10_14_16,-22.0
9,30,794,794,1,1,1,1,1.3770675062812985,7.55001263646988,0.9271489379775271,794,1,hit,794,1,hit,794,1,hit,794,1,hit,794,1,hit,794,1,hit,0_0_0_10_14_16,-22.0
9,31,905,905,1,1,1,1,2.874845911063879,8.323967883196783,0.953217578307337,905,1,hit,905,1,hit,905,1,hit,905,1,hit,905,1,hit,905,1,hit,0_0_0_10_14_16,-22.0
9,32,741,924,0,0,0,0,0.2736980386201861,5.601749213519805,0.3550919385317929,924,0,gt_missing_top_l,984,0,gt_missing_top_l,511,0,gt_missing_top_l,183,0,gt_missing_top_l,183,0,gt_missing_top_l,183,0,gt_missing_top_l,0_0_0_10_14_16,-22.0
9,33,580,1009,1,4,1,4,0.25226542291293935,5.233973592200854,0.4794807196464042,1009,0,selectable_miss,580,1,hit,580,1,hit,580,1,hit,580,1,hit,580,1,hit,0_0_0_10_14_16,-22.0
9,34,89,89,1,1,1,1,0.5085963917726868,6.633180753475382,0.9454567940426486,89,1,hit,89,1,hit,452,0,selectable_miss,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-22.0
10,0,803,803,1,1,1,1,1.2911579585324442,6.734292812403357,0.985254671935646,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,0_0_0_10_14_16,-22.0
