dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,gt_bin,case_index,noise_model,snr_db,seed,savaux_equal_bin,savaux_gls_bin,savaux_nus_joint_gls_bin,segmented_savaux_gls_bin,segmented_savaux_nus_gls_bin,cfr_whitened_ml_bin,savaux_equal_correct,savaux_gls_correct,savaux_nus_joint_gls_correct,segmented_savaux_gls_correct,segmented_savaux_nus_gls_correct,cfr_whitened_ml_correct,savaux_equal_margin_db,savaux_gls_margin_db,savaux_nus_joint_gls_margin_db,segmented_savaux_gls_margin_db,segmented_savaux_nus_gls_margin_db,cfr_whitened_ml_margin_db
0_0_0_10_14_32,3,2,25,33,720,95,ar1_rho0.8,-22.0,303,720,720,720,720,720,720,1,1,1,1,1,1,1.8144908902833723,1.809349855464025,1.8106653618338309,3.364787810292307,3.380642746666298,3.9553527388963223
0_0_0_10_14_32,3,2,26,34,314,96,ar1_rho0.8,-22.0,303,314,314,314,314,314,314,1,1,1,1,1,1,4.046418081687743,4.042368923234189,4.028963001414562,4.97065513083491,4.922725102873644,5.063891994218626
0_0_0_10_14_32,3,2,27,35,602,97,ar1_rho0.8,-22.0,303,602,602,602,602,602,602,1,1,1,1,1,1,1.8753891371041282,1.8738054446109391,1.874498861883689,3.621623809968881,3.6382382233267307,4.217566464907873
0_0_0_10_14_32,3,2,28,36,7,98,ar1_rho0.8,-22.0,303,7,7,7,7,7,7,1,1,1,1,1,1,2.347878060325904,2.345233303576908,2.3534557207966618,4.721385293794081,4.731922970275009,4.437166428240811
0_0_0_10_14_32,3,2,29,37,610,99,ar1_rho0.8,-22.0,303,610,610,610,610,610,610,1,1,1,1,1,1,2.2268623427369967,2.2235952002008643,2.2348061465877,0.8984850736104755,0.9188721076804505,1.2520624685760748
0_0_0_10_14_32,3,2,30,38,778,100,ar1_rho0.8,-22.0,303,128,128,128,778,778,778,0,0,0,1,1,1,0.44466839472203046,0.4445911391692894,0.45368770971052325,0.257731701639254,0.2778207372048532,0.030676563133191472
0_0_0_10_14_32,3,2,31,39,897,101,ar1_rho0.8,-22.0,303,897,897,897,897,897,897,1,1,1,1,1,1,0.9925939793650507,0.9954451096284986,0.9957547755836506,2.572212843948074,2.547524838737096,1.9732497678266334
0_0_0_10_14_32,3,2,32,40,740,102,ar1_rho0.8,-22.0,303,740,740,740,740,740,740,1,1,1,1,1,1,0.13514392473158243,0.13779732461094518,0.13664272664591776,0.3330974098664936,0.38308532541177687,1.117845358802751
0_0_0_10_14_32,3,2,33,41,590,103,ar1_rho0.8,-22.0,303,590,590,590,590,590,590,1,1,1,1,1,1,3.141690232652204,3.1409035656802518,3.135900932085133,5.019132584673757,4.978235885421557,5.647754786135508
0_0_0_10_14_32,3,2,34,42,930,104,ar1_rho0.8,-22.0,303,465,465,465,465,465,214,0,0,0,0,0,0,1.5007146094724655,1.503986614369982,1.494073958520454,1.5512240625736289,1.566533197332055,0.30346210481381136
0_0_0_10_14_32,4,3,0,8,803,105,ar1_rho0.8,-22.0,303,384,384,384,803,803,803,0,0,0,1,1,1,0.25519753829232317,0.2510139240666856,0.25773521514525716,2.056472214903695,2.0479935958391375,2.4891116243482276
0_0_0_10_14_32,4,3,1,9,711,106,ar1_rho0.8,-22.0,303,448,448,448,711,711,711,0,0,0,1,1,1,0.9916087641145915,0.9890881896393371,0.9931261226792496,1.503096375803005,1.4911362968362651,0.7221279864659252
0_0_0_10_14_32,4,3,2,10,871,107,ar1_rho0.8,-22.0,303,438,438,438,871,871,871,0,0,0,1,1,1,0.4867735911269127,0.48603340649985405,0.48800248593464157,0.8269939661365888,0.7900468439784724,0.2998355139977453
0_0_0_10_14_32,4,3,3,11,718,108,ar1_rho0.8,-22.0,303,20,20,20,718,718,718,0,0,0,1,1,1,0.21964718825548457,0.22191547854106453,0.22316121934025568,0.3233560701112882,0.29662777522196543,1.3524503859962203
0_0_0_10_14_32,4,3,4,12,86,109,ar1_rho0.8,-22.0,303,86,86,86,86,86,86,1,1,1,1,1,1,0.20771893382333653,0.20784256882659785,0.20083806125007364,1.0102814775305855,1.013377807712289,1.4641342536522894
0_0_0_10_14_32,4,3,5,13,468,110,ar1_rho0.8,-22.0,303,468,468,468,468,468,468,1,1,1,1,1,1,0.06047178836861213,0.05879209986872476,0.057964863960654034,0.2354907934748674,0.24326254048298596,1.5557636328569813
0_0_0_10_14_32,4,3,6,14,89,111,ar1_rho0.8,-22.0,303,89,89,89,89,89,89,1,1,1,1,1,1,2.139425439317719,2.136750105330922,2.1326428651390015,4.3875958440654985,4.370543642554791,4.632290621175483
0_0_0_10_14_32,4,3,7,15,713,112,ar1_rho0.8,-22.0,303,757,757,757,713,713,713,0,0,0,1,1,1,0.14454246278753777,0.1365147099916283,0.13660782766949048,3.052392092986405,3.031555405347273,3.556351875841555
0_0_0_10_14_32,4,3,8,16,865,113,ar1_rho0.8,-22.0,303,865,865,865,865,865,865,1,1,1,1,1,1,0.8982485665778873,0.8953470998695299,0.89616398540464,4.357696403049507,4.363746693486041,3.7524141651759475
0_0_0_10_14_32,4,3,9,17,492,114,ar1_rho0.8,-22.0,303,492,492,492,492,492,492,1,1,1,1,1,1,2.027894907222862,2.0310804790884402,2.026095674713421,2.341527481079151,2.3004130412218475,3.4026592262254276
0_0_0_10_14_32,4,3,10,18,765,115,ar1_rho0.8,-22.0,303,994,994,994,765,765,765,0,0,0,1,1,1,0.485149468634139,0.48188892974815517,0.4811862864996709,2.3057975256081265,2.2967390584886607,1.903140109733955
0_0_0_10_14_32,4,3,11,19,1023,116,ar1_rho0.8,-22.0,303,836,836,836,974,974,1023,0,0,0,0,0,1,0.021193572587229856,0.024697560942610938,0.027094881511485255,1.0397144550167587,1.032219273457982,0.9277531529845479
0_0_0_10_14_32,4,3,12,20,597,117,ar1_rho0.8,-22.0,303,106,106,106,597,597,597,0,0,0,1,1,1,0.6992979662370967,0.6967661650227092,0.6994027267312473,2.070900612599301,2.099993462098481,1.3308052962193406
0_0_0_10_14_32,4,3,13,21,562,118,ar1_rho0.8,-22.0,303,493,493,493,562,562,562,0,0,0,1,1,1,1.6324846973728162,1.6290434355028478,1.6252276602079072,2.4767592844324677,2.429863493596864,1.0531704292200346
0_0_0_10_14_32,4,3,14,22,478,119,ar1_rho0.8,-22.0,303,478,478,478,478,478,478,1,1,1,1,1,1,1.1634111411260686,1.1647387968797607,1.161042948945979,1.305891868989363,1.3019746446847753,1.2241863747936013
0_0_0_10_14_32,4,3,15,23,267,120,ar1_rho0.8,-22.0,303,675,675,675,511,511,511,0,0,0,0,0,0,0.7176055016676142,0.7169113591873233,0.7077375107309507,0.5198110053397598,0.5386933105427297,1.2096845381899684
0_0_0_10_14_32,4,3,16,24,917,121,ar1_rho0.8,-22.0,303,917,917,917,917,917,917,1,1,1,1,1,1,4.462146446112164,4.461897721790571,4.467732844376852,4.2035689712481386,4.229545894176555,3.8054814822727936
0_0_0_10_14_32,4,3,17,25,656,122,ar1_rho0.8,-22.0,303,656,656,656,656,656,656,1,1,1,1,1,1,3.1503904930987447,3.146582153738053,3.138526230443203,3.5795091636872356,3.6038699195706814,4.784638627306683
0_0_0_10_14_32,4,3,18,26,889,123,ar1_rho0.8,-22.0,303,889,889,889,889,889,889,1,1,1,1,1,1,0.3304214854727316,0.3302342870374728,0.3305600788502647,1.856123801498759,1.8321104169504856,2.255623984628795
0_0_0_10_14_32,4,3,19,27,510,124,ar1_rho0.8,-22.0,303,510,510,510,510,510,510,1,1,1,1,1,1,0.8012224436071841,0.7986279598441092,0.8003408961059137,2.771454509356862,2.7724971050952236,3.181345237073807
0_0_0_10_14_32,4,3,20,28,860,125,ar1_rho0.8,-22.0,303,180,180,180,860,860,860,0,0,0,1,1,1,0.8060012680102306,0.8005315818057981,0.796864542140642,2.215897128720484,2.1921674011878363,3.4560247788725604
0_0_0_10_14_32,4,3,21,29,553,126,ar1_rho0.8,-22.0,303,193,193,193,79,79,633,0,0,0,0,0,0,0.2717199656532492,0.27273979587332753,0.26284420609644155,0.342384804656321,0.3097497581183875,0.020215596440331173
0_0_0_10_14_32,4,3,22,30,629,127,ar1_rho0.8,-22.0,303,629,629,629,629,629,629,1,1,1,1,1,1,2.4759228449578385,2.47806678841683,2.4626149556381476,3.04811847964468,2.955286220517952,2.7787730189796727
0_0_0_10_14_32,0,0,0,8,803,0,ar1_rho0.8,-24.0,303,888,888,888,766,766,361,0,0,0,0,0,0,0.3555547960187685,0.3584485499920571,0.36026536181745694,0.3085774032628742,0.27593738989961136,0.104908500176411
0_0_0_10_14_32,0,0,1,9,711,1,ar1_rho0.8,-24.0,303,226,226,226,628,628,711,0,0,0,0,0,1,1.3382873486168967,1.3346429135110396,1.3356920946539488,0.1294616155502095,0.11313863320652186,1.3409517310139243
0_0_0_10_14_32,0,0,2,10,922,2,ar1_rho0.8,-24.0,303,922,922,922,922,922,922,1,1,1,1,1,1,2.75941662867822,2.7586653794110836,2.751336635792445,3.4165253919944516,3.44047666766821,3.6754931132557243
0_0_0_10_14_32,0,0,3,11,718,3,ar1_rho0.8,-24.0,303,835,835,835,210,210,86,0,0,0,0,0,0,0.08247239417578225,0.08428417558750564,0.08284863860860894,0.11749808869421008,0.11579259837704145,0.40569881039740086
0_0_0_10_14_32,0,0,4,12,107,4,ar1_rho0.8,-24.0,303,209,209,209,163,163,42,0,0,0,0,0,0,0.7632429153790921,0.7646339436331783,0.7648128769290886,0.8329487377956293,0.8036904890880128,0.5147881518041679
0_0_0_10_14_32,0,0,5,13,468,5,ar1_rho0.8,-24.0,303,729,729,729,186,186,264,0,0,0,0,0,0,1.0739757828446823,1.0779957458094536,1.0756852563850465,0.8972311732288067,0.8783908806355221,0.12705877832633802
0_0_0_10_14_32,0,0,6,14,89,6,ar1_rho0.8,-24.0,303,42,42,42,884,884,458,0,0,0,0,0,0,0.5230620792162639,0.5249691028275109,0.5233741392242901,0.1171063170666449,0.09439051096755427,0.1813287331880954
0_0_0_10_14_32,0,0,7,15,713,7,ar1_rho0.8,-24.0,303,367,367,367,231,231,147,0,0,0,0,0,0,0.5412490967916859,0.5420322853942253,0.5408806988577498,1.0588684001339195,1.04481885362059,1.1137369199370222
0_0_0_10_14_32,0,0,8,16,865,8,ar1_rho0.8,-24.0,303,731,731,731,865,865,865,0,0,0,1,1,1,0.01592881301700847,0.015745504358557223,0.006280878929254717,3.065488849950204,3.082725225601724,2.3980907671575853
0_0_0_10_14_32,0,0,9,17,492,9,ar1_rho0.8,-24.0,303,953,953,953,407,407,492,0,0,0,0,0,1,0.6417054220943869,0.6445745098250162,0.6407852256389148,0.12738414815136442,0.11156359772868271,0.33953995067379755
0_0_0_10_14_32,0,0,10,18,765,10,ar1_rho0.8,-24.0,303,58,58,58,492,492,492,0,0,0,0,0,0,0.41040172858064217,0.40969105819620943,0.4145741947513778,0.3388114223582988,0.41967589348131223,0.24986254308068995
0_0_0_10_14_32,0,0,11,19,1023,11,ar1_rho0.8,-24.0,303,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,0.5383002911566586,0.5383123685443386,0.5364573754014119,2.6929526552416183,2.690455250687817,3.261679602977823
0_0_0_10_14_32,0,0,12,20,597,12,ar1_rho0.8,-24.0,303,597,597,597,597,597,597,1,1,1,1,1,1,0.8387117374756679,0.8373517133435893,0.8370315660837236,1.5823001869127409,1.5897772388021298,1.3695452558044932
0_0_0_10_14_32,0,0,13,21,562,13,ar1_rho0.8,-24.0,303,562,562,562,562,562,562,1,1,1,1,1,1,1.964688399679344,1.9661349948637343,1.9702271820030677,3.0741843394756936,3.095935116192906,3.323116958241281
0_0_0_10_14_32,0,0,14,22,478,14,ar1_rho0.8,-24.0,303,478,478,478,478,478,478,1,1,1,1,1,1,3.595506671492527,3.5982911182823822,3.5994286953151153,1.881946145384774,1.878059908574109,2.3019629044099688
0_0_0_10_14_32,0,0,15,23,267,15,ar1_rho0.8,-24.0,303,506,506,506,533,533,951,0,0,0,0,0,0,0.22591970884671286,0.23355804519833753,0.2312212858365492,0.6282217267325362,0.5707473927554493,0.12353275503648077
0_0_0_10_14_32,0,0,16,24,917,16,ar1_rho0.8,-24.0,303,393,393,393,736,736,464,0,0,0,0,0,0,0.23557478200068785,0.23574562262833815,0.24356840781265918,0.6015257682805624,0.5981278845285399,0.23023981980447344
0_0_0_10_14_32,0,0,17,25,656,17,ar1_rho0.8,-24.0,303,149,149,149,656,656,656,0,0,0,1,1,1,0.4249596393864504,0.42196950181606135,0.42079360209835937,1.0442739049958565,1.0610454488705312,1.789434332837363
0_0_0_10_14_32,0,0,18,26,889,18,ar1_rho0.8,-24.0,303,889,889,889,889,889,889,1,1,1,1,1,1,0.1294603324877865,0.12882257882362752,0.12436478432791576,3.3030098837026003,3.3238134202843383,2.002496663460633
0_0_0_10_14_32,0,0,19,27,510,19,ar1_rho0.8,-24.0,303,510,510,510,510,510,510,1,1,1,1,1,1,3.48245538505299,3.48474519146127,3.4856719698520964,5.208777729670863,5.219082071583184,4.640813134509066
0_0_0_10_14_32,0,0,20,28,860,20,ar1_rho0.8,-24.0,303,737,737,737,436,436,799,0,0,0,0,0,0,1.5296503592938628,1.525751379855547,1.5310261243695786,0.004741816213678793,0.024853917945259846,0.9982987528867766
0_0_0_10_14_32,0,0,21,29,553,21,ar1_rho0.8,-24.0,303,119,119,119,767,767,93,0,0,0,0,0,0,0.4819827389939469,0.4881450448205762,0.4856905907419232,0.22702097321235198,0.21893127625593994,0.6656894512687178
0_0_0_10_14_32,0,0,22,30,629,22,ar1_rho0.8,-24.0,303,41,41,41,629,629,629,0,0,0,1,1,1,0.4771485071797022,0.4736166337851078,0.4707187353888028,0.11159112419133385,0.09866510276933471,0.15175875857671844
0_0_0_10_14_32,0,0,23,31,759,23,ar1_rho0.8,-24.0,303,905,905,905,759,759,759,0,0,0,1,1,1,0.7028174225198608,0.7002166022980094,0.7148027506791222,0.20175381889900756,0.17555722228407553,1.3602544586796346
0_0_0_10_14_32,0,0,24,32,874,24,ar1_rho0.8,-24.0,303,530,530,530,259,259,259,0,0,0,0,0,0,0.3408908498778974,0.33673601155959915,0.3295645814937642,2.1935153830877945,2.1916997046904605,1.1988268811707934
0_0_0_10_14_32,0,0,25,33,720,25,ar1_rho0.8,-24.0,303,720,720,720,720,720,720,1,1,1,1,1,1,1.308737195528578,1.3078126740620029,1.3091771311133993,1.706717386801553,1.6700565139714012,0.9830974380838309
0_0_0_10_14_32,0,0,26,34,314,26,ar1_rho0.8,-24.0,303,407,407,407,521,521,521,0,0,0,0,0,0,1.0844420034198383,1.0854151004143893,1.0829077097000843,0.31321919263924575,0.33301959685977095,0.8886370452962591
0_0_0_10_14_32,0,0,27,35,602,27,ar1_rho0.8,-24.0,303,602,602,602,602,602,602,1,1,1,1,1,1,2.7048276055740494,2.7000362426039235,2.6945276546558707,1.2205366165518738,1.2645152614514534,1.5577928550006384
0_0_0_10_14_32,0,0,28,36,7,28,ar1_rho0.8,-24.0,303,327,327,327,7,7,7,0,0,0,1,1,1,1.3774587601478319,1.374789433087211,1.3751624203595876,0.4060258157614158,0.3659220977095372,0.8997672888307104
0_0_0_10_14_32,0,0,29,37,610,29,ar1_rho0.8,-24.0,303,610,610,610,610,610,610,1,1,1,1,1,1,3.7648205349551827,3.7642352369191947,3.7684281717658807,2.6113523400955962,2.59775489384807,2.6137576737073043
0_0_0_10_14_32,0,0,30,38,826,30,ar1_rho0.8,-24.0,303,186,186,186,186,186,186,0,0,0,0,0,0,1.0805955389443118,1.0800633206799537,1.0765793668197814,0.6435829477909458,0.6445150736286758,0.058036068352703495
0_0_0_10_14_32,0,0,31,39,928,31,ar1_rho0.8,-24.0,303,48,48,48,928,928,928,0,0,0,1,1,1,0.318234235310585,0.31686919064902375,0.3047493283975799,0.15390812216304126,0.18984570012121027,1.7577016494741193
0_0_0_10_14_32,0,0,32,40,761,32,ar1_rho0.8,-24.0,303,324,324,324,531,531,531,0,0,0,0,0,0,0.33354484453451094,0.33189457807170725,0.3299320525305266,1.1598738828169066,1.118953634444611,0.06800777253740897
0_0_0_10_14_32,0,0,33,41,590,33,ar1_rho0.8,-24.0,303,590,590,590,590,590,590,1,1,1,1,1,1,0.4040156177707316,0.40791355767774873,0.4092185331323616,1.906438707475243,1.9374721721588344,1.0837399708491084
0_0_0_10_14_32,0,0,34,42,936,34,ar1_rho0.8,-24.0,303,327,327,327,936,936,936,0,0,0,1,1,1,0.2876860006858046,0.2886108388538341,0.28726496560949216,0.49974900373113074,0.4674945002698918,0.18460260943301912
0_0_0_10_14_32,2,1,0,8,803,35,ar1_rho0.8,-24.0,303,890,890,890,685,685,803,0,0,0,0,0,1,0.3472778645423571,0.34465309197103233,0.339035777540851,0.30819382086647484,0.2959266174475864,0.08334967859283218
0_0_0_10_14_32,2,1,1,9,826,36,ar1_rho0.8,-24.0,303,826,826,826,826,826,826,1,1,1,1,1,1,1.0376684568200931,1.0401938598248468,1.030750372337423,1.692663338887726,1.683675799901152,2.930717514285747
0_0_0_10_14_32,2,1,2,10,922,37,ar1_rho0.8,-24.0,303,888,888,888,921,921,823,0,0,0,0,0,0,0.1083718356846848,0.10786156907764866,0.11337579363111472,0.7333374529068439,0.7058432131220006,0.2678400909780713
0_0_0_10_14_32,2,1,3,11,718,38,ar1_rho0.8,-24.0,303,718,718,718,718,718,718,1,1,1,1,1,1,1.2132618978094953,1.2079524574433178,1.2065794586482137,1.9041574183249685,1.903153996411332,0.8744542463264866
0_0_0_10_14_32,2,1,4,12,86,39,ar1_rho0.8,-24.0,303,842,842,842,390,390,390,0,0,0,0,0,0,0.3265396363366383,0.3250821525930914,0.32712544294175017,0.5958118215717472,0.5692220336771422,0.9694412835983446
0_0_0_10_14_32,2,1,5,13,468,40,ar1_rho0.8,-24.0,303,1016,1016,1016,677,677,677,0,0,0,0,0,0,0.615619801911964,0.6130530395228734,0.6216194727452597,0.3321897797514159,0.3180928877973537,0.4402891016331511
0_0_0_10_14_32,2,1,6,14,89,41,ar1_rho0.8,-24.0,303,632,632,632,728,728,728,0,0,0,0,0,0,1.385587079137422,1.3845880032308755,1.3845991272161104,0.5742960046084432,0.6115179121226383,1.4340457909511777
0_0_0_10_14_32,2,1,7,15,713,42,ar1_rho0.8,-24.0,303,312,312,312,38,38,55,0,0,0,0,0,0,1.634104262328824,1.6428599169513438,1.6324804991010544,1.0570257434514976,1.071318551737967,0.27701437991206446
0_0_0_10_14_32,2,1,8,16,865,43,ar1_rho0.8,-24.0,303,275,275,275,413,413,413,0,0,0,0,0,0,0.44242839343869633,0.4392144274658776,0.43855983227682466,1.7266987799272964,1.7139299733298001,0.8085476490567369
0_0_0_10_14_32,2,1,9,17,492,44,ar1_rho0.8,-24.0,303,370,370,370,953,953,941,0,0,0,0,0,0,1.1365675838392257,1.139513338526859,1.1444730296753245,0.6386673643454328,0.6315683058111142,0.19273969087900758
0_0_0_10_14_32,2,1,10,18,765,45,ar1_rho0.8,-24.0,303,765,765,765,765,765,765,1,1,1,1,1,1,0.8302483579156354,0.8303173235851192,0.8232818365162942,1.9939989710133998,1.9701482465777176,2.560407050043416
0_0_0_10_14_32,2,1,11,19,1023,46,ar1_rho0.8,-24.0,303,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,4.738888801058726,4.738055705182693,4.741209755329161,4.080414321462892,4.02814177390677,4.97716941285168
0_0_0_10_14_32,2,1,12,20,597,47,ar1_rho0.8,-24.0,303,404,404,404,597,597,597,0,0,0,1,1,1,0.21769977851353484,0.21193670408232573,0.21107338867639808,1.5448823566896692,1.5585088499814055,2.085976131599912
0_0_0_10_14_32,2,1,13,21,562,48,ar1_rho0.8,-24.0,303,698,698,698,562,562,562,0,0,0,1,1,1,1.0711032714488355,1.0683295722868122,1.0742262844895576,2.17206587427507,2.1841848247820668,2.4874090045551416
0_0_0_10_14_32,2,1,14,22,478,49,ar1_rho0.8,-24.0,303,478,478,478,478,478,478,1,1,1,1,1,1,1.1009683633426326,1.1010015263951884,1.1125861313851333,1.2860843885853188,1.2945037080133492,1.8983642560127807
0_0_0_10_14_32,2,1,15,23,267,50,ar1_rho0.8,-24.0,303,889,889,889,267,267,267,0,0,0,1,1,1,0.3267386357260166,0.32773498663381617,0.33391060873753936,0.7805394806959874,0.8231192769965887,1.9179772337452126
0_0_0_10_14_32,2,1,16,24,917,51,ar1_rho0.8,-24.0,303,355,355,355,917,917,917,0,0,0,1,1,1,0.10548723483539553,0.10731569893023483,0.10412418048919081,2.826924158409324,2.838535269658343,2.4420575050325772
0_0_0_10_14_32,2,1,17,25,656,52,ar1_rho0.8,-24.0,303,241,241,241,241,241,241,0,0,0,0,0,0,0.640932435035907,0.6447842120400181,0.6471285660929006,1.3733642921296807,1.352456320559943,1.223238214573549
0_0_0_10_14_32,2,1,18,26,889,53,ar1_rho0.8,-24.0,303,72,72,72,753,753,889,0,0,0,0,0,1,0.7661602061190846,0.7667908289329641,0.7702667218762727,0.5479883716752411,0.5300781932400059,0.47292818420325256
0_0_0_10_14_32,2,1,19,27,510,54,ar1_rho0.8,-24.0,303,890,890,723,510,510,510,0,0,0,1,1,1,0.0057298596074247836,0.002291095338365084,0.000596233195732829,0.5206716107679962,0.5201453167458817,1.8762856248694073
0_0_0_10_14_32,2,1,20,28,860,55,ar1_rho0.8,-24.0,303,543,543,543,860,860,860,0,0,0,1,1,1,0.07568246353468497,0.07347805616020399,0.07440565288543646,0.18464992809621356,0.123905711269948,0.3568001416549036
0_0_0_10_14_32,2,1,21,29,553,56,ar1_rho0.8,-24.0,303,371,371,371,553,553,553,0,0,0,1,1,1,0.5621638922253648,0.5581323327641983,0.5605656949309203,2.902302321698762,2.920195571792132,2.9185256413322582
0_0_0_10_14_32,2,1,22,30,629,57,ar1_rho0.8,-24.0,303,629,629,629,629,629,629,1,1,1,1,1,1,0.9472544578130498,0.9484221301365681,0.9496463031011939,2.49271225872346,2.5567421029233834,3.191017617199144
0_0_0_10_14_32,2,1,23,31,759,58,ar1_rho0.8,-24.0,303,456,456,456,759,759,759,0,0,0,1,1,1,0.2783449229438836,0.2792146300097156,0.2780591572005129,0.9369111376489603,0.9562855395951506,1.5081596913403084
0_0_0_10_14_32,2,1,24,32,874,59,ar1_rho0.8,-24.0,303,874,874,874,874,874,874,1,1,1,1,1,1,1.720320530913485,1.7203922388238537,1.713597567793819,2.6918216533291077,2.706216986509009,3.1243901972252077
0_0_0_10_14_32,2,1,25,33,720,60,ar1_rho0.8,-24.0,303,909,909,909,720,720,720,0,0,0,1,1,1,0.4011973438050076,0.4019839086782271,0.4084662911014724,1.2626398036166286,1.24604930151053,0.500776125426435
0_0_0_10_14_32,2,1,26,34,314,61,ar1_rho0.8,-24.0,303,314,314,314,314,314,314,1,1,1,1,1,1,0.38702726331459986,0.38761895836932225,0.3879863061936373,1.6936499403274197,1.6718312063837637,1.7541372184089898
0_0_0_10_14_32,2,1,27,35,602,62,ar1_rho0.8,-24.0,303,602,602,602,602,602,602,1,1,1,1,1,1,2.8050981597102425,2.802882626188883,2.809504252913567,3.1575701788371635,3.219836967474036,3.3032072875464764
0_0_0_10_14_32,2,1,28,36,7,63,ar1_rho0.8,-24.0,303,514,514,514,7,7,7,0,0,0,1,1,1,0.09014749890897412,0.09470066110455697,0.09368293209937838,0.18821559199243565,0.21156065726786646,0.4413617768279846
0_0_0_10_14_32,2,1,29,37,610,64,ar1_rho0.8,-24.0,303,1008,1008,1008,610,610,610,0,0,0,1,1,1,0.8859114961816621,0.886820305874702,0.8766702073739399,0.08285657177833876,0.122358329271579,1.4294729713454413
0_0_0_10_14_32,2,1,30,38,775,65,ar1_rho0.8,-24.0,303,242,242,242,775,775,775,0,0,0,1,1,1,0.3565076062648046,0.35688053705066164,0.3652863801463273,2.0006109990356364,1.988623899804358,1.1942816547007147
0_0_0_10_14_32,2,1,31,39,912,66,ar1_rho0.8,-24.0,303,47,47,47,912,912,912,0,0,0,1,1,1,1.44120733768301,1.4407396731360138,1.4386848687853084,0.571438261739402,0.5714626134953038,0.9314311409143016
0_0_0_10_14_32,2,1,32,40,768,67,ar1_rho0.8,-24.0,303,881,881,881,692,692,767,0,0,0,0,0,0,0.4611912041217564,0.45811933674569993,0.45421337099228676,0.40620992214551227,0.3692609124630212,0.08536448243488151
0_0_0_10_14_32,2,1,33,41,581,68,ar1_rho0.8,-24.0,303,140,140,140,581,581,581,0,0,0,1,1,1,0.06365453230763052,0.06175824612272126,0.05008455065875518,0.7658759815876776,0.7519609007793582,1.0154748330382586
0_0_0_10_14_32,2,1,34,42,93,69,ar1_rho0.8,-24.0,303,672,672,672,561,561,403,0,0,0,0,0,0,1.8559001778577269,1.8561911538663265,1.858263291344747,0.5213211948742656,0.5421185715875085,0.2686758070020106
0_0_0_10_14_32,3,2,0,8,222,70,ar1_rho0.8,-24.0,303,515,515,515,77,77,222,0,0,0,0,0,1,1.0795202124131462,1.0803308891102268,1.0812917886895015,0.5544087912241531,0.551824814554962,1.4654422480702756
0_0_0_10_14_32,3,2,1,9,711,71,ar1_rho0.8,-24.0,303,604,604,604,612,612,711,0,0,0,0,0,1,0.40002978475128836,0.3978439293185151,0.3928947339676905,1.2222103799577888,1.2109921581873544,0.33374434365318195
0_0_0_10_14_32,3,2,2,10,871,72,ar1_rho0.8,-24.0,303,718,718,718,256,256,256,0,0,0,0,0,0,0.5896956339103585,0.5846628618368204,0.5801532291239299,0.0645934503612037,0.07334061664803623,0.8053011781885779
0_0_0_10_14_32,3,2,3,11,718,73,ar1_rho0.8,-24.0,303,389,389,389,718,718,718,0,0,0,1,1,1,0.49262675447471455,0.49228204949539345,0.48792589029349603,2.0927501778763555,2.0757179503377907,2.679379372969057
