dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux
0_0_0_10_14_8,-25.0,2,0,5,467,571,0,0,1,9,1,1.978464721792851,104,104,0.8020103588367569,-0.22063375494372886,0.1943698601323877,0.0777366618222995,0.05486432828403726,0.20514281251069733,0.5660361351121979,0.7057716011713138,0.09692725407568235,0.06840850330613309,0.2557857392368826,0.7057716011713139
0_0_0_10_14_8,-25.0,2,0,5,467,685,0,0,1,10,1,1.978464721792851,218,218,0.795003408306517,-0.22940887715898634,0.2403805586166376,0.07221088367261524,0.04563550018949736,0.16761376136390663,0.5024225760054204,0.6319753736347621,0.09083091080884276,0.05740289879600415,0.21083401607164234,0.6319753736347621
0_0_0_10_14_8,-25.0,2,0,5,467,258,0,0,1,11,1,1.978464721792851,209,209,0.7682371178575842,-0.2636568462766806,0.23792856563103965,0.0787869668409909,0.051234806961240026,0.19136704132153506,0.49958111109075526,0.6502954614897527,0.10255553267291678,0.06669139744786184,0.24909892645542633,0.6502954614897527
0_0_0_10_14_8,-25.0,2,0,5,467,355,0,0,1,12,1,1.978464721792851,112,112,0.74831266769651,-0.2899343834055292,0.2703442207007493,0.07284618608208263,0.04063687183698429,0.14890121596982242,0.4174423893230336,0.557844878676214,0.0973472576728135,0.0543046691459528,0.19898262103216416,0.557844878676214
0_0_0_10_14_8,-25.0,2,0,5,467,396,0,0,1,13,1,1.978464721792851,71,71,0.728706066377427,-0.31648482940926814,0.20247432297986018,0.07759322084399628,0.043332971917535754,0.1541749999552692,0.40695564853478094,0.5584633740705018,0.10648082186241543,0.05946563905108458,0.21157364686383112,0.5584633740705018
0_0_0_10_14_8,-25.0,2,0,5,467,831,0,0,1,14,1,1.978464721792851,364,364,0.7185324356405545,-0.33054443093216457,0.2613792267119495,0.07527839296751175,0.04785055399246984,0.16666397957074747,0.45673364894754975,0.6356479210856816,0.10476686817958727,0.0665948419570123,0.23195053041992533,0.6356479210856816
0_0_0_10_14_8,-25.0,2,0,5,467,821,0,0,1,15,1,1.978464721792851,354,354,0.6746478048777114,-0.39356449483076844,0.28983278823422376,0.07296583861676084,0.0479418345370038,0.17308480073400564,0.4432739216783348,0.6570449328871438,0.10815397024820506,0.07106201812321004,0.25655579026953107,0.6570449328871438
0_0_0_10_14_8,-25.0,2,0,5,467,703,0,0,1,16,1,1.978464721792851,236,236,0.6551950705674159,-0.42282227002558453,0.183683393655252,0.06913421289919311,0.04504733517250633,0.1649231848974408,0.42692019926893243,0.6515925080132372,0.10551699181637782,0.06875408133564584,0.2517161564640788,0.6515925080132372
0_0_0_10_14_8,-25.0,2,0,6,89,481,0,1,0,1,31,0.010897697402293068,392,0,1.290370957832593,0.2549297412462302,0.325465927682117,0.11406638778541364,0.08894766141007991,0.3293690789108048,1.0062164786581504,0.7797885348785822,0.08839813628245972,0.06893185317769651,0.25525146618615674,0.7797885348785821
0_0_0_10_14_8,-25.0,2,0,6,89,268,0,0,0,2,31,0.010897697402293068,179,213,1.2871371050721478,0.2524204536875821,0.4119732880598578,0.13244107470271876,0.10389116906516828,0.37923243940450363,1.0096730103803417,0.7844331473326197,0.10289585637832657,0.08071492046633592,0.2946325126593616,0.7844331473326197
0_0_0_10_14_8,-25.0,2,0,6,89,682,0,0,0,3,31,0.010897697402293068,431,201,1.0796456765446152,0.07663291003350144,0.19934068173227007,0.09114193455828429,0.06579062168785069,0.23775115067133484,0.7793400546819325,0.7218479836608942,0.08441837589715753,0.0609372344252906,0.2202122009437881,0.7218479836608942
0_0_0_10_14_8,-25.0,2,0,6,89,648,0,0,0,4,31,0.010897697402293068,465,167,1.040472918452906,0.039675339076894,0.3101236195170254,0.10858839461920425,0.07673632745484676,0.2873354480801666,0.7352725938926618,0.7066715345037035,0.10436446032700772,0.07375139332693743,0.27615850733280956,0.7066715345037035
0_0_0_10_14_8,-25.0,2,0,6,89,957,0,0,0,5,31,0.010897697402293068,156,476,0.8917685616770541,-0.11454864007100028,0.34079240811667916,0.08981066635225299,0.05567746251053894,0.20149358129141556,0.5528453654503573,0.6199426501542956,0.10071073394127691,0.06243487929853938,0.22594828966888905,0.6199426501542956
0_0_0_10_14_8,-25.0,2,0,6,89,79,0,0,0,6,31,0.010897697402293068,10,402,0.8667460065908337,-0.1430093017644122,0.28988444433071164,0.08590301542191095,0.050366236001989896,0.17817078005459655,0.5081862808578589,0.5863151107631919,0.09910979083687124,0.05810956799223694,0.20556285082338538,0.5863151107631919
0_0_0_10_14_8,-25.0,2,0,6,89,912,0,0,0,7,31,0.010897697402293068,201,431,0.8144209964769722,-0.20527785198951798,0.3215594024192519,0.06814765426430176,0.04244299686896653,0.15265645006388817,0.5072290187631581,0.6228093589891871,0.08367620009687292,0.05211432054498438,0.1874416925941871,0.6228093589891871
0_0_0_10_14_8,-25.0,2,0,6,89,109,0,0,0,8,31,0.010897697402293068,20,372,0.7590694542634004,-0.2756619981796586,0.1728239505467972,0.0775970624574035,0.04552538796137458,0.16320900965984042,0.4453381391072636,0.5866895797294582,0.10222656440931817,0.059975260110489266,0.21501195805358567,0.5866895797294582
0_0_0_10_14_8,-25.0,2,0,6,89,940,0,0,0,9,31,0.010897697402293068,173,459,0.7351914878327648,-0.30762428603711334,0.1907953751425705,0.05486045655499874,0.03181499045517618,0.11766235004180836,0.42635646213912054,0.5799257325407235,0.07462063620556764,0.043274427114168644,0.16004313432498993,0.5799257325407235
0_0_0_10_14_8,-25.0,2,0,6,89,436,0,0,0,10,31,0.010897697402293068,347,45,0.7150505643793714,-0.3354020193769208,0.18668142531088794,0.07451365119562385,0.04820968019100185,0.17248130942717146,0.4626314571355942,0.6469912481463957,0.10420752728207133,0.06742135814247692,0.24121554197621917,0.6469912481463957
0_0_0_10_14_8,-25.0,2,0,6,89,423,0,0,0,11,31,0.010897697402293068,334,58,0.7131245881937645,-0.33809913583307755,0.2141943895704709,0.0688576492474067,0.043465111190483935,0.15999057629163763,0.450146641038249,0.6312314124217784,0.09655767082973901,0.060950234938013305,0.22435150735283058,0.6312314124217784
0_0_0_10_14_8,-25.0,2,0,6,89,341,0,0,0,12,31,0.010897697402293068,252,140,0.6935433822391701,-0.36594148568387963,0.20949496450793162,0.06058318901960648,0.037729557057599436,0.14290750094621682,0.4319198945378203,0.6227727141499444,0.08735313546502015,0.05440114926305837,0.2060541627328726,0.6227727141499444
0_0_0_10_14_8,-25.0,2,0,6,89,830,0,0,0,13,31,0.010897697402293068,283,349,0.6808472641934635,-0.3844172796417547,0.340458971869639,0.07598010645168135,0.05164566393122882,0.19176493959882265,0.46278967794541787,0.679726132840736,0.11159640413872841,0.07585499222414976,0.28165632687969855,0.679726132840736
0_0_0_10_14_8,-25.0,2,0,6,89,460,0,0,0,14,31,0.010897697402293068,371,21,0.6784476353165161,-0.38794797981666923,0.1374274474237535,0.05048227766404993,0.03103094385693072,0.11587124209770211,0.41703487749655654,0.6146898534062947,0.07440851001050132,0.04573815611053587,0.17078877729987918,0.6146898534062947
0_0_0_10_14_8,-25.0,2,0,6,89,433,0,0,0,15,31,0.010897697402293068,344,48,0.6657905107808837,-0.4067802062995165,0.19403259397653733,0.06583944828296562,0.034202278702426765,0.12615107425034602,0.34586487586121606,0.5194800320232299,0.09888913587209992,0.051370931469587995,0.1894756266537767,0.5194800320232299
0_0_0_10_14_8,-25.0,2,0,6,89,933,0,0,0,16,31,0.010897697402293068,180,452,0.6624429995693824,-0.411820763209112,0.23850520558205285,0.0814878872807367,0.04953614836834334,0.1776603213936134,0.4026963492032586,0.607895848344732,0.1230111682570538,0.07477797848349828,0.26818959745834825,0.607895848344732
0_0_0_10_14_8,-25.0,2,0,7,713,345,0,1,0,1,2,0.0549443247599862,368,0,1.0879723082921942,0.08431569617252328,0.33682214502256536,0.11049154192337399,0.08336455210045368,0.30339068146960646,0.8208621456416534,0.7544880870453151,0.10155731086282348,0.0766237811983581,0.2788588267892987,0.7544880870453151
0_0_0_10_14_8,-25.0,2,0,7,713,713,1,0,0,2,2,0.0549443247599862,0,368,1.0742946405116527,0.07166429785882646,0.3137469113006153,0.09717622118977373,0.07210335721605325,0.2554559925504132,0.7971111581796584,0.7419856044334536,0.09045583727709165,0.06711692909657699,0.23778950663734816,0.7419856044334536
0_0_0_10_14_8,-25.0,2,0,7,713,831,0,0,0,3,2,0.0549443247599862,118,486,0.9437058979017685,-0.057940710210928614,0.3191412647452991,0.08387238006846105,0.05162434565209269,0.18821414075112713,0.5808610585204931,0.6155106795580879,0.08887554931567401,0.05470384975538886,0.19944152216236183,0.6155106795580879
0_0_0_10_14_8,-25.0,2,0,7,713,337,0,0,0,4,2,0.0549443247599862,376,8,0.8463657035487273,-0.1668037390810134,0.2809253778431447,0.08741794828809492,0.05432220358306682,0.19660575862931212,0.5259383336517963,0.6214078990282678,0.10328626020827657,0.06418289795451212,0.23229409911692275,0.6214078990282678
0_0_0_10_14_8,-25.0,2,0,7,713,215,0,0,0,5,2,0.0549443247599862,498,130,0.8287784064128836,-0.18780246185483998,0.21687622446514374,0.07974557421638592,0.04901493518493038,0.18081708011513342,0.5094015595495,0.6146414477113253,0.0962206225443789,0.05914118274036203,0.21817301068176403,0.6146414477113253
0_0_0_10_14_8,-25.0,2,0,7,713,649,0,0,0,6,2,0.0549443247599862,64,304,0.8132545935538396,-0.20671106525380192,0.18225921577162624,0.0796410752385742,0.05187740446304973,0.18642108305662528,0.5297459552729786,0.6513900560438803,0.09792883541001696,0.06378986958604288,0.2292284415412696,0.6513900560438803
0_0_0_10_14_8,-25.0,2,0,7,713,432,0,0,0,7,2,0.0549443247599862,281,87,0.7701728924303097,-0.26114025371497906,0.24794311424604337,0.07609806576494013,0.05380421165337461,0.1989080886664555,0.5445413743105104,0.7070378348323705,0.09880647126492573,0.06985991351057992,0.25826420355927293,0.7070378348323706
0_0_0_10_14_8,-25.0,2,0,7,713,752,0,0,0,8,2,0.0549443247599862,39,407,0.7310958714733751,-0.31321067670554753,0.3733873292710226,0.09488208170899877,0.0620922269043169,0.22737318118706307,0.47843986896873425,0.6544146775231215,0.12978062852110384,0.0849303481623862,0.3110032350871284,0.6544146775231215
0_0_0_10_14_8,-25.0,2,0,7,713,231,0,0,0,9,2,0.0549443247599862,482,114,0.7157850104124499,-0.33437542189706965,0.30834234532603927,0.07115773330584374,0.03808372835105681,0.13714659255831346,0.3830892389045147,0.5352015386348631,0.09941215905714651,0.05320554048639855,0.19160305198244765,0.5352015386348631
0_0_0_10_14_8,-25.0,2,0,7,713,963,0,0,0,10,2,0.0549443247599862,250,406,0.7010950502305526,-0.35511180879905413,0.308312727435032,0.0751528467247236,0.049493922076394845,0.18539541255256742,0.4617249418556171,0.6585768102396108,0.10719352062178994,0.07059516688945236,0.26443691549612397,0.6585768102396108
0_0_0_10_14_8,-25.0,2,0,7,713,875,0,0,0,11,2,0.0549443247599862,162,494,0.6898077828627471,-0.3713422957614474,0.2646425776876906,0.07833244275513837,0.04525822430456737,0.16593030642724305,0.39855102516626945,0.5777711343183992,0.11355691353619358,0.06560990674350295,0.24054571512461267,0.5777711343183992
0_0_0_10_14_8,-25.0,2,0,7,713,228,0,0,0,12,2,0.0549443247599862,485,117,0.6629657771927668,-0.4110319082389923,0.26612845482355607,0.0783323903258038,0.04763621787738198,0.1686572382560525,0.4031688816880037,0.608129251249083,0.11815450061010846,0.07185320798773459,0.2543981062947281,0.608129251249083
0_0_0_10_14_8,-25.0,2,0,7,713,714,0,0,0,13,2,0.0549443247599862,1,369,0.6584832254703201,-0.4178162319724375,0.20950307712876198,0.07577701774644235,0.04374514898972197,0.16104385670127142,0.3801343423386997,0.5772878148371807,0.11507812927553135,0.06643320178502209,0.24456789553939845,0.5772878148371807
0_0_0_10_14_8,-25.0,2,0,7,713,320,0,0,0,14,2,0.0549443247599862,393,25,0.6581776758879165,-0.41828035996100826,0.18226256099366508,0.07062344571663576,0.042009337238907644,0.15501736066031133,0.3915074897426438,0.5948355650538883,0.10730149062160303,0.06382674280502575,0.23552509654962803,0.5948355650538883
0_0_0_10_14_8,-25.0,2,0,7,713,219,0,0,0,15,2,0.0549443247599862,494,126,0.6575232898339642,-0.4192750937568485,0.28721977220494066,0.07968946879725955,0.046757989694969894,0.17079116705526268,0.38580339001226316,0.5867524329209465,0.12119642000419861,0.07111229429877242,0.2597492281959934,0.5867524329209465
0_0_0_10_14_8,-25.0,2,0,7,713,815,0,0,0,16,2,0.0549443247599862,102,470,0.6541235692542138,-0.4244590015587901,0.21365683288786877,0.06910138099239518,0.039641845030836856,0.14575634973726515,0.37525538261307934,0.5736765960610767,0.10563964400668176,0.060602991382857116,0.22282693452468988,0.5736765960610767
0_0_0_10_14_8,-25.0,2,0,8,865,865,1,1,1,1,1,0.9775895792127259,0,0,1.3721744937585214,0.31639670325648217,0.34444634667335516,0.13373294011310938,0.1007257972345131,0.3729604375971011,1.0335028132320476,0.753186142092746,0.09746059318359843,0.07340596818602509,0.27180248524772216,0.753186142092746
0_0_0_10_14_8,-25.0,2,0,8,865,184,0,0,1,2,1,0.9775895792127259,343,343,1.0955958648119122,0.09129838404032777,0.21248102516855272,0.08377019154730678,0.05802063747633531,0.2138623999727618,0.7588280427522517,0.692616745940826,0.07646085042652852,0.052958065414290406,0.19520190504687318,0.692616745940826
0_0_0_10_14_8,-25.0,2,0,8,865,688,0,0,1,3,1,0.9775895792127259,177,177,0.8586067418554109,-0.15244427107317932,0.26399276910558056,0.07114932517352449,0.04590251929137965,0.1646707643490732,0.5539365613883908,0.6451574794199246,0.08286602201582295,0.053461633893284316,0.19178834304658154,0.6451574794199246
0_0_0_10_14_8,-25.0,2,0,8,865,330,0,0,1,4,1,0.9775895792127259,489,489,0.8574735697038705,-0.15376492291984015,0.22436288925785672,0.08241886214447514,0.05652442116028711,0.20426945242540556,0.588071661348523,0.6858189944578865,0.09611825373572574,0.06591972412608342,0.23822244748132618,0.6858189944578866
0_0_0_10_14_8,-25.0,2,0,8,865,938,0,0,1,5,1,0.9775895792127259,73,73,0.8196309390769443,-0.1989011143340841,0.27477184647386915,0.09373153004819854,0.06603944356172461,0.24421528888082358,0.5774787962469148,0.7045595385860647,0.11435821365376658,0.08057217024542439,0.2979576260943188,0.7045595385860647
0_0_0_10_14_8,-25.0,2,0,8,865,1006,0,0,1,6,1,0.9775895792127259,141,141,0.7870823779303606,-0.23942236268763817,0.17010842599453704,0.06974390051156373,0.052603423947568645,0.19850334793071767,0.5936465799050977,0.7542369090591206,0.08861067464749481,0.06683344135576987,0.25220148931892467,0.7542369090591206
0_0_0_10_14_8,-25.0,2,0,8,865,53,0,0,1,7,1,0.9775895792127259,212,212,0.7788388503982766,-0.24995112177931103,0.20839783006513832,0.06963835589804575,0.04301209164493535,0.156079796399657,0.48104938116304463,0.6176494417517171,0.08941304849191155,0.05522591948634838,0.20040063014299056,0.6176494417517171
0_0_0_10_14_8,-25.0,2,0,8,865,147,0,0,1,8,1,0.9775895792127259,306,306,0.7765899436610404,-0.25284281095584343,0.26878384858236615,0.0893197289051569,0.05936287582034972,0.21137246804397875,0.5161302318531903,0.6646110164909199,0.11501530458156749,0.07644043848996832,0.2721802796563599,0.6646110164909199
0_0_0_10_14_8,-25.0,2,0,8,865,299,0,0,1,9,1,0.9775895792127259,458,458,0.7649180584622606,-0.2679865640138493,0.2721372548154355,0.08083017348457544,0.05087789198216007,0.18593767871316041,0.481471419346551,0.6294418258531751,0.10567167631925299,0.06651417288335634,0.24308182642067167,0.6294418258531751
0_0_0_10_14_8,-25.0,2,0,8,865,116,0,0,1,10,1,0.9775895792127259,275,275,0.7180274800101785,-0.33124743767162773,0.2758854455623647,0.08045220249823988,0.05000223872439461,0.18225367876475942,0.44626474293143065,0.621514851945645,0.11204613296569015,0.06963833574125297,0.2538254925315336,0.621514851945645
0_0_0_10_14_8,-25.0,2,0,8,865,496,0,0,1,11,1,0.9775895792127259,369,369,0.7060716743724562,-0.34803852486786424,0.21599543428918605,0.08082771890074583,0.05381326872886933,0.1972536211884197,0.4700865652475701,0.6657774023655241,0.1144752322384042,0.07621502275487484,0.2793677021015397,0.6657774023655241
0_0_0_10_14_8,-25.0,2,0,8,865,540,0,0,1,12,1,0.9775895792127259,325,325,0.7002288184821737,-0.3563481138075564,0.2553981415496176,0.07048918244960439,0.04050351701262913,0.1490784358282581,0.40235577824161717,0.5746061396241439,0.10066592603600319,0.05784325915123738,0.2128996006639697,0.5746061396241439
0_0_0_10_14_8,-25.0,2,0,8,865,877,0,0,1,13,1,0.9775895792127259,12,12,0.67679776729182,-0.3903827696142707,0.23284546904484577,0.08100810144257682,0.0600974662139911,0.22005930391862583,0.5020958426282426,0.7418698271381119,0.11969321613859278,0.08879678556634249,0.3251477982842417,0.7418698271381119
0_0_0_10_14_8,-25.0,2,0,8,865,478,0,0,1,14,1,0.9775895792127259,387,387,0.6250589185584978,-0.46990936399524735,0.20907009034944435,0.06770018998800709,0.03905472526896021,0.1456738703116915,0.3605825086390443,0.5768776317448836,0.10831009362147223,0.06248167030242152,0.23305622236003373,0.5768776317448836
0_0_0_10_14_8,-25.0,2,0,8,865,571,0,0,1,15,1,0.9775895792127259,294,294,0.6198604215400252,-0.4782609528361316,0.2216587613874343,0.060397903866660226,0.02832393104441863,0.1076407624589861,0.2906869727734935,0.4689555304261726,0.09743790983880433,0.045694046692074074,0.17365322694995713,0.46895553042617266
0_0_0_10_14_8,-25.0,2,0,8,865,866,0,0,1,16,1,0.9775895792127259,1,1,0.6132611207022478,-0.4889644619643417,0.31357473460255747,0.08408748123478613,0.05097873814209584,0.17872579876622072,0.37179467889775275,0.6062583561012463,0.13711529786609855,0.08312729508063364,0.2914350718362206,0.6062583561012463
0_0_0_10_14_8,-25.0,2,0,9,405,405,1,1,1,1,1,0.5964861218069467,0,0,0.905714344499021,-0.099031315701899,0.3348395606877296,0.09414596646801662,0.06761766129712891,0.24445742749748467,0.6505035539583232,0.7182215429282365,0.10394664392788402,0.07465671898409687,0.269905659529663,0.7182215429282365
0_0_0_10_14_8,-25.0,2,0,9,405,178,0,0,1,2,1,0.5964861218069467,227,227,0.7894827293707216,-0.2363773209269496,0.2726357730937313,0.09384341994742948,0.07339634948940901,0.2705100385157385,0.6174663109380127,0.7821150330041808,0.11886697005041504,0.09296764420408733,0.34264212306627123,0.7821150330041808
0_0_0_10_14_8,-25.0,2,0,9,405,767,0,0,1,3,1,0.5964861218069467,362,362,0.7450676416794977,-0.29428027052345346,0.17564723173349217,0.06094391385614773,0.04522562582379699,0.1659866968104806,0.5529042728622967,0.7420860092863045,0.08179648456987171,0.06070002680810488,0.22278070811976333,0.7420860092863045
0_0_0_10_14_8,-25.0,2,0,9,405,167,0,0,1,4,1,0.5964861218069467,238,238,0.7190420165029678,-0.3298354855512883,0.19489707075002125,0.07014215489670884,0.044871121627885355,0.16410206331039667,0.4599833270816505,0.6397168962653408,0.09754945230856246,0.06240403286321746,0.2282231907788929,0.6397168962653408
0_0_0_10_14_8,-25.0,2,0,9,405,284,0,0,1,5,1,0.5964861218069467,121,121,0.7154818696165286,-0.3347990197664593,0.15652737726614088,0.07123348653164763,0.042471559257470155,0.15708034847209235,0.42659193172530324,0.5962302468320273,0.0995601559684889,0.05936077636772727,0.21954483424755614,0.5962302468320273
