packet_index,payload_symbol_index,phase_weight,gt_raw_fft_bin,amp_rank,phase_metric_rank,phase_line_slope_pi,phase_line_r2
5,4,0.1,86,3,2,-0.0625784582593764,0.7772290887946084
5,4,0.2,86,3,2,-0.0625784582593764,0.7772290887946084
5,4,0.35,86,3,2,-0.0625784582593764,0.7772290887946084
5,4,0.5,86,3,1,-0.0625784582593764,0.7772290887946084
5,4,0.75,86,3,1,-0.0625784582593764,0.7772290887946084
5,4,1.0,86,3,1,-0.0625784582593764,0.7772290887946084
5,4,1.5,86,3,1,-0.0625784582593764,0.7772290887946084
5,4,2.0,86,3,1,-0.0625784582593764,0.7772290887946084
5,4,3.0,86,3,1,-0.0625784582593764,0.7772290887946084
5,5,0.0,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,0.05,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,0.1,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,0.2,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,0.35,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,0.5,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,0.75,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,1.0,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,1.5,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,2.0,468,1,1,-0.0625784582593764,0.7772290887946084
5,5,3.0,468,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.0,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.05,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.1,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.2,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.35,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.5,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,0.75,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,1.0,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,1.5,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,2.0,89,1,1,-0.0625784582593764,0.7772290887946084
5,6,3.0,89,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.0,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.05,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.1,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.2,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.35,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.5,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,0.75,713,1,1,-0.0625784582593764,0.7772290887946084
5,7,1.0,713,1,2,-0.0625784582593764,0.7772290887946084
5,7,1.5,713,1,2,-0.0625784582593764,0.7772290887946084
5,7,2.0,713,1,6,-0.0625784582593764,0.7772290887946084
5,7,3.0,713,1,18,-0.0625784582593764,0.7772290887946084
5,8,0.0,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,0.05,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,0.1,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,0.2,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,0.35,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,0.5,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,0.75,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,1.0,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,1.5,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,2.0,865,1,1,-0.0625784582593764,0.7772290887946084
5,8,3.0,865,1,2,-0.0625784582593764,0.7772290887946084
5,9,0.0,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,0.05,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,0.1,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,0.2,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,0.35,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,0.5,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,0.75,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,1.0,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,1.5,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,2.0,492,1,1,-0.0625784582593764,0.7772290887946084
5,9,3.0,492,1,1,-0.0625784582593764,0.7772290887946084
5,10,0.0,765,4,4,-0.0625784582593764,0.7772290887946084
5,10,0.05,765,4,3,-0.0625784582593764,0.7772290887946084
5,10,0.1,765,4,2,-0.0625784582593764,0.7772290887946084
5,10,0.2,765,4,3,-0.0625784582593764,0.7772290887946084
5,10,0.35,765,4,3,-0.0625784582593764,0.7772290887946084
5,10,0.5,765,4,3,-0.0625784582593764,0.7772290887946084
5,10,0.75,765,4,3,-0.0625784582593764,0.7772290887946084
5,10,1.0,765,4,3,-0.0625784582593764,0.7772290887946084
5,10,1.5,765,4,4,-0.0625784582593764,0.7772290887946084
5,10,2.0,765,4,4,-0.0625784582593764,0.7772290887946084
5,10,3.0,765,4,5,-0.0625784582593764,0.7772290887946084
5,11,0.0,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,0.05,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,0.1,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,0.2,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,0.35,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,0.5,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,0.75,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,1.0,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,1.5,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,2.0,1023,1,1,-0.0625784582593764,0.7772290887946084
5,11,3.0,1023,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.0,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.05,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.1,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.2,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.35,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.5,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,0.75,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,1.0,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,1.5,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,2.0,597,1,1,-0.0625784582593764,0.7772290887946084
5,12,3.0,597,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.0,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.05,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.1,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.2,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.35,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.5,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,0.75,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,1.0,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,1.5,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,2.0,562,1,1,-0.0625784582593764,0.7772290887946084
5,13,3.0,562,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.0,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.05,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.1,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.2,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.35,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.5,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,0.75,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,1.0,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,1.5,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,2.0,478,1,1,-0.0625784582593764,0.7772290887946084
5,14,3.0,478,1,2,-0.0625784582593764,0.7772290887946084
5,15,0.0,267,8,8,-0.0625784582593764,0.7772290887946084
5,15,0.05,267,8,5,-0.0625784582593764,0.7772290887946084
5,15,0.1,267,8,4,-0.0625784582593764,0.7772290887946084
5,15,0.2,267,8,5,-0.0625784582593764,0.7772290887946084
5,15,0.35,267,8,7,-0.0625784582593764,0.7772290887946084
5,15,0.5,267,8,7,-0.0625784582593764,0.7772290887946084
5,15,0.75,267,8,15,-0.0625784582593764,0.7772290887946084
5,15,1.0,267,8,18,-0.0625784582593764,0.7772290887946084
5,15,1.5,267,8,35,-0.0625784582593764,0.7772290887946084
5,15,2.0,267,8,47,-0.0625784582593764,0.7772290887946084
5,15,3.0,267,8,76,-0.0625784582593764,0.7772290887946084
5,16,0.0,917,24,24,-0.0625784582593764,0.7772290887946084
5,16,0.05,917,24,15,-0.0625784582593764,0.7772290887946084
5,16,0.1,917,24,11,-0.0625784582593764,0.7772290887946084
5,16,0.2,917,24,21,-0.0625784582593764,0.7772290887946084
5,16,0.35,917,24,35,-0.0625784582593764,0.7772290887946084
5,16,0.5,917,24,53,-0.0625784582593764,0.7772290887946084
5,16,0.75,917,24,93,-0.0625784582593764,0.7772290887946084
5,16,1.0,917,24,134,-0.0625784582593764,0.7772290887946084
5,16,1.5,917,24,201,-0.0625784582593764,0.7772290887946084
5,16,2.0,917,24,240,-0.0625784582593764,0.7772290887946084
5,16,3.0,917,24,261,-0.0625784582593764,0.7772290887946084
5,17,0.0,656,52,52,-0.0625784582593764,0.7772290887946084
5,17,0.05,656,52,27,-0.0625784582593764,0.7772290887946084
5,17,0.1,656,52,18,-0.0625784582593764,0.7772290887946084
5,17,0.2,656,52,16,-0.0625784582593764,0.7772290887946084
5,17,0.35,656,52,15,-0.0625784582593764,0.7772290887946084
5,17,0.5,656,52,15,-0.0625784582593764,0.7772290887946084
5,17,0.75,656,52,16,-0.0625784582593764,0.7772290887946084
5,17,1.0,656,52,17,-0.0625784582593764,0.7772290887946084
5,17,1.5,656,52,23,-0.0625784582593764,0.7772290887946084
5,17,2.0,656,52,32,-0.0625784582593764,0.7772290887946084
5,17,3.0,656,52,49,-0.0625784582593764,0.7772290887946084
5,18,0.0,889,1,1,-0.0625784582593764,0.7772290887946084
5,18,0.05,889,1,1,-0.0625784582593764,0.7772290887946084
5,18,0.1,889,1,1,-0.0625784582593764,0.7772290887946084
5,18,0.2,889,1,2,-0.0625784582593764,0.7772290887946084
5,18,0.35,889,1,2,-0.0625784582593764,0.7772290887946084
5,18,0.5,889,1,3,-0.0625784582593764,0.7772290887946084
5,18,0.75,889,1,20,-0.0625784582593764,0.7772290887946084
5,18,1.0,889,1,38,-0.0625784582593764,0.7772290887946084
5,18,1.5,889,1,82,-0.0625784582593764,0.7772290887946084
5,18,2.0,889,1,130,-0.0625784582593764,0.7772290887946084
5,18,3.0,889,1,181,-0.0625784582593764,0.7772290887946084
5,19,0.0,510,1,1,-0.0625784582593764,0.7772290887946084
5,19,0.05,510,1,1,-0.0625784582593764,0.7772290887946084
5,19,0.1,510,1,1,-0.0625784582593764,0.7772290887946084
5,19,0.2,510,1,1,-0.0625784582593764,0.7772290887946084
5,19,0.35,510,1,7,-0.0625784582593764,0.7772290887946084
5,19,0.5,510,1,18,-0.0625784582593764,0.7772290887946084
5,19,0.75,510,1,95,-0.0625784582593764,0.7772290887946084
5,19,1.0,510,1,162,-0.0625784582593764,0.7772290887946084
5,19,1.5,510,1,258,-0.0625784582593764,0.7772290887946084
5,19,2.0,510,1,313,-0.0625784582593764,0.7772290887946084
5,19,3.0,510,1,356,-0.0625784582593764,0.7772290887946084
5,20,0.0,860,1,1,-0.0625784582593764,0.7772290887946084
5,20,0.05,860,1,2,-0.0625784582593764,0.7772290887946084
5,20,0.1,860,1,5,-0.0625784582593764,0.7772290887946084
5,20,0.2,860,1,15,-0.0625784582593764,0.7772290887946084
5,20,0.35,860,1,51,-0.0625784582593764,0.7772290887946084
5,20,0.5,860,1,90,-0.0625784582593764,0.7772290887946084
5,20,0.75,860,1,178,-0.0625784582593764,0.7772290887946084
5,20,1.0,860,1,252,-0.0625784582593764,0.7772290887946084
5,20,1.5,860,1,326,-0.0625784582593764,0.7772290887946084
5,20,2.0,860,1,359,-0.0625784582593764,0.7772290887946084
5,20,3.0,860,1,390,-0.0625784582593764,0.7772290887946084
5,21,0.0,553,1,1,-0.0625784582593764,0.7772290887946084
5,21,0.05,553,1,1,-0.0625784582593764,0.7772290887946084
5,21,0.1,553,1,1,-0.0625784582593764,0.7772290887946084
5,21,0.2,553,1,2,-0.0625784582593764,0.7772290887946084
5,21,0.35,553,1,3,-0.0625784582593764,0.7772290887946084
5,21,0.5,553,1,6,-0.0625784582593764,0.7772290887946084
5,21,0.75,553,1,44,-0.0625784582593764,0.7772290887946084
5,21,1.0,553,1,93,-0.0625784582593764,0.7772290887946084
5,21,1.5,553,1,187,-0.0625784582593764,0.7772290887946084
5,21,2.0,553,1,233,-0.0625784582593764,0.7772290887946084
5,21,3.0,553,1,271,-0.0625784582593764,0.7772290887946084
5,22,0.0,629,1,1,-0.0625784582593764,0.7772290887946084
5,22,0.05,629,1,1,-0.0625784582593764,0.7772290887946084
5,22,0.1,629,1,2,-0.0625784582593764,0.7772290887946084
5,22,0.2,629,1,16,-0.0625784582593764,0.7772290887946084
5,22,0.35,629,1,69,-0.0625784582593764,0.7772290887946084
5,22,0.5,629,1,176,-0.0625784582593764,0.7772290887946084
5,22,0.75,629,1,313,-0.0625784582593764,0.7772290887946084
5,22,1.0,629,1,383,-0.0625784582593764,0.7772290887946084
5,22,1.5,629,1,455,-0.0625784582593764,0.7772290887946084
5,22,2.0,629,1,484,-0.0625784582593764,0.7772290887946084
5,22,3.0,629,1,507,-0.0625784582593764,0.7772290887946084
5,23,0.0,759,3,3,-0.0625784582593764,0.7772290887946084
5,23,0.05,759,3,7,-0.0625784582593764,0.7772290887946084
5,23,0.1,759,3,23,-0.0625784582593764,0.7772290887946084
5,23,0.2,759,3,109,-0.0625784582593764,0.7772290887946084
5,23,0.35,759,3,274,-0.0625784582593764,0.7772290887946084
5,23,0.5,759,3,398,-0.0625784582593764,0.7772290887946084
5,23,0.75,759,3,504,-0.0625784582593764,0.7772290887946084
5,23,1.0,759,3,552,-0.0625784582593764,0.7772290887946084
5,23,1.5,759,3,600,-0.0625784582593764,0.7772290887946084
5,23,2.0,759,3,630,-0.0625784582593764,0.7772290887946084
5,23,3.0,759,3,656,-0.0625784582593764,0.7772290887946084
5,24,0.0,874,1,1,-0.0625784582593764,0.7772290887946084
5,24,0.05,874,1,1,-0.0625784582593764,0.7772290887946084
5,24,0.1,874,1,1,-0.0625784582593764,0.7772290887946084
5,24,0.2,874,1,13,-0.0625784582593764,0.7772290887946084
5,24,0.35,874,1,99,-0.0625784582593764,0.7772290887946084
5,24,0.5,874,1,240,-0.0625784582593764,0.7772290887946084
5,24,0.75,874,1,397,-0.0625784582593764,0.7772290887946084
5,24,1.0,874,1,479,-0.0625784582593764,0.7772290887946084
5,24,1.5,874,1,546,-0.0625784582593764,0.7772290887946084
5,24,2.0,874,1,578,-0.0625784582593764,0.7772290887946084
5,24,3.0,874,1,620,-0.0625784582593764,0.7772290887946084
5,25,0.0,720,13,13,-0.0625784582593764,0.7772290887946084
5,25,0.05,720,13,19,-0.0625784582593764,0.7772290887946084
5,25,0.1,720,13,40,-0.0625784582593764,0.7772290887946084
5,25,0.2,720,13,121,-0.0625784582593764,0.7772290887946084
5,25,0.35,720,13,268,-0.0625784582593764,0.7772290887946084
5,25,0.5,720,13,382,-0.0625784582593764,0.7772290887946084
5,25,0.75,720,13,488,-0.0625784582593764,0.7772290887946084
5,25,1.0,720,13,525,-0.0625784582593764,0.7772290887946084
5,25,1.5,720,13,570,-0.0625784582593764,0.7772290887946084
5,25,2.0,720,13,591,-0.0625784582593764,0.7772290887946084
5,25,3.0,720,13,615,-0.0625784582593764,0.7772290887946084
5,26,0.0,314,10,10,-0.0625784582593764,0.7772290887946084
5,26,0.05,314,10,24,-0.0625784582593764,0.7772290887946084
5,26,0.1,314,10,65,-0.0625784582593764,0.7772290887946084
5,26,0.2,314,10,235,-0.0625784582593764,0.7772290887946084
5,26,0.35,314,10,436,-0.0625784582593764,0.7772290887946084
5,26,0.5,314,10,572,-0.0625784582593764,0.7772290887946084
5,26,0.75,314,10,686,-0.0625784582593764,0.7772290887946084
5,26,1.0,314,10,739,-0.0625784582593764,0.7772290887946084
5,26,1.5,314,10,791,-0.0625784582593764,0.7772290887946084
5,26,2.0,314,10,820,-0.0625784582593764,0.7772290887946084
5,26,3.0,314,10,861,-0.0625784582593764,0.7772290887946084
5,27,0.0,602,15,15,-0.0625784582593764,0.7772290887946084
5,27,0.05,602,15,38,-0.0625784582593764,0.7772290887946084
5,27,0.1,602,15,120,-0.0625784582593764,0.7772290887946084
5,27,0.2,602,15,311,-0.0625784582593764,0.7772290887946084
5,27,0.35,602,15,498,-0.0625784582593764,0.7772290887946084
5,27,0.5,602,15,610,-0.0625784582593764,0.7772290887946084
5,27,0.75,602,15,708,-0.0625784582593764,0.7772290887946084
5,27,1.0,602,15,753,-0.0625784582593764,0.7772290887946084
5,27,1.5,602,15,805,-0.0625784582593764,0.7772290887946084
5,27,2.0,602,15,844,-0.0625784582593764,0.7772290887946084
5,27,3.0,602,15,876,-0.0625784582593764,0.7772290887946084
5,28,0.0,7,1,1,-0.0625784582593764,0.7772290887946084
5,28,0.05,7,1,3,-0.0625784582593764,0.7772290887946084
5,28,0.1,7,1,13,-0.0625784582593764,0.7772290887946084
5,28,0.2,7,1,106,-0.0625784582593764,0.7772290887946084
5,28,0.35,7,1,353,-0.0625784582593764,0.7772290887946084
5,28,0.5,7,1,514,-0.0625784582593764,0.7772290887946084
5,28,0.75,7,1,634,-0.0625784582593764,0.7772290887946084
5,28,1.0,7,1,687,-0.0625784582593764,0.7772290887946084
5,28,1.5,7,1,754,-0.0625784582593764,0.7772290887946084
5,28,2.0,7,1,791,-0.0625784582593764,0.7772290887946084
5,28,3.0,7,1,828,-0.0625784582593764,0.7772290887946084
5,29,0.0,610,9,9,-0.0625784582593764,0.7772290887946084
5,29,0.05,610,9,25,-0.0625784582593764,0.7772290887946084
5,29,0.1,610,9,55,-0.0625784582593764,0.7772290887946084
5,29,0.2,610,9,177,-0.0625784582593764,0.7772290887946084
5,29,0.35,610,9,363,-0.0625784582593764,0.7772290887946084
5,29,0.5,610,9,457,-0.0625784582593764,0.7772290887946084
5,29,0.75,610,9,544,-0.0625784582593764,0.7772290887946084
5,29,1.0,610,9,578,-0.0625784582593764,0.7772290887946084
5,29,1.5,610,9,622,-0.0625784582593764,0.7772290887946084
5,29,2.0,610,9,655,-0.0625784582593764,0.7772290887946084
5,29,3.0,610,9,676,-0.0625784582593764,0.7772290887946084
5,30,0.0,823,1,1,-0.0625784582593764,0.7772290887946084
5,30,0.05,823,1,2,-0.0625784582593764,0.7772290887946084
5,30,0.1,823,1,2,-0.0625784582593764,0.7772290887946084
5,30,0.2,823,1,37,-0.0625784582593764,0.7772290887946084
5,30,0.35,823,1,210,-0.0625784582593764,0.7772290887946084
5,30,0.5,823,1,395,-0.0625784582593764,0.7772290887946084
5,30,0.75,823,1,540,-0.0625784582593764,0.7772290887946084
5,30,1.0,823,1,596,-0.0625784582593764,0.7772290887946084
5,30,1.5,823,1,684,-0.0625784582593764,0.7772290887946084
5,30,2.0,823,1,721,-0.0625784582593764,0.7772290887946084
5,30,3.0,823,1,763,-0.0625784582593764,0.7772290887946084
5,31,0.0,913,1,1,-0.0625784582593764,0.7772290887946084
5,31,0.05,913,1,1,-0.0625784582593764,0.7772290887946084
5,31,0.1,913,1,1,-0.0625784582593764,0.7772290887946084
5,31,0.2,913,1,20,-0.0625784582593764,0.7772290887946084
5,31,0.35,913,1,149,-0.0625784582593764,0.7772290887946084
5,31,0.5,913,1,278,-0.0625784582593764,0.7772290887946084
5,31,0.75,913,1,421,-0.0625784582593764,0.7772290887946084
5,31,1.0,913,1,486,-0.0625784582593764,0.7772290887946084
5,31,1.5,913,1,549,-0.0625784582593764,0.7772290887946084
5,31,2.0,913,1,570,-0.0625784582593764,0.7772290887946084
5,31,3.0,913,1,593,-0.0625784582593764,0.7772290887946084
5,32,0.0,741,1,1,-0.0625784582593764,0.7772290887946084
5,32,0.05,741,1,2,-0.0625784582593764,0.7772290887946084
5,32,0.1,741,1,2,-0.0625784582593764,0.7772290887946084
5,32,0.2,741,1,11,-0.0625784582593764,0.7772290887946084
5,32,0.35,741,1,53,-0.0625784582593764,0.7772290887946084
5,32,0.5,741,1,108,-0.0625784582593764,0.7772290887946084
5,32,0.75,741,1,191,-0.0625784582593764,0.7772290887946084
5,32,1.0,741,1,252,-0.0625784582593764,0.7772290887946084
5,32,1.5,741,1,330,-0.0625784582593764,0.7772290887946084
5,32,2.0,741,1,359,-0.0625784582593764,0.7772290887946084
5,32,3.0,741,1,392,-0.0625784582593764,0.7772290887946084
5,33,0.0,581,1,1,-0.0625784582593764,0.7772290887946084
5,33,0.05,581,1,1,-0.0625784582593764,0.7772290887946084
5,33,0.1,581,1,1,-0.0625784582593764,0.7772290887946084
5,33,0.2,581,1,3,-0.0625784582593764,0.7772290887946084
5,33,0.35,581,1,12,-0.0625784582593764,0.7772290887946084
5,33,0.5,581,1,33,-0.0625784582593764,0.7772290887946084
5,33,0.75,581,1,81,-0.0625784582593764,0.7772290887946084
5,33,1.0,581,1,132,-0.0625784582593764,0.7772290887946084
5,33,1.5,581,1,207,-0.0625784582593764,0.7772290887946084
5,33,2.0,581,1,242,-0.0625784582593764,0.7772290887946084
5,33,3.0,581,1,273,-0.0625784582593764,0.7772290887946084
5,34,0.0,91,1,1,-0.0625784582593764,0.7772290887946084
5,34,0.05,91,1,1,-0.0625784582593764,0.7772290887946084
5,34,0.1,91,1,1,-0.0625784582593764,0.7772290887946084
5,34,0.2,91,1,1,-0.0625784582593764,0.7772290887946084
5,34,0.35,91,1,1,-0.0625784582593764,0.7772290887946084
5,34,0.5,91,1,4,-0.0625784582593764,0.7772290887946084
5,34,0.75,91,1,21,-0.0625784582593764,0.7772290887946084
5,34,1.0,91,1,58,-0.0625784582593764,0.7772290887946084
5,34,1.5,91,1,148,-0.0625784582593764,0.7772290887946084
5,34,2.0,91,1,207,-0.0625784582593764,0.7772290887946084
5,34,3.0,91,1,255,-0.0625784582593764,0.7772290887946084
6,0,0.0,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,0.05,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,0.1,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,0.2,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,0.35,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,0.5,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,0.75,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,1.0,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,1.5,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,2.0,803,1,1,-0.03883901376355951,0.38389432586441685
6,0,3.0,803,1,1,-0.03883901376355951,0.38389432586441685
6,1,0.0,826,941,941,-0.03883901376355951,0.38389432586441685
6,1,0.05,826,941,928,-0.03883901376355951,0.38389432586441685
6,1,0.1,826,941,912,-0.03883901376355951,0.38389432586441685
6,1,0.2,826,941,854,-0.03883901376355951,0.38389432586441685
6,1,0.35,826,941,717,-0.03883901376355951,0.38389432586441685
6,1,0.5,826,941,592,-0.03883901376355951,0.38389432586441685
