snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,savaux_phase_bin,savaux_phase_correct,savaux_phase_gt_rank,savaux_phase_gt_margin_db,savaux_phase_alias_bin,savaux_phase_candidate_bins,savaux_phase_phase_jump_scores,savaux_phase_spectral_log_scores,savaux_phase_combined_scores,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_single_phase_spectral_log_scores,litenap_single_phase_combined_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k1_phase_spectral_log_scores,litenap_savaux_k1_phase_combined_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores,litenap_savaux_k2_phase_spectral_log_scores,litenap_savaux_k2_phase_combined_scores
clean,,,0,11,31,39,17254515,759,0,1.0,8,0,759,1,1,18.1858214970731,247,0,1,0.0,759,1,1,3.663186549323542,759,1,1,6.637121893635653,759,1,1,18.1858214970731,247,247|503|759|1015,0.00406180117|0.033847593|202.952086|0.0224979035,-13.1885179|-12.5736367|0|-13.5465256,-13.1883152|-12.5719723|0.265894255|-13.5454132,247,0,1,0.0,247,247|503|759|1015,88.4260656|46.854122|22.7882076|0,0|0|0|0,0.22467061|0.193407863|0.158459499|0,759,1,1,3.663186549323542,247,247|503|759|1015,128.344685|152.744201|52.6527137|4.64721013,-2.11773445|-0.87622296|0|-0.843479874,-1.87461041|-0.62445845|0.199126603|-0.756921792,759,1,1,6.637121893635653,247,247|503|759|1015,0.00953533449|108.152951|105.357171|3.41331517,-13.2179318|-1.55516865|0|-1.52825379,-13.2174573|-1.32053114|0.233340148|-1.45402249
clean,,,0,11,32,40,17258611,494,0,1.0,8,0,494,1,1,17.6714406226948,238,0,1,0.0,494,1,1,3.8170378630896487,494,1,1,6.8340077387070775,494,1,1,17.6714406226948,238,238|494|750|1006,0.0154575791|301.472717|0.000645645519|0.00158580923,-13.0514502|0|-13.5034679|-13.3381718,-13.0506832|0.285599554|-13.5034356|-13.3380926,494,1,1,0.0,238,238|494|750|1006,6.55493248|43.1084916|9.04428321|0,0|0|0|0,0.101110033|0.189332616|0.115350182|0,494,1,1,3.8170378630896487,238,238|494|750|1006,51.0307222|78.6051067|27.6975162|0.250756793,-0.916807245|0|-0.878905448|-2.39129764,-0.719215527|0.218853912|-0.71106492|-2.3801102,494,1,1,6.8340077387070775,238,238|494|750|1006,38.5505128|158.679309|20.872107|0.00165757099,-1.60312296|0|-1.57358843|-14.3149968,-1.41924403|0.253658374|-1.41932783|-14.314914
clean,,,0,11,33,41,17262707,303,0,1.0,8,0,303,1,1,19.116044967891575,47,0,1,0.0,303,1,1,3.6708134488111326,303,1,1,6.673985791807098,303,1,1,19.116044967891575,47,47|303|559|815,0.0585015217|342.27547|0.00708432937|0.0129108892,-12.813061|0|-12.2141455|-13.494201,-12.8102183|0.291926662|-12.2137925|-13.4935596,815,0,1,0.0,47,47|303|559|815,0.199855809|43.8786472|28.2266269|53.5534478,0|0|0|0,0.00911006951|0.190198106|0.168754009|0.199959046,303,1,1,3.6708134488111326,47,47|303|559|815,8.28830685|91.9056266|89.2405018|78.1460524,-0.929682986|0|-0.845236033|-2.11636747,-0.818245172|0.22657921|-0.620112115|-1.89780272,303,1,1,6.673985791807098,47,47|303|559|815,7.2096751|172.322069|63.7382121|0.0143384167,-1.60955345|0|-1.53674202|-13.3091139,-1.50428779|0.257757577|-1.32822444|-13.3084021
clean,,,0,11,34,42,17266803,1022,0,1.0,8,0,1022,1,1,12.772812025064171,254,0,1,0.0,1022,1,1,3.14050710693643,1022,1,1,6.13872080143977,1022,1,1,12.772812025064171,254,254|510|766|1022,0.00449333712|0.0012829794|0.00445752788|51.134798,-13.8300174|-15.398348|-14.4979561|0,-13.8297932|-15.3982839|-14.4977338|0.197691632,510,0,1,0.0,254,254|510|766|1022,252.028257|418.901159|257.614139|0,0|0|0|0,0.276675059|0.302000967|0.277766857|0,1022,1,1,3.14050710693643,254,254|510|766|1022,423.821692|417.595534|461.642225|0,-0.770386654|-1.74442589|-0.723128485|0,-0.467803178|-1.44258063|-0.416280784|0,1022,1,1,6.13872080143977,254,254|510|766|1022,252.821224|0.00491489115|268.312905|50.1401642,-1.46927149|-13.5968255|-1.4134927|0,-1.19243998|-13.5965804|-1.133699|0.196728509
clean,,,0,11,35,43,17270900,720,0,1.0,8,0,720,1,1,15.496907691930858,208,0,1,0.0,720,1,1,4.276305658936841,720,1,1,7.305413374615856,720,1,1,15.496907691930858,208,208|464|720|976,0.00265663515|0.00975890084|4072.07129|0.0680257863,-13.7156079|-11.7287776|0|-11.8386694,-13.7154752|-11.728292|0.415607631|-11.8353788,720,1,1,0.0,208,208|464|720|976,1.93384131|46.0535358|1029.07017|15.7728659,0|0|0|0,0.0538156295|0.192564301|0.34686911|0.140988123,720,1,1,4.276305658936841,208,208|464|720|976,118.989879|179.045396|865.90063|8.9948443,-4.01762722|-1.01803344|0|-0.984655766,-3.77825685|-0.758372986|0.338246218|-0.869552297,720,1,1,7.305413374615856,208,208|464|720|976,0.0019274315|134.01864|1817.39148|7.4594178,-11.6969348|-1.72817494|0|-1.68213359,-11.6968385|-1.48290429|0.375285379|-1.57536958
clean,,,0,11,36,44,17274996,314,0,1.0,8,0,314,1,1,15.075179889499102,58,0,1,0.0,314,1,1,4.388745956116108,314,1,1,7.408801786481386,314,1,1,15.075179889499102,58,58|314|570|826,0.0750446171|3935.29976|0.00597055214|0.00332714502,-12.2797295|0|-14.3374699|-13.4497647,-12.2761114|0.413899821|-14.3371722|-13.4495986,314,1,1,0.0,58,58|314|570|826,22.3588366|981.742208|42.0387165|2.80046968,0|0|0|0,0.157548768|0.344517342|0.188105005|0.066756233,314,1,1,4.388745956116108,58,58|314|570|826,19.4548255|985.663163|129.313051|87.6563268,-1.02878386|0|-1.0105461|-4.28085694,-0.877872922|0.344716435|-0.767049119|-4.05661857,314,1,1,7.408801786481386,58,58|314|570|826,15.8039004|1980.9095|97.1218155|0.000496386056,-1.71552402|0|-1.70593966|-13.6227013,-1.57444346|0.379590803|-1.47662917|-13.6226765
clean,,,0,11,37,45,17279092,602,0,1.0,8,0,602,1,1,13.853851033737056,90,0,1,0.0,602,1,1,4.377915295527578,602,1,1,7.399336697252044,602,1,1,13.853851033737056,90,90|346|602|858,0.00671620056|0.00502196105|4601.53319|0.0023862459,-13.4261006|-12.7826414|0|-13.6417878,-13.4257659|-12.782391|0.421718106|-13.6416686,602,1,1,0.0,90,90|346|602|858,3.97374892|67.0196628|1733.4956|65.696546,0|0|0|0,0.0802086933|0.210989841|0.372923596|0.210007658,602,1,1,4.377915295527578,90,90|346|602|858,36.1343353|112.63687|1155.337|37.6436835,-4.34741685|-1.047312|0|-1.00805225,-4.16668975|-0.810661602|0.352650626|-0.825333083,602,1,1,7.399336697252044,90,90|346|602|858,0.000297339646|87.4108822|2318.27269|29.6236026,-16.1429156|-1.73612402|0|-1.70376024,-16.1429007|-1.51202427|0.387450446|-1.53267169
clean,,,0,11,38,46,17283188,7,0,1.0,8,0,7,1,1,21.957240013985473,7,1,1,0.0,7,1,1,3.860364188382423,7,1,1,6.810805157335532,7,1,1,21.957240013985473,7,7|263|519|775,171.267824|0.0615996405|0.00777263977|0.00908731918,0|-12.3027041|-12.1791929|-12.6508399,0.257452519|-12.2997152|-12.1788058|-12.6503876,519,0,1,0.0,7,7|263|519|775,0|46.641479|112.053376|71.7883314,0|0|0|0,0|0.19318519|0.236393003|0.214377783,7,1,1,3.860364188382423,7,7|263|519|775,0|587.145834|613.705597|653.430573,0|-0.977396349|-3.16030008|-0.888881703,0|-0.658547602|-2.83924291|-0.564693428,7,1,1,6.810805157335532,7,7|263|519|775,51.5466131|347.279255|0.00450271556|359.29171,0|-1.66439646|-11.519846|-1.56824584,0.198085032|-1.37174623|-11.5196213|-1.27390014
clean,,,0,11,39,47,17287284,414,0,1.0,8,0,414,1,1,14.149388904623244,158,0,1,0.0,414,1,1,4.416678766957113,414,1,1,7.440920774583475,414,1,1,14.149388904623244,158,158|414|670|926,0.0178384278|4073.26213|0.00371813274|0.000308768287,-12.8840136|0|-14.5466021|-13.6206404,-12.8831295|0.415622247|-14.5464166|-13.620625,414,1,1,0.0,158,158|414|670|926,59.2770605|1366.70425|76.7298328|6.84104824,0|0|0|0,0.20494758|0.361044444|0.217661957|0.102968626,414,1,1,4.416678766957113,158,158|414|670|926,50.796479|1028.71975|82.8321578|27.0732221,-1.03803596|0|-1.01697787|-4.41353073,-0.84066985|0.346852098|-0.795537035|-4.24678992,414,1,1,7.440920774583475,158,158|414|670|926,40.6347113|2055.43652|63.376517|0.00142957837,-1.72465162|0|-1.71333533|-14.5411843,-1.53820491|0.381436496|-1.50509788|-14.5411129
clean,,,0,11,40,48,17291380,807,0,1.0,8,0,807,1,1,19.033547269560895,39,0,1,0.0,807,1,1,3.5447540883803224,807,1,1,6.5430795504776,807,1,1,19.033547269560895,39,39|295|551|807,0.0115957249|0.00308063801|0.0115874663|2692.25646,-12.7611039|-12.8112006|-13.904492|0,-12.7605275|-12.8110468|-13.9039159|0.394925316,807,1,1,0.0,39,39|295|551|807,0.380996283|3.83659399|48.6723349|1017.48414,0|0|0|0,0.0161402591|0.0788105376|0.195272407|0.346303533,807,1,1,3.5447540883803224,39,39|295|551|807,52.1475839|201.830458|237.748079|693.877433,-0.816209792|-3.4023287|-1.01666731|0,-0.61755616|-3.13671018|-0.742896866|0.327186774,807,1,1,6.5430795504776,39,39|295|551|807,38.9563803|0.0047593514|167.133968|1256.65574,-1.50659974|-12.8168594|-1.69480345|0,-1.32221033|-12.816622|-1.43856539|0.356850237
clean,,,0,11,41,49,17295476,195,0,1.0,8,0,195,1,1,19.292225054680355,195,1,1,0.0,195,1,1,3.845018741013199,195,1,1,6.797874775887248,195,1,1,19.292225054680355,195,195|451|707|963,2138.07129|0.0182821787|0.0112583848|0.00412119976,0|-12.1100367|-13.0513862|-12.6971634,0.383406352|-12.1091309|-13.0508264|-12.6969578,195,1,1,0.0,195,195|451|707|963,607.639001|35.0417425|2.87349375|0.288166102,0|0|0|0,0.320561266|0.179233889|0.0677078439|0.012660979,195,1,1,3.845018741013199,195,195|451|707|963,526.309211|190.550471|191.873989|70.2348309,0|-0.998603385|-3.43638354|-0.885348284,0.313389356|-0.735845819|-3.17328169|-0.672049189,195,1,1,6.797874775887248,195,195|451|707|963,960.825593|136.591955|0.00936252276|50.4564619,0|-1.68832118|-12.3362547|-1.56526851,0.343441657|-1.44210655|-12.3357887|-1.36823171
clean,,,0,11,42,50,17299572,826,0,1.0,8,0,826,1,1,20.16302455285837,58,0,1,0.0,826,1,1,3.553701050591318,826,1,1,6.574548448749738,826,1,1,20.16302455285837,58,58|314|570|826,0.00930649699|0.00318087803|0.000122099692|2170.30994,-11.7846654|-13.1020732|-13.2709147|0,-11.7842022|-13.1019145|-13.2709086|0.384154296,826,1,1,0.0,58,58|314|570|826,0.953278202|5.17675883|43.0537393|668.798872,0|0|0|0,0.0334754545|0.0910396836|0.189270512|0.325348874,826,1,1,3.553701050591318,58,58|314|570|826,83.2307235|221.508712|247.512194|554.767272,-0.818269906|-3.22371436|-1.01837952|0,-0.596591919|-2.95346604|-0.742604922|0.316017482,826,1,1,6.574548448749738,58,58|314|570|826,59.4950198|0.000856330481|174.652979|1110.03578,-1.51384573|-15.5928239|-1.70649499|0,-1.30871767|-15.5927811|-1.44806947|0.3506524
clean,,,0,11,43,51,17303668,928,0,1.0,8,0,928,1,1,23.905842946614104,160,0,1,0.0,928,1,1,3.503604231970337,928,1,1,6.528975107762499,928,1,1,23.905842946614104,160,160|416|672|928,6.17427985e-05|0.00626936224|0.018491355|1358.32881,-15.70473|-13.4112307|-11.7100206|0,-15.7047269|-13.4109183|-11.7091044|0.360737317,928,1,1,0.0,160,160|416|672|928,1.12154128|2.08967996|27.6100017|489.085301,0|0|0|0,0.0376071421|0.0564033756|0.167687818|0.309728973,928,1,1,3.503604231970337,160,160|416|672|928,329.971923|400.807369|410.090242|297.596254,-0.806734688|-2.88866542|-0.971907365|0,-0.51663301|-2.58886678|-0.670966727|0.284954617,928,1,1,6.528975107762499,160,160|416|672|928,204.248977|0.00889951551|266.31442|623.598275,-1.50335208|-11.5415787|-1.68173894|0,-1.23714089|-11.5411357|-1.40231766|0.321855434
clean,,,0,11,44,52,17307764,761,0,1.0,8,0,761,1,1,18.077803887021176,249,0,1,0.0,761,1,1,3.7721981393399795,761,1,1,6.76363004884845,761,1,1,18.077803887021176,249,249|505|761|1017,0.00321668822|0.00650872162|2273.02758|0.033422052,-12.7397233|-11.6283676|0|-13.842561,-12.7395627|-11.6280432|0.38646539|-13.8409172,761,1,1,0.0,249,249|505|761|1017,11.3260512|65.1019785|511.545992|0,0|0|0|0,0.12558575|0.209559934|0.311969522|0,761,1,1,3.7721981393399795,249,249|505|761|1017,147.26968|186.203589|529.946482|3.87388205,-3.29544182|-1.01703378|0|-0.86858072,-3.04549018|-0.755423942|0.313733061|-0.789386183,761,1,1,6.76363004884845,249,249|505|761|1017,0.00197603589|134.320902|1101.17293|3.01827355,-13.0880581|-1.70951653|0|-1.55738337,-13.0879594|-1.46413408|0.350251945|-1.48784076
clean,,,0,11,45,53,17311860,590,0,1.0,8,0,590,1,1,15.128571925414086,78,0,1,0.0,590,1,1,4.376066741382145,590,1,1,7.391027404755509,590,1,1,15.128571925414086,78,78|334|590|846,0.000555383192|0.00616754357|2922.75808|0.000909033731,-13.7427071|-13.5371966|0|-14.1194525,-13.7426793|-13.5368892|0.399031254|-14.119407,590,1,1,0.0,78,78|334|590|846,12.362779|121.000534|1483.94255|94.4913217,0|0|0|0,0.129623658|0.240201271|0.365156568|0.227951769,590,1,1,4.376066741382145,78,78|334|590|846,27.737772|93.8790557|732.194531|30.7440571,-3.75978017|-1.03800723|0|-1.0076266,-3.59186956|-0.810377081|0.329870553|-0.834741328,590,1,1,7.391027404755509,78,78|334|590|846,0.000405597832|72.4112023|1464.64475|24.1409129,-14.3788229|-1.72595931|0|-1.70184695,-14.3788026|-1.51115548|0.364502526|-1.54062213
clean,,,0,11,46,54,17315956,383,0,1.0,8,0,383,1,1,16.00238789290455,127,0,1,0.0,383,1,1,4.349559795824894,383,1,1,7.3566348540874085,383,1,1,16.00238789290455,127,127|383|639|895,0.0307995291|2327.33041|0.00293539036|0.0146652072,-13.8232605|0|-11.9335523|-13.7644337,-13.8217437|0.387645336|-11.9334057|-13.7637057,383,1,1,0.0,127,127|383|639|895,65.7132644|910.136831|118.060033|14.1576472,0|0|0|0,0.21002019|0.340734654|0.238981392|0.135925258,383,1,1,4.349559795824894,127,127|383|639|895,33.3414122|578.704218|78.3852213|40.8329591,-1.02851278|0|-1.00152315|-3.66277911,-0.851695182|0.3181259|-0.782807544|-3.47609489,383,1,1,7.3566348540874085,127,127|383|639|895,25.9129832|1056.4405|59.8532503|0.0253983182,-1.7056873|0|-1.69392777|-12.9292636,-1.54105686|0.348180332|-1.48850451|-12.9280096
clean,,,0,11,47,55,17320052,267,0,1.0,8,0,267,1,1,17.968169581015733,11,0,1,0.0,267,1,1,4.279039090684695,267,1,1,7.27844672282669,267,1,1,17.968169581015733,11,11|267|523|779,0.307762151|1770.41804|0.0102523726|0.011536678,-13.644847|0|-12.1987851|-14.1448471,-13.6314312|0.373976783|-12.1982751|-14.1442736,267,1,1,0.0,11,11|267|523|779,0|807.685988|128.50488|27.3784663,0|0|0|0,0|0.334770535|0.243185928|0.167281531,267,1,1,4.279039090684695,11,11|267|523|779,2.10232362|436.697101|125.957974|112.575649,-1.02505563|0|-0.985285162|-3.2462438,-0.968448063|0.304076356|-0.743092356|-3.00962035,267,1,1,7.27844672282669,11,11|267|523|779,1.62485928|792.822367|92.5777915|0.0130795153,-1.70224906|0|-1.67592429|-12.9788945,-1.65399769|0.333842986|-1.44898464|-12.9782448
clean,,,0,11,48,56,17324148,314,0,1.0,8,0,314,1,1,17.49635717640567,58,0,1,0.0,314,1,1,4.279358868470498,314,1,1,7.292120182486924,314,1,1,17.49635717640567,58,58|314|570|826,0.0921928468|1672.5277|0.0057471871|0.000659272913,-12.5407074|0|-14.1864688|-13.7715992,-12.536298|0.371134454|-14.1861822|-13.7715663,314,1,1,0.0,58,58|314|570|826,33.0308043|705.100606|148.144708|31.187823,0|0|0|0,0.176363306|0.327987886|0.250245851|0.173579411,314,1,1,4.279358868470498,58,58|314|570|826,13.7981515|422.32067|101.616076|78.0515316,-1.02564071|0|-0.985358794|-3.31304655,-0.890915596|0.302406499|-0.753809063|-3.09454156,314,1,1,7.292120182486924,58,58|314|570|826,10.9851919|838.283394|75.4610694|0.00189531616,-1.71274452|0|-1.67907272|-13.352786,-1.58856093|0.336627421|-1.46223364|-13.3526913
clean,,,0,12,0,8,18627906,803,0,1.0,8,0,803,1,1,19.643288667209397,35,0,1,0.0,803,1,1,3.2387601967138675,803,1,1,6.298092932683554,803,1,1,19.643288667209397,35,35|291|547|803,0.00675744043|0.0109794863|0.00261656658|449.610909,-14.383478|-12.4750894|-11.4301992|0,-14.3831413|-12.4745434|-11.4300685|0.305530212,803,1,1,0.0,35,35|291|547|803,11.8363537|39.8958977|14.8321651|67.9941151,0|0|0|0,0.127614064|0.185551488|0.138102182|0.211701061,803,1,1,3.2387601967138675,35,35|291|547|803,43.7238224|188.022994|211.353528|118.449776,-0.745752095|-2.1685763|-0.905977468|0,-0.55572678|-1.90648287|-0.638064845|0.2391448,803,1,1,6.298092932683554,35,35|291|547|803,30.9421675|0.0096133566|145.861903|219.439245,-1.45018949|-10.9693418|-1.6110119|0,-1.27699314|-10.9688634|-1.36153727|0.269781106
clean,,,0,12,1,9,18632002,711,0,1.0,8,0,711,1,1,21.010035972268703,199,0,1,0.0,711,1,1,3.875598739931582,711,1,1,6.921461736453537,711,1,1,21.010035972268703,199,199|455|711|967,0.00224364853|0.00154458695|587.73449|0.00789443089,-12.0143701|-11.9898937|0|-12.2799385,-12.014258|-11.9898165|0.318898765|-12.2795453,711,1,1,0.0,199,199|455|711|967,17.9965416|4.2919529|106.235608|1.46380103,0|0|0|0,0.147212847|0.0833093673|0.233751418|0.0450852646,711,1,1,3.875598739931582,199,199|455|711|967,105.595473|142.995652|147.553479|0.694089143,-2.17034482|-0.903140429|0|-0.892389588,-1.93689276|-0.654651274|0.250047251|-0.866032328,711,1,1,6.921461736453537,199,199|455|711|967,0.0150192489|102.626593|280.999309|0.399343768,-10.9361579|-1.60602043|0|-1.59372546,-10.9354125|-1.37398073|0.282095231|-1.57692529
clean,,,0,12,2,10,18636098,922,0,1.0,8,0,922,1,1,16.595819141865228,154,0,1,0.0,922,1,1,3.1311970396638973,922,1,1,6.16509055363349,922,1,1,16.595819141865228,154,154|410|666|922,0.00861117148|0.00556081942|0.00863679012|383.640772,-13.9321081|-12.7348326|-15.7769246|0,-13.9316794|-12.7345553|-15.7764946|0.297615492,410,0,1,0.0,154,154|410|666|922,90.0656455|135.87677|67.2998364|26.7082236,0|0|0|0,0.225579031|0.245954052|0.211195369|0.166086463,922,1,1,3.1311970396638973,154,154|410|666|922,277.227373|347.117036|368.737239|106.441545,-0.720984763|-2.05972032|-0.885338831|0,-0.439562829|-1.76709338|-0.589699201|0.233847347,922,1,1,6.16509055363349,154,154|410|666|922,168.671628|0.00576757026|229.039506|206.136639,-1.41956456|-12.9703205|-1.5717107|0,-1.16287131|-12.970033|-1.29979815|0.266668933
clean,,,0,12,3,11,18640194,718,0,1.0,8,0,718,1,1,19.18314401767917,206,0,1,0.0,718,1,1,3.8160022807861145,718,1,1,6.803849997536392,718,1,1,19.18314401767917,206,206|462|718|974,0.00197129483|0.00983059192|675.064757|0.0604451612,-13.3053635|-13.1972646|0|-13.2678043,-13.305265|-13.1967755|0.325814443|-13.2648698,718,1,1,0.0,206,206|462|718|974,21.4124978|5.96283222|108.88902|1.98886943,0|0|0|0,0.155480937|0.097029316|0.234973547|0.05474476,718,1,1,3.8160022807861145,206,206|462|718|974,111.608517|151.66465|166.553855|1.27342334,-2.11148037|-0.878666997|0|-0.886529886,-1.8752845|-0.627254812|0.256065241|-0.845465547,718,1,1,6.803849997536392,206,206|462|718|974,0.00211518301|105.469377|346.050888|1.11134444,-13.5432681|-1.56664436|0|-1.58168151,-13.5431625|-1.33325149|0.292473571|-1.54431527
clean,,,0,12,4,12,18644290,756,0,1.0,8,0,756,1,1,18.016885671185058,244,0,1,0.0,756,1,1,3.4819105139424233,756,1,1,6.499740960418787,756,1,1,18.016885671185058,244,244|500|756|1012,0.0339013239|0.00584807579|682.225534|0.000544743057,-12.860729|-10.878592|0|-12.0158238,-12.859062|-10.8783004|0.326341251|-12.0157966,756,1,1,0.0,244,244|500|756|1012,24.5872833|5.43313109|76.5861386|0,0|0|0|0,0.162104774|0.0930730685|0.217569439|0,756,1,1,3.4819105139424233,244,244|500|756|1012,140.182307|174.104586|154.706158|4.37067551,-2.06316516|-0.877454822|0|-0.801739524,-1.81566256|-0.619185651|0.252398531|-0.71769184,756,1,1,6.499740960418787,244,244|500|756|1012,0.00388566733|118.624458|337.735992|3.27549301,-11.4033838|-1.56565688|0|-1.49662066,-11.4031898|-1.32643901|0.291261051|-1.42397569
clean,,,0,12,5,13,18648386,109,0,1.0,8,0,109,1,1,15.555376039863146,109,1,1,0.0,109,1,1,3.3806728035369593,109,1,1,6.3830989160484055,109,1,1,15.555376039863146,109,109|365|621|877,328.191893|0.0332029879|0.00783821913|0.00339118077,0|-12.142418|-11.9395481|-12.1305257,0.289832042|-12.1407848|-11.9391577|-12.1303564,621,0,1,0.0,109,109|365|621|877,32.3727743|61.8140725|128.819382|76.9738399,0|0|0|0,0.175387021|0.207008957|0.243307206|0.217818669,109,1,1,3.3806728035369593,109,109|365|621|877,79.3290962|245.844017|259.995965|195.792478,0|-0.830551347|-1.96008193|-0.77842868,0.219306595|-0.555113516|-1.68185668|-0.514321192,109,1,1,6.3830989160484055,109,109|365|621|877,172.237675|163.563611|0.0056972695|131.431975,0|-1.52345748|-13.7161278|-1.46976284,0.257733225|-1.26829262|-13.7158438|-1.22545939
clean,,,0,12,6,14,18652482,932,0,1.0,8,0,932,1,1,14.52969715068451,164,0,1,0.0,932,1,1,3.0142798945677187,932,1,1,6.035227875281171,932,1,1,14.52969715068451,164,164|420|676|932,0.0177294914|0.0122422546|0.00427493837|374.112436,-13.2012352|-12.8583538|-10.8090179|0,-13.2003565|-12.8577454|-10.8088046|0.296361291,420,0,1,0.0,164,164|420|676|932,86.4345243|131.298324|63.0964942|19.5105465,0|0|0|0,0.223544511|0.24425297|0.208019484|0.151046961,932,1,1,3.0142798945677187,164,164|420|676|932,286.641036|347.056948|373.873252|96.1782454,-0.694063595|-1.91748786|-0.856061571|0,-0.41097793|-1.62486956|-0.559732172|0.228827344,932,1,1,6.035227875281171,164,164|420|676|932,176.479263|0.00983518182|229.353958|190.397039,-1.38966257|-11.6689289|-1.54669735|0,-1.13071989|-11.6684396|-1.27471649|0.262717501
clean,,,0,12,7,15,18656578,468,0,1.0,8,0,468,1,1,17.4788656010543,212,0,1,0.0,468,1,1,3.6557499994666607,468,1,1,6.650916328761887,468,1,1,17.4788656010543,212,212|468|724|980,0.0109287701|1222.90762|0.00784132501|0.0191587438,-10.7497429|0|-14.2435859|-13.5758834,-10.7491995|0.355490199|-14.2431954|-13.5749345,468,1,1,0.0,212,212|468|724|980,2.80051214|136.320706|0.292287024|0.28545561,0|0|0|0,0.0667567916|0.246115956|0.0128206768|0.0125556608,468,1,1,3.6557499994666607,212,212|468|724|980,56.7987049|271.643424|44.943775|4.60185481,-0.876087724|0|-0.841767545|-2.08573674,-0.673239406|0.28040824|-0.650396627|-1.99958186,468,1,1,6.650916328761887,212,212|468|724|980,41.5087804|595.81369|34.3553357|0.0381763765,-1.56762953|0|-1.53143008|-12.5800539,-1.38014399|0.319580249|-1.35315761|-12.5781806
clean,,,0,12,8,16,18660675,89,0,1.0,8,0,89,1,1,18.375900893067946,89,1,1,0.0,89,1,1,3.9101808092074197,89,1,1,6.916355983490834,89,1,1,18.375900893067946,89,89|345|601|857,800.642993|0.0351400756|0.0058133791|0.00300848307,0|-11.55137|-12.2657688|-13.2719645,0.334333168|-11.5496432|-12.265479|-13.2718143,89,1,1,0.0,89,89|345|601|857,154.016698|8.14371769|52.1637853|32.6014464,0|0|0|0,0.252176642|0.110653353|0.198668872|0.175728456,89,1,1,3.9101808092074197,89,89|345|601|857,211.310426|327.291964|369.858221|296.441514,0|-0.999504377|-3.64223038|-0.900352404,0.267902474|-0.70980921|-3.34643939|-0.615591524,89,1,1,6.916355983490834,89,89|345|601|857,432.090434|219.4393|0.00912845805|197.201149,0|-1.69501876|-14.3302825|-1.59254982,0.303547328|-1.42523764|-14.3298282|-1.3280857
clean,,,0,12,9,17,18664771,713,0,1.0,8,0,713,1,1,17.21232380865564,201,0,1,0.0,713,1,1,4.335676820129018,713,1,1,7.351693151502323,713,1,1,17.21232380865564,201,201|457|713|969,0.00205050538|0.0301663767|2431.23654|0.0754823585,-12.0273733|-13.1817524|0|-13.1976072,-12.0272709|-13.1802664|0.389828325|-13.1939687,713,1,1,0.0,201,201|457|713|969,0.0498035061|22.9373253|625.956228|20.3106659,0|0|0|0,0.00243015048|0.158771948|0.322043836|0.152960385,713,1,1,4.335676820129018,201,201|457|713|969,112.52501|154.164526|586.727948|6.0630507,-3.77513523|-1.03369665|0|-0.998326481,-3.53853407|-0.781472353|0.318813208|-0.900582628,713,1,1,7.351693151502323,201,201|457|713|969,0.00622981265|115.033596|1245.93995|3.63174382,-11.6064977|-1.72170239|0|-1.69278991,-11.6061872|-1.4840084|0.356422389|-1.61614323
